Generator,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
Revision No,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCGT-Bawana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net Schedule,1060.1520,1177.1520,1006.1520,986.1520,945.1520,945.1520,954.1520,954.1520,954.1520,954.1520,954.1520,954.1520,954.1520,954.1520,954.1520,954.1520,954.1520,954.1520,954.1520,954.1520,954.1520,954.1520,954.1520,954.1520,954.1520,954.1520,954.1520,954.1520,954.1520,954.1520,954.1520,954.1520,954.1520,954.1520,954.1520,954.1520,947.9264,947.9264,947.9264,947.9264,947.9264,947.9264,947.9264,947.9264,947.9264,947.9264,947.9264,947.9264,941.7008,941.7008,941.7008,941.7008,941.7008,941.7008,941.7008,941.7008,941.7008,941.7008,941.7008,941.7008,941.7008,941.7008,941.7008,941.7008,941.7008,941.7008,941.7008,941.7008,941.7008,941.7008,941.7008,941.7008,951.0392,951.0392,951.0392,951.0392,951.0392,951.0392,951.0392,951.0392,951.0392,951.0392,951.0392,951.0392,951.0392,951.0392,972.0392,997.0392,992.0392,1012.0392,992.0392,992.0392,1032.0392,1032.0392,1032.0392,1032.0392
DC Considered for Schedule,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00
