Generator,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
Revision No,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCGT-Bawana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net Schedule,868.5424,868.5424,868.5424,828.5424,828.5424,778.5424,740.5424,740.5424,740.5424,740.5424,740.5424,740.5424,740.5424,740.5424,740.5424,740.5424,740.5424,740.5424,740.5424,740.5424,740.5424,740.5424,740.5424,740.5424,740.5424,740.5424,740.5424,740.5424,740.5424,740.5424,740.5424,740.5424,740.5424,740.5424,740.5424,740.5424,740.5424,740.5424,740.5424,740.5424,740.5424,740.5424,740.5424,740.5424,541.0000,470.0002,470.0002,470.0002,470.0002,470.0002,470.0002,470.0002,474.9999,474.9999,474.9999,474.9999,474.9999,474.9999,474.9999,474.9999,474.9999,474.9999,474.9999,474.9999,474.9999,474.9999,474.9999,474.9999,474.9999,474.9999,474.9999,474.9999,474.9999,474.9999,508.0000,508.0000,508.0000,508.0000,508.0000,538.0000,568.0000,598.5424,600.0001,600.0001,600.0001,600.0001,600.0001,600.0001,600.0001,600.0001,600.0001,600.0001,600.0001,600.0001,600.0001,600.0001
DC Considered for Schedule,1230.00,1230.00,1230.00,1230.00,1230.00,1230.00,1230.00,1230.00,1230.00,1230.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00,900.00
