timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,VSTPS_I,VSTPS_II,VSTPS_III,VSTPS_IV,VSTPS_V,LARA_I,SIPAT_I,SIPAT_II,KSTPS_I_II,MOUDA,MOUDA_II,SOLAPUR,GAN_NAPM,KAWASCMGAS,GAN_COMGAS,GAN_RLNG,KHARGONE_I,KSTPS7,KAWAS_RLNG,GADARWAR_I,KAWAS_ZLIQ,TAPS_II,KAWAS_APM,GAN_APM,KAPS,MEJA,TWEPL
1,54EnNDPL2023/05/20,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,10.3845,29.6912,0.0000,0.0000,0.0000,0.0000,23.5254,409.1985,14.3514,0.0000,69.6000,0.0000,0.0000,115.6600,0.0000,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4096,0.0000,0.0000,5.7586,28.2253,36.2424,0.0000,53.5335,40.7271,6.3057,13.0072,8.0934,9.8698,45.2591,0.0000,11.2737,19.9934,9.0829,0.0000,7.9451,4.9622,4.8494,0.0000,5.9648,0.0000,0.0000,0.0000,15.7669,0.0000,0.0000,0.0000,14.7998,15.5793,10.0676,12.9316,12.1241,8.9170,2.7979,15.1649,0.0000,0.0000,0.2362,6.0317,0.0000,0.0000,0.0000,0.0000,0.0000,1.0371,6.4300,0.0000,0.0000,200.0000,6.4800,6.5100,0.0000,0.0000,0.0000,0.0000,0.0000,25.4800,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6730
2,54EnNDPL2023/05/20,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,10.3845,29.6912,0.0000,0.0000,0.0000,0.0000,23.5254,409.1985,14.3514,0.0000,69.6000,0.0000,0.0000,115.6600,0.0000,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4096,0.0000,0.0000,5.7586,28.2253,36.2424,0.0000,53.5335,40.7271,6.3057,13.0072,8.0934,9.8698,45.2591,0.0000,11.2737,19.9934,9.0829,0.0000,7.9451,4.9622,4.8494,0.0000,5.9648,0.0000,0.0000,0.0000,15.7669,0.0000,0.0000,0.0000,14.7998,15.5793,10.0676,12.9316,12.1241,8.9170,2.7979,15.1649,0.0000,0.0000,0.2362,6.0317,0.0000,0.0000,0.0000,0.0000,0.0000,1.0371,6.4300,0.0000,0.0000,200.0000,6.4800,6.5100,0.0000,0.0000,0.0000,0.0000,0.0000,25.5600,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6730
3,54EnNDPL2023/05/20,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,10.3845,29.6912,0.0000,0.0000,0.0000,0.0000,23.5254,409.1985,14.3514,0.0000,69.6000,0.0000,0.0000,115.6600,0.0000,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4096,0.0000,0.0000,5.7586,28.2253,36.2424,0.0000,53.5335,40.7271,6.3057,13.0072,8.0934,10.0569,45.2591,0.0000,11.2737,19.9934,9.0829,0.0000,7.9451,4.9622,4.8494,0.0000,5.9648,0.0000,0.0000,0.0000,15.7669,0.0000,0.0000,0.0000,14.7998,15.5793,10.0676,12.9316,12.1241,8.9170,2.7979,15.1649,0.0000,0.0000,0.2362,6.0317,0.0000,0.0000,0.0000,0.0000,0.0000,1.0371,6.4300,0.0000,0.0000,200.0000,6.4800,6.5100,0.0000,0.0000,0.0000,0.0000,0.0000,28.6200,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6730
4,54EnNDPL2023/05/20,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,10.3845,29.6912,0.0000,0.0000,0.0000,0.0000,23.5254,409.1985,14.3514,0.0000,69.6000,0.0000,0.0000,115.6600,0.0000,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4096,0.0000,0.0000,5.7586,28.2253,36.2424,0.0000,53.5335,40.7271,6.3057,13.0072,8.0934,10.0569,45.2591,0.0000,11.2737,19.9934,9.0829,0.0000,7.9451,4.9622,4.8494,0.0000,5.9648,0.0000,0.0000,0.0000,15.7669,0.0000,0.0000,0.0000,14.7998,16.2573,10.0676,12.9316,12.1241,8.9170,2.7979,15.1649,0.0000,0.0000,0.2362,6.0317,0.0000,0.0000,0.0000,0.0000,0.0000,1.0371,6.4300,0.0000,0.0000,200.0000,6.4800,6.5100,0.0000,0.0000,0.0000,0.0000,0.0000,28.6900,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6730
5,54EnNDPL2023/05/20,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,10.3845,29.3056,0.0000,0.0000,0.0000,0.0000,23.5254,409.1985,14.3514,0.0000,69.6000,0.0000,0.0000,115.6600,0.0000,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4096,0.0000,0.0000,5.7586,28.2253,36.2424,0.0000,53.5335,40.7271,6.3057,13.0072,8.0934,10.0569,45.2591,0.0000,11.2737,19.9934,9.0829,0.0000,7.9451,4.9622,4.8494,0.0000,5.9648,0.0000,0.0000,0.0000,15.7669,0.0000,0.0000,0.0000,14.7998,16.2573,9.9038,12.9316,12.1241,8.9170,2.7979,15.1649,0.0000,0.0000,0.2362,6.0317,0.0000,0.0000,0.0000,0.0000,0.0000,1.0371,6.4300,0.0000,0.0000,200.0000,6.3000,6.5100,0.0000,0.0000,0.0000,0.0000,0.0000,28.5100,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6730
6,54EnNDPL2023/05/20,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,10.3845,29.3056,0.0000,0.0000,0.0000,0.0000,23.5254,409.1985,14.3514,0.0000,69.6000,0.0000,0.0000,115.6600,0.0000,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4096,0.0000,0.0000,5.7586,28.2253,36.2424,0.0000,53.5335,40.7271,6.3057,13.0072,8.0934,10.0569,45.2591,0.0000,11.2737,19.9934,9.0829,0.0000,7.9451,4.9622,4.8494,0.0000,5.9648,0.0000,0.0000,0.0000,15.7669,0.0000,0.0000,0.0000,14.7998,15.5793,9.9038,8.6211,12.1241,8.9170,2.7979,15.1649,0.0000,0.0000,0.2362,6.0317,0.0000,0.0000,0.0000,0.0000,0.0000,1.0371,6.4300,0.0000,0.0000,200.0000,6.3000,6.5100,0.0000,0.0000,0.0000,0.0000,0.0000,28.3300,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6730
7,54EnNDPL2023/05/20,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,10.3845,29.3056,0.0000,0.0000,0.0000,0.0000,23.5254,409.1985,14.3514,0.0000,69.6000,0.0000,0.0000,115.6600,0.0000,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4096,0.0000,0.0000,5.7586,28.2253,36.2424,0.0000,53.5335,40.7271,6.3057,13.0072,8.0934,10.2441,45.2591,0.0000,11.2737,19.9934,9.0829,0.0000,7.9451,2.4797,4.8494,0.0000,5.9648,0.0000,0.0000,0.0000,15.7669,0.0000,0.0000,0.0000,14.7998,15.5793,9.9038,8.6211,12.1241,8.9170,2.7979,15.1649,0.0000,0.0000,0.2362,6.0317,0.0000,0.0000,0.0000,0.0000,0.0000,1.0371,6.4300,0.0000,0.0000,200.0000,6.3000,6.5100,0.0000,0.0000,0.0000,0.0000,0.0000,28.1100,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6730
8,54EnNDPL2023/05/20,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,10.3845,29.3056,0.0000,0.0000,0.0000,0.0000,23.5254,409.1985,14.3514,0.0000,69.6000,0.0000,0.0000,115.6600,0.0000,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4096,0.0000,0.0000,5.7586,28.2253,36.2424,0.0000,53.5335,40.7271,6.3057,13.0072,8.0934,10.2441,45.2591,0.0000,11.2737,19.9934,9.0829,0.0000,7.9451,2.4797,4.8494,0.0000,5.9648,0.0000,0.0000,0.0000,15.7669,0.0000,0.0000,0.0000,14.7998,15.5793,9.9038,8.6211,12.1241,8.9170,2.7979,15.1649,0.0000,0.0000,0.2362,6.0317,0.0000,0.0000,0.0000,0.0000,0.0000,1.0371,6.4300,0.0000,0.0000,200.0000,6.3000,6.5100,0.0000,0.0000,0.0000,0.0000,0.0000,27.8500,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6730
9,54EnNDPL2023/05/20,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,10.3845,29.3056,0.0000,0.0000,0.0000,0.0000,23.5254,409.1985,14.3514,0.0000,69.6000,0.0000,0.0000,115.6600,0.0000,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4096,0.0000,0.0000,5.7586,28.2253,36.2424,0.0000,53.5335,40.7271,6.3057,13.0072,8.0934,10.2441,45.2591,0.0000,11.2737,19.9934,9.0829,0.0000,7.9451,2.4797,4.8494,0.0000,5.9648,0.0000,0.0000,0.0000,15.7669,0.0000,0.0000,0.0000,14.7998,15.5793,9.9038,8.6211,12.1241,8.9170,2.7979,15.1649,0.0000,0.0000,0.2362,6.0317,0.0000,0.0000,0.0000,0.0000,0.0000,1.0371,5.9100,0.0000,0.0000,200.0000,6.1200,6.5100,0.0000,0.0000,0.0000,0.0000,0.0000,23.0300,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6730
10,54EnNDPL2023/05/20,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,10.3845,29.3056,0.0000,0.0000,0.0000,0.0000,23.5254,409.1985,14.3514,0.0000,69.6000,0.0000,0.0000,115.6600,0.0000,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4096,0.0000,0.0000,5.7586,28.2253,36.2424,0.0000,53.5335,40.7271,6.3057,13.0072,8.0934,10.2441,45.2591,0.0000,11.2737,19.9934,9.0829,0.0000,7.9451,2.4797,4.8494,0.0000,5.9648,0.0000,0.0000,0.0000,15.7669,0.0000,0.0000,0.0000,14.7998,15.5793,9.9038,8.6211,12.1241,8.9170,2.7979,15.1649,0.0000,0.0000,0.2362,6.0317,0.0000,0.0000,0.0000,0.0000,0.0000,1.0371,5.9100,0.0000,0.0000,200.0000,6.1200,6.5100,0.0000,0.0000,0.0000,0.0000,0.0000,23.1700,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6730
