genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RAPPD,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,12.7681488,0,0,0,20.6480428,,3.1499424,10.1986632,12.4670502,8.89534305,0,0,0,25.1900077,235.005892,8.32585215,14.9002172,5.024448,9.96024315,,,10.9982268,35.823348,,,,2.2596013,,0,,9.3976289,45.7253742,,,,,,,10.60424475,17.14315185,2.1936046,0,17.6328482,5.0161155,36.7169649,30.5183626,31.1681502,,,31.465907,33.76791,3.1958784,,,17.7092784,,2.5557048,,2.0121948,1.791339,,,5.2856782,10.9329726,6.7807696,0.722821,12.1335588,9.6539685,
2,0,0,0,12.7681488,0,0,0,20.6480428,,3.1499424,10.1986632,12.4670502,8.89534305,0,0,0,25.1900077,235.005892,8.32585215,14.9002172,5.024448,9.96024315,,,10.9982268,35.823348,,,,2.2596013,,0,,9.3976289,45.7253742,,,,,,,10.60424475,17.14315185,2.1936046,0,17.6328482,5.0161155,36.7169649,30.5183626,31.1681502,,,31.465907,33.76791,3.1958784,,,17.7092784,,2.5557048,,2.0121948,1.791339,,,5.2856782,10.9329726,6.7807696,0.722821,12.1335588,9.6539685,
3,0,0,0,12.7681488,0,0,0,20.6480428,,3.1499424,10.1986632,12.4670502,8.89534305,0,0,0,25.1900077,235.005892,8.32585215,14.9002172,5.024448,9.96024315,,,10.9982268,35.823348,,,,2.2596013,,0,,9.3976289,45.7253742,,,,,,,10.60424475,17.14315185,2.1936046,0,17.6328482,5.0161155,36.7169649,30.5183626,31.1681502,,,31.465907,33.76791,3.1958784,,,17.7092784,,2.5557048,,2.0121948,1.791339,,,5.2856782,10.9329726,6.7807696,0.722821,12.1335588,9.6539685,
4,0,0,0,12.7681488,0,0,0,20.6480428,,3.1499424,10.1986632,12.4670502,8.89534305,0,0,0,25.1900077,235.005892,8.32585215,14.9002172,5.024448,9.96024315,,,10.9982268,35.823348,,,,2.2596013,,0,,9.3976289,45.7253742,,,,,,,10.60424475,17.14315185,2.1936046,0,17.6328482,5.0161155,36.7169649,30.5183626,31.1681502,,,31.465907,33.76791,3.1958784,,,17.7092784,,2.5557048,,2.0121948,1.791339,,,5.2856782,10.9329726,6.7807696,0.722821,12.1335588,9.6539685,
5,0,0,0,13.1036136,0,0,0,20.6480428,,3.1499424,10.1986632,12.4670502,8.89534305,0,0,0,25.1900077,235.005892,8.32585215,14.9002172,5.024448,9.96024315,,,10.9982268,35.823348,,,,2.2596013,,0,,9.3976289,45.7253742,,,,,,,10.60424475,17.14315185,2.1936046,0,17.6328482,5.0161155,36.7169649,30.5183626,31.1681502,,,31.465907,33.76791,3.1958784,,,17.7092784,,2.5557048,,1.2392028,1.791339,,,5.2856782,11.0583,6.7807696,0.722821,12.1335588,9.6539685,
6,0,0,0,13.1036136,0,0,0,20.6480428,,3.1499424,10.1986632,12.4670502,8.89534305,0,0,0,25.1900077,235.005892,8.32585215,14.9002172,5.024448,9.96024315,,,10.9982268,35.823348,,,,2.2596013,,0,,9.3976289,45.7253742,,,,,,,10.60424475,17.14315185,2.1936046,0,17.6328482,5.0161155,36.7169649,30.5183626,31.1681502,,,31.465907,33.76791,3.1958784,,,17.7092784,,2.5557048,,1.2392028,1.791339,,,5.2856782,11.0583,6.7807696,0.722821,12.1335588,9.6539685,
7,0,0,0,13.1036136,0,0,0,20.6480428,,3.1499424,10.1986632,12.4670502,8.89534305,0,0,0,25.1900077,235.005892,8.32585215,14.9002172,5.024448,9.96024315,,,10.9982268,35.823348,,,,2.2596013,,0,,9.3976289,45.7253742,,,,,,,10.60424475,17.14315185,2.1936046,0,17.6328482,5.0161155,36.7169649,30.5183626,31.1681502,,,31.465907,33.76791,3.1958784,,,17.7092784,,2.5557048,,1.2392028,1.791339,,,5.2856782,11.0583,6.7807696,1.005664,12.1335588,9.6539685,
8,0,0,0,13.1036136,0,0,0,20.6480428,,3.1499424,10.1986632,12.4670502,8.89534305,0,0,0,25.1900077,235.005892,8.32585215,14.9002172,5.024448,11.02916815,,,10.9982268,35.823348,,,,2.2596013,,0,,9.3976289,45.7253742,,,,,,,10.60424475,17.14315185,2.1936046,0,17.6328482,5.0161155,36.7169649,30.5183626,31.1681502,,,31.465907,33.76791,1.596672,,,17.7092784,,2.5557048,,1.2392028,1.791339,,,5.2856782,11.0583,6.7807696,1.005664,12.1335588,9.6539685,
9,0,0,0,13.2726264,0,0,0,20.6480428,,3.1499424,10.1986632,12.4670502,8.89534305,0,0,0,25.1900077,235.005892,8.32585215,14.9002172,5.024448,11.02916815,,,10.9982268,35.823348,,,,2.2596013,,0,,9.3976289,45.7253742,,,,,,,10.60424475,17.14315185,2.1936046,0,17.6328482,5.0161155,36.7169649,30.5183626,31.1681502,,,31.465907,33.76791,1.596672,,,17.7092784,,2.5557048,,1.2392028,1.791339,,,5.2856782,11.0583,6.7807696,1.005664,12.1335588,9.6539685,
10,0,0,0,13.2726264,0,0,0,20.6480428,,3.1499424,10.1986632,12.4670502,8.89534305,0,0,0,25.1900077,235.005892,8.32585215,14.9002172,5.024448,11.02916815,,,10.9982268,35.823348,,,,2.2596013,,0,,9.3976289,45.7253742,,,,,,,10.60424475,17.14315185,2.1936046,0,17.6328482,5.0161155,36.7169649,30.5183626,31.1681502,,,31.465907,33.76791,1.5257088,,,17.7092784,,2.5557048,,1.2392028,1.791339,,,5.2856782,11.0583,6.7807696,1.005664,12.1335588,9.6539685,
