timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL
96,NDPL,57DSNDPL2022/07/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.0200,0.0000,8.4801,23.1360,0.0000,0.0000,13.4795,0.0000,0.0000,445.0700,44.5600,0.0000,65.2500,0.0000,0.0000,115.9900,0.0000,271.5800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,6.1400,22.2200,34.9900,0.0000,51.6900,40.8800,5.5800,9.9500,7.8200,12.7600,43.7000,0.0000,0.0000,0.0000,1.9300,0.0000,10.0800,2.6300,0.0000,0.0000,11.3900,0.0000,0.0000,0.0000,15.0800,7.0500,0.0000,0.0000,0.0000,14.3800,9.4500,12.3400,11.5600,8.6100,10.7100,14.6500,5.4000,0.0000,2.7700,3.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.6600,10.1000,0.0000,0.0000,0.0000,7.4400,8.8400,0.0000,0.0000,0.0000,0.0000,0.0000,5.9400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
95,NDPL,57DSNDPL2022/07/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.0200,0.0000,8.4801,23.1360,0.0000,0.0000,12.3129,0.0000,0.0000,445.0700,44.5600,0.0000,65.2500,0.0000,0.0000,115.9900,0.0000,271.5800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,6.1400,22.2200,34.9900,0.0000,51.6900,40.8800,5.5800,9.9500,7.8200,12.7600,43.7000,0.0000,0.0000,0.0000,1.9300,0.0000,10.0800,2.6300,0.0000,0.0000,11.3900,0.0000,0.0000,0.0000,15.0800,7.0500,0.0000,0.0000,0.0000,14.3800,9.4500,12.3400,11.5600,8.6100,10.7100,14.6500,5.4000,0.0000,2.7700,3.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.6600,10.1000,0.0000,0.0000,0.0000,7.4400,8.8400,0.0000,0.0000,0.0000,0.0000,0.0000,6.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
94,NDPL,57DSNDPL2022/07/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.0200,0.0000,8.4801,23.1360,0.0000,0.0000,13.4795,0.0000,0.0000,445.0700,44.5600,0.0000,65.2500,0.0000,0.0000,115.9900,0.0000,271.5800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,6.1400,22.2200,34.9900,0.0000,51.6900,40.8800,5.5900,9.9500,7.8200,12.7600,43.7000,0.0000,0.0000,0.0000,1.9300,0.0000,10.0800,2.6300,0.0000,0.0000,11.3900,0.0000,0.0000,0.0000,15.0800,7.0500,0.0000,0.0000,0.0000,14.3800,9.4500,12.3400,11.5600,8.6100,10.7100,14.6500,9.1300,0.0000,2.7700,3.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.6600,10.1000,0.0000,0.0000,0.0000,7.4400,8.8400,0.0000,0.0000,0.0000,0.0000,0.0000,6.4400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
93,NDPL,57DSNDPL2022/07/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.0200,0.0000,8.4801,23.1360,0.0000,0.0000,13.4795,0.0000,0.0000,445.0700,44.5600,0.0000,65.2500,0.0000,0.0000,115.9900,0.0000,271.5800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,6.1400,23.7000,34.9900,0.0000,51.6900,40.8800,5.5900,9.9500,7.8200,12.7600,43.7000,0.0000,0.0000,0.0000,1.9300,0.0000,10.0800,2.6800,2.8500,0.0000,11.3900,0.0000,0.0000,0.0000,15.0800,7.0500,0.0000,0.0000,0.0000,14.3800,9.4500,12.3400,11.5600,8.6100,10.7100,14.6500,9.1300,0.0000,2.7700,3.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.6600,10.1000,0.0000,0.0000,0.0000,7.4400,8.8400,0.0000,0.0000,0.0000,0.0000,0.0000,6.7400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
92,NDPL,57DSNDPL2022/07/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.0200,0.0000,8.4801,23.1360,0.0000,0.0000,13.4795,0.0000,0.0000,445.0700,45.2300,0.0000,65.2500,0.0000,0.0000,115.9900,0.0000,271.5800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,6.1400,23.7000,34.9900,0.0000,51.6900,40.8800,5.5900,9.9500,7.8200,12.7600,43.7000,0.0000,0.0000,0.0000,1.9300,0.0000,10.0800,8.7700,3.9500,0.0000,11.3900,0.0000,0.0000,0.0000,15.0800,7.0500,0.0000,0.0000,0.0000,14.3800,9.4500,12.3400,11.5600,9.0500,11.4300,14.6500,9.1300,0.0000,2.7700,5.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.6600,10.1000,0.0000,0.0000,0.0000,7.4400,9.0700,0.0000,0.0000,0.0000,0.0000,0.0000,6.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
91,NDPL,57DSNDPL2022/07/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.0200,0.0000,8.4801,23.1360,0.0000,0.0000,10.3685,0.0000,0.0000,445.0700,45.2300,0.0000,65.2500,0.0000,0.0000,115.9900,0.0000,271.5800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,6.1400,23.7000,34.9900,0.0000,51.6900,40.8800,5.5900,9.9500,7.8200,12.7600,43.7000,0.0000,0.0000,0.0000,1.9300,0.0000,10.0800,8.7700,4.6600,0.0000,11.3900,0.0000,0.0000,0.0000,15.0800,7.0500,0.0000,0.0000,0.0000,14.3800,9.4500,12.3400,11.5600,9.0500,11.4300,14.6500,9.1300,0.0000,2.7700,5.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.6600,10.1000,0.0000,0.0000,0.0000,7.4400,9.0700,0.0000,0.0000,0.0000,0.0000,0.0000,6.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
90,NDPL,57DSNDPL2022/07/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.0200,0.0000,8.4801,23.1360,0.0000,0.0000,13.4795,0.0000,0.0000,445.0700,45.2300,0.0000,65.2500,0.0000,0.0000,115.9900,0.0000,271.5800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,6.1400,23.7000,34.9900,0.0000,51.6900,40.8800,5.5800,9.9500,7.8200,12.7600,43.7000,0.0000,0.0000,0.0000,1.9300,0.0000,10.0800,8.7700,4.6600,0.0000,11.3900,0.0000,0.0000,0.0000,15.0800,7.0500,0.0000,0.0000,0.0000,14.3800,9.4500,12.4700,11.5600,9.0500,11.4300,14.6500,9.1300,0.0000,2.7700,5.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.6600,10.2500,0.0000,0.0000,0.0000,7.4400,9.0700,0.0000,0.0000,0.0000,0.0000,0.0000,6.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
89,NDPL,57DSNDPL2022/07/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.0200,0.0000,8.4801,23.1360,0.0000,0.0000,13.4795,0.0000,0.0000,445.0700,45.2300,0.0000,65.2500,0.0000,0.0000,115.9900,0.0000,271.5800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,6.1400,23.7000,34.9900,0.0000,51.6900,40.8800,5.5800,9.9500,7.8200,12.7600,43.7000,0.0000,0.0000,0.0000,1.9300,0.0000,10.0800,8.7700,4.6600,0.0000,11.3900,0.0000,0.0000,0.0000,15.0800,7.0500,0.0000,0.0000,0.0000,14.3800,9.4500,12.4700,11.5600,9.0500,11.4300,14.6500,9.1300,0.0000,2.7700,5.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.6600,10.2500,0.0000,0.0000,0.0000,7.4400,9.0700,0.0000,0.0000,0.0000,0.0000,0.0000,6.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
88,NDPL,57DSNDPL2022/07/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.0200,0.0000,8.4801,23.1360,0.0000,0.0000,13.4795,0.0000,0.0000,445.0700,44.5600,0.0000,64.1625,0.0000,0.0000,115.9900,0.0000,271.5800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,6.1400,23.7000,34.9900,0.0000,51.6900,40.8800,5.5800,9.9500,7.8200,12.5900,43.7000,0.0000,0.0000,0.0000,1.9300,0.0000,10.0800,5.8400,1.1900,0.0000,11.3900,0.0000,0.0000,0.0000,15.0800,7.0500,0.0000,0.0000,0.0000,14.3800,9.4500,12.4700,11.5600,8.6100,10.8400,14.6500,5.5900,0.0000,2.7700,3.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.6600,10.2500,0.0000,0.0000,0.0000,7.4400,9.3700,0.0000,0.0000,0.0000,0.0000,0.0000,6.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
87,NDPL,57DSNDPL2022/07/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.0200,0.0000,8.4801,23.1360,0.0000,0.0000,13.4795,0.0000,0.0000,445.0700,44.5600,0.0000,64.1625,0.0000,0.0000,115.9900,0.0000,271.5800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,6.1400,23.7000,34.9900,0.0000,51.6900,40.8800,5.5800,9.9500,7.8200,12.5900,43.7000,0.0000,0.0000,0.0000,1.9300,0.0000,10.0800,5.8400,1.1900,0.0000,11.3900,0.0000,0.0000,0.0000,15.0800,7.0500,0.0000,0.0000,0.0000,14.3800,9.4500,12.4700,11.5600,8.6100,10.8400,14.6500,5.5900,0.0000,2.7700,3.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.6600,10.2500,0.0000,0.0000,0.0000,7.4400,9.3700,0.0000,0.0000,0.0000,0.0000,0.0000,6.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
