Generator,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
Revision No,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCGT-Bawana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net Schedule,573.0000,573.0000,573.0000,573.0000,585.0000,585.0000,585.0000,585.0000,473.0000,473.0000,473.0000,473.0000,473.0000,473.0000,473.0000,473.0000,473.0000,473.0000,473.0000,473.0000,473.0000,473.0000,473.0000,473.0000,473.0000,473.0000,473.0000,473.0000,473.0000,473.0000,473.0000,473.0000,473.0001,473.0001,473.0001,473.0001,473.0001,473.0001,473.0001,473.0001,473.0001,473.0001,473.0001,473.0001,473.0001,473.0001,473.0001,473.0001,473.0001,473.0001,473.0001,473.0001,473.0001,473.0001,473.0001,473.0001,473.0001,473.0001,473.0001,472.9999,473.0000,473.0000,473.0000,473.0000,473.0000,473.0000,473.0000,473.0000,513.0000,513.0000,513.0000,513.0000,513.0000,513.0000,513.0000,513.0000,596.6552,596.6552,596.6552,596.6552,596.6552,626.6552,696.6552,718.6552,666.6552,696.6552,788.6552,873.6552,823.6552,871.5800,910.0000,910.0000,910.0000,910.0000,890.0000,890.0000
DC Considered for Schedule,890.00,890.00,910.00,910.00,910.00,910.00,910.00,910.00,910.00,910.00,910.00,910.00,910.00,910.00,910.00,910.00,910.00,910.00,910.00,910.00,910.00,910.00,910.00,910.00,880.00,880.00,880.00,880.00,880.00,880.00,880.00,880.00,880.00,880.00,880.00,880.00,880.00,880.00,880.00,880.00,880.00,880.00,880.00,880.00,1180.00,1180.00,1180.00,1180.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00
