Timeslot,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL
96,54IS2024/04/18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,262.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,84.9700,630.8000,26.5800,0.0000,312.0000,0.0000,0.0000,115.4500,100.6100,273.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,665.0300,0.0000,0.0000,13.8100,93.7300,120.1200,125.0300,404.4100,144.8300,21.8500,43.3700,26.7000,44.8200,142.7400,0.0000,0.0000,0.0000,0.0000,8.9600,45.8700,8.9200,18.6800,0.0000,49.3300,0.0000,0.0000,1.0300,32.7500,0.0000,0.0000,0.0000,0.0000,33.5800,27.7800,40.7100,46.8400,33.6400,0.0000,38.0900,0.0000,38.7100,0.0000,0.0000,2.9900,0.0000,0.0000,0.0000,0.0000,0.7500,3.5000,7.0100,0.0000,0.0000,3.4400,3.6100,0.0000,0.0000,0.0000,39.5000,13.1600,13.1700,0.0000,0.0000,0.0000,0.0000,0.0000,12.3400,30.6700,30.6700,5.1700,5.3700,0.0000,16.1100,13.0000,28.2600,0.0000,0.0000,0.0000,0.0000,12.5300,0.0000,0.0000,0.0000
95,54IS2024/04/18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,262.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,84.9700,630.8000,53.1600,0.0000,312.0000,0.0000,0.0000,115.4500,100.6100,273.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,665.0300,0.0000,0.0000,13.8100,93.7300,120.1200,119.7400,404.4100,144.8300,21.8500,43.3700,26.7000,44.8200,142.7400,0.0000,0.0000,0.0000,0.0000,8.9600,45.8700,8.9200,18.6800,0.0000,49.3300,0.0000,0.0000,2.0500,32.7500,0.0000,0.0000,0.0000,0.0000,33.5800,27.7800,40.7100,46.8400,33.6400,0.0000,38.0900,0.0000,38.7100,0.0000,0.0000,2.9900,0.0000,0.0000,0.0000,0.0000,0.7500,3.5000,7.0100,0.0000,0.0000,3.4400,3.6100,0.0000,0.0000,0.0000,38.5000,12.8400,12.8300,0.0000,0.0000,0.0000,0.0000,0.0000,12.6600,30.3300,30.3300,5.1700,5.3700,0.0000,16.1100,13.0000,28.2600,0.0000,0.0000,0.0000,0.0000,12.5300,0.0000,0.0000,0.0000
94,54IS2024/04/18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,262.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,84.9700,630.8000,68.8700,0.0000,312.0000,0.0000,0.0000,115.4500,100.6100,273.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,665.0300,0.0000,0.0000,13.8100,93.7300,120.1200,118.9900,404.4100,144.8300,21.8500,43.3700,26.7000,44.8200,142.7400,0.0000,0.0000,0.0000,0.0000,8.9600,45.8700,8.9200,18.6800,0.0000,49.3300,0.0000,0.0000,2.6600,32.7500,0.0000,0.0000,0.0000,0.0000,33.5800,27.7800,40.7100,46.8400,33.6400,0.0000,38.0900,0.0000,40.4000,0.0000,0.0000,2.9900,0.0000,0.0000,0.0000,0.0000,0.7500,3.5000,7.0100,0.0000,0.0000,3.4400,3.6100,0.0000,0.0000,0.0000,38.0000,12.6600,12.6700,0.0000,0.0000,0.0000,0.0000,0.0000,12.3400,30.3300,30.3300,5.1700,5.3700,0.0000,16.1100,13.0000,28.2600,0.0000,0.0000,0.0000,0.0000,12.5300,0.0000,0.0000,0.0000
93,54IS2024/04/18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,262.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,84.9700,630.8000,96.8500,0.0000,312.0000,0.0000,0.0000,115.4500,100.6100,273.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,665.0300,0.0000,0.0000,13.8100,93.7300,120.1200,114.3900,404.4100,144.8300,21.8500,43.3700,26.7000,44.8200,142.7400,0.0000,0.0000,0.0000,0.0000,8.9600,45.8700,8.9200,18.6800,0.0000,49.3300,0.0000,0.0000,3.7300,32.7500,0.0000,0.0000,0.0000,0.0000,33.5800,27.7800,40.7100,46.8400,33.6400,9.1200,38.0900,0.0000,40.4000,0.0000,0.0000,2.9900,0.0000,0.0000,0.0000,0.0000,0.7500,3.5000,7.0100,0.0000,0.0000,3.4400,3.6100,0.0000,0.0000,0.0000,36.5000,12.1600,12.1700,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,30.0000,30.0000,5.1700,5.3700,0.0000,16.1100,13.0000,28.2600,0.0000,0.0000,0.0000,0.0000,12.5300,0.0000,0.0000,0.0000
92,54IS2024/04/18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,262.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,84.9700,630.8000,132.9000,0.0000,312.0000,0.0000,0.0000,115.4500,100.6100,273.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,665.3900,0.0000,0.0000,13.8100,93.7300,120.1200,113.6300,404.4100,144.8300,21.8500,43.3700,26.7000,44.8200,142.7400,0.0000,0.0000,0.0000,0.0000,8.9600,45.8700,8.9200,18.6800,0.0000,49.3300,0.0000,0.0000,5.1300,32.7500,0.0000,0.0000,0.0000,0.0000,33.5800,27.7800,40.7100,46.8400,22.3900,20.9700,38.0900,0.0000,40.4000,0.0000,0.0000,2.9900,0.0000,0.0000,0.0000,0.0000,0.7500,3.7300,8.0100,0.0000,0.0000,3.5200,3.6900,0.0000,0.0000,0.0000,34.5000,11.5000,11.5000,0.0000,0.0000,0.0000,0.0000,0.0000,11.3400,26.3300,26.3300,5.1700,5.3700,0.0000,16.1100,13.0000,28.2600,0.0000,0.0000,0.0000,0.0000,12.6300,0.0000,0.0000,0.0000
91,54IS2024/04/18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,262.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,84.9700,630.8000,153.8800,0.0000,312.0000,0.0000,0.0000,115.4500,100.6100,273.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,665.3900,0.0000,0.0000,13.8100,93.7300,120.1200,109.0300,404.4100,144.8300,21.8500,43.3700,26.7000,44.8200,142.7400,0.0000,0.0000,0.0000,0.0000,8.9600,45.8700,28.3900,19.3000,0.0000,49.3300,0.0000,0.0000,5.9300,32.7500,0.0000,0.0000,0.0000,0.0000,33.5800,27.7800,40.7100,46.8400,33.6400,31.4700,57.1600,0.0000,76.6500,1.7300,0.0000,2.9900,0.0000,0.0000,0.0000,0.0000,0.7500,3.7300,8.0100,0.0000,0.0000,3.5200,3.6900,0.0000,0.0000,0.0000,33.0000,11.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,26.3300,26.3300,5.1700,5.4700,0.0000,16.1100,13.0000,28.2600,0.0000,0.0000,0.0000,0.0000,12.6300,0.0000,0.0000,0.0000
90,54IS2024/04/18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,262.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,84.9700,630.8000,153.8800,0.0000,312.0000,0.0000,0.0000,115.4500,100.6100,273.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,665.3900,0.0000,0.0000,13.8100,93.7300,120.1200,108.2700,404.4100,144.8300,21.8500,43.3700,26.7000,44.8200,142.7400,0.0000,0.0000,0.0000,0.0000,8.9600,45.8700,28.3900,19.3000,0.0000,49.3300,0.0000,0.0000,5.9300,32.7500,0.0000,0.0000,0.0000,0.0000,33.5800,27.7800,40.7100,46.8400,33.6400,31.4700,57.1600,0.0000,76.6500,1.7300,0.0000,2.9900,0.0000,0.0000,0.0000,0.0000,0.7500,3.7300,10.4100,0.0000,0.0000,3.5200,3.6900,0.0000,0.0000,0.0000,39.4500,13.1500,13.1500,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,26.6700,26.6700,5.1700,5.4700,0.0000,16.1100,13.0000,28.2600,0.0000,0.0000,0.0000,0.0000,12.6300,0.0000,0.0000,0.0000
89,54IS2024/04/18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,262.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,84.9700,630.8000,153.8800,0.0000,312.0000,0.0000,0.0000,115.4500,100.6100,273.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,665.3900,0.0000,0.0000,13.8100,93.7300,120.1200,103.6900,404.4100,144.8300,21.8500,43.3700,26.7000,44.8200,142.7400,0.0000,0.0000,0.0000,0.0000,8.9600,45.8700,28.3900,19.3000,0.0000,49.3300,0.0000,0.0000,5.9300,32.7500,0.0000,0.0000,0.0000,0.0000,33.5800,27.7800,40.7100,46.8400,33.6400,31.4700,57.1600,0.0000,51.6200,1.7300,0.0000,2.9900,0.0000,0.0000,0.0000,0.0000,0.7500,3.7300,10.5000,0.0000,0.0000,3.5200,3.6900,0.0000,0.0000,0.0000,39.0000,13.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6600,27.3300,27.3300,5.1700,5.4700,0.0000,16.1100,13.0000,28.2600,0.0000,0.0000,0.0000,0.0000,12.6300,0.0000,0.0000,0.0000
88,54IS2024/04/18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,262.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,84.9700,630.8000,132.9000,0.0000,310.0002,0.0000,0.0000,115.4500,100.6100,273.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,665.3900,0.0000,0.0000,13.8100,93.7300,120.1200,102.9200,404.4100,144.8300,21.8500,43.3700,26.7000,44.8200,142.7400,0.0000,0.0000,0.0000,0.0000,8.9600,45.8700,28.3900,19.3000,0.0000,49.3300,0.0000,0.0000,5.1300,32.7500,0.0000,0.0000,0.0000,0.0000,33.5800,27.7800,40.7100,46.8400,33.6400,31.4700,57.1600,0.0000,51.6200,1.7300,0.0000,2.9900,0.0000,0.0000,0.0000,0.0000,0.7500,3.7300,11.2400,0.0000,0.0000,3.5200,3.7700,0.0000,0.0000,0.0000,38.0000,12.6600,12.6700,0.0000,0.0000,0.0000,0.0000,0.0000,10.3400,33.3300,33.3300,5.1700,5.4700,0.0000,16.1100,13.0000,29.2700,0.0000,0.0000,0.0000,0.0000,12.7200,0.0000,0.0000,0.0000
87,54IS2024/04/18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,262.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,84.9700,630.8000,132.9000,0.0000,310.0002,0.0000,0.0000,115.4500,100.6100,273.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,665.3900,0.0000,0.0000,13.8100,93.7300,120.1200,98.3300,404.4100,144.8300,21.8500,43.3700,26.7000,44.8200,142.7400,0.0000,0.0000,0.0000,0.0000,8.9600,45.8700,8.9200,18.6800,0.0000,49.3300,0.0000,0.0000,5.1300,32.7500,0.0000,0.0000,0.0000,0.0000,33.5800,27.7800,40.7100,46.8400,33.6400,20.9700,38.0900,0.0000,51.6200,0.4900,0.0000,2.9900,0.0000,0.0000,0.0000,0.0000,0.7500,3.7300,12.1200,0.0000,0.0000,3.5200,3.7700,0.0000,0.0000,0.0000,39.0000,13.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3400,33.3300,33.3300,5.1700,5.3700,0.0000,16.1100,13.0000,29.2700,0.0000,0.0000,0.0000,0.0000,12.7200,0.0000,0.0000,0.0000
