Time Period,BSES_Rajdhani_Power_Limited_(BRPL),BSES_Yamuna_Power_Limited_(BYPL),East_Delhi_Waste_Processing_Company_Limited_(EDWPCL),GE_(U)_Elect_Supply_Delhi_Cantt_(MES),New_Delhi_Municipal_Council,Northern_Railway_Delhi,Tata_Power_Delhi_Distribution_Limited
05:15 - 05:30,-26.00,-51.00,-1.00,10.29,-18.00,0.00,-25.00
05:30 - 05:45,-11.00,-64.00,-1.00,12.50,-15.00,0.00,-25.00
05:45 - 06:00,10.58,-51.00,-1.00,14.62,-10.00,0.00,4.81
06:00 - 06:15,41.36,-149.00,-1.00,12.89,0.00,0.00,-75.00
06:15 - 06:30,67.32,-91.00,-1.00,15.68,0.00,0.00,-140.00
06:30 - 06:45,16.35,-128.00,-1.00,17.22,0.00,0.00,19.23
06:45 - 07:00,13.47,-129.00,-1.00,17.69,0.00,0.00,-50.00
07:00 - 07:15,-57.00,-146.00,-1.00,19.33,0.00,1.35,-30.00
07:15 - 07:30,-264.00,-140.00,-1.00,15.98,0.00,1.19,-30.00
07:30 - 07:45,-253.00,-88.00,-1.00,11.18,0.00,0.81,-25.00
07:45 - 08:00,-258.00,-102.00,-1.00,8.37,0.00,0.18,-20.00
08:00 - 08:15,-51.00,-105.00,-1.00,13.24,0.00,0.00,-10.00
08:15 - 08:30,-42.00,-99.00,-1.00,10.47,0.00,0.23,0.00
08:30 - 08:45,-54.00,-117.00,-1.00,20.58,0.00,0.00,4.81
08:45 - 09:00,-45.00,-117.00,-1.00,20.10,0.00,0.00,9.62
09:00 - 09:15,-65.00,-126.00,-1.00,19.71,0.00,0.00,19.24
09:15 - 09:30,-50.00,-98.00,-1.00,18.56,0.00,0.00,9.62
09:30 - 09:45,-29.00,-90.00,-1.00,18.56,0.00,0.00,9.62
09:45 - 10:00,25.97,-50.00,-1.00,17.70,0.00,0.00,0.00
10:00 - 10:15,-92.00,6.73,-0.50,22.12,0.00,0.00,-25.00
10:15 - 10:30,-41.00,0.00,-0.50,22.12,0.00,0.00,-15.00
10:30 - 10:45,64.44,19.24,-0.50,20.77,0.00,0.00,-15.00
10:45 - 11:00,75.98,19.24,-0.50,19.81,0.00,0.00,14.43
11:00 - 11:15,75.02,0.00,-0.50,18.85,0.00,0.00,-45.00
11:15 - 11:30,61.55,0.00,-0.50,18.85,0.00,0.00,14.43
11:30 - 11:45,83.67,-24.00,-0.50,19.24,0.00,0.00,4.81
11:45 - 12:00,77.91,-14.00,-0.50,17.79,0.00,0.00,-5.00
12:00 - 12:15,86.56,0.00,-0.50,16.35,0.00,0.00,-3.00
12:15 - 12:30,80.79,0.00,-0.50,16.35,0.00,0.00,-5.00
12:30 - 12:45,64.44,0.00,-0.50,15.39,0.00,0.00,-50.00
12:45 - 13:00,66.36,0.00,-0.50,15.39,0.00,0.00,-55.00
13:00 - 13:15,46.17,0.00,-0.50,15.39,-12.00,0.00,-38.00
13:15 - 13:30,23.08,-6.00,-0.50,15.39,-12.00,0.00,-60.00
13:30 - 13:45,0.00,-20.00,-0.50,12.98,-18.00,0.00,-70.00
13:45 - 14:00,-34.00,-30.00,-0.50,12.50,-18.00,0.00,-75.00
14:00 - 14:15,-59.00,-10.00,-0.50,10.58,-18.00,0.00,-40.00
14:15 - 14:30,-72.00,28.85,-0.50,10.58,-18.00,0.00,-45.00
14:30 - 14:45,-98.00,16.35,-0.50,10.58,-19.00,0.00,-80.00
14:45 - 15:00,-121.00,7.69,-0.50,10.58,-18.00,0.00,-85.00
15:00 - 15:15,-108.00,23.08,-0.50,10.58,-19.00,0.00,-100.00
15:15 - 15:30,-100.00,-25.00,-0.50,10.58,-21.00,0.00,-100.00
15:30 - 15:45,-78.00,-26.00,-0.50,10.10,-22.00,0.00,-80.00
15:45 - 16:00,-44.00,-33.00,-0.50,10.10,-22.00,0.00,-80.00
16:00 - 16:15,22.12,-25.00,-0.50,11.06,-25.00,0.00,-80.00
16:15 - 16:30,93.30,12.50,-0.50,11.06,-25.00,0.00,-50.00
16:30 - 16:45,73.10,-33.00,-0.50,11.06,-26.00,0.00,-36.00
16:45 - 17:00,63.48,-24.00,-0.50,11.54,-18.00,0.00,-72.00
17:00 - 17:15,-24.00,0.00,-0.50,6.73,0.00,0.00,-130.00
17:15 - 17:30,36.55,-15.00,-0.50,7.69,0.00,0.00,-144.00
17:30 - 17:45,-26.00,-48.00,-0.50,8.66,0.00,0.00,-32.00
17:45 - 18:00,-44.00,-99.00,-0.50,9.61,0.00,0.10,-65.00
18:00 - 18:15,-89.00,-54.00,-0.50,10.58,0.00,0.00,-86.00
18:15 - 18:30,-83.00,-53.00,-0.50,7.82,0.00,0.85,-68.00
18:30 - 18:45,2.64,-50.00,-0.50,3.42,0.00,1.29,-36.00
18:45 - 19:00,-15.00,-74.00,-0.50,4.06,0.00,0.88,-51.00
19:00 - 19:15,-82.00,-109.00,-0.50,5.73,0.00,2.01,-29.00
19:15 - 19:30,-129.00,-142.00,-0.50,13.27,0.00,5.29,-71.00
19:30 - 19:45,-24.00,-88.00,-0.50,13.27,0.00,4.91,-39.00
19:45 - 20:00,-1.00,-76.00,-0.50,13.27,0.00,0.00,-44.00
20:00 - 20:15,53.86,-91.00,-0.50,17.89,0.00,0.00,-65.00
20:15 - 20:30,-38.00,-65.00,-0.50,17.31,0.00,0.00,-65.00
20:30 - 20:45,-46.00,-8.00,-0.50,17.31,0.00,0.10,-16.00
20:45 - 21:00,-40.00,-55.00,-0.50,16.83,0.00,0.00,-1.00
21:00 - 21:15,16.35,-74.00,-0.50,16.35,0.00,0.00,-89.00
21:15 - 21:30,20.20,-75.00,-0.50,15.68,0.00,0.00,-33.00
21:30 - 21:45,11.54,-78.00,-0.50,14.43,0.00,0.00,-20.00
21:45 - 22:00,41.35,-73.00,-0.50,13.95,0.00,0.00,-21.00
22:00 - 22:15,69.25,-46.00,-0.50,12.50,0.00,0.00,-21.00
22:15 - 22:30,64.44,-32.00,-0.50,11.54,0.00,0.00,-48.00
22:30 - 22:45,57.71,-45.00,-0.50,9.62,-10.00,0.00,-40.00
22:45 - 23:00,38.46,-53.00,-0.50,8.66,-10.00,0.10,-55.00
23:00 - 23:15,58.67,-29.00,-0.50,8.66,-10.00,0.00,-50.00
23:15 - 23:30,50.01,-35.00,-0.50,7.31,-10.00,0.00,-50.00
23:30 - 23:45,14.43,-52.00,-0.50,6.73,-15.00,0.00,-50.00
23:45 - 24:00,-22.00,-65.00,-0.50,6.44,-15.00,0.00,-50.00
