Timeslot,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,TEHRIPSP,TEHRIPSP_P
1,67IS2025/07/11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.1300,0.0000,37.0000,150.0000,0.0000,0.0000,0.0000,0.0000,86.7400,390.2400,169.0700,0.0000,270.0000,0.0000,0.0000,115.3800,100.2000,133.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,414.0900,0.0000,0.0000,18.0400,94.5600,120.4800,125.8400,269.9600,129.5800,20.8000,43.2700,26.6300,43.8000,142.6300,0.0000,0.0000,0.0000,0.0000,8.2900,54.8800,39.0100,17.6400,0.0000,23.5500,0.0000,0.0000,5.4800,62.7800,12.9600,0.0000,0.0000,0.0000,23.3600,22.5000,40.5400,45.3100,32.6500,0.0000,53.2600,20.0200,81.0200,12.5600,12.5400,3.1000,0.0000,0.0000,0.0000,0.0000,0.9400,10.4700,18.0100,0.0000,0.0000,6.0600,10.1300,0.0000,0.0000,0.0000,36.0000,12.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,0.0000,0.0000,5.3400,6.7800,0.0000,6.3200,11.3000,25.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,3.2400,23.5700,74.0100,0.0000
2,67IS2025/07/11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.1300,0.0000,37.0000,150.0000,0.0000,0.0000,0.0000,0.0000,86.7400,337.4100,169.0700,0.0000,270.0000,0.0000,0.0000,115.3800,100.2000,133.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,408.0800,0.0000,0.0000,18.0400,94.5600,120.4800,125.8400,265.0900,129.5800,20.8000,43.2700,26.6300,43.8000,142.6300,0.0000,0.0000,0.0000,0.0000,8.2900,54.8800,39.0100,17.6400,0.0000,23.5500,0.0000,0.0000,5.4800,62.7800,12.9600,0.0000,0.0000,0.0000,23.3600,22.5000,40.5400,45.3100,32.6500,0.0000,53.2600,20.0200,81.0200,12.5600,12.5400,3.1000,0.0000,0.0000,0.0000,0.0000,0.9400,10.4700,18.2100,0.0000,0.0000,6.0600,10.1300,0.0000,0.0000,0.0000,37.0100,12.3300,12.3300,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,0.0000,0.0000,5.3400,6.7800,0.0000,6.3200,11.3000,25.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,3.2400,23.5700,74.0100,0.0000
3,67IS2025/07/11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.1300,0.0000,37.0000,150.0000,0.0000,0.0000,0.0000,0.0000,86.7400,233.3500,169.0700,0.0000,270.0000,0.0000,0.0000,115.3800,100.2000,133.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,408.0900,0.0000,0.0000,18.0400,94.5600,120.4800,125.8400,265.0900,129.5800,20.8000,43.2700,26.6300,43.8000,142.6300,0.0000,0.0000,0.0000,0.0000,8.2900,54.8800,39.0100,11.7500,0.0000,23.5500,0.0000,0.0000,5.4800,62.7800,12.9600,0.0000,0.0000,0.0000,50.3600,37.4800,40.5400,45.3100,32.6500,0.0000,53.2600,20.0200,81.0200,10.7200,12.5400,3.1000,0.0000,0.0000,0.0000,0.0000,0.9400,10.4700,18.2100,0.0000,0.0000,6.0600,10.1300,0.0000,0.0000,0.0000,37.5000,12.5000,12.5000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,0.0000,0.0000,5.3400,6.7800,0.0000,6.3200,11.3000,25.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,3.2400,23.5700,74.0100,0.0000
4,67IS2025/07/11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.1300,0.0000,37.0000,150.0000,0.0000,0.0000,0.0000,0.0000,86.7400,190.9600,169.0700,0.0000,270.0000,0.0000,0.0000,115.3800,100.2000,133.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,408.0900,0.0000,0.0000,18.0400,94.5600,120.4800,125.8400,265.0900,129.5800,20.8000,43.2700,26.6300,43.8000,142.6300,0.0000,0.0000,0.0000,0.0000,8.2900,54.8800,39.0100,5.8900,0.0000,23.5500,0.0000,0.0000,5.4800,62.7800,12.9600,0.0000,0.0000,0.0000,50.3600,37.4800,40.5400,45.3100,32.6500,0.0000,53.2600,31.4500,81.0200,10.7200,12.5400,3.1000,0.0000,0.0000,0.0000,0.0000,0.9400,10.4700,18.8100,0.0000,0.0000,6.0600,10.1300,0.0000,0.0000,0.0000,37.9900,12.6700,12.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,0.0000,0.0000,5.3400,6.7800,0.0000,6.3200,11.3000,25.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,3.2400,23.5700,74.0100,0.0000
5,67IS2025/07/11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.1300,0.0000,37.0000,150.0000,0.0000,0.0000,0.0000,0.0000,86.7400,214.4000,169.0700,0.0000,270.0000,0.0000,0.0000,115.3800,100.2000,133.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,338.3600,0.0000,0.0000,18.0400,94.5600,120.4800,125.8400,265.0900,129.5800,20.8000,43.2700,26.6300,43.8000,142.6300,0.0000,0.0000,0.0000,0.0000,8.2900,54.8800,39.0100,0.0000,0.0000,23.5500,0.0000,0.0000,5.4800,62.7800,12.9600,0.0000,0.0000,0.0000,19.1200,37.4800,40.5400,45.3100,32.6500,0.0000,53.2600,31.4600,81.0200,10.7200,12.5400,3.1000,0.0000,0.0000,0.0000,0.0000,0.9400,10.4700,19.0100,0.0000,0.0000,5.6000,9.7400,0.0000,0.0000,0.0000,30.0000,10.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,0.0000,0.0000,5.3400,6.7800,0.0000,6.3200,11.3000,25.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,3.2400,23.5700,0.0000,0.0000
6,67IS2025/07/11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.1300,0.0000,37.0000,150.0000,0.0000,0.0000,0.0000,0.0000,86.7400,185.5400,169.0700,0.0000,270.0000,0.0000,0.0000,71.9700,100.2000,133.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,217.7800,0.0000,0.0000,18.0400,94.5600,120.4800,125.8400,265.0900,129.5800,20.8000,43.2700,26.6300,43.8000,142.6300,0.0000,0.0000,0.0000,0.0000,8.2900,54.8800,39.0100,0.0000,0.0000,23.5500,0.0000,0.0000,5.4800,62.7800,12.9600,0.0000,0.0000,0.0000,19.1200,22.5000,40.5400,45.3100,32.6500,0.0000,53.2600,31.4600,81.0200,10.7200,12.5400,3.1000,0.0000,0.0000,0.0000,0.0000,0.9400,10.4700,19.2100,0.0000,0.0000,5.6000,9.7400,0.0000,0.0000,0.0000,30.4900,10.1700,10.1700,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,0.0000,0.0000,5.3400,6.7800,0.0000,6.3200,11.3000,25.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,3.2400,23.5700,0.0000,0.0000
7,67IS2025/07/11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.1300,0.0000,37.0000,150.0000,0.0000,0.0000,0.0000,0.0000,86.7400,142.8900,169.0700,0.0000,269.9999,0.0000,0.0000,75.8800,100.2000,133.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91.7700,0.0000,0.0000,18.0400,94.5600,120.4800,125.8400,265.0900,129.5800,20.8000,43.2700,26.6300,43.8000,142.6300,0.0000,0.0000,0.0000,0.0000,8.2900,54.8800,39.0100,0.0000,0.0000,23.5500,0.0000,0.0000,5.4800,62.7800,12.9600,0.0000,0.0000,0.0000,19.1200,22.5000,40.5400,45.3100,32.6500,0.0000,53.2600,31.4600,81.0200,11.0900,12.5400,3.1000,0.0000,0.0000,0.0000,0.0000,0.9400,10.4700,19.4100,0.0000,0.0000,5.6000,9.7400,0.0000,0.0000,0.0000,31.0100,10.3300,10.3300,0.0000,0.0000,0.0000,0.0000,0.0000,6.6700,0.0000,0.0000,5.3400,6.7800,0.0000,6.3200,11.3000,25.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,3.2400,23.5700,0.0000,0.0000
8,67IS2025/07/11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.1300,0.0000,37.0000,150.0000,0.0000,0.0000,0.0000,0.0000,86.7400,133.7000,169.0700,0.0000,269.9999,0.0000,0.0000,70.1300,100.2000,133.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91.7700,0.0000,0.0000,18.0400,94.5600,120.4800,125.8400,265.0900,129.5800,18.0300,40.5200,26.6300,43.8000,142.6300,0.0000,0.0000,0.0000,0.0000,8.2900,54.8800,39.0100,0.0000,0.0000,23.5500,0.0000,0.0000,5.4800,62.7800,12.9600,0.0000,0.0000,0.0000,21.2400,22.5000,40.5400,45.3100,32.6500,0.0000,53.2600,31.4600,81.0200,11.0900,12.5400,3.1000,0.0000,0.0000,0.0000,0.0000,0.9400,10.4700,19.4100,0.0000,0.0000,5.6000,9.7400,0.0000,0.0000,0.0000,31.5000,10.5000,10.5000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6700,0.0000,0.0000,5.3400,6.7800,0.0000,6.3200,11.3000,25.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,3.2400,23.5700,0.0000,0.0000
9,67IS2025/07/11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.1300,0.0000,37.0000,152.0000,0.0000,0.0000,0.0000,0.0000,78.6000,133.7000,169.0700,0.0000,269.9999,0.0000,0.0000,70.1300,100.2000,133.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91.7700,0.0000,0.0000,18.0400,94.5600,120.4800,125.8400,265.0900,129.5800,18.0300,37.6600,23.1300,43.8000,142.6300,0.0000,0.0000,0.0000,0.0000,8.2900,54.8800,39.0100,0.0000,0.0000,23.5500,0.0000,0.0000,5.4800,62.7800,9.7000,0.0000,0.0000,0.0000,21.2400,22.5000,40.5400,45.3100,32.6500,0.0000,53.2600,31.4600,81.0200,11.3400,12.5400,3.1000,0.0000,0.0000,0.0000,0.0000,0.9400,10.2300,18.8100,0.0000,0.0000,5.1300,9.3600,0.0000,0.0000,0.0000,22.5000,7.5000,7.5000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6700,0.0000,0.0000,5.3400,6.7800,0.0000,6.3200,11.3000,25.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,3.2400,23.5700,0.0000,0.0000
10,67IS2025/07/11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.1300,0.0000,37.0000,152.0000,0.0000,0.0000,0.0000,0.0000,86.7400,133.7000,169.0700,0.0000,269.9999,0.0000,0.0000,70.1300,100.2000,133.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91.7700,0.0000,0.0000,18.0400,94.5600,120.4800,125.8400,265.0900,129.5800,20.8000,43.2700,26.6300,43.8000,142.6300,0.0000,0.0000,0.0000,0.0000,8.2900,54.8800,39.0100,0.0000,0.0000,23.5500,0.0000,0.0000,5.4800,62.7800,9.7000,0.0000,0.0000,0.0000,21.2400,22.5000,40.5400,45.3100,32.6500,0.0000,53.2600,31.4600,81.0200,11.5800,12.5400,3.1000,0.0000,0.0000,0.0000,0.0000,0.9400,10.2300,18.2100,0.0000,0.0000,5.1300,9.3600,0.0000,0.0000,0.0000,22.5000,7.5000,7.5000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6700,0.0000,0.0000,5.3400,6.7800,0.0000,6.3200,11.3000,25.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,3.2400,23.5700,0.0000,0.0000
