Timeslot,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,VSTPS_I,VSTPS_II,VSTPS_III,VSTPS_IV,VSTPS_V,LARA_I,SIPAT_I,SIPAT_II,KSTPS_I_II,MOUDA,MOUDA_II,SOLAPUR,GAN_NAPM,KAWASCMGAS,GAN_COMGAS,GAN_RLNG,KHARGONE_I,KSTPS7,KAWAS_RLNG,GADARWAR_I,KAWAS_ZLIQ,TAPS_II,KAWAS_APM,GAN_APM
86,48IS2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,194.8100,0.0000,34.0000,-0.5001,0.0000,0.0000,0.0000,0.0000,55.5200,249.7200,138.8300,0.0000,-3.0000,0.0000,0.0000,70.7200,46.4500,272.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.2900,0.0000,0.0000,10.7700,44.7100,116.8700,122.5100,338.0500,134.9500,0.0000,23.1600,17.0300,38.1400,119.9100,0.0000,0.0000,0.0000,0.0000,1.0700,61.5200,29.8500,15.8600,0.0000,40.2100,0.0000,0.0000,0.7500,50.9700,19.9400,0.0000,0.0000,0.0000,51.3300,10.1600,27.1700,39.3400,28.7800,36.2000,48.9700,0.0000,22.5100,11.1700,12.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.7200,5.5300,3.0100,0.0000,0.0000,5.1200,5.3200,0.0000,0.0000,0.0000,9.0700,3.0200,3.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8600,7.7500,2.9100,1.7300,0.0000,1.2500,0.4400,2.0400,0.8400,0.0800,3.6500,0.2500,1.9400,2.0900,1.4900,3.4000,3.0100,6.1900,6.1900,0.0000,0.9800,1.9400,1.8700,1.8800,2.6100,1.2900,4.1400,5.1700,1.7900,2.8000,2.5900,3.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3100,0.0000,0.0000,0.0000,2.1800,0.0000,0.0000
85,48IS2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,194.8100,0.0000,34.0000,-0.5001,0.0000,0.0000,0.0000,0.0000,55.5200,249.7200,138.8300,0.0000,-3.0000,0.0000,0.0000,70.7200,46.4500,272.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.2900,0.0000,0.0000,10.7700,44.7100,116.8700,122.5100,338.0500,134.9500,0.0000,23.1600,17.0300,38.1400,119.9100,0.0000,0.0000,0.0000,0.0000,1.0700,62.2100,29.8500,15.8600,0.0000,40.2100,0.0000,0.0000,0.7500,50.9700,19.9400,0.0000,0.0000,0.0000,51.3300,10.1600,36.7300,39.3400,28.7800,36.2000,48.9700,3.1700,22.5100,11.1700,12.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.7200,5.5300,3.1400,0.0000,0.0000,5.1200,5.3200,0.0000,0.0000,0.0000,11.3600,3.7900,3.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8600,7.7500,2.9100,1.7300,0.0000,1.2500,0.4400,2.0400,0.8100,0.0800,3.6500,0.2500,1.9400,2.0900,1.4900,3.4000,3.2800,6.2300,6.2300,0.0000,0.9800,1.9400,1.8700,1.8800,2.6100,1.2900,4.1400,5.1700,1.7900,2.8000,2.5900,3.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3100,0.0000,0.0000,0.0000,2.1800,0.0000,0.0000
84,48IS2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,194.8100,0.0000,34.0000,-0.5001,0.0000,0.0000,0.0000,0.0000,55.5200,249.7200,138.8300,0.0000,-3.0000,0.0000,0.0000,70.7200,46.4500,272.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.2900,0.0000,0.0000,10.7700,44.7100,116.8700,122.5100,338.0500,134.9500,0.0000,22.9700,17.0300,38.1400,119.9100,0.0000,0.0000,0.0000,0.0000,1.0700,62.2100,29.8500,15.8600,0.0000,40.2100,0.0000,0.0000,0.7500,50.9700,19.9400,0.0000,0.0000,0.0000,2.6700,10.1600,36.7300,39.3400,28.7800,18.1100,49.0100,15.7700,22.5100,11.1700,19.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.7200,5.6500,3.1400,0.0000,0.0000,5.2200,5.4700,0.0000,0.0000,0.0000,14.4800,4.8300,4.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8600,7.7500,2.9100,1.7300,0.0000,1.2500,0.4400,2.0400,0.8400,0.0800,3.6500,0.2500,1.9400,2.0900,1.4900,3.4000,3.5100,5.2900,5.2900,0.0000,0.9800,1.9400,1.8700,1.8800,2.6100,1.2900,4.1400,5.1700,1.7900,2.8000,2.5900,3.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3100,0.0000,0.0000,0.0000,2.1800,0.0000,0.0000
83,48IS2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,232.4900,0.0000,35.0000,-0.5001,0.0000,0.0000,0.0000,0.0000,68.3200,249.7200,138.8300,0.0000,-3.0000,0.0000,0.0000,70.7200,80.7300,272.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,231.2900,0.0000,0.0000,15.8800,44.7100,116.8700,122.5100,338.0500,134.9500,0.0000,22.9700,17.0300,44.7200,141.6800,0.0000,0.0000,0.0000,0.0000,1.0700,62.2100,29.8500,15.8600,0.0000,40.2100,0.0000,0.0000,0.7500,50.9700,19.9400,0.0000,0.0000,0.0000,2.6700,10.1600,38.2700,39.3400,28.7800,18.1100,49.0100,15.7700,33.7700,11.1700,19.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.7200,5.6500,3.0700,0.0000,0.0000,5.2200,5.4700,0.0000,0.0000,0.0000,11.5000,3.8300,3.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8600,7.7500,2.9100,1.7300,0.0000,1.2500,0.4400,2.0400,0.8400,0.0800,3.6500,0.2500,1.9400,2.0900,1.4900,3.4000,3.4000,4.1000,4.1000,0.0000,0.9800,1.9400,1.8700,1.8800,2.6100,1.2900,4.1400,5.1700,1.7900,2.8000,2.5900,3.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3100,0.0000,0.0000,0.0000,2.1800,0.0000,0.0000
82,48IS2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,232.4900,0.0000,35.0000,-0.5001,0.0000,0.0000,0.0000,0.0000,68.3200,249.7200,138.8300,0.0000,-3.0000,0.0000,0.0000,70.7200,80.7300,272.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,231.2900,0.0000,0.0000,15.8800,44.7100,116.8700,122.5100,338.0500,134.9500,0.0000,22.8900,17.0300,44.7200,141.6800,0.0000,0.0000,0.0000,0.0000,1.0700,62.2100,29.8500,15.8600,0.0000,40.2100,0.0000,0.0000,0.7500,50.9700,18.2300,0.0000,0.0000,0.0000,2.6700,10.1600,40.8400,39.3400,28.7800,18.1100,49.0100,15.7700,67.5400,11.1700,19.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.7200,5.6500,3.0600,0.0000,0.0000,5.2200,5.4700,0.0000,0.0000,0.0000,8.5300,2.8500,2.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8600,7.7500,2.9100,1.7300,0.0000,1.2500,0.4400,2.0400,0.8400,0.0800,3.6500,0.2500,1.9400,2.0900,1.4900,3.4000,3.1500,3.9600,3.9600,0.0000,0.9800,1.9400,1.8700,1.8800,2.6100,1.2900,4.1400,5.1700,1.7900,2.8000,2.5900,3.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3100,0.0000,0.0000,0.0000,2.1800,0.0000,0.0000
81,48IS2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,232.4900,0.0000,35.0000,-0.5001,0.0000,0.0000,0.0000,0.0000,87.3700,269.0900,138.8300,0.0000,-3.0000,0.0000,0.0000,70.7200,80.7300,272.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.9900,0.0000,0.0000,20.0900,44.7100,116.8700,122.5100,338.0500,134.9500,0.0000,22.8900,21.0100,44.7200,141.6800,0.0000,0.0000,0.0000,0.0000,1.0700,62.2100,29.8500,15.8600,0.0000,40.2100,0.0000,0.0000,0.7500,50.9700,18.2300,0.0000,0.0000,0.0000,2.6700,10.1600,40.8400,39.3400,28.7800,18.1100,49.0100,15.7700,67.5400,11.1700,19.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.7200,5.6500,3.1200,0.0000,0.0000,5.2200,5.4700,0.0000,0.0000,0.0000,6.3900,2.1300,2.1400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8600,7.7500,2.9100,1.7300,0.0000,1.2500,0.4400,2.0400,0.8400,0.0800,3.6500,0.2500,1.9400,2.0900,1.4900,3.4000,2.7400,4.2700,4.2700,0.0000,0.9800,1.9400,1.8700,1.8800,2.6100,1.2900,4.1400,5.1700,1.7900,2.8000,2.5900,3.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3100,0.0000,0.0000,0.0000,2.1800,0.0000,0.0000
80,48IS2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,232.4900,0.0000,35.0000,-0.5001,0.0000,0.0000,0.0000,0.0000,87.3700,307.8400,138.8300,0.0000,-3.0000,0.0000,0.0000,70.7200,80.7300,272.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,316.2900,0.0000,0.0000,20.0900,44.7100,116.8700,122.5100,338.0500,134.9500,0.0000,22.9900,21.0100,44.7200,142.9000,0.0000,0.0000,0.0000,0.0000,1.0700,62.2100,29.8500,15.8600,0.0000,40.2100,0.0000,0.0000,0.7500,50.9700,18.2300,0.0000,0.0000,0.0000,2.6700,10.1600,40.8400,39.3400,28.7800,18.1100,49.0100,32.8400,67.5400,11.1700,19.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.7200,5.6500,3.0700,0.0000,0.0000,5.3100,5.4700,0.0000,0.0000,0.0000,5.8400,1.9500,1.9400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8600,7.7500,2.9100,1.7300,0.0000,1.2500,0.4400,2.0400,0.8400,0.0800,3.6500,0.2500,1.9400,2.0900,1.4900,3.4000,2.5000,3.9700,3.9700,0.0000,0.9800,1.9400,1.8700,1.8800,2.6100,1.2900,4.1400,5.1700,1.7900,2.8000,2.5900,3.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3100,0.0000,0.0000,0.0000,2.1800,0.0000,0.0000
79,48IS2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,232.4900,0.0000,35.0000,-0.5001,0.0000,0.0000,0.0000,0.0000,87.3700,375.6500,138.8300,0.0000,-3.0000,0.0000,0.0000,95.0600,80.7300,272.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,311.2900,0.0000,0.0000,20.0900,44.7100,116.8700,122.5100,338.0500,134.9500,0.0000,29.6600,21.3300,33.7100,142.9000,0.0000,0.0000,0.0000,0.0000,1.0700,62.2100,29.8500,15.8600,0.0000,40.2100,0.0000,0.0000,0.7500,50.9700,18.2300,0.0000,0.0000,0.0000,2.6700,10.1600,40.8400,39.3400,28.7800,18.1100,49.0100,32.8400,67.5400,11.1700,19.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.7200,5.6500,3.0500,0.0000,0.0000,5.3100,5.4700,0.0000,0.0000,0.0000,5.9000,1.9700,1.9700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8600,7.7500,2.9100,1.7300,0.0000,1.2500,0.4400,2.0400,0.8100,0.0800,3.6500,0.2500,1.9400,2.0900,1.4900,3.4000,2.1100,4.2300,4.2300,0.0000,0.9800,1.9400,1.8700,1.8800,2.6100,1.2900,4.1400,5.1700,1.7900,2.8000,2.5900,3.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3100,0.0000,0.0000,0.0000,2.1800,0.0000,0.0000
78,48IS2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,232.4900,0.0000,35.0000,-0.5001,0.0000,0.0000,0.0000,0.0000,87.3700,425.6900,138.8300,0.0000,-3.0000,0.0000,0.0000,116.3500,80.7300,272.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,316.2900,0.0000,0.0000,20.0900,44.7100,116.8700,122.5100,338.0500,134.9500,0.0000,41.0700,25.5600,33.7100,142.9000,0.0000,0.0000,0.0000,0.0000,1.0700,62.2100,29.8500,15.8600,0.0000,40.2100,0.0000,0.0000,0.7500,50.9700,18.2300,0.0000,0.0000,0.0000,2.6700,10.1600,40.8400,39.3400,28.7800,18.1100,49.0100,32.8400,67.5400,11.1700,19.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.7200,5.6500,3.0000,0.0000,0.0000,5.3100,5.4700,0.0000,0.0000,0.0000,6.0700,2.0200,2.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8600,7.7500,2.9100,1.7300,0.0000,1.2500,0.4400,2.0400,0.8400,0.0800,3.6500,0.2500,1.9400,2.0900,1.4900,3.4000,1.9600,4.2600,4.2600,0.0000,0.9800,1.9400,1.8700,1.8800,2.6100,1.2900,4.1400,5.1700,1.7900,2.8000,2.5900,3.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3100,0.0000,0.0000,0.0000,2.1800,0.0000,0.0000
77,48IS2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,232.4900,0.0000,35.0000,-0.5001,0.0000,0.0000,0.0000,0.0000,87.3700,425.6900,138.8200,0.0000,-3.0000,0.0000,0.0000,116.3500,80.7300,272.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,316.2900,0.0000,0.0000,20.0900,44.7100,116.8700,122.5100,338.0500,134.9500,0.0000,41.0700,25.5600,33.7100,142.9000,0.0000,0.0000,0.0000,0.0000,1.0700,62.2100,29.8500,15.8600,0.0000,40.2100,0.0000,0.0000,0.7500,50.9700,18.2300,0.0000,0.0000,0.0000,2.6700,26.0500,40.8400,39.3400,28.7800,18.1100,49.0100,32.8400,67.5400,11.1700,19.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.7200,5.6500,9.1000,0.0000,0.0000,5.3100,5.4700,0.0000,0.0000,0.0000,6.1100,2.0400,2.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8600,7.0900,2.9100,1.7300,0.0000,1.2500,0.4400,2.0400,0.8400,0.0800,3.6500,0.2500,1.9400,2.0900,1.4900,3.4000,1.8400,4.3800,4.3800,0.0000,0.9800,1.9400,1.8700,1.8800,2.6100,1.2900,4.1400,5.1700,1.7900,2.8000,2.5900,3.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3100,0.0000,0.0000,0.0000,2.1800,0.0000,0.0000
76,48IS2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,232.4900,0.0000,35.0000,-0.5001,0.0000,0.0000,0.0000,0.0000,87.3700,425.6900,138.8200,0.0000,-3.0000,0.0000,0.0000,116.3500,80.7300,272.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,316.2900,0.0000,0.0000,20.0900,44.7100,116.8700,122.5100,338.0500,134.9500,0.0000,41.0700,25.5600,32.9300,142.9000,0.0000,0.0000,0.0000,0.0000,1.0700,62.2100,29.8500,15.8600,0.0000,40.2100,0.0000,0.0000,0.7500,50.9700,18.2300,0.0000,0.0000,0.0000,51.3300,26.0500,40.8400,39.3400,28.7800,18.1100,49.0100,32.8200,33.7700,11.1700,19.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.7200,5.6500,9.8100,0.0000,0.0000,5.4100,5.4700,0.0000,0.0000,0.0000,5.9000,1.9700,1.9700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8600,7.2900,2.9100,1.7300,0.0000,1.2500,0.4400,2.0400,0.8400,0.0800,3.6500,0.2500,1.9400,2.0900,1.4900,3.4000,1.7200,4.7100,4.7100,0.0000,0.9800,1.9400,1.8700,1.8800,2.6100,1.2900,4.1400,5.1700,1.7900,2.8000,2.5900,3.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3100,0.0000,0.0000,0.0000,2.1800,0.0000,0.0000
75,48IS2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,232.4900,0.0000,35.0000,-0.5001,0.0000,0.0000,0.0000,0.0000,87.3700,425.6900,138.8200,0.0000,-3.0000,0.0000,0.0000,116.3500,80.7300,272.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,311.2900,0.0000,0.0000,20.0900,44.7100,116.8700,122.5100,338.0500,134.9500,0.0000,41.0700,25.5600,30.4600,142.9000,0.0000,0.0000,0.0000,0.0000,1.0700,62.2100,26.3400,15.8600,0.0000,40.2100,0.0000,0.0000,0.7400,50.9700,18.2300,0.0000,0.0000,0.0000,51.3300,26.0500,40.8400,26.1400,19.1900,18.1100,47.6900,32.8200,11.2600,11.1700,3.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7200,5.6500,10.1600,0.0000,0.0000,5.4100,5.4700,0.0000,0.0000,0.0000,5.8700,1.9600,1.9500,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,1.8600,7.0900,2.9100,1.7300,0.0000,1.2500,0.4400,2.0400,0.8400,0.0800,3.6500,0.2500,1.9400,2.0900,1.4900,3.4000,1.6600,5.0300,5.0300,0.0000,0.6400,1.9400,1.8700,1.8800,2.6100,1.2900,4.1400,5.1700,1.7900,2.8000,2.5900,3.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3100,0.0000,0.0000,0.0000,2.1800,0.0000,0.0000
74,48IS2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,232.4900,0.0000,35.0000,-0.5001,0.0000,0.0000,0.0000,0.0000,87.3700,425.6900,106.6100,0.0000,-3.0000,0.0000,0.0000,116.3500,80.7300,272.4500,0.7500,0.0000,0.0000,0.0000,0.0000,0.0000,331.2900,0.0000,0.0000,20.0900,44.7100,116.8700,122.5100,338.0500,134.9500,0.0000,40.5800,25.5600,27.0500,142.9000,0.0000,0.0000,0.0000,0.0000,1.0700,62.2100,17.5600,15.8600,0.0000,40.2100,0.0000,0.0000,0.5800,50.9700,18.2300,0.0000,0.0000,0.0000,2.6700,5.2200,40.8400,26.1400,19.1900,18.1100,30.5400,11.3600,11.2600,11.1700,1.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.7200,5.6500,10.1300,0.0000,0.0000,5.4100,5.4700,0.0000,0.0000,0.0000,5.9700,1.9900,1.9800,0.7800,0.1600,1.7300,2.5100,0.6900,1.3800,1.8600,7.2900,2.9100,1.7300,0.0000,1.2500,0.4400,1.9800,0.8400,0.0800,3.6500,0.2500,1.9400,2.0900,1.4900,3.4000,1.0800,5.6400,5.6400,0.0000,0.6400,1.9200,1.8700,1.8800,2.6100,1.2900,4.1400,5.1700,1.7900,2.8000,2.5900,3.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3100,0.0000,0.0000,0.0000,2.1800,0.0000,0.0000
73,48IS2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,232.4900,0.0000,35.0000,-0.5001,0.0000,0.0000,0.0000,0.0000,87.3700,425.6900,84.2900,0.0000,-3.0000,0.0000,0.0000,85.5600,80.7300,272.4500,2.2800,0.0000,0.0000,0.0000,0.0000,0.0000,341.2900,0.0000,0.0000,20.0900,44.7100,116.8700,122.5100,338.0500,134.9500,0.0000,33.4000,25.2400,27.0500,142.9000,0.0000,0.0000,0.0000,0.0000,1.0700,62.2100,8.7800,12.4100,0.0000,40.2100,0.0000,0.0000,0.4600,50.9700,18.2300,0.0000,0.0000,0.0000,2.6700,5.2200,40.8000,26.1400,19.1900,18.1100,30.5400,3.7900,11.2600,11.1700,1.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.7200,5.6500,10.1100,0.0000,0.0000,5.4100,5.4700,0.0000,0.0000,0.0000,5.9800,1.9900,2.0000,3.3900,0.6800,4.0400,5.6100,1.1100,2.2100,1.8600,7.7500,2.9100,1.7300,0.0000,1.2500,0.4400,1.9800,0.8400,0.0800,3.6500,0.2500,1.9400,2.0900,1.4900,3.4000,0.9100,6.1800,6.1800,0.0000,0.3200,1.9200,1.8700,1.8800,2.6100,1.2900,4.1400,5.1700,1.7900,2.8000,2.5900,3.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3100,0.0000,0.0000,0.0000,2.1800,0.0000,0.0000
72,48IS2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,232.4900,0.0000,35.0000,-0.5001,0.0000,0.0000,0.0000,0.0000,87.3700,424.0800,74.9400,0.0000,-3.0000,0.0000,0.0000,70.7200,80.7300,272.4500,4.4700,0.0000,0.0000,0.0000,0.0000,0.0000,400.7800,0.0000,0.0000,20.0900,44.7100,116.8700,122.5100,338.0500,134.9500,0.0000,26.5800,21.0100,44.7200,142.9000,0.0000,0.0000,0.0000,0.0000,0.8100,62.2100,8.7800,10.3100,0.0000,40.2100,0.0000,0.0000,0.4000,50.9700,18.2300,0.0000,0.0000,0.0000,2.6700,5.2200,34.0500,13.0100,19.1900,18.1100,30.5400,3.1700,22.5100,11.1700,1.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.7200,5.6500,18.2300,0.0000,0.0100,5.4100,5.4700,0.0000,0.0000,0.0000,5.9300,1.9800,1.9700,12.1900,2.4400,6.9400,6.5000,2.0000,4.0100,1.8600,7.7500,2.9100,1.7300,0.0000,1.2500,0.4600,1.9500,0.8100,0.0800,3.6500,0.2500,1.9400,2.0900,1.4900,3.4000,1.0200,6.4300,6.4300,0.0000,0.3200,1.9200,1.8700,1.8800,2.6100,1.2900,4.1400,5.1700,1.7900,2.8000,2.5900,3.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3100,0.0000,0.0000,0.0000,2.1800,0.0000,0.0000
71,48IS2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,232.4900,0.0000,35.0000,-0.5001,0.0000,0.0000,0.0000,0.0000,87.3700,385.3300,65.5600,0.0000,-3.0000,0.0000,0.0000,70.7200,80.7300,272.4500,7.4100,0.0000,0.0000,0.0000,0.0000,0.0000,401.0200,0.0000,0.0000,19.9700,44.7100,116.8700,122.5100,338.0500,134.9500,0.0000,26.5800,21.0100,44.7200,142.9000,0.0000,0.0000,0.0000,0.0000,0.5400,62.2100,8.7800,5.2400,0.0000,40.2100,0.0000,0.0000,0.3600,50.9700,18.2300,0.0000,0.0000,0.0000,2.6700,5.2200,20.4300,13.1200,9.6000,18.1100,30.5400,0.0000,22.5100,11.1700,1.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.7200,5.6500,18.9700,0.0000,2.2600,5.4100,5.4700,0.0000,0.0000,0.0000,6.3000,2.1000,2.1100,25.8400,5.1700,12.3500,6.5000,5.2700,10.5500,1.8600,7.7500,2.9100,1.7300,0.0000,1.2500,0.4600,1.9500,0.8400,0.0800,3.6500,0.2500,1.9400,2.0900,1.4900,3.4000,0.9900,5.6900,5.6900,0.0000,0.3200,1.9200,1.8700,1.8800,2.6100,1.2900,4.1400,5.1700,1.7900,2.8000,2.5900,3.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3100,0.0000,0.0000,0.0000,2.1800,0.0000,0.0000
70,48IS2022/10/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,232.4900,0.0000,35.0000,-0.5001,0.0000,0.0000,0.0000,0.0000,87.3700,363.9300,65.5600,0.0000,-3.0000,0.0000,0.0000,70.7200,80.7300,272.4500,10.7700,0.0000,0.0000,0.0000,0.0000,0.0000,402.8800,0.0000,0.0000,17.5800,43.5800,114.4300,119.7900,338.0500,134.9500,0.0000,26.7500,21.0100,44.7200,142.9000,0.0000,0.0000,0.0000,0.0000,0.2200,62.2100,8.7800,5.2400,0.0000,40.2100,0.0000,0.0000,0.3600,50.9700,18.2300,0.0000,0.0000,0.0000,2.6700,5.2200,6.8100,13.1200,9.6000,18.1100,15.2600,0.0000,22.5100,11.1700,1.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.7200,5.6500,18.9700,0.0000,8.5000,5.4100,5.4700,0.0000,0.0000,0.0000,6.4900,2.1600,2.1700,43.2800,8.6500,18.2700,8.9500,7.8400,15.6800,1.8600,7.7500,2.9100,1.7300,0.0000,1.2500,0.4600,1.9500,0.8400,0.0800,3.6500,0.2500,1.9400,2.0900,1.4900,3.4000,1.0700,4.9800,4.9800,0.0000,0.0000,1.9200,1.8700,1.8800,2.6100,1.2900,4.1400,5.1700,1.7900,2.8000,2.5900,3.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3100,0.0000,0.0000,0.0000,2.1800,0.0000,0.0000
