Timeslot,Revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,VSTPS_I,VSTPS_II,VSTPS_III,VSTPS_IV,VSTPS_V,LARA_I,SIPAT_I,SIPAT_II,KSTPS_I_II,MOUDA,MOUDA_II,SOLAPUR,GAN_NAPM,KAWASCMGAS,GAN_COMGAS,GAN_RLNG,KHARGONE_I,KSTPS7,KAWAS_RLNG,GADARWAR_I,KAWAS_ZLIQ,TAPS_II,KAWAS_APM,GAN_APM,KAPS,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL
23:45-24:00,61DC2023/10/22,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,219.00,0.00,42.00,265.00,0.00,0.00,65.00,0.00,76.68,359.23,21.78,0.00,320.00,0.00,0.00,96.65,104.74,271.83,0.00,0.00,0.00,0.00,0.00,0.00,341.56,0.00,0.00,14.25,92.00,56.70,123.67,347.63,103.50,19.99,25.18,26.39,44.92,98.34,0.00,38.85,21.72,32.88,0.00,31.12,8.87,0.00,0.00,41.22,0.00,0.00,0.00,26.27,5.88,0.00,37.47,40.00,16.56,18.83,0.00,0.00,0.00,1.32,32.84,0.00,13.36,7.69,0.00,0.00,0.00,0.00,320.00,420.00,0.78,2.56,7.41,0.00,200.00,3.06,2.53,0.00,5.43,7.12,23.82,7.94,7.94,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,140.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,26.16,26.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,24.50,26.10,300.00,300.00
23:30-23:45,61DC2023/10/22,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,219.00,0.00,42.00,265.00,0.00,0.00,65.00,0.00,76.68,359.23,21.78,0.00,320.00,0.00,0.00,96.65,104.74,271.83,0.00,0.00,0.00,0.00,0.00,0.00,341.56,0.00,0.00,14.25,92.00,56.70,123.67,347.63,103.50,19.99,25.18,26.39,44.92,98.34,0.00,38.85,21.72,32.88,0.00,31.12,8.87,0.00,0.00,41.22,0.00,0.00,0.00,26.27,5.88,0.00,37.47,40.00,16.56,18.83,0.00,0.00,0.00,1.32,32.84,0.00,13.36,7.69,0.00,0.00,0.00,0.00,320.00,420.00,0.78,2.56,7.41,0.00,200.00,3.06,2.53,0.00,5.43,7.12,24.01,8.01,8.00,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,140.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,25.65,25.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,24.50,26.10,300.00,300.00
23:15-23:30,61DC2023/10/22,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,219.00,0.00,42.00,265.00,0.00,0.00,65.00,0.00,76.68,359.23,21.78,0.00,320.00,0.00,0.00,96.65,104.74,271.83,0.00,0.00,0.00,0.00,0.00,0.00,341.56,0.00,0.00,14.25,92.00,56.70,123.67,347.63,103.50,19.99,25.18,26.39,44.92,98.34,0.00,38.85,21.72,32.88,0.00,31.12,9.86,0.00,0.00,41.22,0.00,0.00,0.00,26.27,5.88,0.00,37.47,40.00,28.70,18.83,0.00,0.00,0.00,1.32,32.84,0.00,13.36,5.76,0.00,0.00,0.00,0.00,320.00,420.00,0.78,2.56,7.41,0.00,200.00,3.06,2.53,0.00,5.43,7.12,24.25,8.08,8.08,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,140.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,25.91,25.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,24.50,26.10,300.00,300.00
23:00-23:15,61DC2023/10/22,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,219.00,0.00,42.00,265.00,0.00,0.00,65.00,0.00,76.68,359.23,21.78,0.00,320.00,0.00,0.00,96.65,104.74,271.83,0.00,0.00,0.00,0.00,0.00,0.00,341.56,0.00,0.00,14.25,92.00,56.70,123.67,347.63,103.50,19.99,25.18,26.39,44.92,98.34,0.00,38.85,21.72,32.88,0.00,31.12,17.75,0.00,0.00,41.22,0.00,0.00,0.00,26.27,5.88,0.00,37.47,40.00,28.70,18.83,0.00,0.00,0.00,1.32,32.84,0.00,13.36,5.76,0.00,0.00,0.00,0.00,320.00,420.00,0.78,2.56,7.41,0.00,200.00,3.06,2.53,0.00,5.43,7.12,24.45,8.14,8.15,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,140.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,26.49,26.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,24.50,27.06,300.00,300.00
22:45-23:00,61DC2023/10/22,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,219.00,0.00,42.00,265.00,0.00,0.00,65.00,0.00,76.68,359.23,21.78,0.00,320.00,0.00,0.00,96.65,104.74,271.83,0.00,0.00,0.00,0.00,0.00,0.00,341.56,0.00,0.00,14.25,92.00,56.70,123.67,347.63,103.50,19.99,25.18,26.39,44.92,98.34,0.00,37.80,21.72,32.88,0.00,31.12,17.75,0.00,0.00,41.22,0.00,0.00,0.00,26.27,5.88,0.00,37.47,40.00,28.70,18.83,0.00,0.00,0.00,1.32,32.84,0.00,13.36,5.76,0.00,0.00,0.00,0.00,320.00,420.00,0.78,2.64,7.41,0.00,200.00,3.11,2.53,0.00,5.43,7.12,24.84,8.28,8.28,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,140.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,26.65,26.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,24.50,27.06,300.00,300.00
22:30-22:45,61DC2023/10/22,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,219.00,0.00,42.00,265.00,0.00,0.00,65.00,0.00,76.68,359.23,21.78,0.00,320.00,0.00,0.00,96.65,104.74,271.83,0.00,0.00,0.00,0.00,0.00,0.00,341.56,0.00,0.00,14.25,92.00,56.70,123.67,347.63,103.50,19.99,25.18,26.39,44.92,98.34,0.00,37.80,21.72,32.88,0.00,46.62,17.75,0.00,0.00,41.22,0.00,0.00,0.00,26.27,5.88,0.00,37.47,40.00,28.70,18.83,0.00,0.00,0.00,1.32,32.84,0.00,13.36,5.76,0.00,0.00,0.00,0.00,320.00,420.00,0.78,2.64,7.41,0.00,200.00,3.11,2.53,0.00,5.43,7.12,25.65,8.54,8.55,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,140.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,26.24,26.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,24.50,27.06,300.00,300.00
22:15-22:30,61DC2023/10/22,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,219.00,0.00,42.00,265.00,0.00,0.00,65.00,0.00,76.68,359.23,21.78,0.00,320.00,0.00,0.00,96.65,104.74,271.83,0.00,0.00,0.00,0.00,0.00,0.00,341.56,0.00,0.00,14.25,92.00,56.70,123.67,347.63,103.50,19.99,25.18,26.39,44.92,98.34,0.00,37.80,21.72,32.88,0.00,46.62,17.75,0.00,0.00,41.22,0.00,0.00,0.00,26.27,4.41,0.00,37.47,40.00,28.70,18.83,0.00,0.00,0.00,1.32,32.84,0.00,13.36,5.76,0.00,0.00,0.00,0.00,320.00,420.00,0.78,2.64,7.41,0.00,200.00,3.11,2.53,0.00,5.43,7.12,25.85,8.61,8.62,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,140.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,26.15,26.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,24.50,28.03,300.00,300.00
22:00-22:15,61DC2023/10/22,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,219.00,0.00,42.00,265.00,0.00,0.00,65.00,0.00,76.68,359.23,21.78,0.00,320.00,0.00,0.00,96.65,104.74,271.83,0.00,0.00,0.00,0.00,0.00,0.00,341.56,0.00,0.00,14.25,92.00,56.70,123.67,347.63,103.50,19.99,25.18,26.39,44.92,98.34,0.00,37.80,21.72,32.88,0.00,46.62,17.75,0.00,0.00,41.22,0.00,0.00,0.00,26.27,4.41,0.00,37.47,40.00,28.70,18.83,0.00,0.00,0.00,1.32,32.84,0.00,13.36,5.76,0.00,0.00,0.00,0.00,320.00,420.00,0.78,2.64,7.41,0.00,200.00,3.11,2.53,0.00,5.43,7.12,25.92,8.63,8.64,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,140.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,25.37,25.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,24.50,28.03,300.00,300.00
21:45-22:00,61DC2023/10/22,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,219.00,0.00,42.00,265.00,0.00,0.00,65.00,0.00,76.68,359.23,21.78,0.00,320.00,0.00,0.00,96.65,104.74,271.83,0.00,0.00,0.00,0.00,0.00,0.00,341.56,0.00,0.00,14.25,92.00,56.70,123.67,347.63,103.50,19.99,25.18,26.39,44.92,98.34,0.00,37.80,21.72,32.88,0.00,46.62,17.75,0.00,0.00,41.22,0.00,0.00,0.00,26.27,4.41,0.00,37.47,40.00,28.70,22.20,13.98,0.00,0.00,1.32,32.84,0.00,13.36,5.76,0.00,0.00,0.00,0.00,320.00,420.00,0.78,2.33,7.41,0.00,200.00,3.11,2.61,0.00,5.43,7.12,25.58,8.52,8.53,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,140.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,25.07,25.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,24.50,28.03,300.00,300.00
21:30-21:45,61DC2023/10/22,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,219.00,0.00,42.00,265.00,0.00,0.00,65.00,0.00,76.68,359.23,21.78,0.00,320.00,0.00,0.00,96.65,104.74,271.83,0.00,0.00,0.00,0.00,0.00,0.00,341.56,0.00,0.00,14.25,92.00,56.70,123.67,347.63,103.50,19.99,25.18,26.39,44.92,98.34,0.00,37.80,21.72,32.88,0.00,60.04,17.75,10.56,0.00,41.22,0.00,0.00,0.00,26.27,4.41,0.00,37.47,40.00,28.70,22.20,13.98,12.00,0.00,8.19,32.84,0.00,13.36,5.76,0.00,0.00,0.00,0.00,320.00,420.00,0.78,2.33,7.66,0.00,200.00,3.11,2.61,0.00,5.43,7.12,25.76,8.58,8.59,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,140.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,25.18,25.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,24.50,28.03,300.00,300.00
