timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,BRPL,60DSBRPL2022/08/21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.1900,0.0000,13.2948,33.9480,0.0000,0.0000,9.6186,0.0000,35.3500,122.8400,64.2500,0.0000,93.9714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,155.5700,0.0000,0.0000,8.0700,58.3500,50.1900,70.9100,50.0800,23.6600,9.2700,18.0100,11.2100,14.7800,62.6800,0.0000,0.0000,0.0000,0.0000,0.0000,41.7400,19.8400,6.8000,0.0000,26.1500,0.0000,0.0000,0.0000,21.5700,10.9900,0.0000,0.0000,0.0000,22.2800,13.8800,18.0700,16.6200,12.3500,15.6600,21.0000,26.2000,57.4000,5.5000,8.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.3800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.3100,0.0000,1388.9128,876.56,221.76,20.0389,0.00,2467.1939
2,BRPL,60DSBRPL2022/08/21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.1900,0.0000,13.2948,33.9480,0.0000,0.0000,9.6186,0.0000,35.3500,122.8400,64.2500,0.0000,93.9714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,155.5700,0.0000,0.0000,8.0700,58.3500,50.1900,70.9100,50.0800,23.6600,9.2700,18.0100,11.2100,14.7800,62.6800,0.0000,0.0000,0.0000,0.0000,0.0000,41.7400,19.8400,6.8000,0.0000,26.1500,0.0000,0.0000,0.0000,21.5700,10.9900,0.0000,0.0000,0.0000,22.2800,13.8800,18.0700,16.6200,12.3500,15.6600,21.0000,26.2000,57.4000,5.5000,8.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.1400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.5100,0.0000,1390.2328,823.34,243.00,19.5822,0.00,2436.9906
3,BRPL,60DSBRPL2022/08/21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.1900,0.0000,13.2948,33.9480,0.0000,0.0000,9.6186,0.0000,35.3500,122.8400,64.2500,0.0000,93.9714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,155.5700,0.0000,0.0000,8.0700,58.3500,50.1900,70.9100,50.0800,23.6600,9.2700,18.0100,11.2100,14.7800,62.6800,0.0000,0.0000,0.0000,0.0000,0.0000,41.7400,19.8400,6.8000,0.0000,26.1500,0.0000,0.0000,0.0000,21.5700,10.9900,0.0000,0.0000,0.0000,20.8800,13.8800,18.0700,16.6200,12.3500,15.6600,21.0000,26.2000,57.4000,5.5000,8.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.6000,0.0000,1384.8028,840.76,206.00,19.6877,0.00,2411.8751
4,BRPL,60DSBRPL2022/08/21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.1900,0.0000,13.2948,33.9480,0.0000,0.0000,9.6186,0.0000,35.3500,122.8400,64.2500,0.0000,93.9714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,155.5700,0.0000,0.0000,8.0700,58.3500,50.1900,70.9100,50.0800,23.6600,9.2700,18.0100,11.2100,14.7800,62.6800,0.0000,0.0000,0.0000,0.0000,0.0000,41.7400,19.8400,6.8000,0.0000,26.1500,0.0000,0.0000,0.0000,21.5700,10.9900,0.0000,0.0000,0.0000,20.8800,13.8800,18.0700,16.6200,12.3500,15.6600,21.0000,26.2000,57.4000,5.5000,8.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.4400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.7000,0.0000,1385.8228,846.56,166.00,19.7478,0.00,2378.6350
5,BRPL,60DSBRPL2022/08/21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.1900,0.0000,13.2948,33.9480,0.0000,0.0000,9.6186,0.0000,35.3500,122.8400,64.2500,0.0000,93.9714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,155.5600,0.0000,0.0000,8.3600,58.3500,50.1900,70.9100,50.0800,23.6600,9.2700,18.0100,11.2100,14.7800,62.6800,0.0000,0.0000,0.0000,0.0000,0.0000,31.3100,19.8400,6.8000,0.0000,26.1500,0.0000,0.0000,0.0000,21.5700,10.9900,0.0000,0.0000,0.0000,20.8800,13.6000,18.0700,16.6200,12.3500,15.6600,21.0000,19.2500,57.4000,5.5000,8.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.5400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.1400,0.0000,1370.1828,744.91,133.00,19.1556,0.00,2228.9372
6,BRPL,60DSBRPL2022/08/21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.1900,0.0000,13.2948,33.9480,0.0000,0.0000,9.6186,0.0000,35.3500,122.8400,64.2500,0.0000,93.9714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,155.5600,0.0000,0.0000,8.3600,58.3500,50.1900,70.9100,50.0800,23.6600,9.2700,18.0100,11.2100,14.7800,62.6800,0.0000,0.0000,0.0000,0.0000,0.0000,31.3100,19.8400,6.8000,0.0000,26.1500,0.0000,0.0000,0.0000,21.5700,10.9900,0.0000,0.0000,0.0000,20.8800,13.6000,18.0700,16.6200,12.3500,15.6600,21.0000,19.2500,57.4000,5.5000,8.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.7600,0.0000,1371.1728,769.91,100.00,18.9443,0.00,2222.1385
7,BRPL,60DSBRPL2022/08/21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.1900,0.0000,13.2948,33.9480,0.0000,0.0000,9.6186,0.0000,35.3500,122.8400,64.2500,0.0000,99.6160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,155.5600,0.0000,0.0000,8.6600,58.3500,50.1900,70.9100,50.0800,23.6600,9.2700,18.0200,11.2100,14.7800,62.6800,0.0000,0.0000,0.0000,0.0000,0.0000,31.3100,20.1700,6.8000,0.0000,26.1500,0.0000,0.0000,0.0000,21.5700,10.9900,0.0000,0.0000,0.0000,20.8800,13.6000,18.0700,16.6200,12.3500,15.6600,21.0000,19.2500,57.4000,5.5000,8.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.9200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.9200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.1900,0.0000,1377.0874,831.83,70.00,19.5413,0.00,2259.3761
8,BRPL,60DSBRPL2022/08/21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.1900,0.0000,13.2948,33.9480,0.0000,0.0000,9.6186,0.0000,35.3500,122.8400,64.2500,0.0000,99.6160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,155.5600,0.0000,0.0000,8.6600,58.3500,50.1900,70.9100,50.0800,23.6600,9.2700,18.0200,11.2100,14.7800,62.6800,0.0000,0.0000,0.0000,0.0000,0.0000,31.3100,20.1700,6.8000,0.0000,26.1500,0.0000,0.0000,0.0000,21.5700,10.9900,0.0000,0.0000,0.0000,20.8800,13.6000,18.0700,16.6200,12.3500,15.6600,21.0000,19.2500,57.4000,5.5000,8.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.3800,0.0000,1373.0674,797.00,43.00,19.1994,0.00,2193.8680
9,BRPL,60DSBRPL2022/08/21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.2000,0.0000,13.2948,33.9480,0.0000,0.0000,9.6186,0.0000,35.3500,122.8400,64.2500,0.0000,99.6160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,155.5600,0.0000,0.0000,9.1000,58.3500,50.1900,70.9100,50.0800,23.6600,9.2700,18.0100,11.2100,14.7800,62.6800,0.0000,0.0000,0.0000,0.0000,0.0000,31.3100,20.1700,6.8000,0.0000,26.1500,0.0000,0.0000,0.0000,21.5700,10.9900,0.0000,0.0000,0.0000,20.8800,13.6000,18.0700,16.6200,12.3500,15.6600,21.0000,13.3700,57.4000,5.5000,8.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.5800,0.0000,1358.2074,773.90,15.97,18.9181,0.00,2129.1593
10,BRPL,60DSBRPL2022/08/21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.2000,0.0000,13.2948,33.9480,0.0000,0.0000,9.6186,0.0000,35.3500,122.8400,64.2500,0.0000,99.6160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,155.5600,0.0000,0.0000,9.1000,58.3500,50.1900,70.9100,50.0800,23.6600,9.2700,18.0100,11.2100,14.7800,62.6800,0.0000,0.0000,0.0000,0.0000,0.0000,31.3100,20.1700,6.8000,0.0000,26.1500,0.0000,0.0000,0.0000,21.5700,10.9900,0.0000,0.0000,0.0000,20.8800,13.6000,18.0700,16.6200,12.3500,15.6600,21.0000,13.3700,57.4000,5.5000,8.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.8000,0.0000,1358.0874,784.54,0.00,19.0107,0.00,2123.6167
