Timeslot,Revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,VSTPS_I,VSTPS_II,VSTPS_III,VSTPS_IV,VSTPS_V,LARA_I,SIPAT_I,SIPAT_II,KSTPS_I_II,MOUDA,MOUDA_II,SOLAPUR,GAN_NAPM,KAWASCMGAS,GAN_COMGAS,GAN_RLNG,KHARGONE_I,KSTPS7,KAWAS_RLNG,GADARWAR_I,KAWAS_ZLIQ,TAPS_II,KAWAS_APM,GAN_APM,KAPS,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL
23:45-24:00,39DC2023/09/26,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,42.00,265.00,0.00,0.00,50.00,0.00,76.68,653.15,93.56,0.00,320.00,0.00,0.00,115.99,104.75,271.86,0.00,0.00,0.00,0.00,0.00,0.00,686.78,0.00,0.00,18.90,92.00,57.96,123.67,348.98,103.50,19.99,42.39,26.39,43.10,147.52,0.00,38.85,64.07,83.30,0.00,60.48,8.87,0.00,0.00,39.73,0.00,0.00,0.00,50.76,20.58,0.00,0.00,0.00,23.18,14.80,0.00,39.51,9.68,27.34,49.44,0.00,85.99,10.89,0.00,0.00,0.00,0.00,980.00,0.00,0.86,5.44,31.34,0.00,200.00,4.83,5.00,0.00,0.00,0.00,21.00,7.00,7.00,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,76.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.25,16.75,16.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,23.80,29.71,300.00,300.00
23:30-23:45,39DC2023/09/26,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,42.00,265.00,0.00,0.00,50.00,0.00,76.68,653.15,116.95,0.00,320.00,0.00,0.00,115.99,104.75,271.86,0.00,0.00,0.00,0.00,0.00,0.00,686.78,0.00,0.00,18.90,92.00,57.96,123.67,348.98,103.50,19.99,42.39,26.39,43.10,147.52,0.00,38.85,64.07,83.30,0.00,60.48,8.87,5.20,0.00,39.73,0.00,0.00,0.00,50.76,20.58,0.00,0.00,0.00,23.18,14.80,0.00,39.51,9.68,27.34,49.44,0.00,85.99,10.89,0.00,0.00,0.00,0.00,980.00,0.00,0.86,5.44,31.54,0.00,200.00,4.83,5.00,0.00,0.00,0.00,21.00,7.00,7.00,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,76.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.25,16.72,16.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,23.80,29.71,300.00,300.00
23:15-23:30,39DC2023/09/26,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,42.00,265.00,0.00,0.00,50.00,0.00,76.68,653.15,116.95,0.00,320.00,0.00,0.00,115.99,104.75,271.86,0.00,0.00,0.00,0.00,0.00,0.00,686.78,0.00,0.00,18.90,92.00,57.96,123.67,348.98,103.50,19.99,42.39,26.39,43.10,147.52,0.00,38.85,64.07,83.30,0.00,60.48,8.87,5.20,0.00,39.73,0.00,0.00,0.00,50.76,20.58,0.00,0.00,0.00,19.87,14.80,14.05,39.51,9.68,27.34,49.44,0.00,85.99,10.89,0.00,0.00,0.00,0.00,980.00,0.00,0.86,5.44,31.73,0.00,200.00,4.83,5.00,0.00,0.00,0.00,21.00,7.00,7.00,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,76.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.25,16.42,16.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,23.80,29.71,300.00,300.00
23:00-23:15,39DC2023/09/26,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,42.00,265.00,0.00,0.00,50.00,0.00,76.68,653.15,116.95,0.00,320.00,0.00,0.00,115.99,104.75,271.86,0.00,0.00,0.00,0.00,0.00,0.00,686.78,0.00,0.00,18.90,92.00,57.96,123.67,348.98,103.50,19.99,42.39,26.39,43.10,147.52,0.00,38.85,64.07,83.30,0.00,60.48,8.87,10.56,0.00,39.73,0.00,0.00,0.00,50.76,20.58,0.00,0.00,0.00,19.87,14.80,28.05,39.51,19.36,27.34,49.44,0.00,85.99,10.89,0.00,0.00,0.00,0.00,980.00,0.00,0.86,5.44,31.94,0.00,200.00,4.83,5.00,0.00,0.00,0.00,21.00,7.00,7.00,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,76.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.25,15.88,15.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,23.80,29.71,300.00,300.00
22:45-23:00,39DC2023/09/26,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,42.00,265.00,0.00,0.00,50.00,0.00,76.68,653.15,140.35,0.00,320.00,0.00,0.00,115.99,104.75,271.86,0.00,0.00,0.00,0.00,0.00,0.00,686.78,0.00,0.00,18.90,92.00,57.96,123.67,348.98,103.50,19.99,42.39,26.39,43.10,147.52,0.00,37.80,64.07,83.30,0.00,60.48,9.86,10.56,0.00,39.73,0.00,0.00,0.00,50.76,20.58,0.00,0.00,0.00,15.46,14.80,42.15,39.51,29.06,27.34,49.44,0.00,85.99,10.89,19.66,0.00,0.00,0.00,980.00,0.00,0.86,5.60,32.34,0.00,200.00,4.83,5.23,0.00,0.00,0.00,21.00,7.00,7.00,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,76.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.25,15.54,15.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,23.80,29.66,300.00,300.00
22:30-22:45,39DC2023/09/26,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,42.00,265.00,0.00,0.00,50.00,0.00,76.68,653.15,140.35,0.00,320.00,0.00,0.00,115.99,104.75,271.86,0.00,0.00,0.00,0.00,0.00,0.00,686.78,0.00,0.00,18.90,92.00,57.96,123.67,348.98,103.50,19.99,42.39,26.39,43.10,147.52,0.00,37.80,64.07,83.30,0.00,62.24,9.86,10.56,0.00,39.73,0.00,0.00,0.00,50.76,20.58,0.00,0.00,0.00,15.46,14.80,42.15,39.51,29.06,27.34,49.44,0.00,34.86,10.89,19.66,0.00,0.00,0.00,980.00,0.00,0.86,5.60,32.94,0.00,200.00,4.83,5.23,0.00,0.00,0.00,22.00,7.33,7.34,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,76.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.25,15.21,15.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,23.80,29.66,300.00,300.00
22:15-22:30,39DC2023/09/26,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,42.00,265.00,0.00,0.00,50.00,0.00,76.68,653.15,140.35,0.00,320.00,0.00,0.00,115.99,104.75,271.86,0.00,0.00,0.00,0.00,0.00,0.00,686.78,0.00,0.00,18.90,92.00,57.96,123.67,348.98,103.50,19.99,42.39,26.39,43.10,147.52,0.00,37.80,64.07,83.30,0.00,62.24,9.86,10.56,0.00,39.73,0.00,0.00,0.00,50.76,17.64,0.00,0.00,0.00,15.46,15.87,42.15,39.51,29.06,27.34,49.44,0.00,34.86,10.89,19.66,0.00,0.00,0.00,980.00,0.00,0.86,5.60,33.14,0.00,200.00,4.83,5.23,0.00,0.00,0.00,22.00,7.33,7.34,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,76.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.25,15.46,15.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,23.80,29.66,300.00,300.00
22:00-22:15,39DC2023/09/26,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,42.00,265.00,0.00,0.00,50.00,0.00,76.68,653.15,140.35,0.00,320.00,0.00,0.00,115.99,104.75,271.86,0.00,0.00,0.00,0.00,0.00,0.00,686.78,0.00,0.00,18.90,92.00,57.96,123.67,348.98,103.50,19.99,42.39,26.39,43.10,147.52,0.00,37.80,64.07,83.30,0.00,62.24,9.86,10.56,0.00,39.73,0.00,0.00,0.00,50.76,17.64,0.00,0.00,0.00,15.46,15.87,42.15,39.51,29.06,27.34,49.44,0.00,34.86,10.89,19.66,0.00,0.00,0.00,980.00,0.00,0.86,5.60,29.79,0.00,200.00,4.83,5.23,0.00,0.00,0.00,22.00,7.33,7.34,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,76.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.25,15.67,15.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,23.80,29.66,300.00,300.00
21:45-22:00,39DC2023/09/26,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,42.00,265.00,0.00,0.00,50.00,0.00,76.68,653.15,140.35,0.00,320.00,0.00,0.00,115.99,104.75,271.86,0.00,0.00,0.00,0.00,0.00,0.00,686.78,0.00,0.00,18.77,92.00,57.96,123.67,348.98,103.50,19.99,42.39,26.39,43.10,147.52,0.00,36.75,62.99,83.30,0.00,62.24,9.86,10.56,0.00,39.73,0.00,0.00,0.00,50.76,17.64,0.00,0.00,0.00,15.46,16.14,42.15,39.51,29.06,27.34,49.44,0.00,40.09,10.89,3.30,0.00,0.00,0.00,980.00,0.00,0.86,5.60,29.29,0.00,200.00,4.93,5.23,0.00,0.00,0.00,22.00,7.33,7.34,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,76.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.25,15.88,15.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,23.80,29.63,300.00,300.00
21:30-21:45,39DC2023/09/26,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,42.00,265.00,0.00,0.00,50.00,0.00,76.68,653.15,116.95,0.00,320.00,0.00,0.00,115.99,104.75,271.86,0.00,0.00,0.00,0.00,0.00,0.00,686.78,0.00,0.00,18.77,92.00,57.96,123.67,348.98,103.50,19.99,42.39,26.39,43.10,147.52,0.00,36.75,62.99,83.30,0.00,60.48,8.87,10.56,0.00,39.73,0.00,0.00,0.00,50.76,17.64,0.00,0.00,0.00,15.46,16.14,28.05,39.51,29.06,27.34,49.44,0.00,40.09,10.89,0.00,0.00,0.00,0.00,980.00,0.00,0.86,5.60,29.92,0.00,200.00,4.93,5.23,0.00,0.00,0.00,22.00,7.33,7.34,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,76.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.25,16.08,16.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,23.80,29.63,300.00,300.00
