genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI3,RAMPUR,RAPPB,RAPPC,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,7.20818945,0,0,0,9.1627272,,0,7.112391,6.6688182,4.9032676,0,0,0,11.9626892,5.1295596,6.197158,8.22744945,2.412982,198.6908715,,,7.4768694,25.024142,,,,0,,0,,6.7217799,25.8161145,,,,,,,4.727668,0,0,8.6923936,14.8494654,20.0419857,0,,,0,34.6440094,1.7775879,,,20.2486361,,1.6469024,,0.4319744,0,,,3.469928,7.0562448,4.45283575,0,6.5201136,5.53782075,
2,0,0,0,7.20818945,0,0,0,9.1627272,,0,7.112391,6.6688182,4.9032676,0,0,0,11.9626892,5.1295596,6.197158,8.22744945,2.412982,198.6908715,,,7.4768694,25.024142,,,,0,,0,,6.7217799,25.8161145,,,,,,,4.727668,0,0,8.6923936,14.8494654,20.0419857,0,,,0,34.6440094,1.7775879,,,20.2486361,,1.6232788,,0.4319744,0,,,3.469928,7.0562448,4.45283575,0,6.5201136,5.53782075,
3,0,0,0,7.20818945,0,0,0,9.1627272,,0,7.112391,6.6688182,4.9032676,0,0,0,11.9626892,5.1295596,6.197158,8.22744945,2.412982,198.6908715,,,7.4768694,25.024142,,,,0,,0,,6.7217799,25.8161145,,,,,,,4.727668,0,0,8.6923936,14.8494654,20.0419857,0,,,0,34.6440094,1.7775879,,,20.2486361,,1.7059614,,0.649649,0,,,3.469928,7.0562448,4.45283575,0,6.5201136,5.53782075,
4,0,0,0,7.20818945,0,0,0,9.1627272,,0,7.112391,6.6688182,4.9032676,0,0,0,11.9626892,5.1295596,6.197158,8.22744945,2.412982,198.6908715,,,7.4768694,25.024142,,,,0,,0,,6.7217799,25.8161145,,,,,,,4.727668,0,0,8.6923936,14.8494654,20.0419857,0,,,0,34.6440094,1.7775879,,,20.2486361,,1.7110236,,1.8375786,0,,,3.469928,7.0562448,4.45283575,0,6.5201136,5.53782075,
5,0,0,0,7.20818945,0,0,0,9.2530152,,0,7.112391,6.6688182,4.9032676,0,0,0,11.9626892,5.1318036,6.197158,8.22744945,2.412982,198.6908715,,,7.4768694,25.024142,,,,0,,0,,6.7217799,25.8161145,,,,,,,3.223132,0,0,8.6923936,14.8494654,20.0419857,0,,,0,34.6440094,1.7775879,,,20.2486361,,1.7059614,,1.8375786,0,,,3.469928,7.1544528,4.45283575,0,6.5201136,5.53782075,
6,0,0,0,7.20818945,0,0,0,9.2530152,,0,7.112391,6.6688182,4.9032676,0,0,0,11.9626892,5.1318036,6.197158,8.22744945,2.412982,198.6908715,,,7.4768694,25.024142,,,,0,,0,,6.7217799,25.8161145,,,,,,,3.223132,0,0,8.6923936,14.8494654,20.0419857,0,,,0,34.6440094,1.7775879,,,20.2486361,,1.695837,,1.8375786,0,,,3.469928,7.1544528,4.45283575,0,6.5201136,5.53782075,
7,0,0,0,7.20818945,0,0,0,9.2530152,,0,7.112391,6.6688182,4.9032676,0,0,0,11.9626892,5.1318036,6.197158,8.22744945,2.412982,198.6908715,,,7.4768694,25.024142,,,,0,,0,,6.7217799,25.8161145,,,,,,,3.223132,0,0,8.6923936,14.8494654,20.0419857,0,,,0,34.6440094,1.7775879,,,20.2486361,,1.662089,,1.8375786,0,,,3.469928,7.1544528,4.45283575,0,6.5201136,4.5408594,
8,0,0,0,7.20818945,0,0,0,9.2530152,,0,7.112391,6.6688182,4.9032676,0,0,0,11.9626892,5.1318036,6.197158,8.22744945,2.412982,198.6908715,,,7.4768694,25.024142,,,,0,,0,,6.7217799,25.8161145,,,,,,,3.223132,0,0,8.6923936,14.8494654,20.0419857,0,,,0,34.6440094,1.7775879,,,20.2486361,,1.636778,,1.8375786,0,,,3.469928,7.1544528,4.45283575,0,6.5201136,4.5408594,
9,0,0,0,7.20818945,0,0,0,9.2530152,,0,7.112391,6.6688182,4.9032676,0,0,0,11.9626892,5.1318036,6.197158,8.22744945,2.412982,198.6908715,,,7.4768694,25.024142,,,,0,,0,,6.7217799,25.8161145,,,,,,,3.223132,0,0,8.6923936,14.8494654,20.0419857,0,,,0,34.6440094,1.7775879,,,20.2486361,,1.8105802,,1.8375786,0,,,3.469928,7.1544528,4.45283575,0,6.5201136,4.5408594,
10,0,0,0,7.20818945,0,0,0,9.2530152,,0,7.112391,6.6688182,4.9032676,0,0,0,11.9626892,5.1318036,6.197158,8.22744945,2.412982,198.6908715,,,7.4768694,25.024142,,,,0,,0,,6.7217799,25.8161145,,,,,,,3.223132,0,0,8.6923936,14.8494654,20.0419857,0,,,0,34.6440094,1.7775879,,,20.2486361,,1.7903314,,1.8375786,0,,,3.469928,7.1544528,4.45283575,0,6.5201136,4.5408594,
