timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,VSTPS_I,VSTPS_II,VSTPS_III,VSTPS_IV,VSTPS_V,LARA_I,SIPAT_I,SIPAT_II,KSTPS_I_II,MOUDA,MOUDA_II,SOLAPUR,GAN_NAPM,KAWASCMGAS,GAN_COMGAS,GAN_RLNG,KHARGONE_I,KSTPS7,KAWAS_RLNG,GADARWAR_I,KAWAS_ZLIQ,TAPS_II,KAWAS_APM,GAN_APM,KAPS,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,BYPL,50DSBYPL2023/08/28,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.4800,0.0000,8.0000,42.5855,0.0000,0.0000,0.0000,0.0000,18.8400,63.0600,37.5800,0.0000,55.0000,0.0000,0.0000,0.0000,101.3200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,159.6300,0.0000,0.0000,3.3000,0.0000,29.0200,48.7300,281.9200,66.7800,4.9200,10.4200,6.4800,10.8800,36.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2800,0.0000,0.0000,0.0000,0.0000,0.0000,12.5300,5.7800,0.0000,0.0000,0.0000,11.6600,8.0600,6.9000,9.7100,4.7500,8.9900,12.1500,0.0000,21.1300,3.2700,1.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.3659,0.0000,0.0000,0.0000,1264.2114,116.34,-41.91,15.8977,0.00,1322.7437
2,BYPL,50DSBYPL2023/08/28,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.4800,0.0000,8.0000,42.5855,0.0000,0.0000,0.0000,0.0000,18.8400,63.0600,37.5800,0.0000,55.0000,0.0000,0.0000,0.0000,101.3200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,159.6300,0.0000,0.0000,3.3000,0.0000,29.0200,48.7300,281.9200,66.7800,4.9200,10.4200,6.4800,10.8800,36.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2800,0.0000,0.0000,0.0000,0.0000,0.0000,12.5300,5.7800,0.0000,0.0000,0.0000,11.6600,8.0600,3.4500,9.7100,4.7500,8.9900,12.1500,0.0000,21.1300,3.2700,1.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.3659,0.0000,0.0000,0.0000,1260.7614,81.34,-21.59,16.1753,0.00,1304.3361
3,BYPL,50DSBYPL2023/08/28,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.4800,0.0000,8.0000,42.5855,0.0000,0.0000,0.0000,0.0000,18.8400,63.0600,37.5800,0.0000,55.0000,0.0000,0.0000,0.0000,101.3200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,159.6300,0.0000,0.0000,3.3000,0.0000,29.0200,48.7300,281.9200,66.7800,4.9200,10.4200,6.4800,10.8800,36.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2800,0.0000,0.0000,0.0000,0.0000,0.0000,12.5300,5.7800,0.0000,0.0000,0.0000,4.8800,8.0600,0.0000,9.7100,4.7500,8.9900,12.1500,0.0000,21.1300,3.2700,1.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3500,0.4200,0.4400,0.0000,39.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.3659,0.0000,0.0000,0.0000,1251.7414,46.34,-11.01,16.4039,0.00,1270.6675
4,BYPL,50DSBYPL2023/08/28,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.4800,0.0000,8.0000,42.5855,0.0000,0.0000,0.0000,0.0000,18.8400,63.0600,37.5800,0.0000,55.0000,0.0000,0.0000,0.0000,101.3200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,159.6300,0.0000,0.0000,3.3000,0.0000,29.0200,48.7300,281.9200,66.7800,4.9200,10.4200,6.4800,10.8800,36.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2800,0.0000,0.0000,0.0000,0.0000,0.0000,12.5300,5.7800,0.0000,0.0000,0.0000,4.8800,8.0600,0.0000,9.7100,4.7500,8.9900,12.1500,0.0000,21.1300,3.2700,1.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.3659,0.0000,0.0000,0.0000,1250.5314,16.34,0.00,16.6573,0.00,1250.2141
5,BYPL,50DSBYPL2023/08/28,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.4800,0.0000,8.0000,42.5855,0.0000,0.0000,0.0000,0.0000,18.8400,63.0600,37.5800,0.0000,55.0000,0.0000,0.0000,0.0000,101.3200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,159.6300,0.0000,0.0000,3.3000,0.0000,29.0200,48.7300,281.9200,66.7800,4.9200,10.4200,6.4800,10.8800,36.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2800,0.0000,0.0000,0.0000,0.0000,0.0000,12.5300,5.7800,0.0000,0.0000,0.0000,5.4300,4.9600,0.0000,9.7100,4.7500,8.9900,12.1500,0.0000,21.1300,3.2700,1.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.3659,0.0000,0.0000,0.0000,1247.9814,3.34,0.00,16.7492,0.00,1234.5722
6,BYPL,50DSBYPL2023/08/28,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.4800,0.0000,8.0000,42.5855,0.0000,0.0000,0.0000,0.0000,18.8400,63.0600,37.5800,0.0000,55.0000,0.0000,0.0000,0.0000,101.3200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,159.6300,0.0000,0.0000,3.3000,0.0000,29.0200,48.7300,281.9200,66.7800,4.9200,10.4200,6.4800,10.8800,36.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2800,0.0000,0.0000,0.0000,0.0000,0.0000,12.5300,6.5000,0.0000,0.0000,0.0000,5.4300,4.9600,0.0000,9.7100,4.7500,8.9900,12.1500,0.0000,21.1300,3.2700,1.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.3659,0.0000,0.0000,0.0000,1248.7014,-26.66,0.00,17.0196,0.00,1205.0218
7,BYPL,50DSBYPL2023/08/28,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.4800,0.0000,8.0000,42.5855,0.0000,0.0000,0.0000,0.0000,18.8400,20.3100,37.5800,0.0000,55.0000,0.0000,0.0000,0.0000,101.3200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,78.5900,0.0000,0.0000,3.3000,0.0000,29.0200,48.7300,281.9200,66.7800,1.9400,10.4200,3.0000,10.8900,36.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2800,0.0000,0.0000,0.0000,0.0000,0.0000,12.5300,6.5000,0.0000,0.0000,0.0000,5.4300,4.9600,0.0000,9.7100,4.7500,8.9900,12.1500,0.0000,21.1300,3.2700,1.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.3659,0.0000,0.0000,0.0000,1118.4614,69.34,0.00,15.0287,0.00,1172.7727
8,BYPL,50DSBYPL2023/08/28,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.4800,0.0000,8.0000,42.5855,0.0000,0.0000,0.0000,0.0000,18.8400,20.3100,37.5800,0.0000,55.0000,0.0000,0.0000,0.0000,101.3200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.3800,0.0000,0.0000,3.3000,0.0000,29.0200,48.7300,281.9200,66.7800,1.9400,10.4200,2.9000,10.8900,36.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2800,0.0000,0.0000,0.0000,0.0000,0.0000,12.5300,6.5000,0.0000,0.0000,0.0000,5.4300,4.9600,0.0000,9.7100,4.7500,8.9900,12.1500,0.0000,21.1300,3.2700,1.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.3659,0.0000,0.0000,0.0000,1117.1514,54.34,0.00,15.1491,0.00,1156.3423
9,BYPL,50DSBYPL2023/08/28,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.4800,0.0000,8.0000,42.5855,0.0000,0.0000,0.0000,0.0000,18.8400,20.3100,37.5800,0.0000,55.0000,0.0000,0.0000,0.0000,101.3200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,127.2900,0.0000,0.0000,3.3000,0.0000,29.0200,48.7300,281.9200,66.7800,1.9400,10.4200,2.9000,10.8900,36.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2800,0.0000,0.0000,0.0000,0.0000,0.0000,12.5300,6.5000,0.0000,0.0000,0.0000,5.4300,4.9600,0.0000,9.7100,4.7500,8.9900,12.1500,0.0000,21.1300,3.2700,1.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.4826,0.0000,0.0000,0.0000,1167.1781,-28.66,0.00,16.3198,0.00,1122.1983
10,BYPL,50DSBYPL2023/08/28,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.4800,0.0000,8.0000,42.5855,0.0000,0.0000,0.0000,0.0000,18.8400,20.3100,37.5800,0.0000,55.0000,0.0000,0.0000,0.0000,101.3200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,135.4200,0.0000,0.0000,3.3000,0.0000,29.0200,48.7300,281.9200,66.7800,1.9400,10.4200,2.9000,10.8900,36.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2800,0.0000,0.0000,0.0000,0.0000,0.0000,12.5300,6.5000,0.0000,0.0000,0.0000,5.4300,4.9600,0.0000,9.7100,4.7500,8.9900,12.1500,0.0000,21.1300,3.2700,1.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.4826,0.0000,0.0000,0.0000,1175.3081,-44.66,0.00,16.5321,0.00,1114.1160
