Timeslot,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL
96,63IS2022/07/19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.5300,0.0000,33.9999,120.0000,0.0000,0.0000,32.0000,0.0000,0.0000,627.4300,147.8300,0.0000,300.0000,0.0000,0.0000,116.1000,101.2400,213.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,208.3100,0.0000,0.0000,20.0400,67.6600,114.1600,119.5200,364.2500,133.3800,10.5500,70.6800,38.6400,41.0700,131.8000,0.0000,0.0000,0.0000,0.0000,0.0000,46.7600,17.1500,15.2800,0.0000,37.2600,0.0000,0.0000,0.0000,49.0600,16.4900,0.0000,0.0000,0.0000,47.4800,30.8300,41.2300,38.2000,28.0800,35.3600,31.8700,18.4600,76.7100,9.6600,12.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.6700,10.5700,6.9800,0.0000,0.0000,7.1500,10.7700,0.0000,0.0000,0.0000,64.3600,21.4500,21.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0200,5.6200,2.9000,22.2300,1.9400,1.9300,4.3200,1.0300,0.2000,3.4500,0.5100,3.9700,4.2800,1.5400,4.6200
95,63IS2022/07/19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.5300,0.0000,33.9999,120.0000,0.0000,0.0000,32.0000,0.0000,0.0000,627.4300,147.8300,0.0000,300.0000,0.0000,0.0000,116.1000,101.2400,213.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,208.3100,0.0000,0.0000,20.0400,67.6600,114.1600,119.5200,364.2500,133.3800,10.5500,70.6800,38.6400,41.0700,131.8000,0.0000,0.0000,0.0000,0.0000,0.0000,46.7600,17.3400,15.2800,0.0000,37.2600,0.0000,0.0000,0.0000,49.0600,16.4900,0.0000,0.0000,0.0000,47.4800,30.8300,41.2300,38.2000,28.0800,35.3600,31.8700,18.4600,76.7100,9.6600,12.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.6700,10.5700,6.9200,0.0000,0.0000,7.1500,10.7700,0.0000,0.0000,0.0000,70.4300,23.4800,23.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0200,5.6200,2.9000,22.2300,1.9400,1.9300,4.3200,1.0300,0.2000,3.4500,0.5100,3.9700,4.2800,1.5400,4.6200
94,63IS2022/07/19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.5300,0.0000,33.9999,120.0000,0.0000,0.0000,32.0000,0.0000,0.0000,627.4300,147.8300,0.0000,300.0001,0.0000,0.0000,116.1000,101.2400,213.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,208.3100,0.0000,0.0000,20.0400,67.6600,114.1600,119.5200,364.2500,133.3800,10.5500,70.6800,38.6400,41.0700,131.8000,0.0000,0.0000,0.0000,0.0000,0.0000,46.7600,25.7300,15.2800,0.0000,37.2600,0.0000,0.0000,0.0000,49.0600,17.6200,3.5700,0.0000,0.0000,47.4800,30.8300,41.2300,38.2000,28.0800,35.3600,31.8700,18.4600,76.7100,9.6600,12.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.6700,10.5700,6.9300,0.0000,0.0000,7.1500,10.7700,0.0000,0.0000,0.0000,69.7500,23.2500,23.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0200,5.6200,2.9000,22.2300,1.9400,1.9300,4.4600,1.0300,0.2000,3.4500,0.5100,3.9700,4.2800,1.5400,4.6200
93,63IS2022/07/19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.5300,0.0000,33.9999,120.0000,0.0000,0.0000,32.0000,0.0000,0.0000,627.4300,147.8300,0.0000,300.0001,0.0000,0.0000,116.1000,101.2400,213.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,208.3100,0.0000,0.0000,20.0400,67.6600,114.1600,119.5200,364.2500,133.3800,10.5500,70.6800,38.6400,41.0700,131.8000,0.0000,0.0000,0.0000,0.0000,0.0000,46.7600,25.7300,15.2800,0.0000,37.2600,0.0000,0.0000,0.0000,49.0600,17.6200,3.5700,0.0000,0.0000,47.4800,30.8300,41.2300,38.2000,28.0800,35.3600,31.8700,27.0700,76.7100,9.6600,12.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.6700,10.5700,6.8400,0.0000,0.0000,7.1500,10.7700,0.0000,0.0000,0.0000,71.1000,23.7000,23.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0200,5.6200,2.9000,22.2300,1.9400,1.9300,4.4600,1.0300,0.2000,3.4500,0.5100,3.9700,4.2800,1.5400,4.6200
92,63IS2022/07/19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.5300,0.0000,33.9999,120.0000,0.0000,0.0000,29.9999,0.0000,0.0000,627.4300,149.5100,0.0000,300.0001,0.0000,0.0000,116.1000,101.2400,213.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,208.3100,0.0000,0.0000,20.0400,67.6600,114.1600,119.5200,369.6900,133.3800,10.5500,70.6800,38.6400,41.0700,131.8000,0.0000,0.0000,0.0000,0.0000,0.0000,46.7600,29.5400,15.2800,0.0000,37.2600,0.0000,0.0000,0.0000,49.0600,17.6200,3.5700,0.0000,0.0000,47.4800,30.8300,41.2300,39.5500,29.5300,37.2800,34.7200,30.1400,76.7100,9.6600,19.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6700,10.5700,6.8100,0.0000,0.0000,7.3500,10.7700,0.0000,0.0000,0.0000,69.2500,23.0800,23.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.3500,5.6200,2.9000,22.2300,1.9400,1.9300,4.4600,1.0000,0.2000,3.4500,0.5100,3.9700,4.2800,1.5400,4.6200
91,63IS2022/07/19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.5300,0.0000,33.9999,120.0000,0.0000,0.0000,29.9999,0.0000,0.0000,627.4300,149.5100,0.0000,300.0001,0.0000,0.0000,116.1000,101.2400,213.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,208.3100,0.0000,0.0000,20.0400,67.6600,114.1600,119.5200,369.6900,133.3800,10.5500,70.6800,38.6400,41.0700,131.8000,0.0000,0.0000,0.0000,0.0000,0.0000,46.7600,29.5400,15.2800,0.0000,37.2600,0.0000,0.0000,0.0000,49.0600,17.6200,3.5700,0.0000,0.0000,47.4800,30.8300,41.2300,39.5500,29.5300,37.2800,34.7200,30.1400,76.7100,11.1400,19.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6700,10.5700,6.8900,0.0000,0.0000,7.3500,10.7700,0.0000,0.0000,0.0000,66.0700,22.0200,22.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.3500,5.6200,2.9000,22.2300,1.9400,1.9700,4.5200,1.0000,0.2000,3.4500,0.5100,3.9700,4.2800,1.5400,4.6200
90,63IS2022/07/19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.5300,0.0000,33.9999,120.0000,0.0000,0.0000,29.9999,0.0000,0.0000,627.4300,149.5100,0.0000,300.0001,0.0000,0.0000,116.1000,101.2400,213.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,208.3100,0.0000,0.0000,20.0400,67.6600,114.1600,119.5200,369.6900,133.3800,10.5500,70.6800,38.6400,41.0700,131.8000,0.0000,0.0000,0.0000,0.0000,0.0000,46.7600,29.5400,15.2800,0.0000,37.2600,0.0000,0.0000,0.0000,49.0600,17.6200,3.5700,0.0000,0.0000,47.4800,30.8300,41.2300,39.5500,29.5300,37.2800,34.7200,30.1400,76.7100,9.1700,19.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6700,10.5700,6.9500,0.0000,0.0000,7.3500,10.7700,0.0000,0.0000,0.0000,63.6700,21.2200,21.2300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.3500,5.6200,2.9000,22.2300,1.9400,1.9700,4.5200,1.0000,0.2000,3.4500,0.5100,3.9700,4.2800,1.5400,4.6200
89,63IS2022/07/19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.5300,0.0000,33.9999,120.0000,0.0000,0.0000,29.9999,0.0000,0.0000,627.4300,149.5100,0.0000,300.0001,0.0000,0.0000,116.1000,101.2400,213.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,208.3100,0.0000,0.0000,20.0400,67.6600,114.1600,119.5200,369.6900,133.3800,10.5500,70.6800,38.6400,41.0700,131.8000,0.0000,0.0000,0.0000,0.0000,0.0000,46.7600,29.5400,15.2800,0.0000,37.2600,0.0000,0.0000,0.0000,49.0600,17.6200,3.5700,0.0000,0.0000,47.4800,30.8300,41.2300,39.5500,29.5300,37.2800,34.7200,30.1400,76.7100,9.1700,19.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6700,10.5700,6.8600,0.0000,0.0000,7.3500,10.7700,0.0000,0.0000,0.0000,55.1000,18.3600,18.3700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.3500,5.6200,2.9000,22.2300,1.9400,1.9700,4.5200,1.0000,0.2000,3.4500,0.5100,3.9700,4.2800,1.5400,4.6200
88,63IS2022/07/19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.5300,0.0000,33.9999,120.0000,0.0000,0.0000,29.9999,0.0000,0.0000,627.4300,147.8300,0.0000,295.0000,0.0000,0.0000,116.1000,101.2400,231.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,208.3100,0.0000,0.0000,20.0400,67.6600,114.1600,119.5200,369.6900,133.3800,10.5500,70.6800,38.6400,41.0700,131.8000,0.0000,0.0000,0.0000,0.0000,0.0000,46.7600,25.7300,15.2800,0.0000,37.2600,0.0000,0.0000,0.0000,49.0600,17.6200,3.5700,0.0000,0.0000,47.4800,30.8300,41.2300,38.2000,28.0800,35.3700,31.8700,30.1400,76.7100,9.1700,12.6800,0.0000,0.0000,0.0000,0.0000,0.0000,0.6700,10.5700,8.4300,0.0000,0.0000,7.5300,10.7700,0.0000,0.0000,0.0000,66.6000,22.2000,22.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0500,5.6300,2.9000,22.2300,2.0300,1.8500,4.4500,1.0400,0.2000,3.3700,0.4900,3.8600,4.1600,1.5400,4.5300
87,63IS2022/07/19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.5300,0.0000,33.9999,120.0000,0.0000,0.0000,29.9999,0.0000,0.0000,627.4300,147.8300,0.0000,295.0000,0.0000,0.0000,116.1000,101.2400,251.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,208.3100,0.0000,0.0000,20.0400,67.6600,114.1600,119.5200,369.6900,133.3800,10.5500,70.6800,38.6400,41.0700,131.8000,0.0000,0.0000,0.0000,0.0000,0.0000,46.7600,25.7300,15.2800,0.0000,37.2600,0.0000,0.0000,0.0000,49.0600,17.6200,3.5700,0.0000,0.0000,47.4800,30.8300,41.2300,38.2000,28.0800,35.3700,31.8700,30.1400,76.7100,9.1700,12.6800,0.0000,0.0000,0.0000,0.0000,0.0000,0.6700,10.5700,7.6300,0.0000,0.0000,7.5300,10.7700,0.0000,0.0000,0.0000,67.2200,22.4100,22.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0500,5.6300,2.9000,22.2300,2.0300,1.8500,4.4500,1.0400,0.2000,3.3700,0.4900,3.8600,4.1600,1.5400,4.5300
