genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,7.2216144,0,0,0,11.62765725,,2.2003696,0,4.4423577,1.632631,0,0,0,10.0758867,4.6300452,0,2.77944205,3.071068,317.55688855,,,7.7333542,25.024142,,,,0,,0,,7.1913468,0,,,,,,,0,0.6012006,0,0,8.9020162,15.3299256,19.80853875,0,,,0,70.6632498,2.6655728,,,16.2161868,,0,,0,0,,,3.5166054,5.8354835,4.45141125,0,5.8687772,4.99018245,
2,0,0,0,7.2216144,0,0,0,11.62765725,,2.2003696,0,4.4423577,1.632631,0,0,0,10.0758867,4.12522,0,2.77944205,3.071068,317.55688855,,,7.7333542,25.024142,,,,0,,0,,7.1913468,0,,,,,,,0,0.6012006,0,0,8.9020162,15.3299256,19.80853875,0,,,0,70.6632498,2.6655728,,,16.2161868,,0,,0,0,,,3.5166054,5.8354835,4.45141125,0,5.8687772,4.99018245,
3,0,0,0,7.2216144,0,0,0,11.62765725,,2.2003696,0,4.4423577,1.632631,0,0,0,10.0758867,3.6205444,0,2.77944205,3.071068,317.55688855,,,7.7333542,25.024142,,,,0,,0,,7.1913468,0,,,,,,,0,2.7915888,0,0,8.9020162,15.3299256,19.80853875,0,,,0,70.6632498,2.6655728,,,16.2161868,,0,,0,0,,,3.5166054,5.8354835,4.45141125,0,5.8687772,4.99018245,
4,0,0,0,7.2216144,0,0,0,11.62765725,,2.2003696,0,2.2218625,1.632631,0,0,0,10.0758867,3.115794,0,2.77944205,3.071068,317.55688855,,,7.7333542,25.024142,,,,0,,0,,7.1913468,0,,,,,,,0,0.4288284,0,0,8.9020162,15.3299256,19.80853875,0,,,0,70.6632498,2.6655728,,,16.2161868,,0,,0,0,,,3.5166054,5.8354835,4.45141125,0,5.8687772,4.99018245,
5,0,0,0,7.2216144,0,0,0,11.62765725,,2.2003696,0,2.2218625,1.632631,0,0,0,10.0758867,2.562648,0,2.77944205,3.071068,317.55688855,,,7.7333542,25.024142,,,,0,,0,,7.1913468,0,,,,,,,0,0,0,0,8.9020162,15.3299256,19.80853875,0,,,0,70.6632498,2.6655728,,,16.2161868,,0,,0,0,,,3.5166054,5.8354835,4.45141125,0,5.8687772,4.99018245,
6,0,0,0,7.2567495,0,0,0,11.62765725,,2.2003696,0,2.2218625,1.632631,0,0,0,10.0758867,2.562648,0,2.77944205,3.071068,317.55688855,,,7.7333542,25.024142,,,,0,,0,,7.1913468,0,,,,,,,0,0,0,0,8.9020162,15.3299256,19.80853875,0,,,0,70.6632498,2.6655728,,,16.2161868,,0,,0,0,,,3.5166054,5.8354835,4.45141125,0,5.8687772,4.99018245,
7,0,0,0,7.2567495,0,0,0,11.62765725,,2.2003696,0,0,0,0,0,0,10.0758867,2.5763364,0,2.77944205,3.071068,317.55688855,,,7.7333542,25.024142,,,,0,,0,,7.1913468,0,,,,,,,0,0,0,0,8.9020162,15.3299256,19.80853875,0,,,0,70.6632498,2.6655728,,,16.2161868,,0,,0,0,,,3.5166054,5.8354835,4.45141125,0,5.8687772,4.99018245,
8,0,0,0,7.2567495,0,0,0,11.62765725,,2.2003696,0,0,0,0,0,0,10.0758867,2.5763364,0,2.77944205,3.071068,317.55688855,,,7.7333542,25.024142,,,,0,,0,,7.1913468,0,,,,,,,0,0,0,0,8.9020162,15.3299256,19.80853875,0,,,0,70.6632498,2.6655728,,,16.2161868,,0,,0,0,,,3.5166054,5.8354835,4.45141125,0,5.8687772,4.99018245,
9,0,0,0,7.2567495,0,0,0,11.62765725,,2.2003696,0,0,0,0,0,0,10.0758867,2.5763364,0,2.77944205,2.632344,317.55688855,,,7.7333542,25.024142,,,,0,,0,,7.1913468,0,,,,,,,0,0,0,0,8.9020162,15.3299256,19.80853875,0,,,0,70.6632498,2.6655728,,,16.2161868,,0,,0,0,,,3.5166054,5.8354835,4.45141125,0,5.8687772,4.99018245,
10,0,0,0,7.2567495,0,0,0,11.62765725,,2.2003696,0,0,0,0,0,0,10.0758867,2.5763364,0,2.77944205,2.632344,317.55688855,,,7.7333542,25.024142,,,,0,,0,,7.1913468,0,,,,,,,0,0,0,0,8.9020162,15.3299256,19.80853875,0,,,0,70.6632498,2.6655728,,,16.2161868,,0,,0,0,,,3.5166054,5.8354835,4.45141125,0,5.8687772,4.99018245,
11,0,0,0,7.2567495,0,0,0,11.62765725,,2.2003696,0,0,0,0,0,0,10.0758867,2.5763364,0,2.77944205,2.632344,317.55688855,,,7.7333542,25.024142,,,,0,,0,,7.1913468,0,,,,,,,0,0,0,0,8.9020162,15.3299256,19.80853875,0,,,0,70.6632498,2.6655728,,,16.2161868,,0,,0,0,,,3.5166054,5.8354835,4.45141125,0,5.8687772,4.99018245,
12,0,0,0,7.2567495,0,0,0,11.62765725,,2.2003696,0,0,0,0,0,0,10.0758867,2.5763364,0,2.77944205,2.632344,317.55688855,,,7.7333542,25.024142,,,,0,,0,,7.1913468,0,,,,,,,0,0,0,0,8.9020162,15.3299256,19.80853875,0,,,0,70.6632498,1.77751915,,,16.2161868,,0,,0,0,,,3.5166054,5.8354835,4.45141125,0,5.8687772,4.99018245,
13,0,0,0,7.29323595,0,0,0,11.62765725,,2.2003696,0,0,0,0,0,0,10.0758867,2.5763364,0,2.77944205,2.632344,317.55688855,,,7.7333542,25.024142,,,,0,,0,,7.1913468,0,,,,,,,0,0,0,0,8.9020162,15.3299256,19.80853875,0,,,0,70.6632498,1.77751915,,,16.2161868,,0,,0,0,,,3.5166054,5.8354835,4.45141125,0,5.8687772,4.99018245,
14,0,0,0,7.34728995,0,0,0,11.62765725,,2.2003696,0,0,0,0,0,0,10.0758867,2.5763364,0,2.77944205,2.632344,317.55688855,,,7.7333542,25.024142,,,,0,,0,,7.1913468,0,,,,,,,0,0,0,0,8.9020162,15.3299256,19.80853875,0,,,0,70.6632498,0.88805365,,,16.2161868,,0,,0,0,,,3.5166054,5.8354835,4.45141125,0,5.8687772,4.99018245,
15,0,0,0,7.34728995,0,0,0,11.62765725,,2.2003696,0,0,0,0,0,0,10.0758867,2.5763364,0,2.77944205,2.632344,317.55688855,,,7.7333542,25.024142,,,,0,,0,,7.1913468,0,,,,,,,0,0,0,0,8.9020162,15.3299256,19.80853875,0,,,0,70.6632498,0,,,16.2161868,,0,,0,0,,,3.5166054,5.8354835,4.45141125,0,5.8687772,4.99018245,
16,0,0,0,7.34728995,0,0,0,11.62765725,,2.2003696,0,0,0,0,0,0,10.0758867,2.5763364,0,2.77944205,2.632344,317.55688855,,,7.7333542,25.024142,,,,0,,0,,7.1913468,0,,,,,,,0,0,0,0,8.9020162,15.3299256,19.80853875,0,,,0,70.6632498,0,,,16.2161868,,0,,0,0,,,3.5166054,5.8354835,4.45141125,0,5.8687772,4.99018245,
17,0,0,0,7.34728995,0,0,0,11.62765725,,2.2003696,0,0,0,0,0,0,10.0758867,2.5763364,0,2.77944205,2.632344,317.55688855,,,7.7333542,25.024142,,,,0,,0,,7.1913468,0,,,,,,,0,0,0,0,8.9020162,15.3299256,19.80853875,0,,,0,70.6632498,0,,,16.2161868,,0,,0,0,,,3.5166054,5.8354835,4.45141125,0,5.8687772,4.99018245,
18,0,0,0,7.34728995,0,0,0,11.62765725,,2.2003696,0,0,0,0,0,0,10.0758867,2.5763364,0,2.77944205,2.632344,317.55688855,,,7.7333542,25.024142,,,,0,,0,,7.1913468,0,,,,,,,0,0,0,0,8.9020162,15.3299256,19.80853875,0,,,0,70.6632498,0,,,16.2161868,,0,,0,0,,,3.5166054,5.8354835,4.45141125,0,5.8687772,4.99018245,
19,0,0,0,7.34728995,0,0,0,11.62765725,,2.2003696,0,0,0,0,0,0,10.0758867,2.5763364,0,2.77944205,2.632344,317.55688855,,,7.7333542,25.024142,,,,0,,0,,7.1913468,0,,,,,,,0,0,0,0,8.9020162,15.3299256,19.80853875,0,,,0,70.6632498,0,,,16.2161868,,0,,0,0,,,3.5166054,5.8354835,4.45141125,0,5.8687772,4.99018245,
20,0,0,0,7.34728995,0,0,0,11.62765725,,2.2003696,0,0,0,0,0,0,10.0758867,2.5763364,0,2.77944205,2.632344,317.55688855,,,7.7333542,25.024142,,,,0,,0,,7.1913468,3.9450114,,,,,,,0,0,0,0,8.9020162,15.3299256,19.80853875,0,,,0,70.6632498,0,,,16.2161868,,0,,0,0,,,3.5166054,5.8354835,4.45141125,0,5.8687772,4.99018245,
21,0,0,0,7.34728995,0,0,0,11.62765725,,2.2003696,0,0,0,0,0,0,10.0758867,2.5763364,0,2.77944205,2.632344,317.55688855,,,7.7333542,25.024142,,,,0,,0,,7.1913468,7.8900228,,,,,,,0,0,0,0,8.9020162,15.3299256,19.80853875,0,,,0,70.6632498,0,,,16.2161868,,0,,0,0,,,3.5166054,5.8354835,4.45141125,0,5.8687772,4.99018245,
22,0,0,0,7.34728995,0,0,0,11.62765725,,2.2003696,0,0,0,0,0,0,10.0758867,2.5763364,0,2.77944205,2.632344,317.55688855,,,7.7333542,25.024142,,,,0,,0,,7.1913468,7.8900228,,,,,,,0,0,0,0,8.9020162,15.3299256,19.80853875,0,,,0,70.6632498,0,,,16.2161868,,0,,0,0,,,3.5166054,5.8354835,4.45141125,0,5.8687772,4.99018245,
23,0,0,0,7.34728995,0,0,0,11.62765725,,2.2003696,0,0,0,0,0,0,10.0758867,2.5763364,0,2.77944205,2.632344,317.55688855,,,7.7333542,25.024142,,,,0,,0,,7.1913468,7.8900228,,,,,,,0,0,0,0,8.9020162,15.3299256,19.80853875,0,,,0,70.6632498,0,,,16.2161868,,0,,1.189617,0,,,3.5166054,5.8354835,4.45141125,0,5.8687772,4.99018245,
24,0,0,0,7.34728995,0,0,0,11.62765725,,2.2003696,0,0,0,0,0,0,10.0758867,2.562648,0,2.77944205,2.632344,317.55688855,,,7.7333542,25.024142,,,,0,,0,,7.1913468,7.8900228,,,,,,,0,0,0,0,8.9020162,15.3299256,19.80853875,0,,,0,70.6632498,0,,,16.2161868,,0,,1.189617,0,,,3.5166054,5.8354835,4.45141125,0,5.8687772,4.99018245,
25,0,0,0,7.34728995,0,0,0,11.62765725,,2.2003696,0,0,0,0,0,0,10.0758867,2.562648,0,5.5588841,2.632344,304.62747205,,,7.7333542,25.024142,,,,0,,0,,7.1913468,7.8900228,,,,,,,0,0,0,0,8.9020162,15.3299256,19.80853875,0,,,0,70.6632498,0,,,17.2138164,,0,,1.0579998,0,,,3.5166054,5.8354835,4.45141125,0,6.707415,4.99018245,
26,0,0,0,7.34728995,0,0,0,11.62765725,,2.2003696,0,0,0,0,0,0,10.0758867,2.562648,0,5.5588841,2.632344,304.62747205,,,7.7333542,25.024142,,,,0,,0,,7.1913468,7.8900228,,,,,,,0,0,0,0,8.9020162,15.3299256,19.80853875,0,,,0,70.6632498,0,,,17.2138164,,0,,1.0579998,0,,,3.5166054,5.8354835,4.45141125,0,6.707415,4.99018245,
27,0,0,0,7.34728995,0,0,0,11.62765725,,2.2003696,0,0,1.632631,0,0,0,10.0758867,2.562648,1.54074745,5.5588841,2.632344,280.94722205,,,7.7333542,25.024142,,,,0,,0,,7.1913468,7.8900228,,,,,,,0,0,0,0,8.9020162,15.3299256,19.80853875,0,,,0,70.6632498,0,,,17.2138164,,0,,1.0579998,0,,,3.5166054,5.8354835,4.45141125,0,6.707415,4.99018245,
