genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RAPPD,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,12.7681488,0,0,0,20.6480428,,1.5749712,10.181754,12.4670502,5.92430355,0,0,0,26.0654251,235.005892,5.5488774,14.9002172,5.024448,11.02916815,,,11.0706948,35.823348,,,,1.5053533,,0,,0,41.0539998,,,,,,,8.6773665,11.10457755,2.0270415,0,17.8094884,7.086508,11.3477815,23.1692626,29.5412502,,,34.563672,33.76791,3.1958784,,,17.9755092,,5.326398,,2.2899888,1.791339,,,5.2856782,11.0583,6.7807696,1.005664,12.2688324,9.6539685,
2,0,0,0,12.7681488,0,0,0,20.6480428,,1.5749712,10.181754,8.3088126,5.92430355,0,0,0,26.0654251,235.005892,5.5488774,14.9002172,5.024448,11.02916815,,,11.0706948,35.823348,,,,1.5053533,,0,,0,41.0539998,,,,,,,8.6773665,11.10457755,2.0270415,0,17.8094884,7.086508,11.3477815,23.1692626,29.5412502,,,34.563672,33.76791,1.596672,,,17.9755092,,5.326398,,2.2899888,1.791339,,,5.2856782,11.0583,6.7807696,1.005664,12.2688324,9.6539685,
3,0,0,0,12.7681488,0,0,0,20.6480428,,1.5749712,10.181754,8.3088126,5.92430355,0,0,0,26.0654251,235.005892,5.5488774,14.9002172,5.024448,11.02916815,,,11.0706948,35.823348,,,,1.5053533,,0,,0,41.0539998,,,,,,,8.6773665,11.10457755,2.0270415,0,17.8094884,7.086508,11.3477815,23.1692626,29.5412502,,,34.563672,33.76791,1.596672,,,17.9755092,,5.326398,,2.2899888,1.791339,,,5.2856782,11.0583,6.7807696,1.005664,12.2688324,9.6539685,
4,0,0,0,12.7681488,0,0,0,20.6480428,,1.5749712,10.181754,8.3088126,5.92430355,0,0,0,26.0654251,235.005892,5.5488774,14.9002172,5.024448,11.02916815,,,11.0706948,35.823348,,,,1.5053533,,0,,0,41.0539998,,,,,,,8.6773665,11.10457755,2.0270415,0,17.8094884,7.086508,11.3477815,23.1692626,29.5412502,,,34.563672,33.76791,1.596672,,,17.9755092,,5.326398,,2.2899888,1.791339,,,5.2856782,11.0583,6.7807696,1.005664,12.2688324,9.6539685,
5,0,0,0,13.1036136,0,0,0,20.6480428,,1.5749712,10.181754,8.3088126,5.92430355,0,0,0,26.0654251,235.005892,5.5488774,14.9002172,5.024448,11.02916815,,,11.0706948,35.823348,,,,1.5053533,,0,,0,41.0539998,,,,,,,5.7832005,5.8455837,2.0270415,0,17.8094884,7.086508,11.3477815,23.1692626,29.5412502,,,34.563672,33.76791,1.596672,,,17.9755092,,3.4518924,,0.8986032,1.791339,,,5.2856782,11.0583,6.7807696,1.005664,12.2688324,9.6539685,
6,0,0,0,13.1036136,0,0,0,20.6480428,,1.5749712,10.181754,8.3088126,5.92430355,0,0,0,26.0654251,235.005892,5.5488774,14.9002172,5.024448,11.02916815,,,11.0706948,35.823348,,,,1.5053533,,0,,0,41.0539998,,,,,,,5.7832005,5.8455837,2.0270415,0,17.8094884,7.086508,11.3477815,23.1692626,29.5412502,,,34.563672,33.76791,1.596672,,,17.9755092,,3.4518924,,0.8986032,1.791339,,,5.2856782,11.0583,6.7807696,1.005664,12.2688324,9.6539685,
7,0,0,0,13.1036136,0,0,0,20.6480428,,1.5749712,10.181754,8.3088126,5.92430355,0,0,0,26.0654251,235.005892,5.5488774,14.9002172,5.024448,11.02916815,,,11.0706948,35.823348,,,,1.5053533,,0,,0,41.0539998,,,,,,,5.7832005,5.8455837,2.0270415,0,17.8094884,7.086508,11.3477815,23.1692626,29.5412502,,,34.563672,33.76791,1.596672,,,17.9755092,,3.4518924,,0.8986032,1.791339,,,5.2856782,11.0583,6.7807696,1.005664,12.3219756,9.6539685,
8,0,0,0,13.1036136,0,0,0,20.6480428,,1.5749712,10.181754,8.3088126,5.92430355,0,0,0,26.0654251,235.005892,5.5488774,14.9002172,5.024448,11.02916815,,,11.0706948,35.823348,,,,1.5053533,,0,,0,41.0539998,,,,,,,5.7832005,5.8455837,2.0270415,0,17.8094884,7.086508,11.3477815,23.1692626,29.5412502,,,34.563672,33.76791,1.4141952,,,17.9755092,,3.8069856,,0.8986032,1.791339,,,5.2856782,11.0583,6.7807696,1.005664,12.3219756,9.6539685,
9,0,0,0,13.2726264,0,0,0,20.6480428,,1.5749712,6.1066368,8.3088126,5.92430355,0,0,0,26.0654251,235.005892,5.5488774,14.9002172,5.024448,11.02916815,,,11.0706948,35.823348,,,,1.5053533,,0,,0,41.0539998,,,,,,,5.7832005,5.8455837,2.0270415,0,17.8094884,7.086508,11.3477815,23.1692626,29.5412502,,,34.563672,33.76791,1.3204224,,,17.9755092,,3.8069856,,0.8986032,1.791339,,,5.2856782,11.0583,6.7807696,1.005664,12.3219756,9.6539685,
10,0,0,0,13.2726264,0,0,0,20.6480428,,1.5749712,6.1066368,8.3088126,5.92430355,0,0,0,26.0654251,235.005892,5.5488774,14.9002172,5.024448,11.02916815,,,11.0706948,35.823348,,,,1.5053533,,0,,0,41.0539998,,,,,,,5.7832005,5.8455837,2.0270415,0,17.8094884,7.086508,11.3477815,23.1692626,29.5412502,,,34.563672,33.76791,0,,,17.9755092,,3.8069856,,0.8986032,1.791339,,,5.2856782,11.0583,6.7807696,1.005664,12.3219756,9.6539685,
