timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,NDPL,69DSNDPL2025/01/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.2000,0.0000,11.2746,0.0000,0.0000,0.0000,0.0000,0.0000,18.1700,306.5600,0.0000,0.0000,0.0000,0.0000,0.0000,69.8700,0.0000,132.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.5400,0.0000,0.0000,2.9600,27.0400,34.9000,0.0000,24.4200,37.0200,1.6500,6.0800,3.8300,9.9100,43.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7200,0.0000,0.0000,11.7000,0.0000,0.0000,0.0000,7.9400,0.0000,0.0000,0.0000,0.0000,0.3400,1.3200,0.0000,0.0000,0.0000,0.0000,4.6800,0.0000,0.0000,1.6400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4300,1.0300,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2216,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,808.2362,-36.63,0.00,6.7205,0.00,764.8857
2,NDPL,69DSNDPL2025/01/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.2000,0.0000,11.2746,0.0000,0.0000,0.0000,0.0000,0.0000,18.1700,306.5600,0.0000,0.0000,0.0000,0.0000,0.0000,69.8700,0.0000,132.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.7900,0.0000,0.0000,2.9600,27.0400,34.9000,0.0000,24.4700,37.0200,1.6500,6.0800,3.8300,5.1400,22.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7200,0.0000,0.0000,11.7000,0.0000,0.0000,0.0000,7.9400,0.0000,0.0000,0.0000,0.0000,0.3400,1.3200,0.0000,0.0000,0.0000,0.0000,4.6800,0.0000,0.0000,1.6400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4300,1.0300,0.0000,0.0000,0.0000,0.0000,0.0000,14.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.4162,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,779.6908,-37.63,0.00,6.5057,0.00,735.5551
3,NDPL,69DSNDPL2025/01/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.2000,0.0000,11.2746,0.0000,0.0000,0.0000,0.0000,0.0000,18.1700,306.5600,0.0000,0.0000,0.0000,0.0000,0.0000,69.8700,0.0000,112.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.7900,0.0000,0.0000,2.9600,27.0400,34.9000,0.0000,24.4700,37.0200,1.6500,6.0800,3.8300,5.1400,23.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7200,0.0000,0.0000,11.7000,0.0000,0.0000,0.0000,7.9400,0.0000,0.0000,0.0000,0.0000,0.3400,1.3200,0.0000,0.0000,0.0000,0.0000,4.6800,0.0000,0.0000,1.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4300,1.0300,0.0000,0.0000,0.0000,0.0000,0.0000,13.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.4162,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,759.2108,-17.63,0.00,6.1899,0.00,735.3909
4,NDPL,69DSNDPL2025/01/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.2000,0.0000,11.2746,0.0000,0.0000,0.0000,0.0000,0.0000,18.1700,306.5600,0.0000,0.0000,0.0000,0.0000,0.0000,69.8700,0.0000,91.9700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.7900,0.0000,0.0000,2.9600,27.0400,34.9000,0.0000,24.4700,37.0200,1.6500,6.0800,3.8300,5.1400,23.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7200,0.0000,0.0000,11.7000,0.0000,0.0000,0.0000,7.9400,0.0000,0.0000,0.0000,0.0000,0.3400,1.3200,0.0000,0.0000,0.0000,0.0000,4.6800,0.0000,0.0000,1.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4300,1.0300,0.0000,0.0000,0.0000,0.0000,0.0000,13.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.4162,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,738.5908,-15.63,0.00,6.0135,0.00,716.9473
5,NDPL,69DSNDPL2025/01/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.2000,0.0000,11.2746,0.0000,0.0000,0.0000,0.0000,0.0000,18.1700,306.5600,0.0000,0.0000,0.0000,0.0000,0.0000,69.8700,0.0000,91.9700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.7900,0.0000,0.0000,2.9600,27.0500,34.9000,0.0000,24.4700,37.0200,1.6500,6.0800,3.8300,5.1400,23.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7200,0.0000,0.0000,11.7000,0.0000,0.0000,0.0000,7.9400,0.0000,0.0000,0.0000,0.0000,0.3400,1.3200,0.0000,0.0000,0.0000,0.0000,4.6800,0.0000,0.0000,1.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4300,1.0300,0.0000,0.0000,0.0000,0.0000,0.0000,12.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.4162,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,738.1008,-45.63,0.00,6.2437,0.00,686.2271
6,NDPL,69DSNDPL2025/01/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.2000,0.0000,11.2746,0.0000,0.0000,0.0000,0.0000,0.0000,18.1700,306.5600,0.0000,0.0000,0.0000,0.0000,0.0000,69.8700,0.0000,91.9700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.7900,0.0000,0.0000,2.9600,27.0500,34.9000,0.0000,24.4700,37.0200,1.6500,6.0800,3.8300,5.1400,23.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7200,0.0000,0.0000,11.7000,0.0000,0.0000,0.0000,7.9400,0.0000,0.0000,0.0000,0.0000,0.3400,1.3200,0.0000,0.0000,0.0000,0.0000,4.6800,0.0000,0.0000,1.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4300,1.0300,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.4162,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,737.4308,-63.63,0.00,6.3788,0.00,667.4220
7,NDPL,69DSNDPL2025/01/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.2000,0.0000,11.2746,0.0000,0.0000,0.0000,0.0000,0.0000,18.1700,306.5600,0.0000,0.0000,0.0000,0.0000,0.0000,69.8700,0.0000,91.9700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.7900,0.0000,0.0000,2.9600,27.0500,34.9000,0.0000,24.4700,37.0200,1.6500,6.0800,3.8300,5.1400,23.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7200,0.0000,0.0000,11.7000,0.0000,0.0000,0.0000,7.9400,0.0000,0.0000,0.0000,0.0000,0.3400,1.3200,0.0000,0.0000,0.0000,0.0000,4.6800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4300,1.0300,0.0000,0.0000,0.0000,0.0000,0.0000,11.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.4162,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,735.1608,-65.63,0.00,6.3767,0.00,663.1541
8,NDPL,69DSNDPL2025/01/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.2000,0.0000,11.2746,0.0000,0.0000,0.0000,0.0000,0.0000,18.1700,306.5600,0.0000,0.0000,0.0000,0.0000,0.0000,69.8700,0.0000,91.9700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.7900,0.0000,0.0000,2.9600,27.0500,34.9000,0.0000,24.4700,37.0200,1.6500,6.0800,3.8300,5.1400,23.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7200,0.0000,0.0000,11.7000,0.0000,0.0000,0.0000,7.9400,0.0000,0.0000,0.0000,0.0000,0.3400,1.3200,0.0000,0.0000,0.0000,0.0000,4.6800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4300,1.0300,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,734.3599,-70.63,0.00,6.4095,0.00,657.3204
9,NDPL,69DSNDPL2025/01/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.2000,0.0000,11.2746,0.0000,0.0000,0.0000,0.0000,0.0000,18.1700,306.5600,0.0000,0.0000,0.0000,0.0000,0.0000,69.8700,0.0000,91.9700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.7900,0.0000,0.0000,2.9600,27.0500,34.9000,0.0000,24.4700,37.0200,1.6500,6.0800,3.8300,5.1400,23.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7200,0.0000,0.0000,11.7000,0.0000,0.0000,0.0000,7.9400,0.0000,0.0000,0.0000,0.0000,0.3400,1.3200,0.0000,0.0000,0.0000,0.0000,4.6800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4300,0.9900,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,734.3199,-97.53,0.00,6.6206,0.00,630.1693
10,NDPL,69DSNDPL2025/01/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.2000,0.0000,11.2746,0.0000,0.0000,0.0000,0.0000,0.0000,18.1700,306.5600,0.0000,0.0000,0.0000,0.0000,0.0000,69.8700,0.0000,91.9700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.7900,0.0000,0.0000,2.9600,27.0500,34.9000,0.0000,24.4700,37.0200,1.6500,6.0800,3.8300,5.1400,23.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7200,0.0000,0.0000,11.7000,0.0000,0.0000,0.0000,7.9400,0.0000,0.0000,0.0000,0.0000,0.3400,1.3200,0.0000,0.0000,0.0000,0.0000,4.6800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4300,0.9900,0.0000,0.0000,0.0000,0.0000,0.0000,11.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,734.4899,-104.53,0.00,6.6765,0.00,623.2834
