timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,NDPL,68DSNDPL2025/06/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.9900,0.0000,11.0000,51.2766,0.0000,0.0000,0.0000,0.0000,26.7100,187.2500,35.1200,0.0000,65.2500,0.0000,0.0000,115.7800,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1700,0.0000,0.0000,6.1600,27.5400,35.5500,0.0000,60.4700,41.3600,6.2300,12.5600,7.8100,13.4800,29.2700,0.0000,0.0000,0.0000,0.0000,0.0000,6.8000,2.9200,3.2400,0.0000,5.8600,0.0000,0.0000,0.0000,15.2900,2.9500,0.0000,0.0000,0.0000,15.6500,9.7900,12.9300,12.1200,5.9500,5.6000,14.9900,5.4800,0.0000,0.7500,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9800,1.9500,0.0000,0.0000,0.0000,2.1500,4.0100,0.0000,0.0000,0.0000,0.0000,0.0000,26.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.5300,0.0000,0.0000,6.2700,1259.2976,382.00,0.00,17.6225,0.00,1623.6751
2,NDPL,68DSNDPL2025/06/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.9900,0.0000,11.0000,51.2766,0.0000,0.0000,0.0000,0.0000,26.7100,187.2500,35.1200,0.0000,65.2500,0.0000,0.0000,115.7800,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3200,0.0000,0.0000,6.1600,27.5400,35.5500,0.0000,60.4700,41.3600,6.2300,12.5600,7.8100,13.4800,29.2700,0.0000,0.0000,0.0000,0.0000,0.0000,6.8000,2.9200,1.6200,0.0000,5.8600,0.0000,0.0000,0.0000,15.2900,2.9500,0.0000,0.0000,0.0000,15.6500,9.7900,12.9300,12.1200,5.9500,5.6000,14.9900,5.4800,0.0000,0.7500,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9800,3.4300,0.0000,0.0000,0.0000,2.1500,4.0100,0.0000,0.0000,0.0000,0.0000,0.0000,27.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.5300,0.0000,0.0000,6.2700,1261.9776,371.00,0.00,17.7292,0.00,1615.2484
3,NDPL,68DSNDPL2025/06/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.9900,0.0000,11.0000,51.2766,0.0000,0.0000,0.0000,0.0000,26.7100,205.3600,35.1200,0.0000,65.2500,0.0000,0.0000,115.7800,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.0000,0.0000,6.1600,27.5400,35.5500,0.0000,60.4700,41.3600,6.2300,12.5600,7.8100,13.4800,29.2700,0.0000,0.0000,0.0000,0.0000,0.0000,6.8000,2.9200,1.5300,0.0000,5.8600,0.0000,0.0000,0.0000,15.2900,3.0100,0.0000,0.0000,0.0000,15.6500,9.7900,12.9300,12.1200,8.9200,2.8100,14.9900,5.8700,0.0000,0.7500,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9800,3.4300,0.0000,0.0000,0.0000,2.1500,4.0100,0.0000,0.0000,0.0000,0.0000,0.0000,27.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.5300,0.0000,0.0000,6.2700,1281.9676,339.00,0.00,18.1347,0.00,1602.8329
4,NDPL,68DSNDPL2025/06/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.9900,0.0000,11.0000,51.2766,0.0000,0.0000,0.0000,0.0000,26.7100,205.3600,33.5900,0.0000,65.2500,0.0000,0.0000,115.7800,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3400,0.0000,0.0000,6.1600,27.5400,35.5500,0.0000,60.4700,41.3600,6.2300,12.5600,7.8100,13.4800,29.2700,0.0000,0.0000,0.0000,0.0000,0.0000,6.8000,2.9200,1.5300,0.0000,5.8600,0.0000,0.0000,0.0000,15.2900,3.0100,0.0000,0.0000,0.0000,15.6500,9.7900,12.9300,12.1200,8.9200,2.8100,14.9900,5.8700,0.0000,0.7500,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9800,3.4300,0.0000,0.0000,0.0000,2.1500,4.0100,0.0000,0.0000,0.0000,0.0000,0.0000,28.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.5300,0.0000,0.0000,6.2700,1281.2776,322.00,0.00,18.2620,0.00,1585.0156
5,NDPL,68DSNDPL2025/06/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.9900,0.0000,11.0000,51.2766,0.0000,0.0000,0.0000,0.0000,26.7100,205.3600,33.5900,0.0000,57.1105,0.0000,0.0000,115.7800,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3400,0.0000,0.0000,6.1600,27.5400,35.5500,0.0000,60.4700,41.3600,6.2300,12.5600,7.8100,13.4800,29.2700,0.0000,0.0000,0.0000,0.0000,0.0000,6.8000,2.9200,1.5300,0.0000,5.8600,0.0000,0.0000,0.0000,15.2900,3.0100,0.0000,0.0000,0.0000,15.6500,9.7900,8.6200,12.1200,5.9500,2.8100,14.9900,5.8700,0.0000,0.7500,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9800,3.4300,0.0000,0.0000,0.0000,1.9700,3.8500,0.0000,0.0000,0.0000,0.0000,0.0000,28.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.5300,0.0000,0.0000,6.2700,1265.5181,313.91,0.00,18.2007,0.00,1561.2274
6,NDPL,68DSNDPL2025/06/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.9900,0.0000,11.0000,51.2766,0.0000,0.0000,0.0000,0.0000,26.7100,179.3300,33.5900,0.0000,57.1105,0.0000,0.0000,115.7800,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1500,0.0000,0.0000,6.1600,27.5400,35.5500,0.0000,60.4700,41.3600,6.2300,12.5600,7.8100,13.4800,29.2700,0.0000,0.0000,0.0000,0.0000,0.0000,6.8000,2.9200,1.5100,0.0000,5.8600,0.0000,0.0000,0.0000,15.2900,3.0100,0.0000,0.0000,0.0000,15.6500,9.7900,8.6200,12.1200,5.9500,2.8100,14.9900,5.8700,0.0000,0.7500,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9800,3.4300,0.0000,0.0000,0.0000,1.9700,3.8500,0.0000,0.0000,0.0000,0.0000,0.0000,28.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.5300,0.0000,0.0000,6.2700,1235.2781,320.74,0.00,17.9869,0.00,1538.0312
7,NDPL,68DSNDPL2025/06/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.4900,0.0000,11.0000,51.2766,0.0000,0.0000,0.0000,0.0000,26.7100,136.3700,33.5900,0.0000,57.1105,0.0000,0.0000,70.3700,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1500,0.0000,0.0000,6.1600,27.5400,35.5500,0.0000,60.4700,41.3600,6.2300,12.5600,7.8100,13.4800,29.2700,0.0000,0.0000,0.0000,0.0000,0.0000,6.8000,2.9200,1.5100,0.0000,5.8600,0.0000,0.0000,0.0000,15.2900,3.0100,0.0000,0.0000,0.0000,15.6500,9.7900,8.6200,12.1200,5.9500,2.8100,14.9900,5.8700,0.0000,0.4700,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9800,3.4300,0.0000,0.0000,0.0000,1.9700,3.8500,0.0000,0.0000,0.0000,0.0000,0.0000,28.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.5300,0.0000,0.0000,6.2700,1108.7981,324.91,0.00,16.8925,0.00,1416.8156
8,NDPL,68DSNDPL2025/06/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.4900,0.0000,11.0000,51.2766,0.0000,0.0000,0.0000,0.0000,26.7100,103.2800,33.5900,0.0000,57.1105,0.0000,0.0000,70.3700,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9700,0.0000,0.0000,6.1600,27.5400,35.5500,0.0000,60.4700,41.3600,6.2300,12.5600,7.8100,13.4800,29.2700,0.0000,0.0000,0.0000,0.0000,0.0000,6.8000,2.9200,1.3400,0.0000,5.8600,0.0000,0.0000,0.0000,15.2900,3.0100,0.0000,0.0000,0.0000,15.6500,9.7900,8.6200,8.1000,5.9500,2.8100,14.9900,5.8700,0.0000,0.4700,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9800,3.4300,0.0000,0.0000,0.0000,1.9700,3.8500,0.0000,0.0000,0.0000,0.0000,0.0000,27.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.5300,0.0000,0.0000,6.2700,1071.0081,336.91,0.00,16.5042,0.00,1391.4139
9,NDPL,68DSNDPL2025/06/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.8000,0.0000,11.0000,51.2766,0.0000,0.0000,0.0000,0.0000,26.7100,103.2700,33.5900,0.0000,58.5634,0.0000,0.0000,70.3700,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1500,0.0000,0.0000,6.1600,27.2500,35.1700,0.0000,60.4700,41.3600,6.2300,12.5600,7.8100,13.4800,29.2700,0.0000,0.0000,0.0000,0.0000,0.0000,6.8000,2.9200,1.2500,0.0000,5.8600,0.0000,0.0000,0.0000,15.2900,2.4500,0.0000,0.0000,0.0000,15.6500,9.7900,8.6200,8.1000,5.9500,2.8100,14.9900,6.0600,0.0000,0.4700,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9800,3.4300,0.0000,0.0000,0.0000,1.9700,3.8500,0.0000,0.0000,0.0000,0.0000,0.0000,26.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.5300,0.0000,0.0000,6.2700,1072.8110,312.82,0.00,16.7047,0.00,1368.9263
10,NDPL,68DSNDPL2025/06/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.8000,0.0000,11.0000,51.2766,0.0000,0.0000,0.0000,0.0000,26.7100,103.2800,33.5900,0.0000,58.5634,0.0000,0.0000,70.3700,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1500,0.0000,0.0000,6.1600,27.2500,35.1700,0.0000,60.4700,41.3600,6.2300,7.7200,7.8100,13.4800,29.2700,0.0000,0.0000,0.0000,0.0000,0.0000,6.8000,2.9200,0.0000,0.0000,5.8600,0.0000,0.0000,0.0000,15.2900,2.4500,0.0000,0.0000,0.0000,15.6500,9.7900,8.6200,8.1000,5.9500,2.8100,14.9900,6.0600,0.0000,0.4700,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9800,3.4300,0.0000,0.0000,0.0000,1.9700,3.8500,0.0000,0.0000,0.0000,0.0000,0.0000,26.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.5300,0.0000,0.0000,6.2700,1066.2310,297.82,0.00,16.7704,0.00,1347.2806
