Timeslot,Revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,VSTPS_I,VSTPS_II,VSTPS_III,VSTPS_IV,VSTPS_V,LARA_I,SIPAT_I,SIPAT_II,KSTPS_I_II,MOUDA,MOUDA_II,SOLAPUR,GAN_NAPM,KAWASCMGAS,GAN_COMGAS,GAN_RLNG,KHARGONE_I,KSTPS7,KAWAS_RLNG,GADARWAR_I,KAWAS_ZLIQ,TAPS_II,KAWAS_APM,GAN_APM,KAPS,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL
23:45-24:00,45DC2023/09/18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,0.00,265.00,0.00,0.00,55.00,0.00,76.68,653.15,140.35,0.00,320.00,0.00,0.00,57.58,104.75,269.92,0.00,0.00,0.00,0.00,0.00,0.00,686.78,0.00,0.00,14.25,92.00,118.13,123.67,346.50,102.75,19.99,42.39,26.39,31.56,147.52,0.00,38.85,65.16,63.57,0.00,60.48,8.87,15.80,0.00,39.62,0.00,0.00,0.00,51.01,11.17,0.00,0.00,0.00,14.35,11.43,27.41,39.51,29.06,0.00,49.44,0.00,83.66,10.89,13.04,0.00,0.00,0.00,980.00,0.00,1.03,10.04,7.40,0.00,200.00,8.12,9.92,0.00,0.00,0.00,40.08,13.36,13.36,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,93.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.75,25.33,25.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,24.50,29.50,300.00,300.00
23:30-23:45,45DC2023/09/18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,0.00,265.00,0.00,0.00,55.00,0.00,76.68,653.15,140.35,0.00,320.00,0.00,0.00,57.58,104.75,269.92,0.00,0.00,0.00,0.00,0.00,0.00,686.78,0.00,0.00,14.25,92.00,118.13,123.67,346.50,102.75,19.99,42.39,26.39,31.56,147.52,0.00,38.85,65.16,63.57,0.00,60.48,8.87,15.80,0.00,39.62,0.00,0.00,0.00,51.01,11.17,0.00,0.00,0.00,12.14,9.42,28.10,39.51,29.06,0.00,49.44,0.00,83.66,10.89,13.04,0.00,0.00,0.00,980.00,0.00,1.03,10.04,7.40,0.00,200.00,8.12,9.92,0.00,0.00,0.00,39.72,13.24,13.24,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,93.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.42,24.54,24.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,24.50,29.50,300.00,300.00
23:15-23:30,45DC2023/09/18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,0.00,265.00,0.00,0.00,55.00,0.00,76.68,653.15,140.35,0.00,320.00,0.00,0.00,57.58,104.75,269.92,0.00,0.00,0.00,0.00,0.00,0.00,686.78,0.00,0.00,14.25,92.00,118.13,123.67,346.50,99.00,19.99,42.39,26.39,30.96,147.52,0.00,38.85,65.16,63.57,0.00,60.48,8.87,15.80,0.00,39.62,0.00,0.00,0.00,51.01,11.17,0.00,0.00,0.00,12.14,9.42,28.10,39.51,29.06,0.00,49.44,0.00,83.66,10.89,13.04,0.00,0.00,0.00,980.00,0.00,1.03,10.04,7.40,0.00,200.00,8.12,9.92,0.00,0.00,0.00,39.72,13.24,13.24,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,93.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.34,24.04,24.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,24.50,29.50,300.00,300.00
23:00-23:15,45DC2023/09/18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,0.00,265.00,0.00,0.00,55.00,0.00,76.68,653.15,140.35,0.00,320.00,0.00,0.00,57.58,104.75,269.92,0.00,0.00,0.00,0.00,0.00,0.00,686.78,0.00,0.00,14.25,92.00,118.13,123.67,346.50,99.00,19.99,42.39,26.39,30.96,147.52,0.00,38.85,65.16,63.57,0.00,60.48,17.75,15.80,0.00,39.62,0.00,0.00,0.00,51.01,11.17,0.00,0.00,0.00,12.14,9.42,28.10,39.51,29.06,0.00,49.44,0.00,83.66,10.89,13.04,0.00,0.00,0.00,980.00,0.00,1.03,10.04,7.40,0.00,200.00,8.12,9.92,0.00,0.00,0.00,39.36,13.12,13.12,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,93.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.34,23.91,23.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,24.50,29.50,300.00,300.00
22:45-23:00,45DC2023/09/18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,0.00,265.00,0.00,0.00,55.00,0.00,76.68,653.15,140.35,0.00,320.00,0.00,0.00,57.58,104.75,269.92,0.00,0.00,0.00,0.00,0.00,0.00,686.78,0.00,0.00,20.73,92.00,118.13,123.67,346.50,99.00,19.99,42.39,24.86,30.35,147.52,0.00,37.80,65.16,63.57,0.00,62.24,29.58,15.80,0.00,39.62,0.00,0.00,0.00,51.01,11.17,0.00,0.00,0.00,13.25,9.42,39.50,39.51,29.06,0.00,49.44,0.00,83.66,10.89,19.66,0.00,0.00,0.00,980.00,0.00,1.03,9.81,7.40,0.00,200.00,8.30,9.92,0.00,0.00,0.00,39.36,13.12,13.12,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,93.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.08,22.39,22.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,24.50,29.45,300.00,300.00
22:30-22:45,45DC2023/09/18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,0.00,265.00,0.00,0.00,55.00,0.00,76.68,653.15,140.35,0.00,320.00,0.00,0.00,57.58,104.75,269.92,0.00,0.00,0.00,0.00,0.00,0.00,686.78,0.00,0.00,20.73,92.00,118.13,123.67,346.50,99.00,19.99,42.39,24.86,30.35,147.52,0.00,37.80,65.16,63.57,0.00,62.24,29.58,15.80,0.00,39.62,0.00,0.00,0.00,51.01,11.17,0.00,0.00,0.00,13.25,9.42,42.15,39.51,29.06,0.00,49.44,0.00,83.66,10.89,19.66,0.00,0.00,0.00,980.00,0.00,1.03,9.81,7.40,0.00,200.00,8.30,9.92,0.00,0.00,0.00,55.01,18.34,18.33,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,93.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.51,21.83,21.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,24.50,29.45,300.00,300.00
22:15-22:30,45DC2023/09/18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,0.00,265.00,0.00,0.00,55.00,0.00,76.68,653.15,140.35,0.00,320.00,0.00,0.00,57.58,104.75,269.92,0.00,0.00,0.00,0.00,0.00,0.00,686.78,0.00,0.00,20.73,92.00,118.13,123.67,346.50,102.75,19.99,42.39,24.86,30.35,147.52,0.00,37.80,65.16,63.57,0.00,62.24,29.58,15.80,0.00,39.62,0.00,0.00,0.00,51.01,11.17,0.00,0.00,0.00,13.25,9.42,42.15,39.51,29.06,0.00,49.44,0.00,83.66,10.89,13.04,0.00,0.00,0.00,980.00,0.00,1.03,10.04,7.40,0.00,200.00,8.30,9.92,0.00,0.00,0.00,55.51,18.50,18.51,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,93.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.67,42.50,42.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,24.50,29.45,300.00,300.00
22:00-22:15,45DC2023/09/18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,0.00,265.00,0.00,0.00,55.00,0.00,76.68,653.15,140.35,0.00,320.00,0.00,0.00,57.58,104.75,269.92,0.00,0.00,0.00,0.00,0.00,0.00,686.78,0.00,0.00,20.73,92.00,118.13,123.67,346.50,102.75,19.99,42.39,24.86,30.35,147.52,0.00,37.80,65.16,63.57,0.00,62.24,29.58,15.80,0.00,39.62,0.00,0.00,0.00,51.01,11.17,0.00,0.00,0.00,13.25,9.42,42.15,39.51,29.06,0.00,49.44,0.00,83.66,10.89,13.04,0.00,0.00,0.00,980.00,0.00,1.03,10.04,7.40,0.00,200.00,8.30,9.92,0.00,0.00,0.00,57.01,19.00,19.01,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,93.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.01,41.36,41.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,24.50,29.45,300.00,300.00
21:45-22:00,45DC2023/09/18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,0.00,265.00,0.00,0.00,55.00,0.00,76.68,653.15,140.35,0.00,320.00,0.00,0.00,57.58,104.75,269.92,0.00,0.00,0.00,0.00,0.00,0.00,686.78,0.00,0.00,20.73,92.00,118.13,123.67,346.50,102.75,19.99,42.39,24.86,30.35,147.52,0.00,37.80,65.16,63.57,0.00,62.24,29.58,15.80,0.00,39.62,0.00,0.00,0.00,51.01,11.17,0.00,0.00,0.00,11.04,9.42,42.15,39.51,29.06,0.00,49.44,0.00,83.66,10.89,13.04,0.00,0.00,0.00,980.00,0.00,1.03,10.04,12.68,0.00,200.00,8.49,10.31,0.00,0.00,0.00,58.01,19.34,19.33,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,93.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.75,41.16,41.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,24.50,27.34,300.00,300.00
21:30-21:45,45DC2023/09/18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,0.00,265.00,0.00,0.00,55.00,0.00,76.68,653.15,140.35,0.00,320.00,0.00,0.00,57.58,104.75,269.92,0.00,0.00,0.00,0.00,0.00,0.00,686.78,0.00,0.00,20.73,92.00,118.13,123.67,346.50,102.75,19.99,42.39,24.86,30.35,147.52,0.00,37.80,65.16,63.57,0.00,45.36,26.62,15.80,0.00,39.62,0.00,0.00,0.00,51.01,11.17,0.00,0.00,0.00,11.04,9.42,37.92,39.51,29.06,0.00,49.44,0.00,83.66,10.89,1.10,0.00,0.00,0.00,980.00,0.00,1.03,10.04,12.60,0.00,200.00,8.49,10.31,0.00,0.00,0.00,60.60,20.20,20.20,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,93.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.73,40.70,40.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,24.50,27.34,300.00,300.00
