timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,BYPL,63DSBYPL2025/04/19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.0100,0.0000,8.0792,24.8148,0.0000,0.0000,0.0000,0.0000,22.0500,36.8400,22.1100,0.0000,48.4663,0.0000,0.0000,0.0000,100.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.3000,0.0000,0.0000,4.6200,0.0000,29.0200,48.7300,220.3600,66.6200,4.1200,5.3500,3.8000,11.5600,36.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8100,0.0000,0.0000,0.0000,0.0000,0.0000,12.5600,0.0000,0.0000,0.0000,0.0000,12.0100,7.7900,9.1200,9.6600,7.1000,2.1600,12.0800,3.4200,17.1700,0.0000,4.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.6700,0.0000,0.0000,0.0000,0.0000,5.5992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1700,0.0000,0.0000,4.9700,1058.5895,-76.56,19.27,8.8542,0.00,992.4453
2,BYPL,63DSBYPL2025/04/19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.0100,0.0000,8.0792,24.8148,0.0000,0.0000,0.0000,0.0000,22.0500,36.8400,22.1100,0.0000,48.4663,0.0000,0.0000,0.0000,100.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,151.0900,0.0000,0.0000,4.6200,0.0000,29.0200,48.7300,220.3600,66.6200,4.1200,5.3500,3.8000,11.5600,36.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8100,0.0000,0.0000,0.0000,0.0000,0.0000,12.5600,0.0000,0.0000,0.0000,0.0000,12.0100,7.7900,9.1200,9.6600,7.1000,2.1600,12.0800,3.4200,19.4000,0.0000,4.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.6700,0.0000,0.0000,0.0000,0.0000,5.5992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1700,0.0000,0.0000,4.9700,1124.9395,-96.56,26.33,9.5277,0.00,1045.1818
3,BYPL,63DSBYPL2025/04/19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.8700,0.0000,8.0792,24.8148,0.0000,0.0000,0.0000,0.0000,22.0500,36.8400,22.1100,0.0000,48.4663,0.0000,0.0000,0.0000,100.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,156.9300,0.0000,0.0000,4.6200,0.0000,29.0200,48.7300,220.3600,66.6200,4.1200,5.3500,3.8000,11.5600,36.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8100,0.0000,0.0000,0.0000,0.0000,0.0000,12.5600,0.0000,0.0000,0.0000,0.0000,12.0100,7.7900,9.1200,9.6600,7.1000,2.1600,12.0800,3.9800,19.4000,1.4800,3.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.3300,0.0000,0.0000,0.0000,0.0000,5.5992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1700,0.0000,0.0000,4.9700,1134.5195,-156.56,32.08,10.0704,0.00,999.9691
4,BYPL,63DSBYPL2025/04/19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.8700,0.0000,8.0792,24.8148,0.0000,0.0000,0.0000,0.0000,22.0500,36.8400,22.1100,0.0000,48.4663,0.0000,0.0000,0.0000,100.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,156.9300,0.0000,0.0000,4.6200,0.0000,29.0200,48.7300,220.3600,66.6200,4.1200,5.3500,3.8000,11.5600,36.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8100,0.0000,0.0000,0.0000,0.0000,0.0000,12.5600,0.0000,0.0000,0.0000,0.0000,12.0100,7.7900,10.1200,9.6600,7.1000,2.1600,12.0800,3.9800,19.4000,1.4800,3.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.3300,0.0000,0.0000,0.0000,0.0000,5.5992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1700,0.0000,0.0000,4.9700,1135.5195,-156.56,20.00,10.0782,0.00,988.8813
5,BYPL,63DSBYPL2025/04/19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.0200,0.0000,8.0000,24.8148,0.0000,0.0000,0.0000,0.0000,22.0500,34.0000,22.1100,0.0000,48.4663,0.0000,0.0000,0.0000,91.9700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,156.9300,0.0000,0.0000,4.6200,0.0000,29.0200,48.7300,220.3600,66.6200,4.3200,6.7800,4.3100,11.5600,36.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8100,0.0000,0.0000,0.0000,0.0000,0.0000,12.5600,0.0000,0.0000,0.0000,0.0000,12.0100,6.7300,10.1200,9.6600,7.1000,2.1600,12.0800,3.9800,19.4000,1.4800,3.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.3300,0.0000,0.0000,0.0000,0.0000,5.5992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1700,0.0000,0.0000,4.9700,1132.5503,-140.56,0.00,9.9303,0.00,982.0600
6,BYPL,63DSBYPL2025/04/19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.0200,0.0000,8.0000,24.8148,0.0000,0.0000,0.0000,0.0000,22.0500,34.0000,22.1100,0.0000,48.4663,0.0000,0.0000,0.0000,91.9700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,156.9300,0.0000,0.0000,4.6200,0.0000,29.0200,48.7300,220.3600,66.6200,4.3200,6.7800,4.3100,11.5600,36.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8100,0.0000,0.0000,0.0000,0.0000,0.0000,12.5600,0.0000,0.0000,0.0000,0.0000,12.0100,6.7300,10.3000,9.6600,7.1000,2.1600,12.0800,3.9800,19.4000,1.4800,3.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.3300,0.0000,0.0000,0.0000,0.0000,5.5992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1700,0.0000,0.0000,4.9700,1132.7303,-154.56,0.00,10.0409,0.00,968.1294
7,BYPL,63DSBYPL2025/04/19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.0200,0.0000,8.0000,24.8148,0.0000,0.0000,0.0000,0.0000,22.0500,34.0000,22.1100,0.0000,48.4663,0.0000,0.0000,0.0000,91.9700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,156.9300,0.0000,0.0000,4.6200,0.0000,29.0200,48.7300,220.3600,66.6200,5.2900,10.2500,6.4500,11.5600,36.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8100,0.0000,0.0000,0.0000,0.0000,0.0000,12.5600,0.0000,0.0000,0.0000,0.0000,12.0100,6.7300,10.3000,9.6600,7.1000,2.1600,12.0800,3.9800,19.4000,1.4800,3.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.3300,0.0000,0.0000,0.0000,0.0000,5.5992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1700,0.0000,0.0000,4.9700,1139.3103,-166.56,-5.00,10.1858,0.00,957.5645
8,BYPL,63DSBYPL2025/04/19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.0200,0.0000,8.0000,24.8148,0.0000,0.0000,0.0000,0.0000,22.0500,34.0000,22.1100,0.0000,48.4663,0.0000,0.0000,0.0000,91.9700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,156.9300,0.0000,0.0000,4.6200,0.0000,29.0200,48.7300,220.3600,66.6200,5.2900,10.2500,6.4500,11.5600,36.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8100,0.0000,0.0000,0.0000,0.0000,0.0000,12.5600,0.0000,0.0000,0.0000,0.0000,12.0100,6.7300,10.3000,9.6600,7.1000,2.1600,12.0800,3.9800,19.4000,1.4800,3.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.6700,0.0000,0.0000,0.0000,0.0000,5.5992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1700,0.0000,0.0000,4.9700,1140.6503,-187.56,0.00,10.3600,0.00,942.7303
9,BYPL,63DSBYPL2025/04/19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.0200,0.0000,8.0000,24.8148,0.0000,0.0000,0.0000,0.0000,22.0500,34.0000,22.1100,0.0000,48.4663,0.0000,0.0000,0.0000,91.9700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,148.8800,0.0000,0.0000,4.6200,0.0000,29.0200,48.7300,220.3600,66.6200,5.2900,10.2500,6.4500,11.5600,36.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8100,0.0000,0.0000,0.0000,0.0000,0.0000,12.5600,0.0000,0.0000,0.0000,0.0000,12.0100,6.7300,10.3000,9.6600,7.1000,2.1600,12.0800,3.9800,19.4000,0.0500,3.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.6700,0.0000,0.0000,0.0000,0.0000,5.5992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1700,0.0000,0.0000,4.9700,1133.1703,-195.29,0.00,10.3620,0.00,927.5183
10,BYPL,63DSBYPL2025/04/19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.0200,0.0000,8.0000,24.8148,0.0000,0.0000,0.0000,0.0000,22.0500,34.0000,22.1100,0.0000,48.4663,0.0000,0.0000,0.0000,91.9700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,140.3900,0.0000,0.0000,4.6200,0.0000,29.0200,48.7300,220.3600,66.6200,5.2900,10.2500,6.4500,11.5600,36.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8100,0.0000,0.0000,0.0000,0.0000,0.0000,12.5600,0.0000,0.0000,0.0000,0.0000,12.0100,6.7300,10.3000,9.6600,7.1000,2.1600,12.0800,3.9800,19.4000,0.0500,3.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.6700,0.0000,0.0000,0.0000,0.0000,5.5992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1700,0.0000,0.0000,4.9700,1124.6803,-199.29,0.00,10.3270,0.00,915.0633
