Generator,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
Revision No,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCGT-Bawana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net Schedule,635.0000,635.0000,628.0000,608.0000,608.0000,608.0000,608.0000,608.0000,578.0000,578.0000,578.0000,578.0000,578.0000,578.0000,578.0000,578.0000,578.0000,578.0000,543.0300,525.9300,555.3000,543.5000,490.1600,514.0900,554.2800,563.3100,578.0000,578.0000,578.0000,549.4300,558.7300,564.5900,561.3100,537.4100,503.1100,490.0900,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,472.0000,500.0000,500.0000,500.0000,500.0000,548.0000,608.0000,608.0000,608.0000,608.0000,608.0000,630.0000,630.0000,630.0000,630.0000,608.0000,608.0000,608.0000,608.0000,608.0000,608.0000,608.0000,608.0000,608.0000,608.0000,608.0000,608.0000
DC Considered for Schedule,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,920.00,920.00,920.00,920.00,920.00,920.00,920.00,920.00,920.00,920.00,920.00,920.00,920.00,920.00,920.00,920.00,920.00,920.00,920.00,920.00,920.00,920.00,920.00,920.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00
