timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR
1,51EnBRPL2025/04/03,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.2300,0.0000,31.5628,43.8495,0.0000,0.0000,43.8495,0.0000,39.6158,20.0482,0.0000,0.0000,94.9465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,256.4281,0.0000,0.0000,6.4123,67.0000,55.0000,77.0000,62.1036,25.0000,9.6059,20.0479,12.3242,20.1285,65.1334,0.0000,24.8817,39.6621,34.6090,0.0000,17.6381,7.0278,8.6999,0.0000,35.0961,0.0000,0.0000,0.0000,33.0257,0.0000,0.0000,0.0000,0.0000,15.2754,17.5258,0.0000,15.0851,5.3776,0.0000,9.1423,9.1951,1.7382,0.0000,5.7272,2.0000,0.0000,0.0000,303.5175,0.0000,0.0486,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.5100,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,7.3400,26.6700,0.0000,3.2284,4.8283,0.0000,9.5310,0.0000,30.2800,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,3.0724,114.2800,114.2800
2,51EnBRPL2025/04/03,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.2300,0.0000,31.5628,43.8495,0.0000,0.0000,43.8495,0.0000,39.6158,20.0482,0.0000,0.0000,94.9465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,256.4281,0.0000,0.0000,6.4123,67.0000,55.0000,77.0000,62.1036,25.0000,9.6059,20.0479,12.3242,20.1285,65.1334,0.0000,24.8817,39.6621,34.6090,0.0000,8.8191,7.0278,8.6999,0.0000,35.0961,0.0000,0.0000,0.0000,33.0257,0.0000,0.0000,0.0000,0.0000,15.2754,17.5258,0.0000,15.0851,5.3776,0.0000,9.1423,9.1951,1.7382,0.0000,5.7272,2.0000,0.0000,0.0000,303.5175,0.0000,0.0486,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.9900,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,7.3400,26.6700,0.0000,3.2284,4.8283,0.0000,9.5310,0.0000,30.2800,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,3.0724,114.2800,114.2800
3,51EnBRPL2025/04/03,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.2300,0.0000,31.5628,43.8495,0.0000,0.0000,43.8495,0.0000,39.6158,20.0482,0.0000,0.0000,94.9465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,256.4281,0.0000,0.0000,6.4123,67.0000,55.0000,77.0000,62.1036,25.0000,9.6059,20.0479,12.3242,20.1285,65.1334,0.0000,24.8817,39.6621,34.6090,0.0000,0.0000,7.0278,8.6999,0.0000,35.0961,0.0000,0.0000,0.0000,33.0257,0.0000,0.0000,0.0000,0.0000,15.2754,16.8534,0.0000,15.0851,5.3776,0.0000,9.1423,9.1951,1.7382,0.0000,5.7272,2.0000,0.0000,0.0000,303.5175,0.0000,0.0486,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,7.0000,26.6700,0.0000,3.2284,4.8283,0.0000,9.5310,0.0000,30.2800,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,3.0724,114.2800,114.2800
4,51EnBRPL2025/04/03,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.2300,0.0000,31.5628,43.8495,0.0000,0.0000,43.8495,0.0000,39.6158,20.0482,0.0000,0.0000,94.9465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,256.4281,0.0000,0.0000,6.4123,67.0000,55.0000,77.0000,62.1036,25.0000,9.6059,20.0479,12.3242,20.1285,65.1334,0.0000,24.8817,39.6621,34.6090,0.0000,0.0000,7.0278,8.6999,0.0000,35.0961,0.0000,0.0000,0.0000,33.0257,0.0000,0.0000,0.0000,0.0000,15.2754,16.8534,0.0000,7.5449,5.3776,0.0000,9.1423,1.9803,1.7382,0.0000,5.7272,2.0000,0.0000,0.0000,303.5175,0.0000,0.0486,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.5100,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,6.6600,26.3300,0.0000,3.2284,4.8283,0.0000,9.5310,0.0000,30.7800,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,3.0724,114.2800,114.2800
5,51EnBRPL2025/04/03,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.2300,0.0000,31.5628,43.8495,0.0000,0.0000,43.8495,0.0000,39.6158,20.0482,0.0000,0.0000,94.9465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,256.4281,0.0000,0.0000,6.4123,67.0000,55.0000,77.0000,62.1036,25.0000,9.6059,20.0479,12.3242,20.1285,65.1334,0.0000,24.8817,39.6621,34.6090,0.0000,0.0000,7.0278,8.6999,0.0000,35.0961,0.0000,0.0000,0.0000,33.0257,0.0000,0.0000,0.0000,0.0000,15.2754,16.8534,0.0000,7.5449,5.3776,0.0000,9.1423,0.0000,1.7382,0.0000,5.7272,2.0000,0.0000,0.0000,303.5175,0.0000,0.0486,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,6.6600,26.3300,0.0000,3.2284,4.8283,0.0000,9.5310,0.0000,31.2900,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,3.0724,114.2800,114.2800
6,51EnBRPL2025/04/03,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.2300,0.0000,31.5628,43.8495,0.0000,0.0000,43.8495,0.0000,39.6158,20.0482,0.0000,0.0000,94.9465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,256.4281,0.0000,0.0000,6.4123,67.0000,55.0000,77.0000,62.1036,25.0000,9.6059,20.0479,12.3242,20.1285,65.1334,0.0000,25.0027,39.6621,34.6090,0.0000,0.0000,7.0278,8.6999,0.0000,35.0961,0.0000,0.0000,0.0000,33.0257,0.0000,0.0000,0.0000,0.0000,15.2754,16.8534,0.0000,7.5449,5.3776,0.0000,9.1423,0.0000,1.7382,0.0000,5.7272,2.0000,0.0000,0.0000,303.5175,0.0000,0.0486,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.4900,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,6.6600,26.0000,0.0000,3.2284,4.8283,0.0000,9.5310,0.0000,31.2900,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,3.0724,114.2800,114.2800
7,51EnBRPL2025/04/03,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.2300,0.0000,31.5628,43.8495,0.0000,0.0000,43.8495,0.0000,39.6158,20.0482,0.0000,0.0000,94.9465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,256.4281,0.0000,0.0000,6.4123,67.0000,55.0000,77.0000,62.1036,25.0000,9.6059,20.0479,12.3242,20.1285,65.1334,0.0000,25.0027,39.6621,34.6090,0.0000,0.0000,7.0278,8.6999,0.0000,35.0961,0.0000,0.0000,0.0000,33.0257,0.0000,0.0000,0.0000,0.0000,15.2754,16.8534,0.0000,0.0000,0.0000,0.0000,9.1423,0.0000,1.7382,0.0000,5.7272,2.0000,0.0000,0.0000,303.5175,0.0000,0.0486,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.4900,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,6.3400,25.6700,0.0000,3.2284,4.8283,0.0000,9.5310,0.0000,30.7800,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,3.0724,114.2800,114.2800
8,51EnBRPL2025/04/03,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.2300,0.0000,31.5628,43.8495,0.0000,0.0000,43.8495,0.0000,39.6158,20.0482,0.0000,0.0000,94.9465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,256.4281,0.0000,0.0000,6.4123,67.0000,55.0000,77.0000,62.1036,25.0000,9.6059,20.0479,12.3242,20.1285,65.1334,0.0000,25.0027,39.6621,34.6090,0.0000,0.0000,7.0278,8.6999,0.0000,35.0961,0.0000,0.0000,0.0000,33.0257,0.0000,0.0000,0.0000,0.0000,15.2754,16.8534,0.0000,0.0000,0.0000,0.0000,9.1423,0.0000,1.7382,0.0000,5.7272,2.0000,0.0000,0.0000,303.5175,0.0000,0.0486,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.4900,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,6.3400,25.3300,0.0000,3.2284,4.8283,0.0000,9.5310,0.0000,30.7800,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,3.0724,114.2800,114.2800
9,51EnBRPL2025/04/03,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.2300,0.0000,31.5628,43.8495,0.0000,0.0000,43.8495,0.0000,39.6158,20.0482,0.0000,0.0000,94.9465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,256.4281,0.0000,0.0000,6.4123,67.0000,55.0000,77.0000,62.1036,25.0000,9.6059,20.0479,12.3242,20.1285,65.1334,0.0000,25.0027,39.6621,34.6090,0.0000,0.0000,7.0278,8.6999,0.0000,35.0961,0.0000,0.0000,0.0000,33.0257,0.0000,0.0000,0.0000,0.0000,15.2754,18.2536,0.0000,0.0000,0.0000,0.0000,9.1423,0.0000,9.9666,0.0000,5.7272,2.0000,0.0000,0.0000,303.5175,0.0000,0.0486,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.4900,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,6.3400,25.0000,0.0000,3.2284,4.8283,0.0000,9.5310,0.0000,30.7800,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,3.0724,114.2800,114.2800
10,51EnBRPL2025/04/03,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.2300,0.0000,31.5628,43.8495,0.0000,0.0000,43.8495,0.0000,39.6158,20.0482,0.0000,0.0000,94.9465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,256.4281,0.0000,0.0000,6.4123,67.0000,55.0000,77.0000,62.1036,25.0000,9.6059,20.0479,12.3242,20.1285,65.1334,0.0000,25.0027,39.6621,34.6090,0.0000,0.0000,7.0278,8.6999,0.0000,35.0961,0.0000,0.0000,0.0000,33.0257,0.0000,0.0000,0.0000,0.0000,15.2754,18.2536,0.0000,0.0000,0.0000,0.0000,9.1423,0.0000,52.8765,0.0000,5.7272,2.0000,0.0000,0.0000,303.5175,0.0000,0.0486,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.4900,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,6.3400,24.3300,0.0000,3.2284,4.8283,0.0000,9.5310,0.0000,30.7800,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,3.0724,114.2800,114.2800
