genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,13.6849152,0,0,0,21.81417975,,3.1499424,10.181754,4.14968125,0,0,0,0,19.0349577,279.33156075,2.7713015,5.02827325,2.826252,7.70464695,,,10.9982268,35.823348,,,,1.4959252,,0,,19.1075577,20.9529342,,,,,,,0,4.2804168,1.0276629,0,17.5512018,36.7034283,30.5061141,42.543435,,,10.967319,28.4645537,4.7849472,,,18.5108,,0,,0,1.0842315,,,5.20995915,10.7806138,6.6558349,0.5908276,12.6480816,10.0394679,
2,0,0,0,13.6849152,0,0,0,21.81417975,,3.1499424,10.181754,4.14968125,0,0,0,0,19.0349577,279.33156075,2.7713015,5.02827325,2.826252,7.70464695,,,10.9982268,35.823348,,,,1.4959252,,0,,19.1075577,20.9529342,,,,,,,0,4.2804168,1.0276629,0,17.5512018,36.7034283,30.5061141,42.543435,,,10.967319,28.4645537,4.7849472,,,18.5108,,0,,0,1.0842315,,,5.20995915,10.7806138,6.6558349,0.5908276,12.6480816,10.0394679,
3,0,0,0,13.6849152,0,0,0,21.81417975,,1.5749712,10.181754,4.14968125,0,0,0,0,19.0349577,279.33156075,2.7713015,5.02827325,2.826252,3.97492095,,,10.9982268,35.823348,,,,1.4959252,,0,,19.1075577,20.9529342,,,,,,,0,4.2804168,1.0276629,0,17.5512018,36.7034283,30.5061141,42.543435,,,10.967319,28.4645537,4.7849472,,,18.5108,,0,,0.1860012,1.0842315,,,5.20995915,10.7806138,6.6558349,0.5908276,12.6480816,10.0394679,
4,0,0,0,13.6849152,0,0,0,21.81417975,,1.5749712,10.181754,4.14968125,0,0,0,0,19.0349577,279.33156075,2.7713015,5.02827325,2.826252,4.02918945,,,10.9982268,35.823348,,,,1.4959252,,0,,19.1075577,20.9529342,,,,,,,0,4.2804168,1.0276629,0,17.5512018,36.7034283,30.5061141,42.543435,,,10.967319,28.4645537,4.7849472,,,18.5108,,0,,1.5145812,1.0842315,,,5.20995915,10.7806138,6.6558349,0.5908276,12.6480816,10.0394679,
5,0,0,0,13.6849152,0,0,0,21.81417975,,3.1499424,6.787836,4.14968125,0,0,0,0,19.0349577,279.33156075,2.7713015,5.02827325,2.826252,3.97492095,,,10.9982268,35.823348,,,,1.4959252,,0,,19.1075577,20.9529342,,,,,,,0,4.2804168,1.0276629,0,17.5512018,36.7034283,30.5061141,42.543435,,,10.967319,28.4645537,4.7849472,,,18.5108,,0,,1.5145812,1.0842315,,,5.20995915,10.7806138,6.6558349,0.5908276,12.6480816,9.5530743,
6,0,0,0,13.6849152,0,0,0,21.81417975,,3.1499424,6.787836,4.14968125,0,0,0,0,19.0349577,279.33156075,2.7713015,5.02827325,2.826252,3.97492095,,,10.9982268,35.823348,,,,1.4959252,,0,,19.1075577,20.9529342,,,,,,,0,4.2804168,1.0276629,0,17.5512018,36.7034283,30.5061141,42.543435,,,10.967319,28.4645537,4.7849472,,,18.5108,,0,,1.5145812,1.0842315,,,5.20995915,10.7806138,6.6558349,0.5908276,12.6480816,9.5530743,
7,0,0,0,13.6849152,0,0,0,21.81417975,,3.1499424,6.787836,4.14968125,0,0,0,0,19.0349577,279.33156075,2.7713015,5.02827325,2.826252,4.02918945,,,10.9982268,35.823348,,,,1.4959252,,0,,19.1075577,20.9529342,,,,,,,0,4.2804168,1.0276629,0,17.5512018,36.7034283,30.5061141,42.543435,,,10.967319,28.4645537,4.7849472,,,18.5108,,0,,1.5145812,1.0842315,,,5.20995915,10.7806138,6.6558349,0.5908276,12.6480816,9.5530743,
8,0,0,0,13.6849152,0,0,0,21.81417975,,3.1499424,3.393918,0,0,0,0,0,19.0349577,281.86211625,2.7713015,5.02827325,2.826252,4.02918945,,,10.9982268,35.823348,,,,1.4959252,,0,,19.1075577,20.9529342,,,,,,,0,4.2804168,1.0276629,0,17.5512018,36.7034283,30.5061141,42.543435,,,10.967319,28.4645537,4.7849472,,,18.5108,,0,,1.5145812,1.0842315,,,5.20995915,10.7806138,6.6558349,0.5908276,12.6480816,9.5530743,
9,0,0,0,13.6849152,0,0,0,21.81417975,,1.5749712,3.393918,0,0,0,0,0,19.0349577,282.07504325,2.7713015,5.02827325,2.826252,7.35107945,,,10.9982268,35.823348,,,,0,,0,,19.1075577,20.9529342,,,,,,,0,4.2804168,1.0276629,0,17.5512018,36.7034283,30.5061141,42.543435,,,10.967319,28.4645537,4.7849472,,,18.5108,,0,,1.5145812,1.0842315,,,5.20995915,10.7806138,6.6558349,0.5908276,12.6480816,9.5530743,
10,0,0,0,13.6849152,0,0,0,21.81417975,,1.5749712,3.393918,0,0,0,0,0,19.0349577,282.07504325,2.7713015,5.02827325,2.826252,7.35107945,,,10.9982268,35.823348,,,,0,,0,,19.1075577,20.9529342,,,,,,,0,4.2804168,1.0276629,0,17.5512018,36.7034283,30.5061141,42.543435,,,10.967319,28.4645537,4.7849472,,,18.5108,,0,,1.5145812,1.0842315,,,5.20995915,10.7806138,6.6558349,0.5908276,12.6480816,9.5530743,
