genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,2.5071376,0,0,0,3.87275625,,0,0,1.45279035,0.46582525,0,0,0,3.4609014,1.2256002,0,0.7866551,0,4.38848795,,,0,0,,,,0,,0,,2.3729706,0,,,,,,,0,0.17153565,0,0,4.1321126,1.2088681,1.34765785,1.49762525,,,0,0,0.72688,,,1.7171418,,0,,0,1.0254255,,,0.18677505,0.4985695,0.3013263,0.4431724,0,1.3470193,
2,0,0,0,2.5071376,0,0,0,3.87275625,,0,0,1.45279035,0.46582525,0,0,0,3.4609014,1.09197,0,0.7866551,0,4.38848795,,,0,0,,,,0,,0,,2.3729706,0,,,,,,,0,0.17153565,0,0,4.1321126,1.2088681,1.34765785,1.49762525,,,0,0,0.72688,,,1.7171418,,0,,0,1.0254255,,,0.18677505,0.4985695,0.3013263,0.4431724,0,1.3470193,
3,0,0,0,2.5071376,0,0,0,3.87275625,,0,0,1.45279035,0.46582525,0,0,0,3.4609014,0.9583794,0,0.7866551,0,4.38848795,,,0,0,,,,0,,0,,2.3729706,0,,,,,,,0,0.7965012,0,0,4.1321126,1.2088681,1.34765785,1.49762525,,,0,0,0.72688,,,1.7171418,,0,,0,1.0254255,,,0.18677505,0.4985695,0.3013263,0.4431724,0,1.3470193,
4,0,0,0,2.5071376,0,0,0,3.87275625,,0,0,0.72661875,0.46582525,0,0,0,3.4609014,0.824769,0,0.7866551,0,4.38848795,,,0,0,,,,0,,0,,2.3729706,0,,,,,,,0,0.1223541,0,0,4.1321126,1.2088681,1.34765785,1.49762525,,,0,0,0.72688,,,1.7171418,,0,,0,1.0254255,,,0.18677505,0.4985695,0.3013263,0.4431724,0,1.3470193,
5,0,0,0,2.5071376,0,0,0,3.87275625,,0,0,0.72661875,0.46582525,0,0,0,3.4609014,0.678348,0,0.7866551,0,4.38848795,,,0,0,,,,0,,0,,2.3729706,0,,,,,,,0,0,0,0,4.1321126,1.2088681,1.34765785,1.49762525,,,0,0,0.72688,,,1.7171418,,0,,0,1.0254255,,,0.18677505,0.4985695,0.3013263,0.4431724,0,1.3470193,
6,0,0,0,2.5193355,0,0,0,3.87275625,,0,0,0.72661875,0.46582525,0,0,0,3.4609014,0.678348,0,0.7866551,0,4.38848795,,,0,0,,,,0,,0,,2.3729706,0,,,,,,,0,0,0,0,4.1321126,1.2088681,1.34765785,1.49762525,,,0,0,0.72688,,,1.7171418,,0,,0,1.0254255,,,0.18677505,0.4985695,0.3013263,0.4431724,0,1.3470193,
7,0,0,0,2.5193355,0,0,0,3.87275625,,0,0,0,0,0,0,0,3.4609014,0.6819714,0,0.7866551,0,4.38848795,,,0,0,,,,0,,0,,2.3729706,0,,,,,,,0,0,0,0,4.1321126,1.2088681,1.34765785,1.49762525,,,0,0,0.72688,,,1.7171418,,0,,0,1.0254255,,,0.18677505,0.4985695,0.3013263,0.4431724,0,1.3470193,
8,0,0,0,2.5193355,0,0,0,3.87275625,,0,0,0,0,0,0,0,3.4609014,0.6819714,0,0.7866551,0,4.38848795,,,0,0,,,,0,,0,,2.3729706,0,,,,,,,0,0,0,0,4.1321126,1.2088681,1.34765785,1.49762525,,,0,0,0.72688,,,1.7171418,,0,,0,1.0254255,,,0.18677505,0.4985695,0.3013263,0.4431724,0,1.3470193,
9,0,0,0,2.5193355,0,0,0,3.87275625,,0,0,0,0,0,0,0,3.4609014,0.6819714,0,0.7866551,0,4.38848795,,,0,0,,,,0,,0,,2.3729706,0,,,,,,,0,0,0,0,4.1321126,1.2088681,1.34765785,1.49762525,,,0,0,0.72688,,,1.7171418,,0,,0,1.0254255,,,0.18677505,0.4985695,0.3013263,0.4431724,0,1.3470193,
10,0,0,0,2.5193355,0,0,0,3.87275625,,0,0,0,0,0,0,0,3.4609014,0.6819714,0,0.7866551,0,4.38848795,,,0,0,,,,0,,0,,2.3729706,0,,,,,,,0,0,0,0,4.1321126,1.2088681,1.34765785,1.49762525,,,0,0,0.72688,,,1.7171418,,0,,0,1.0254255,,,0.18677505,0.4985695,0.3013263,0.4431724,0,1.3470193,
11,0,0,0,2.5193355,0,0,0,3.87275625,,0,0,0,0,0,0,0,3.4609014,0.6819714,0,0.7866551,0,4.38848795,,,0,0,,,,0,,0,,2.3729706,0,,,,,,,0,0,0,0,4.1321126,1.2088681,1.34765785,1.49762525,,,0,0,0.72688,,,1.7171418,,0,,0,1.0254255,,,0.18677505,0.4985695,0.3013263,0.4431724,0,1.3470193,
12,0,0,0,2.5193355,0,0,0,3.87275625,,0,0,0,0,0,0,0,3.4609014,0.6819714,0,0.7866551,0,4.38848795,,,0,0,,,,0,,0,,2.3729706,0,,,,,,,0,0,0,0,4.1321126,1.2088681,1.34765785,1.49762525,,,0,0,0.484715,,,1.7171418,,0,,0,1.0254255,,,0.18677505,0.4985695,0.3013263,0.4431724,0,1.3470193,
13,0,0,0,2.53200255,0,0,0,3.87275625,,0,0,0,0,0,0,0,3.4609014,0.6819714,0,0.7866551,0,4.38848795,,,0,0,,,,0,,0,,2.3729706,0,,,,,,,0,0,0,0,4.1321126,1.2088681,1.34765785,1.49762525,,,0,0,0.484715,,,1.7171418,,0,,0,1.0254255,,,0.18677505,0.4985695,0.3013263,0.4431724,0,1.3470193,
14,0,0,0,2.55076855,0,0,0,3.87275625,,0,0,0,0,0,0,0,3.4609014,0.6819714,0,0.7866551,0,4.38848795,,,0,0,,,,0,,0,,2.3729706,0,,,,,,,0,0,0,0,4.1321126,1.2088681,1.34765785,1.49762525,,,0,0,0.242165,,,1.7171418,,0,,0,1.0254255,,,0.18677505,0.4985695,0.3013263,0.4431724,0,1.3470193,
15,0,0,0,2.55076855,0,0,0,3.87275625,,0,0,0,0,0,0,0,3.4609014,0.6819714,0,0.7866551,0,4.38848795,,,0,0,,,,0,,0,,2.3729706,0,,,,,,,0,0,0,0,4.1321126,1.2088681,1.34765785,1.49762525,,,0,0,0,,,1.7171418,,0,,0,1.0254255,,,0.18677505,0.4985695,0.3013263,0.4431724,0,1.3470193,
16,0,0,0,2.55076855,0,0,0,3.87275625,,0,0,0,0,0,0,0,3.4609014,0.6819714,0,0.7866551,0,4.38848795,,,0,0,,,,0,,0,,2.3729706,0,,,,,,,0,0,0,0,4.1321126,1.2088681,1.34765785,1.49762525,,,0,0,0,,,1.7171418,,0,,0,1.0254255,,,0.18677505,0.4985695,0.3013263,0.4431724,0,1.3470193,
17,0,0,0,2.55076855,0,0,0,3.87275625,,0,0,0,0,0,0,0,3.4609014,0.6819714,0,0.7866551,0,4.38848795,,,0,0,,,,0,,0,,2.3729706,0,,,,,,,0,0,0,0,4.1321126,1.2088681,1.34765785,1.49762525,,,0,0,0,,,1.7171418,,0,,0,1.0254255,,,0.18677505,0.4985695,0.3013263,0.4431724,0,1.3470193,
18,0,0,0,2.55076855,0,0,0,3.87275625,,0,0,0,0,0,0,0,3.4609014,0.6819714,0,0.7866551,0,4.38848795,,,0,0,,,,0,,0,,2.3729706,0,,,,,,,0,0,0,0,4.1321126,1.2088681,1.34765785,1.49762525,,,0,0,0,,,1.7171418,,0,,0,1.0254255,,,0.18677505,0.4985695,0.3013263,0.4431724,0,1.3470193,
19,0,0,0,2.55076855,0,0,0,3.87275625,,0,0,0,0,0,0,0,3.4609014,0.6819714,0,0.7866551,0,4.38848795,,,0,0,,,,0,,0,,2.3729706,0,,,,,,,0,0,0,0,4.1321126,1.2088681,1.34765785,1.49762525,,,0,0,0,,,1.7171418,,0,,0,1.0254255,,,0.18677505,0.4985695,0.3013263,0.4431724,0,1.3470193,
20,0,0,0,2.55076855,0,0,0,3.87275625,,0,0,0,0,0,0,0,3.4609014,0.6819714,0,0.7866551,0,4.38848795,,,0,0,,,,0,,0,,2.3729706,1.00144935,,,,,,,0,0,0.2569457,0,4.1321126,1.2088681,1.34765785,1.49762525,,,0,0,0,,,1.7171418,,0,,0,1.0254255,,,0.18677505,0.4985695,0.3013263,0.4431724,0,1.3470193,
21,0,0,0,2.55076855,0,0,0,3.87275625,,0,0,0,0,0,0,0,3.4609014,0.6819714,0,0.7866551,0,4.38848795,,,0,0,,,,0,,0,,2.3729706,2.0028987,,,,,,,0,0,0.5138914,0,4.1321126,1.2088681,1.34765785,1.49762525,,,0,0,0,,,1.7171418,,0,,0,1.0254255,,,0.18677505,0.4985695,0.3013263,0.4431724,0,1.3470193,
22,0,0,0,2.55076855,0,0,0,3.87275625,,0,0,0,0,0,0,0,3.4609014,0.6819714,0,0.7866551,0,4.38848795,,,0,0,,,,0,,0,,2.3729706,2.0028987,,,,,,,0,0,0.5138914,0,4.1321126,1.2088681,1.34765785,1.49762525,,,0,0,0,,,1.7171418,,0,,0,1.0254255,,,0.18677505,0.4985695,0.3013263,0.4431724,0,1.3470193,
23,0,0,0,2.55076855,0,0,0,3.87275625,,0,0,0,0,0,0,0,3.4609014,0.6819714,0,0.7866551,0,4.38848795,,,0,0,,,,0,,0,,2.3729706,2.0028987,,,,,,,0,0,0.5138914,0,4.1321126,1.2088681,1.34765785,1.49762525,,,0,0,0,,,1.7171418,,0,,0,1.0254255,,,0.18677505,0.4985695,0.3013263,0.4431724,0,1.3470193,
24,0,0,0,2.55076855,0,0,0,3.87275625,,0,0,0,0,0,0,0,3.4609014,0.678348,0,0.7866551,0,4.38848795,,,0,0,,,,0,,0,,2.3729706,2.0028987,,,,,,,0,0,0.5138914,0,4.1321126,1.2088681,1.34765785,1.49762525,,,0,0,0,,,1.7171418,,0,,0,1.0254255,,,0.18677505,0.4985695,0.3013263,0.4431724,0,1.3470193,
25,0,0,0,2.55076855,0,0,0,3.87275625,,0,0,0,0,0,0,0,3.4609014,0.678348,0,1.5733102,0,4.20980945,,,0,0,,,,0,,0,,2.3729706,2.0028987,,,,,,,0,0,0.5138914,0,4.1321126,1.2088681,1.34765785,1.49762525,,,0,0,0,,,1.8227814,,0,,0,1.0254255,,,0.18677505,0.4985695,0.3013263,0.4431724,0,1.3470193,
26,0,0,0,2.55076855,0,0,0,3.87275625,,0,0,0,0,0,0,0,3.4609014,0.678348,0,1.5733102,0,4.20980945,,,0,0,,,,0,,0,,2.3729706,2.0028987,,,,,,,0,0,0.5138914,0,4.1321126,1.2088681,1.34765785,1.49762525,,,0,0,0,,,1.8227814,,0,,0,1.0254255,,,0.18677505,0.4985695,0.3013263,0.4431724,0,1.3470193,
27,0,0,0,2.55076855,0,0,0,3.87275625,,0,0,0,0.46582525,0,0,0,3.4609014,0.678348,0.42381075,1.5733102,0,3.88255945,,,0,0,,,,0,,0,,2.3729706,2.0028987,,,,,,,0,0,0.5138914,0,4.1321126,1.2088681,1.34765785,1.49762525,,,0,0,0,,,1.8227814,,0,,0,1.0254255,,,0.18677505,0.4985695,0.3013263,0.4431724,0,1.3470193,
28,0,0,0,2.55076855,0,0,0,3.87275625,,0,0,0,0.46582525,0,0,0,3.4609014,0.678348,0.42381075,1.5733102,0,3.88255945,,,0,0,,,,0,,0,,2.3729706,2.0028987,,,,,,,0,0,0.5138914,0,4.1321126,1.1685641,1.34765785,1.49762525,,,0,0,0,,,1.8227814,,0,,0,1.0254255,,,0.18677505,0.4985695,0.3013263,0.4431724,0,1.3470193,
29,0,0,0,2.53857065,0,0,0,3.87275625,,0,0,0,0.46582525,0,0,0,3.4609014,0.678348,0.42381075,1.5733102,0,3.55530945,,,0,0,,,,0,,0,,2.3729706,2.0028987,,,,,,,0,0,0.5138914,0,4.1321126,1.2088681,1.34765785,1.49762525,,,0,0,0,,,1.8227814,,0,,0,1.0254255,,,0.18677505,0.4985695,0.3013263,0.4431724,0,1.5126771,
30,0,0,0,2.53857065,0,0,0,3.87275625,,0,0,0,0.46582525,0,0,0,3.4609014,0.678348,0.42381075,1.5733102,0,3.55530945,,,0,0,,,,0,,0,,2.3729706,2.0028987,,,,,,,0,0,0.5138914,0,4.1321126,1.2088681,1.34765785,1.49762525,,,0,0,0,,,1.8227814,,0,,0,1.0254255,,,0.18677505,0.4985695,0.3013263,0.4431724,0,1.5126771,
