Timeslot,Revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL
23:45-24:00,58DC2024/05/31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,271.50,0.00,75.00,290.00,0.00,0.00,0.00,0.00,90.20,472.94,179.96,0.00,320.00,0.00,0.00,115.53,0.00,132.59,0.00,0.00,0.00,0.00,0.00,0.00,685.22,0.00,0.00,17.51,94.46,121.48,127.38,414.00,98.48,22.23,43.61,27.04,44.31,148.30,0.00,48.23,0.00,99.12,10.24,42.39,19.60,18.80,0.00,47.41,0.00,0.00,6.75,67.99,0.00,0.00,0.00,0.00,33.12,37.89,42.15,48.50,34.83,21.77,59.18,4.27,75.53,12.17,13.04,0.00,0.00,0.00,890.00,0.00,1.08,8.86,12.01,0.00,200.00,9.30,8.46,0.00,77.58,0.00,100.00,33.34,33.33,300.00,300.00,100.00,200.00,0.00,30.00,70.00,70.00,5.53,8.21,0.00,16.68,12.86,26.75,300.00,300.00,200.00,200.00,14.57,100.00,100.00,100.00
23:30-23:45,58DC2024/05/31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,271.50,0.00,75.00,290.00,0.00,0.00,0.00,0.00,90.20,472.94,179.96,0.00,320.00,0.00,0.00,115.53,0.00,132.59,0.00,0.00,0.00,0.00,0.00,0.00,685.22,0.00,0.00,17.51,94.46,121.48,127.38,414.00,98.48,22.23,43.61,27.04,44.31,148.30,0.00,48.23,0.00,99.12,10.24,42.39,19.60,18.80,0.00,47.41,0.00,0.00,6.75,67.99,0.00,0.00,0.00,0.00,33.12,37.89,42.15,48.50,34.83,21.77,59.18,4.27,75.53,3.84,13.04,0.00,0.00,0.00,890.00,0.00,1.08,8.86,11.81,0.00,200.00,9.30,8.46,0.00,77.58,0.00,100.00,33.34,33.33,300.00,300.00,100.00,200.00,0.00,30.00,70.00,70.00,5.53,8.21,0.00,16.68,12.86,26.75,300.00,300.00,200.00,200.00,14.57,100.00,100.00,100.00
23:15-23:30,58DC2024/05/31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,271.50,0.00,75.00,290.00,0.00,0.00,0.00,0.00,90.20,472.94,179.96,0.00,320.00,0.00,0.00,115.53,0.00,132.59,0.00,0.00,0.00,0.00,0.00,0.00,685.22,0.00,0.00,17.51,94.46,121.48,127.38,414.00,98.48,22.23,43.61,27.04,44.31,148.30,0.00,48.23,0.00,99.12,10.24,42.39,19.60,18.80,0.00,47.41,0.00,0.00,6.75,67.99,0.00,0.00,0.00,0.00,33.12,37.89,42.15,48.50,34.83,21.77,59.18,4.27,75.53,3.84,13.04,0.00,0.00,0.00,890.00,0.00,1.08,8.86,11.41,0.00,200.00,9.30,8.46,0.00,77.58,0.00,100.00,33.34,33.33,300.00,300.00,100.00,200.00,0.00,30.00,70.00,70.00,5.53,8.21,0.00,16.68,12.86,27.25,300.00,300.00,200.00,200.00,14.57,100.00,100.00,100.00
23:00-23:15,58DC2024/05/31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,271.50,0.00,75.00,290.00,0.00,0.00,0.00,0.00,90.20,472.94,179.96,0.00,320.00,0.00,0.00,115.53,0.00,132.59,0.00,0.00,0.00,0.00,0.00,0.00,685.22,0.00,0.00,17.51,94.46,121.48,127.38,414.00,98.48,22.23,43.61,27.04,44.31,148.30,0.00,48.23,0.00,99.12,10.24,42.39,19.60,18.80,0.00,47.41,0.00,0.00,6.75,67.99,0.00,0.00,0.00,0.00,33.12,37.89,42.15,48.50,34.83,21.77,59.18,4.27,75.53,3.84,13.04,0.00,0.00,0.00,890.00,0.00,1.08,8.86,11.01,0.00,200.00,9.30,8.46,0.00,77.58,0.00,100.00,33.34,33.33,300.00,300.00,100.00,200.00,0.00,30.00,70.00,70.00,5.53,8.21,0.00,16.68,12.86,27.25,300.00,300.00,200.00,200.00,14.57,100.00,100.00,100.00
22:45-23:00,58DC2024/05/31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,271.50,0.00,75.00,290.00,0.00,0.00,0.00,0.00,90.20,472.94,179.96,0.00,320.00,0.00,0.00,115.53,0.00,132.59,0.00,0.00,0.00,0.00,0.00,0.00,685.22,0.00,0.00,17.51,94.46,121.48,127.38,414.00,104.93,22.23,43.61,27.04,44.31,148.30,0.00,48.23,0.00,99.12,10.24,42.39,19.60,18.80,0.00,47.41,0.00,0.00,6.75,67.99,0.00,0.00,0.00,0.00,33.12,37.89,42.15,48.50,34.83,32.65,59.18,4.27,75.53,3.84,13.04,0.00,0.00,0.00,890.00,0.00,1.08,9.02,15.20,0.00,200.00,9.30,8.77,0.00,77.58,0.00,101.50,33.84,33.83,300.00,300.00,100.00,200.00,0.00,30.00,70.00,70.00,5.53,8.21,0.00,16.68,12.86,27.25,300.00,300.00,200.00,200.00,14.76,100.00,100.00,100.00
22:30-22:45,58DC2024/05/31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,271.50,0.00,75.00,290.00,0.00,0.00,0.00,0.00,90.20,472.94,182.02,0.00,320.00,0.00,0.00,115.53,0.00,132.59,0.00,0.00,0.00,0.00,0.00,0.00,685.22,0.00,0.00,17.51,94.46,121.48,127.38,414.00,104.93,22.23,43.61,27.04,44.31,148.30,0.00,48.23,0.00,99.12,10.24,45.58,19.60,18.80,0.00,47.41,0.00,0.00,6.92,67.99,0.00,0.00,0.00,0.00,33.12,39.15,42.15,49.91,34.83,43.54,59.18,4.27,75.53,3.84,19.66,0.00,0.00,0.00,890.00,0.00,1.08,9.02,15.00,0.00,200.00,9.30,8.77,0.00,77.58,0.00,102.00,34.00,34.00,300.00,300.00,100.00,200.00,0.00,30.00,70.00,70.00,5.53,8.34,0.00,16.68,12.86,28.27,300.00,300.00,200.00,200.00,14.76,100.00,100.00,100.00
22:15-22:30,58DC2024/05/31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,271.50,0.00,75.00,290.00,0.00,0.00,0.00,0.00,90.20,472.94,182.02,0.00,320.00,0.00,0.00,115.53,0.00,132.59,0.00,0.00,0.00,0.00,0.00,0.00,685.22,0.00,0.00,17.51,94.46,121.48,127.38,414.00,104.93,22.23,43.61,27.04,44.31,148.30,0.00,48.23,0.00,99.12,10.24,45.58,19.60,18.80,0.00,47.41,0.00,0.00,6.92,67.99,0.00,0.00,0.00,0.00,33.12,39.15,42.15,49.91,34.83,43.54,59.18,4.27,75.53,3.84,19.66,0.00,0.00,0.00,890.00,0.00,1.08,9.02,15.40,0.00,200.00,9.30,8.77,0.00,77.58,0.00,103.00,34.34,34.33,300.00,300.00,100.00,200.00,0.00,30.00,70.00,70.00,5.53,8.34,0.00,16.68,12.86,28.27,300.00,300.00,200.00,200.00,14.76,100.00,100.00,100.00
22:00-22:15,58DC2024/05/31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,271.50,0.00,75.00,290.00,0.00,0.00,0.00,0.00,90.20,472.94,182.02,0.00,320.00,0.00,0.00,115.53,0.00,132.59,0.00,0.00,0.00,0.00,0.00,0.00,685.22,0.00,0.00,17.51,94.46,121.48,127.38,414.00,104.93,22.23,43.61,27.04,44.31,148.30,0.00,48.23,0.00,97.76,10.24,45.58,19.60,18.80,0.00,47.41,0.00,0.00,6.92,67.99,0.00,0.00,0.00,0.00,33.12,39.15,42.15,49.91,34.83,43.54,59.18,4.27,75.53,3.84,19.66,0.00,0.00,0.00,890.00,0.00,1.08,9.02,16.00,0.00,200.00,9.30,8.77,0.00,77.58,0.00,105.00,35.00,35.00,300.00,300.00,100.00,200.00,0.00,30.00,71.67,71.67,5.53,8.34,0.00,16.68,12.86,28.27,300.00,300.00,200.00,200.00,14.76,100.00,100.00,100.00
21:45-22:00,58DC2024/05/31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,271.50,0.00,75.00,290.00,0.00,0.00,0.00,0.00,90.20,472.94,182.02,0.00,320.00,0.00,0.00,115.53,0.00,132.59,0.00,0.00,0.00,0.00,0.00,0.00,685.22,0.00,0.00,17.51,94.46,121.48,127.38,414.00,104.93,22.23,43.61,27.04,44.31,148.30,0.00,48.23,0.00,97.76,10.24,45.58,19.60,18.80,0.00,47.41,0.00,0.00,6.92,67.99,0.00,0.00,0.00,0.00,33.12,39.15,42.15,49.91,34.83,43.54,59.18,4.27,75.53,12.17,19.66,0.00,0.00,0.00,890.00,0.00,1.08,9.48,19.80,0.00,200.00,9.30,9.07,0.00,77.58,0.00,105.50,35.16,35.17,300.00,300.00,100.00,200.00,0.00,30.00,72.33,72.33,5.53,8.34,0.00,16.68,12.86,29.27,300.00,300.00,200.00,200.00,15.04,100.00,100.00,100.00
21:30-21:45,58DC2024/05/31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,271.50,0.00,75.00,290.00,0.00,0.00,0.00,0.00,90.20,472.94,179.96,0.00,320.00,0.00,0.00,115.53,0.00,132.59,0.00,0.00,0.00,0.00,0.00,0.00,685.22,0.00,0.00,17.51,94.46,121.48,127.38,414.00,104.93,22.23,43.61,27.04,44.31,148.30,0.00,48.23,0.00,97.76,10.24,42.39,19.60,18.80,0.00,47.41,0.00,0.00,6.75,67.99,0.00,0.00,0.00,0.00,33.12,37.89,42.15,48.50,34.83,21.77,59.18,4.27,75.53,3.84,7.70,0.00,0.00,0.00,890.00,0.00,1.08,9.48,20.40,0.00,200.00,9.30,9.07,0.00,77.58,0.00,107.00,35.66,35.67,300.00,300.00,100.00,200.00,0.00,31.00,73.00,73.00,5.53,8.21,0.00,16.68,12.86,30.28,300.00,300.00,200.00,200.00,15.04,100.00,100.00,100.00
