genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RAPPD,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TEHRIPSP,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,2.5727251,0,0,0,3.8936744,,0,0,2.215818,1.4205587,0,0,0,5.190658,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,5.3698326,2.3957802,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3557312,0.8036292,0,1.4941806,
2,0,0,0,2.5727251,0,0,0,3.8936744,,0,0,2.215818,1.4205587,0,0,0,5.190658,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,5.3698326,2.3957802,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3557312,0.8036292,0,1.4941806,
3,0,0,0,2.5727251,0,0,0,3.8936744,,0,0,2.215818,1.4205587,0,0,0,5.190658,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,5.3698326,2.3957802,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3557312,0.8036292,0,1.4941806,
4,0,0,0,2.5727251,0,0,0,3.8936744,,0,0,2.215818,1.4205587,0,0,0,5.190658,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,5.3698326,2.3957802,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3557312,0.8036292,0,1.4941806,
5,0,0,0,2.5850726,0,0,0,3.8936744,,0,0,2.215818,1.4205587,0,0,0,5.190658,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,5.3698326,0,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3557312,0.8036292,0,0.9335634,
6,0,0,0,2.5850726,0,0,0,3.8936744,,0,0,2.215818,1.4205587,0,0,0,5.190658,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,5.3698326,0,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3557312,0.8036292,0,0.9335634,
7,0,0,0,2.5850726,0,0,0,3.8936744,,0,0,2.215818,1.4205587,0,0,0,5.190658,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,5.3698326,0,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3557312,0.8036292,0,0.9335634,
8,0,0,0,2.5850726,0,0,0,3.8936744,,0,0,2.215818,1.4205587,0,0,0,5.190658,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,5.3698326,0,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3557312,0.8036292,0,0.9335634,
9,0,0,0,2.5974201,0,0,0,3.8936744,,0,0,2.215818,1.4205587,0,0,0,5.190658,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,5.3698326,0,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3557312,0.8036292,0,0.9335634,
10,0,0,0,2.5974201,0,0,0,3.8936744,,0,0,2.215818,1.4205587,0,0,0,5.190658,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,5.3698326,0,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3557312,0.8036292,0,0.9335634,
11,0,0,0,2.5974201,0,0,0,3.8936744,,0,0,2.215818,1.4205587,0,0,0,5.190658,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,5.3698326,0,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3557312,0.8036292,0,0.9335634,
12,0,0,0,2.5974201,0,0,0,3.8936744,,0,0,2.215818,1.4205587,0,0,0,5.190658,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,5.3698326,0,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3557312,0.8036292,0,0.9335634,
13,0,0,0,2.5974201,0,0,0,3.8936744,,0,0,2.215818,1.4205587,0,0,0,5.190658,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,5.3698326,0,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3557312,0.8036292,0,0.9335634,
14,0,0,0,2.5974201,0,0,0,3.8936744,,0,0,2.215818,1.4205587,0,0,0,5.190658,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,5.3698326,0,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3557312,0.8036292,0,0.9335634,
15,0,0,0,2.5974201,0,0,0,3.8936744,,0,0,2.215818,1.0580944,0,0,0,5.190658,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,5.3698326,0,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3557312,0.8036292,0,0.9335634,
16,0,0,0,2.5974201,0,0,0,3.8936744,,0,0,2.215818,1.0580944,0,0,0,5.190658,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,5.3698326,0,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3557312,0.8036292,0,0.9335634,
17,0,0,0,2.6102615,0,0,0,3.8936744,,0,0,2.215818,1.0580944,0,0,0,5.190658,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,5.3698326,0,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3557312,0.8036292,0,0.9335634,
18,0,0,0,2.6102615,0,0,0,3.8936744,,0,0,2.215818,1.0580944,0,0,0,5.190658,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,5.3698326,0,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3557312,0.8036292,0,0.9335634,
19,0,0,0,2.6102615,0,0,0,3.8936744,,0,0,2.215818,0.945923,0,0,0,5.190658,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,5.3698326,0,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3557312,0.8036292,0,0.9335634,
20,0,0,0,2.6102615,0,0,0,3.8936744,,0,0,2.215818,0.945923,0,0,0,5.190658,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,5.3698326,0,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3557312,0.8036292,0,0.9335634,
21,0,0,0,2.6102615,0,0,0,3.8936744,,0,0,2.215818,0.945923,0,0,0,5.190658,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,5.3698326,0,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3557312,0.8036292,0,0.9335634,
22,0,0,0,2.6102615,0,0,0,3.8874682,,0,0,2.215818,0.945923,0,0,0,5.190658,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,5.3698326,0,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3557312,0.8036292,0,0.9335634,
23,0,0,0,2.6102615,0,0,0,3.8874682,,0,0,2.215818,0.945923,0,0,0,5.190658,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,5.3698326,0,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3557312,0.8036292,0,0.8712726,
24,0,0,0,2.6102615,0,0,0,3.8874682,,0,0,2.215818,0.945923,0,0,0,5.190658,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,5.3698326,0,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3557312,0.8036292,0,0.8712726,
25,0,0,0,2.5974201,0,0,0,3.8874682,,0,0,2.215818,0.945923,0,0,0,5.190658,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,5.3698326,0,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3557312,0.8036292,0,0.8712726,
26,0,0,0,2.5974201,0,0,0,3.8874682,,0,0,2.215818,0.945923,0,0,0,5.190658,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,5.3698326,0,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3557312,0.8036292,0,0.8712726,
27,0,0,0,2.5974201,0,0,0,3.8874682,,0,0,2.215818,0.945923,0,0,0,5.190658,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,5.3698326,0,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3557312,0.8036292,0,0.8712726,
28,0,0,0,2.5974201,0,0,0,3.8874682,,0,0,2.215818,0.945923,0,0,0,5.190658,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,5.3698326,0,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3557312,0.8036292,0,0.8712726,
29,0,0,0,2.5974201,0,0,0,3.8874682,,0,0,2.215818,0.945923,0,0,0,5.190658,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,5.3698326,0,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3557312,0.8647749,0,0.8712726,
30,0,0,0,2.5974201,0,0,0,3.8874682,,0,0,2.215818,0.945923,0,0,0,5.190658,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,5.3698326,0,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3776916,0.9375674,0,0.8712726,
31,0,0,0,2.5974201,0,0,0,3.8874682,,0,0,2.215818,0,0,0,0,5.190658,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,5.3698326,0,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3776916,0.9375674,0,0.8712726,
32,0,0,0,2.5974201,0,0,0,3.8874682,,0,0,2.215818,0,0,0,0,5.190658,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,5.3698326,0,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3776916,0.9375674,0,0.8712726,
33,0,0,0,2.5727251,0,0,0,3.8874682,,0,0,0,0,0,0,0,5.0942265,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,4.218687,0,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3776916,0.9375674,0,0.8712726,
34,0,0,0,2.5727251,0,0,0,3.8874682,,0,0,0,0,0,0,0,5.0942265,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,4.218687,0,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3776916,0.9375674,0,0.8712726,
35,0,0,0,2.5727251,0,0,0,3.8874682,,0,0,0,0,0,0,0,5.0942265,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,4.218687,0,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3776916,0.9375674,0,0.8712726,
36,0,0,0,2.5727251,0,0,0,3.8874682,,0,0,0,0,0,0,0,5.0942265,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,4.218687,0,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3776916,0.9375674,0,0.8712726,
37,0,0,0,2.5480301,0,0,0,3.8750558,,0,0,0,0,0,0,0,5.0942265,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,4.218687,0,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3776916,0.9375674,0,1.4941806,
38,0,0,0,2.5480301,0,0,0,3.8750558,,0,0,0,0,0,0,0,5.0942265,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,4.218687,0.1866733,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3776916,0.9375674,0,1.4941806,
39,0,0,0,2.5480301,0,0,0,3.8750558,,0,0,0,0,0,0,0,5.0942265,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,4.218687,0.8086386,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3776916,0.9375674,0,1.4941806,
40,0,0,0,2.5480301,0,0,0,3.8750558,,0,0,0,0,0,0,0,5.0942265,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,4.218687,1.58672305,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3776916,0.9375674,0,1.4941806,
41,0,0,0,2.5099998,0,0,0,3.8750558,,0,0,0,0,0,0,0,5.0942265,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,4.218687,1.58672305,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3776916,0.9375674,0,1.4941806,
42,0,0,0,2.5099998,0,0,0,3.8750558,,0,0,0,0,0,0,0,5.0942265,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,4.218687,1.58672305,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3776916,0.9375674,0,1.4941806,
43,0,0,0,2.4976523,0,0,0,3.8750558,,0,0,0,0,0,0,0,5.0942265,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,4.218687,1.58672305,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3776916,0.9375674,0,0.6847995,
44,0,0,0,2.4976523,0,0,0,3.8750558,,0,0,0,0,0,0,0,5.0942265,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,4.218687,1.58672305,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3776916,0.9375674,0,0.6847995,
45,0,0,0,2.4724634,0,0,0,3.8750558,,0,0,0,0,0,0,0,5.0942265,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,4.218687,1.58672305,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3776916,0.9375674,0,0.6847995,
46,0,0,0,2.4724634,0,0,0,3.8564372,,0,0,0,0,0,0,0,5.0942265,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,4.218687,1.58672305,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3776916,0.9375674,0,0.6847995,
47,0,0,0,2.4724634,0,0,0,3.8564372,,0,0,0,0,0,0,0,5.0942265,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,4.218687,2.3957802,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3776916,0.9375674,0,0.6847995,
48,0,0,0,2.4724634,0,0,0,3.8564372,,0,0,0,0,0,0,0,5.0942265,1.8199632,1.7234514,1.5929298,0,4.44054875,,,0,0,,,,2.5098854,,0,,1.1535678,0,,,,,,,4.218687,2.3957802,0,0,4.0874416,1.625063,0.90192795,1.89470875,1.8997968,,,0,0,0.3736128,,,2.79654375,,0,,0,1.6684041,,0,,0.233387,0.7623,0.3776916,0.9375674,0,0.6847995,
