genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI3,RAMPUR,RAPPB,RAPPC,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,6.848226,0,0,0,16.6579776,,0,3.393918,2.5774452,2.3383008,0,0,5.2949952,16.148286,140.146171,4.4036388,11.9403108,5.024448,3.764361315,,,10.8508752,23.8830372,,,,0,,0,,15.3914662,20.5881588,,,,,,,0,0,0,12.4137684,17.53796,28.6876656,40.5196176,,,20.978639,33.95601,0,,,13.8567,,2.5218864,,3.1547736,0,,,4.9664736,10.242144,0,0,2.1329748,6.0438312,
2,0,0,0,6.848226,0,0,0,16.6579776,,0,0,2.5774452,2.3383008,0,0,5.2949952,16.148286,140.146171,4.4036388,11.9403108,5.024448,3.764361315,,,10.8508752,23.8830372,,,,0,,0,,15.3914662,16.9502652,,,,,,,0,0,0,12.4137684,17.53796,28.6876656,40.5196176,,,32.569614,33.95601,0,,,13.8567,,2.5218864,,3.1547736,0,,,4.9664736,10.242144,0,0,2.1329748,6.0438312,
3,0,0,0,6.848226,0,0,0,16.6579776,,0,0,2.5774452,2.3383008,0,0,5.2949952,16.148286,140.146171,4.4036388,11.9403108,5.024448,3.764361315,,,10.8508752,23.8830372,,,,0,,0,,15.3914662,16.9502652,,,,,,,0,0,0,12.4137684,17.53796,28.6876656,40.5196176,,,32.569614,33.95601,0,,,13.8567,,2.5218864,,3.1547736,0,,,4.9664736,10.242144,0,0,2.1329748,6.0438312,
4,0,0,0,6.848226,0,0,0,16.6579776,,0,0,2.5774452,2.3383008,0,0,5.2949952,16.148286,140.146171,4.4036388,11.9403108,5.024448,3.764361315,,,10.8508752,23.8830372,,,,0,,0,,15.3914662,16.9502652,,,,,,,0,0,0,12.4137684,17.53796,28.6876656,40.5196176,,,32.569614,33.95601,0,,,13.8567,,2.5218864,,3.1547736,0,,,4.9664736,10.242144,0,0,2.1329748,6.0438312,
5,0,0,0,6.848226,0,0,0,16.6579776,,0,0,2.5774452,2.3383008,0,0,5.2949952,16.148286,140.146171,6.6380688,11.9403108,5.024448,3.764361315,,,10.8508752,23.8830372,,,,0,,0,,15.3914662,16.9502652,,,,,,,0,0,0,12.4137684,17.53796,28.6876656,40.5196176,,,32.569614,33.95601,0,,,13.8567,,2.5218864,,3.1547736,0,,,4.9664736,10.242144,0,0,2.1329748,6.0438312,
6,0,0,0,6.848226,0,0,0,16.6579776,,0,0,2.5774452,2.3383008,0,0,5.2949952,16.148286,140.146171,6.6380688,11.9403108,5.024448,3.764361315,,,10.8508752,23.8830372,,,,0,,0,,15.3914662,16.9502652,,,,,,,0,0,0,12.4137684,17.53796,28.6876656,40.5196176,,,20.978639,33.95601,0,,,13.8567,,2.5218864,,3.1547736,0,,,4.9664736,10.242144,0,0,2.1329748,6.0438312,
7,0,0,0,6.848226,0,0,0,16.6579776,,0,0,2.5774452,2.3383008,0,0,5.2949952,16.148286,140.146171,6.6380688,11.9403108,5.024448,3.764361315,,,10.8508752,23.8830372,,,,0,,0,,15.3914662,16.9502652,,,,,,,0,0,0,12.4137684,17.53796,28.6876656,40.5196176,,,15.735005,33.95601,0,,,13.8567,,2.5218864,,3.1547736,0,,,4.9664736,10.242144,0,0,2.1329748,2.2754952,
8,0,0,0,6.848226,0,0,0,16.6579776,,0,0,2.5774452,2.3383008,0,0,5.2949952,16.148286,140.146171,6.6380688,11.9403108,5.024448,3.764361315,,,10.8508752,23.8830372,,,,0,,0,,15.3914662,16.9502652,,,,,,,0,0,0,12.4137684,17.53796,28.6876656,40.5196176,,,15.735005,33.95601,0,,,13.8567,,2.5218864,,3.1547736,0,,,4.9664736,10.242144,0,0,2.1329748,2.2754952,
9,0,0,0,6.848226,0,0,0,16.6579776,,0,0,2.5774452,2.3383008,0,0,5.2949952,16.148286,140.146171,6.6380688,11.9403108,5.024448,3.764361315,,,10.8508752,23.8830372,,,,0,,0,,15.3914662,16.9502652,,,,,,,0,0,0,12.4137684,17.53796,28.6876656,40.5196176,,,15.735005,33.95601,0,,,13.8567,,2.5218864,,3.1547736,0,,,4.9664736,10.242144,0,0,2.1329748,2.2754952,
10,0,0,0,6.848226,0,0,0,16.6579776,,0,0,2.5774452,2.3383008,0,0,5.2949952,16.148286,140.146171,6.6380688,11.9403108,5.024448,3.764361315,,,10.8508752,23.8830372,,,,0,,0,,15.3914662,16.9502652,,,,,,,0,0,0,12.4137684,17.53796,28.6876656,40.5196176,,,15.735005,33.95601,0,,,13.8567,,2.5218864,,3.1547736,0,,,4.9664736,10.242144,0,0,2.1329748,2.2754952,
