genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,13.6849152,0,0,0,21.81417975,,3.1499424,10.181754,12.4464901,5.915404,0,0,0,19.0349577,282.07504325,2.7713015,10.0565465,4.396392,7.70464695,,,10.9982268,35.823348,,,,0,,0,,18.91228185,20.9529342,,,,,,,2.03049,4.2804168,1.0276629,0,6.2745936,17.5547988,30.5061141,42.543435,,,16.448927,34.15697505,4.7849472,,,18.5108,,0,,1.5145812,1.7756255,,,5.28323565,5.1040198,6.7783199,0.7165356,11.7325692,10.0394679,
2,0,0,0,13.6849152,0,0,0,21.81417975,,3.1499424,10.181754,12.4464901,5.915404,0,0,0,19.0349577,282.07504325,2.7713015,10.0565465,4.396392,7.70464695,,,10.9982268,35.823348,,,,0,,0,,18.91228185,11.3093772,,,,,,,2.03049,4.2804168,0.5531152,0,6.2745936,17.5547988,30.5061141,42.543435,,,16.448927,34.15697505,4.7849472,,,18.5108,,0,,1.5145812,1.7756255,,,5.28323565,5.1040198,6.7783199,0.7165356,11.7325692,10.0394679,
3,0,0,0,13.6849152,0,0,0,21.81417975,,1.5749712,10.181754,12.4464901,5.915404,0,0,0,19.0349577,282.07504325,2.7713015,10.0565465,4.396392,7.70464695,,,10.9982268,35.823348,,,,0,,0,,18.91228185,11.3093772,,,,,,,2.03049,1.0891452,0.5531152,0,6.2745936,17.5547988,30.5061141,42.543435,,,16.448927,34.15697505,4.7849472,,,18.5108,,0,,1.5145812,1.7756255,,,5.28323565,5.1040198,6.7783199,0.7165356,11.7325692,10.0394679,
4,0,0,0,13.6849152,0,0,0,21.81417975,,1.5749712,10.181754,12.4464901,5.915404,0,0,0,19.0349577,282.07504325,2.7713015,10.0565465,4.396392,7.70464695,,,10.9982268,35.823348,,,,0,,0,,18.91228185,11.3093772,,,,,,,2.03049,1.0891452,0.5531152,0,6.2745936,17.5547988,30.5061141,42.543435,,,16.448927,34.15697505,4.7849472,,,18.5108,,0,,1.5145812,1.7756255,,,5.28323565,5.1040198,6.7783199,0.7165356,11.7325692,10.0394679,
5,0,0,0,13.6849152,0,0,0,21.81417975,,1.5749712,6.787836,12.4464901,5.915404,0,0,0,19.0349577,282.07504325,2.7713015,10.0565465,4.396392,7.70464695,,,10.9982268,35.823348,,,,0,,0,,18.91228185,11.3093772,,,,,,,2.03049,0,0.5531152,0,6.2745936,17.5547988,30.5061141,42.543435,,,16.448927,34.15697505,4.7849472,,,18.5108,,0,,1.5145812,1.7756255,,,5.28323565,5.1040198,6.7783199,0.7165356,11.7325692,10.0394679,
6,0,0,0,13.6849152,0,0,0,21.81417975,,1.5749712,6.787836,12.4464901,5.915404,0,0,0,19.0349577,282.07504325,2.7713015,10.0565465,4.396392,7.70464695,,,10.9982268,35.823348,,,,0,,0,,18.91228185,11.3093772,,,,,,,2.03049,0,0.5531152,0,6.2745936,17.5547988,30.5061141,42.543435,,,16.448927,34.15697505,4.7849472,,,18.5108,,0,,1.5145812,1.7756255,,,5.28323565,5.1040198,6.7783199,0.7165356,11.7325692,10.0394679,
7,0,0,0,13.6849152,0,0,0,21.81417975,,1.5749712,6.787836,12.4464901,5.915404,0,0,0,19.0349577,282.07504325,2.7713015,10.0565465,4.396392,7.70464695,,,10.9982268,35.823348,,,,0,,0,,18.91228185,11.3093772,,,,,,,2.03049,0,0.5531152,0,6.2745936,17.5547988,30.5061141,42.543435,,,16.448927,34.15697505,4.7849472,,,18.5108,,0,,1.5145812,1.7756255,,,5.28323565,5.1040198,6.7783199,0.7165356,3.20067,10.0394679,
8,0,0,0,13.6849152,0,0,0,21.81417975,,1.5749712,3.393918,12.4464901,5.915404,0,0,0,19.0349577,282.07504325,2.7713015,10.0565465,4.396392,7.70464695,,,10.9982268,35.823348,,,,0,,0,,18.91228185,11.3093772,,,,,,,2.03049,0,0.5531152,0,6.2745936,17.5547988,30.5061141,42.543435,,,16.448927,34.15697505,4.7849472,,,18.5108,,0,,1.5145812,1.7756255,,,5.28323565,5.1040198,6.7783199,0.7165356,1.3334112,10.0394679,
9,0,0,0,13.6849152,0,0,0,21.81417975,,1.5749712,3.393918,8.29680885,5.915404,0,0,0,19.0349577,282.07504325,2.7713015,10.0565465,4.396392,7.70464695,,,10.9982268,35.823348,,,,0,,0,,18.91228185,13.9686228,,,,,,,2.03049,0,0.6851086,0,6.7576542,17.5547988,30.5061141,42.543435,,,16.448927,34.15697505,4.7849472,,,18.5108,,0,,0,1.7756255,,,5.28323565,5.1040198,6.7783199,0.7165356,1.3334112,10.0394679,
10,0,0,0,13.6849152,0,0,0,21.81417975,,1.5749712,0,8.29680885,5.915404,0,0,0,19.0349577,282.07504325,2.7713015,10.0565465,4.396392,7.70464695,,,10.9982268,35.823348,,,,0,,0,,18.91228185,13.9686228,,,,,,,2.03049,0,0.6851086,0,6.7576542,17.5547988,30.5061141,42.543435,,,16.448927,34.15697505,4.7849472,,,18.5108,,0,,0,1.7756255,,,5.28323565,5.1040198,6.7783199,0.7165356,3.20067,10.0394679,
11,0,0,0,13.6849152,0,0,0,21.81417975,,1.5749712,0,8.29680885,5.915404,0,0,0,19.0349577,282.07504325,2.7713015,10.0565465,4.396392,7.70464695,,,10.9982268,35.823348,,,,0,,0,,18.91228185,13.9686228,,,,,,,2.03049,0,0.6851086,0,6.7576542,17.5547988,30.5061141,42.543435,,,16.448927,34.15697505,4.7849472,,,18.5108,,0,,0,1.7756255,,,5.28323565,5.1040198,6.7783199,0.7165356,11.7325692,10.0394679,
12,0,0,0,13.6849152,0,0,0,21.81417975,,1.5749712,0,8.29680885,5.915404,0,0,0,19.0349577,282.07504325,2.7713015,10.0565465,4.396392,7.70464695,,,10.9982268,35.823348,,,,0,,0,,18.91228185,13.9686228,,,,,,,2.03049,0,0.6851086,0,6.7576542,17.5547988,30.5061141,42.543435,,,16.448927,34.15697505,4.7849472,,,18.5108,,0,,0,1.7756255,,,5.28323565,5.1040198,6.7783199,0.7165356,11.7325692,10.0394679,
13,0,0,0,13.6849152,0,0,0,21.81417975,,1.5749712,0,8.29680885,2.957702,0,0,0,19.0349577,282.07504325,2.7713015,10.0565465,4.396392,7.70464695,,,10.9982268,35.823348,,,,0,,0,,18.91228185,13.9686228,,,,,,,2.03049,0,0.6851086,0,6.7576542,17.5547988,30.5061141,42.543435,,,29.082064,34.15697505,4.7849472,,,18.5108,,0,,0,1.7756255,,,5.28323565,5.1040198,6.7783199,0.7165356,11.7325692,9.6392065,
14,0,0,0,13.6849152,0,0,0,21.81417975,,1.5749712,0,4.14968125,2.957702,0,0,0,19.0349577,282.07504325,2.7713015,10.0565465,4.396392,7.70464695,,,10.9982268,35.823348,,,,0,,0,,18.91228185,13.9686228,,,,,,,2.03049,0,0.6851086,0,6.7576542,17.5547988,30.5061141,42.543435,,,29.082064,34.15697505,4.7849472,,,18.5108,,0,,0,1.7756255,,,5.28323565,5.1040198,6.7783199,0.7165356,11.7325692,9.6392065,
15,0,0,0,13.6849152,0,0,0,21.81417975,,1.5749712,0,4.14968125,2.957702,0,0,0,19.0349577,282.07504325,2.7713015,10.0565465,4.396392,7.70464695,,,10.9982268,35.823348,,,,0,,0,,18.91228185,13.9686228,,,,,,,2.03049,0,0.6851086,0,6.7576542,17.5547988,30.5061141,42.543435,,,29.082064,34.15697505,4.7849472,,,18.5108,,0,,0.277794,1.7756255,,,5.28323565,5.1040198,6.7783199,0.7165356,11.7325692,9.6392065,
16,0,0,0,13.6849152,0,0,0,21.81417975,,1.5749712,0,4.14968125,2.957702,0,0,0,19.0349577,282.07504325,2.7713015,10.0565465,4.396392,7.70464695,,,10.9982268,35.823348,,,,0,,0,,18.91228185,13.9686228,,,,,,,2.03049,0,0.6851086,0,6.7576542,17.5547988,30.5061141,42.543435,,,29.082064,34.15697505,4.7849472,,,18.5108,,0,,1.5145812,1.7756255,,,5.28323565,5.1040198,6.7783199,0.7165356,11.7325692,9.6392065,
17,0,0,0,13.6849152,0,0,0,21.81417975,,3.1499424,0,4.14968125,2.957702,0,0,0,19.0349577,282.07504325,2.7713015,10.0565465,2.826252,7.70464695,,,10.9982268,35.823348,,,,0,,0,,18.91228185,13.9686228,,,,,,,2.03049,0,0.6851086,0,6.7576542,17.5547988,30.5061141,42.543435,,,29.082064,34.15697505,4.7849472,,,18.5108,,0,,1.5145812,1.7756255,,,5.28323565,5.1040198,6.7783199,0.7165356,11.7325692,9.6392065,
18,0,0,0,13.6849152,0,0,0,21.81417975,,3.1499424,0,4.14968125,2.957702,0,0,0,19.0349577,282.07504325,2.7713015,10.0565465,2.826252,7.70464695,,,10.9982268,35.823348,,,,0,,0,,18.91228185,13.9686228,,,,,,,2.03049,4.2804168,0.6851086,0,7.2381177,17.5547988,30.5061141,42.543435,,,29.082064,34.15697505,4.7849472,,,18.5108,,0,,1.5145812,1.7756255,,,5.28323565,5.1040198,6.7783199,0.7165356,11.7325692,9.6392065,
19,0,0,0,13.6849152,0,0,0,21.81417975,,3.1499424,0,4.14968125,2.957702,0,0,0,19.0349577,282.07504325,2.7713015,10.0565465,2.826252,7.70464695,,,10.9982268,35.823348,,,,0,,0,,18.91228185,13.9686228,,,,,,,2.03049,4.2804168,0.6851086,0,7.2381177,17.5547988,30.5061141,42.543435,,,16.448927,34.15697505,4.7849472,,,18.5108,,0,,1.5145812,1.7756255,,,5.28323565,5.1040198,6.7783199,0.7165356,11.7325692,9.6392065,
20,0,0,0,13.6849152,0,0,0,21.81417975,,3.1499424,0,4.14968125,2.957702,0,0,0,19.0349577,282.07504325,2.7713015,10.0565465,2.826252,7.70464695,,,10.9982268,35.823348,,,,0,,0,,18.91228185,13.9686228,,,,,,,2.03049,4.2804168,0.6851086,0,7.2381177,17.5547988,30.5061141,42.543435,,,16.448927,34.15697505,4.7849472,,,18.5108,,0,,0.6183936,1.7756255,,,5.28323565,5.1040198,6.7783199,0.7165356,11.7325692,9.6392065,
21,0,0,0,13.6183344,0,0,0,21.81417975,,3.1499424,0,4.14968125,2.957702,0,0,0,19.0349577,282.07504325,2.7713015,10.0565465,2.826252,7.70464695,,,10.9982268,35.823348,,,,0,,0,,18.91228185,13.9686228,,,,,,,2.03049,4.2804168,0.6851086,0,7.2381177,17.5547988,30.5061141,42.543435,,,16.448927,34.15697505,4.7849472,,,18.5108,,0,,0.217404,1.7756255,,,5.28323565,6.708702,6.7783199,0.7165356,11.7325692,9.6392065,
