genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI3,RAMPUR,RAPPB,RAPPC,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,7.2288216,0,0,0,11.8742338,,0,0,0.269984,0,0,0,3.7915878,11.280269,5.1474599,1.5405962,2.7808352,3.509792,212.488287,,,7.5798008,15.9307434,,,,0,,0,,7.028021,0,,,,,,,0,0,0,8.8639122,15.52408,20.0395624,0,,,0,11.77737704,0,,,21.2561778,,0,,0.8656362,0,,,3.4692944,3.5756006,4.4530486,0,0.1113684,0.7711418,
2,0,0,0,7.2288216,0,0,0,11.8742338,,0,0,0.269984,0,0,0,3.7915878,11.280269,5.1474599,1.5405962,2.7808352,3.509792,212.488287,,,7.5798008,15.9307434,,,,0,,0,,7.028021,0,,,,,,,0,0,0,8.8639122,15.52408,20.0395624,0,,,0,11.77737704,0,,,21.2561778,,0,,0.8656362,0,,,3.4692944,3.5756006,4.4530486,0,0.1113684,0.7711418,
3,0,0,0,7.2288216,0,0,0,11.8742338,,0,0,0.269984,0,0,0,3.7915878,11.280269,5.1474599,0,2.7808352,3.509792,212.488287,,,7.5798008,15.9307434,,,,0,,0,,7.028021,0,,,,,,,0,0,0,8.8639122,15.52408,20.0395624,0,,,0,11.77737704,0,,,21.2561778,,0,,1.729585,0,,,3.4692944,3.5756006,4.4530486,0,0.1113684,0.7711418,
4,0,0,0,7.2288216,0,0,0,11.8742338,,0,0,0.269984,0,0,0,3.7915878,11.280269,5.1474599,0,2.7808352,3.509792,212.488287,,,7.5798008,15.9307434,,,,0,,0,,7.028021,0,,,,,,,0,0,0,8.8639122,15.52408,20.0395624,0,,,0,11.77737704,0,,,21.2561778,,0,,1.729585,0,,,3.4692944,3.5756006,4.4530486,0,0.1113684,0.7711418,
5,0,0,0,7.2288216,0,0,0,11.8742338,,0,0,0.269984,0,0,0,3.7915878,11.280269,5.1474599,0,2.7808352,3.509792,212.488287,,,7.5798008,15.9307434,,,,0,,0,,7.028021,0,,,,,,,0,0,0,8.8639122,15.52408,20.0395624,0,,,0,11.77737704,0,,,21.2561778,,0,,0.8656362,0,,,3.4692944,3.5756006,4.4530486,0,5.9615842,0.7711418,
6,0,0,0,7.2288216,0,0,0,11.8742338,,0,0,0.269984,0,0,0,3.7915878,11.280269,5.1474599,0,2.7808352,3.509792,212.488287,,,7.5798008,15.9307434,,,,0,,0,,7.028021,0,,,,,,,0,0,0,8.8639122,15.52408,20.0395624,0,,,0,11.77737704,0,,,21.2561778,,0,,0.8656362,0,,,3.4692944,3.5756006,4.4530486,0,5.9615842,0.7711418,
7,0,0,0,7.2288216,0,0,0,11.8742338,,0,0,0.269984,0,0,0,3.7915878,11.280269,5.1474599,0,2.7808352,3.509792,247.562007,,,7.5798008,15.9307434,,,,0,,0,,7.028021,0,,,,,,,0,0,0,8.8639122,15.52408,20.0395624,0,,,0,11.77737704,0,,,21.2561778,,0,,0.8656362,0,,,3.4692944,3.5756006,4.4530486,0,0.1113684,0.7711418,
8,0,0,0,7.2288216,0,0,0,11.8742338,,0,0,0.269984,0,0,0,3.7915878,11.280269,5.1474599,0,2.7808352,3.509792,247.562007,,,7.5798008,15.9307434,,,,0,,0,,7.028021,0,,,,,,,0,0,0,8.8639122,15.52408,20.0395624,0,,,0,11.77737704,0,,,21.2561778,,0,,0.8656362,0,,,3.4692944,3.5756006,4.4530486,0,0.1113684,0.7711418,
9,0,0,0,7.2288216,0,0,0,11.8742338,,0,0,0.269984,0,0,0,3.7915878,11.280269,5.1474599,0,2.7808352,3.509792,253.18841625,,,7.5798008,15.9307434,,,,0,,0,,7.028021,0,,,,,,,0,0,0,8.8639122,15.52408,20.0395624,0,,,0,11.77737704,0,,,21.2561778,,0,,0.8656362,0,,,3.4692944,3.5756006,4.4530486,0,0.1113684,0.7711418,
10,0,0,0,7.2288216,0,0,0,11.8742338,,0,0,0.269984,0,0,0,3.7915878,11.280269,5.1474599,0,2.7808352,3.509792,253.18841625,,,7.5798008,15.9307434,,,,0,,0,,7.028021,0,,,,,,,0,0,0,8.8639122,15.52408,20.0395624,0,,,0,11.77737704,0,,,21.2561778,,0,,0.8656362,0,,,3.4692944,3.5756006,4.4530486,0,0.1113684,0.7711418,
11,0,0,0,7.2288216,0,0,0,11.8742338,,0,0,0.269984,0,0,0,3.7915878,11.280269,5.1474599,0,2.7808352,3.509792,258.8148255,,,7.5798008,15.9307434,,,,0,,0,,7.028021,0,,,,,,,0,0,0,8.8639122,15.52408,20.0395624,0,,,0,11.77737704,0,,,21.2561778,,0,,1.729585,0,,,3.4692944,3.5756006,4.4530486,0,0.1113684,0.7711418,
12,0,0,0,7.2288216,0,0,0,11.8742338,,0,0,0.269984,0,0,0,3.7915878,11.280269,5.1474599,0,2.7808352,3.509792,258.8148255,,,7.5798008,15.9307434,,,,0,,0,,7.028021,0,,,,,,,0,0,0,8.8639122,15.52408,20.0395624,0,,,0,11.77737704,0,,,21.2561778,,0,,1.729585,0,,,3.4692944,3.5756006,4.4530486,0,0.1113684,0.7711418,
13,0,0,0,7.2288216,0,0,0,11.8742338,,0,0,0.269984,0,0,0,3.7915878,11.280269,5.1474599,0,2.7808352,3.509792,270.067644,,,7.5798008,15.9307434,,,,0,,0,,7.028021,0,,,,,,,0,0,0,8.8639122,15.52408,20.0395624,0,,,0,11.77737704,0,,,21.2561778,,0,,1.729585,0,,,3.4692944,3.5756006,4.4530486,0,0.1113684,0.7711418,
14,0,0,0,7.2288216,0,0,0,11.8742338,,0,0,0.269984,0,0,0,3.7915878,11.280269,5.1474599,0,2.7808352,3.509792,275.69405325,,,7.5798008,15.9307434,,,,0,,0,,7.028021,0,,,,,,,0,0,0,8.8639122,15.52408,20.0395624,0,,,0,11.77737704,0,,,21.2561778,,0,,0.8656362,0,,,3.4692944,3.5756006,4.4530486,0,0.1113684,0.7711418,
15,0,0,0,7.2288216,0,0,0,11.8742338,,0,0,0.269984,0,0,0,3.7915878,11.280269,5.1474599,0,2.7808352,3.509792,275.69405325,,,7.5798008,15.9307434,,,,0,,0,,7.028021,0,,,,,,,0,0,0,8.8639122,15.52408,20.0395624,0,,,0,11.77737704,0,,,21.2561778,,0,,0.8656362,0,,,3.4692944,3.5756006,4.4530486,0,0.1113684,0.7711418,
16,0,0,0,7.2288216,0,0,0,11.8742338,,0,0,0.269984,0,0,0,3.7915878,11.280269,5.1474599,0,2.7808352,3.509792,281.3204625,,,7.5798008,15.9307434,,,,0,,0,,7.028021,0,,,,,,,0,0,0,8.8639122,15.52408,20.0395624,0,,,0,11.77737704,0,,,21.2561778,,0,,0.8656362,0,,,3.4692944,3.5756006,4.4530486,0,0.1113684,0.7711418,
17,0,0,0,7.2288216,0,0,0,11.8742338,,0,0,0.269984,0,0,0,3.7915878,11.280269,5.1474599,0,2.7808352,3.509792,281.3204625,,,7.5798008,15.9307434,,,,0,,0,,7.028021,0,,,,,,,0,0,0,8.8639122,15.52408,20.0395624,0,,,0,11.77737704,0,,,21.2561778,,0,,0.8656362,0,,,3.4692944,3.5756006,4.4530486,0,0.1113684,0.7711418,
18,0,0,0,7.2288216,0,0,0,11.8742338,,0,0,0.269984,0,0,0,3.7915878,11.280269,5.1474599,0,2.7808352,3.509792,292.573281,,,7.5798008,15.9307434,,,,0,,0,,7.028021,0,,,,,,,0,0,0,8.8639122,15.52408,20.0395624,0,,,0,11.77737704,0,,,21.2561778,,0,,0.8656362,0,,,3.4692944,3.5756006,4.4530486,0,0.1113684,0.7711418,
19,0,0,0,7.2288216,0,0,0,11.8742338,,0,0,0.269984,0,0,0,3.7915878,11.280269,5.1474599,0,2.7808352,3.509792,303.8260995,,,7.5798008,15.9307434,,,,0,,0,,7.028021,0,,,,,,,0,0,0,8.8639122,15.52408,20.0395624,0,,,0,11.77737704,0,,,21.2561778,,0,,0.8656362,0,,,3.4692944,3.5756006,4.4530486,0,0.1113684,0.7711418,
20,0,0,0,7.2288216,0,0,0,11.8742338,,0,0,0.269984,0,0,0,3.7915878,11.280269,5.1474599,0,2.7808352,3.509792,318.73730185,,,7.5798008,15.9307434,,,,0,,0,,7.028021,3.9468286,,,,,,,0,0,0,8.8639122,15.52408,20.0395624,0,,,0,11.77737704,0,,,21.2561778,,0,,0.8656362,0,,,3.4692944,3.5756006,4.4530486,0,0.1113684,0.7711418,
21,0,0,0,7.2288216,0,0,0,11.8742338,,0,0,0.269984,0,0,0,3.7915878,11.280269,5.1474599,0,2.7808352,3.509792,318.73730185,,,7.5798008,15.9307434,,,,0,,0,,7.028021,7.8936572,,,,,,,0,0,0,8.8639122,15.52408,20.0395624,0,,,0,11.77737704,0,,,21.2561778,,0,,0.8656362,0,,,3.4692944,3.5756006,4.4530486,0,0.1113684,0.7711418,
