Generator,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
Revision No,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCGT-Bawana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net Schedule,900.0000,900.0000,850.0000,785.0000,835.0000,785.0000,785.0000,765.0000,755.0000,755.0000,755.0000,755.0000,755.0000,755.0000,755.0000,755.0000,755.0000,755.0000,740.0000,740.0000,740.0000,740.0000,740.0000,740.0000,740.0000,740.0000,740.0000,740.0000,740.0000,740.0000,740.0000,740.0000,740.0000,740.0000,740.0000,740.0000,740.0000,740.0000,740.0000,740.0000,740.0000,740.0000,740.0000,740.0000,740.0000,740.0000,740.0000,740.0000,740.0000,740.0000,740.0000,740.0000,740.0000,740.0000,810.0000,810.0000,810.0000,810.0000,810.0000,810.0000,825.0000,825.0000,805.0000,805.0000,816.0000,825.0000,830.0000,832.0000,863.0000,886.0000,805.0000,805.0000,750.0000,750.0000,750.0000,750.0000,750.0000,750.0000,840.0000,884.0000,892.0000,913.0000,907.0000,940.0000,855.0000,889.0000,769.0000,797.0000,739.9996,750.0000,766.0000,765.0000,755.0000,755.0000,755.0000,755.0000
DC Considered for Schedule,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00
