Timeslot,Revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,TEHRIPSP,TEHRIPSP_P
00:00-00:15,68DC2025/07/23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.30,0.00,76.00,290.00,0.00,0.00,0.00,0.00,90.20,667.25,0.00,0.00,300.00,0.00,0.00,115.29,104.18,270.31,0.00,0.00,0.00,0.00,0.00,0.00,589.38,0.00,0.00,18.35,98.32,125.27,130.84,337.50,113.75,17.79,45.00,27.69,45.53,98.87,0.00,51.96,80.52,71.14,8.62,0.00,0.00,12.22,0.00,24.48,0.00,0.00,0.00,65.59,28.81,0.00,0.00,0.00,52.99,38.97,42.15,0.00,0.00,42.46,55.38,0.00,72.05,11.02,0.00,3.22,0.00,0.00,955.00,0.00,0.66,10.47,40.02,0.00,200.00,20.00,10.73,0.00,0.00,0.00,49.99,16.67,16.67,300.00,300.00,100.00,200.00,0.00,18.00,53.34,53.33,5.73,6.96,0.00,13.15,24.45,100.00,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00,0.00,8.85,6.13,24.14,0.00,416.00
00:15-00:30,68DC2025/07/23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.30,0.00,76.00,290.00,0.00,0.00,0.00,0.00,90.20,667.25,0.00,0.00,300.00,0.00,0.00,115.29,104.18,270.31,0.00,0.00,0.00,0.00,0.00,0.00,589.38,0.00,0.00,18.35,98.32,125.27,130.84,337.50,113.75,17.79,45.00,27.69,45.53,98.87,0.00,51.96,80.52,71.14,8.62,0.00,0.00,12.22,0.00,24.48,0.00,0.00,0.00,65.59,28.81,0.00,0.00,0.00,52.99,38.97,42.15,0.00,0.00,42.46,55.38,0.00,72.05,11.02,0.00,3.22,0.00,0.00,955.00,0.00,0.66,10.47,40.02,0.00,200.00,20.00,10.73,0.00,0.00,0.00,50.51,16.83,16.83,300.00,300.00,100.00,200.00,0.00,18.00,53.34,53.33,5.73,6.96,0.00,13.15,24.45,100.00,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00,0.00,8.85,6.13,24.14,0.00,416.00
00:30-00:45,68DC2025/07/23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.30,0.00,76.00,290.00,0.00,0.00,0.00,0.00,90.20,566.95,0.00,0.00,300.00,0.00,0.00,115.29,104.18,270.31,0.00,0.00,0.00,0.00,0.00,0.00,589.38,0.00,0.00,18.35,98.32,125.27,130.84,337.50,113.75,17.79,45.00,27.69,45.53,98.87,0.00,51.96,80.52,71.14,8.62,0.00,0.00,12.22,0.00,24.48,0.00,0.00,0.00,65.59,28.81,0.00,0.00,0.00,52.99,38.97,42.15,0.00,0.00,42.46,55.38,0.00,55.77,11.02,0.00,3.22,0.00,0.00,955.00,0.00,0.66,10.47,42.01,0.00,200.00,20.00,10.73,0.00,0.00,0.00,50.51,16.83,16.83,300.00,300.00,100.00,200.00,0.00,18.33,53.00,53.00,5.73,6.96,0.00,13.15,24.45,100.00,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00,0.00,8.85,6.13,24.14,0.00,416.00
00:45-01:00,68DC2025/07/23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.30,0.00,76.00,290.00,0.00,0.00,0.00,0.00,90.20,541.85,0.00,0.00,300.00,0.00,0.00,115.29,104.18,270.31,0.00,0.00,0.00,0.00,0.00,0.00,589.38,0.00,0.00,18.35,98.32,125.27,130.84,337.50,113.75,17.79,45.00,27.69,45.53,98.87,0.00,51.96,80.52,71.14,8.62,0.00,0.00,12.22,0.00,24.48,0.00,0.00,0.00,65.59,28.81,0.00,0.00,0.00,47.47,38.97,42.15,0.00,0.00,42.46,55.38,0.00,55.77,11.02,0.00,3.22,0.00,0.00,955.00,0.00,0.66,10.47,42.01,0.00,200.00,20.00,10.73,0.00,0.00,0.00,51.00,17.00,17.00,300.00,300.00,100.00,200.00,0.00,18.33,52.34,52.33,5.73,6.96,0.00,13.15,24.45,100.00,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00,0.00,8.85,6.13,24.14,0.00,416.00
01:00-01:15,68DC2025/07/23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.30,0.00,76.00,290.00,0.00,0.00,0.00,0.00,90.20,541.85,0.00,0.00,300.00,0.00,0.00,115.29,104.18,270.31,0.00,0.00,0.00,0.00,0.00,0.00,589.38,0.00,0.00,18.35,98.32,125.27,130.84,337.50,113.75,17.79,45.00,27.69,45.53,98.87,0.00,51.95,80.52,71.13,8.62,0.00,0.00,12.22,0.00,24.48,0.00,0.00,0.00,65.59,28.81,0.00,0.00,0.00,47.47,38.97,42.15,0.00,0.00,42.46,55.38,0.00,55.77,11.02,0.00,3.22,0.00,0.00,955.00,0.00,0.66,10.47,42.01,0.00,200.00,20.00,10.73,0.00,0.00,0.00,62.51,20.83,20.83,300.00,300.00,100.00,200.00,0.00,18.33,54.33,54.33,5.73,6.96,0.00,13.15,24.45,100.00,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00,0.00,8.85,6.13,24.14,0.00,416.00
01:15-01:30,68DC2025/07/23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.30,0.00,76.00,290.00,0.00,0.00,0.00,0.00,90.20,541.85,0.00,0.00,300.00,0.00,0.00,115.29,104.18,270.31,0.00,0.00,0.00,0.00,0.00,0.00,589.38,0.00,0.00,18.35,98.32,125.27,130.84,337.50,113.75,17.79,45.00,27.69,45.53,98.87,0.00,51.95,80.52,71.13,8.62,0.00,0.00,12.22,0.00,24.48,0.00,0.00,0.00,65.59,28.81,0.00,0.00,0.00,47.47,38.97,42.15,0.00,0.00,42.46,55.38,0.00,55.77,11.02,0.00,3.22,0.00,0.00,955.00,0.00,0.66,10.47,42.01,0.00,200.00,20.00,10.73,0.00,0.00,0.00,61.99,20.67,20.67,300.00,300.00,100.00,200.00,0.00,18.33,53.67,53.67,5.73,6.96,0.00,13.15,24.45,100.00,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00,0.00,8.85,6.13,24.14,0.00,416.00
01:30-01:45,68DC2025/07/23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.30,0.00,76.00,290.00,0.00,0.00,0.00,0.00,90.20,641.25,0.00,0.00,300.00,0.00,0.00,115.29,104.18,270.31,0.00,0.00,0.00,0.00,0.00,0.00,589.38,0.00,0.00,18.35,98.32,125.27,130.84,337.50,113.75,17.79,45.00,27.69,45.53,98.87,0.00,51.95,80.52,71.13,8.62,0.00,0.00,12.22,0.00,24.48,0.00,0.00,0.00,65.59,28.81,0.00,0.00,0.00,47.47,38.97,42.15,0.00,0.00,42.46,55.38,0.00,55.77,11.02,0.00,3.22,0.00,0.00,955.00,0.00,0.66,10.47,43.01,0.00,200.00,20.00,10.73,0.00,0.00,0.00,61.99,20.67,20.67,300.00,300.00,100.00,200.00,0.00,18.00,53.67,53.67,5.73,6.96,0.00,13.15,24.45,100.00,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00,0.00,8.85,6.13,24.14,0.00,416.00
01:45-02:00,68DC2025/07/23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.30,0.00,76.00,290.00,0.00,0.00,0.00,0.00,90.20,667.25,0.00,0.00,300.00,0.00,0.00,115.29,104.18,270.31,0.00,0.00,0.00,0.00,0.00,0.00,589.38,0.00,0.00,18.35,98.32,125.27,130.84,337.50,113.75,17.79,45.00,27.69,45.53,98.87,0.00,51.95,76.63,71.13,8.62,0.00,0.00,12.22,0.00,24.48,0.00,0.00,0.00,65.59,28.81,0.00,0.00,0.00,47.47,38.97,42.15,0.00,0.00,42.46,55.38,0.00,55.77,11.02,0.00,3.22,0.00,0.00,955.00,0.00,0.66,10.47,43.01,0.00,200.00,20.00,10.73,0.00,0.00,0.00,61.50,20.50,20.50,300.00,300.00,100.00,200.00,0.00,18.00,53.67,53.67,5.73,6.96,0.00,13.15,24.45,100.00,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00,0.00,8.85,6.13,24.14,0.00,416.00
02:00-02:15,68DC2025/07/23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.30,0.00,76.00,290.00,0.00,0.00,0.00,0.00,90.20,667.25,0.00,0.00,300.00,0.00,0.00,104.08,104.18,270.31,0.00,0.00,0.00,0.00,0.00,0.00,689.38,0.00,0.00,18.35,98.32,125.27,130.84,337.50,113.75,17.79,45.00,27.69,45.53,98.87,0.00,51.95,76.63,71.13,8.62,0.00,0.00,12.22,0.00,24.48,0.00,0.00,0.00,65.59,28.81,0.00,0.00,0.00,47.47,38.97,42.15,0.00,0.00,42.46,55.38,0.00,53.45,11.02,0.00,3.22,0.00,0.00,955.00,0.00,0.66,10.47,37.02,0.00,200.00,20.00,10.73,0.00,0.00,0.00,60.00,20.00,20.00,300.00,300.00,100.00,200.00,0.00,17.67,53.67,53.67,5.73,6.96,0.00,13.15,24.45,100.00,300.00,300.00,200.00,200.00,18.51,100.00,100.00,100.00,0.00,0.00,8.85,6.13,24.14,0.00,416.00
02:15-02:30,68DC2025/07/23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.30,0.00,76.00,290.00,0.00,0.00,0.00,0.00,90.20,667.25,0.00,0.00,300.00,0.00,0.00,115.29,104.18,270.31,0.00,0.00,0.00,0.00,0.00,0.00,689.38,0.00,0.00,18.35,98.32,125.27,130.84,337.50,113.75,17.79,45.00,27.69,45.53,98.87,0.00,51.95,76.63,71.13,8.62,0.00,0.00,12.22,0.00,24.48,0.00,0.00,0.00,65.59,28.81,0.00,0.00,0.00,47.47,38.97,42.15,0.00,0.00,42.46,55.38,0.00,53.45,11.02,0.00,3.22,0.00,0.00,955.00,0.00,0.66,10.47,36.42,0.00,200.00,20.00,10.73,0.00,0.00,0.00,61.99,20.67,20.67,300.00,300.00,100.00,200.00,0.00,18.00,53.67,53.67,5.73,6.96,0.00,13.15,24.45,100.00,300.00,300.00,200.00,200.00,18.51,100.00,100.00,100.00,0.00,0.00,8.85,6.13,24.14,0.00,416.00
