genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,13.6849152,0,0,0,21.81417975,,3.1499424,0,8.29680885,2.957702,0,0,0,19.0349577,253.46093025,0,5.02827325,4.396392,11.02653695,,,11.0706948,35.823348,,,,0,,0,,19.4096826,0,,,,,,,0,1.0891452,0,0,18.2524188,36.2502063,30.1631561,41.990289,,,0.955999,34.15697505,4.7849472,,,12.736416,,0,,0,1.3670745,,,5.28323565,9.018658,6.7783199,0.5908276,8.4014568,8.9400157,
2,0,0,0,13.6849152,0,0,0,21.81417975,,3.1499424,0,8.29680885,2.957702,0,0,0,19.0349577,225.8254625,0,5.02827325,4.396392,11.02653695,,,11.0706948,35.823348,,,,0,,0,,19.4096826,0,,,,,,,0,1.0891452,0,0,18.2524188,36.2502063,30.1631561,41.990289,,,0.955999,34.15697505,4.7849472,,,12.736416,,0,,0,1.3670745,,,5.28323565,9.018658,6.7783199,0.5908276,8.4014568,8.9400157,
3,0,0,0,13.6849152,0,0,0,21.81417975,,3.1499424,0,8.29680885,2.957702,0,0,0,19.0349577,198.19818425,0,5.02827325,4.396392,11.02653695,,,11.0706948,35.823348,,,,0,,0,,19.4096826,0,,,,,,,0,5.0572896,0,0,18.2524188,36.2502063,30.1631561,41.990289,,,0.955999,34.15697505,4.7849472,,,12.736416,,0,,0,1.3670745,,,5.28323565,9.018658,6.7783199,0.5908276,8.4014568,8.9400157,
4,0,0,0,13.6849152,0,0,0,21.81417975,,3.1499424,0,4.14968125,2.957702,0,0,0,19.0349577,170.56681125,0,5.02827325,4.396392,11.02653695,,,11.0706948,35.823348,,,,0,,0,,19.4096826,0,,,,,,,0,0.7768728,0,0,18.2524188,36.2502063,30.1631561,41.990289,,,0.955999,34.15697505,4.7849472,,,12.736416,,0,,0,1.3670745,,,5.28323565,9.018658,6.7783199,0.5908276,8.4014568,8.9400157,
5,0,0,0,13.6849152,0,0,0,21.81417975,,3.1499424,0,4.14968125,2.957702,0,0,0,19.0349577,140.286135,0,5.02827325,4.396392,11.02653695,,,11.0706948,35.823348,,,,0,,0,,19.4096826,0,,,,,,,0,0,0,0,18.2524188,36.2502063,30.1631561,41.990289,,,6.199633,34.15697505,4.7849472,,,12.736416,,0,,0,1.3670745,,,5.28323565,9.018658,6.7783199,0.5908276,8.4014568,8.9400157,
6,0,0,0,13.751496,0,0,0,21.81417975,,3.1499424,0,4.14968125,2.957702,0,0,0,19.0349577,140.286135,0,5.02827325,4.396392,11.02653695,,,11.0706948,35.823348,,,,0,,0,,19.4096826,0,,,,,,,0,0,0,0,18.2524188,36.2502063,30.1631561,41.990289,,,16.448927,34.15697505,4.7849472,,,12.736416,,0,,0,1.3670745,,,5.28323565,9.018658,6.7783199,0.5908276,8.4014568,8.9400157,
7,0,0,0,13.751496,0,0,0,21.81417975,,3.1499424,0,0,0,0,0,0,19.0349577,141.03547425,0,5.02827325,4.396392,11.02653695,,,11.0706948,35.823348,,,,0,,0,,19.4096826,0,,,,,,,0,0,0,0,18.2524188,36.2502063,30.1631561,41.990289,,,16.448927,34.15697505,4.7849472,,,12.736416,,0,,0,1.3670745,,,5.28323565,9.018658,6.7783199,0.5908276,8.4014568,8.9400157,
8,0,0,0,13.751496,0,0,0,21.81417975,,3.1499424,0,0,0,0,0,0,19.0349577,141.03547425,0,5.02827325,4.396392,11.02653695,,,11.0706948,35.823348,,,,0,,0,,19.4096826,0,,,,,,,0,0,0,0,18.2524188,36.2502063,30.1631561,41.990289,,,16.448927,34.15697505,4.7849472,,,12.736416,,0,,0,1.3670745,,,5.28323565,9.018658,6.7783199,0.5908276,8.4014568,8.9400157,
9,0,0,0,13.751496,0,0,0,21.81417975,,3.1499424,0,0,0,0,0,0,19.0349577,141.03547425,0,5.02827325,3.768336,11.02653695,,,11.0706948,35.823348,,,,0,,0,,19.4096826,0,,,,,,,0,0,0,0,18.2524188,36.2502063,30.1631561,41.990289,,,5.481608,34.15697505,4.7849472,,,12.736416,,0,,0,1.3670745,,,5.28323565,9.018658,6.7783199,0.5908276,8.4014568,8.9400157,
10,0,0,0,13.751496,0,0,0,21.81417975,,3.1499424,0,0,0,0,0,0,19.0349577,141.03547425,0,5.02827325,3.768336,11.02653695,,,11.0706948,35.823348,,,,0,,0,,19.4096826,0,,,,,,,0,0,0,0,18.2524188,36.2502063,30.1631561,41.990289,,,5.481608,34.15697505,4.7849472,,,12.736416,,0,,0,1.3670745,,,5.28323565,9.018658,6.7783199,0.5908276,8.4014568,8.9400157,
