Timeslot,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII
96,61IS2024/01/23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,224.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.1600,229.0800,0.0000,0.0000,283.4464,0.0000,0.0000,65.9300,48.0400,270.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,563.0700,0.0000,0.0000,10.6700,88.4300,70.4600,83.6800,402.5200,120.0300,13.6700,35.0300,17.3400,33.4600,141.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.0000,0.0000,20.8400,0.0000,0.0000,0.0000,52.5700,0.0000,0.0000,0.0000,0.0000,1.4900,4.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2300,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8500,0.6900,12.2400,0.0000,0.0000,1.3800,0.9500,0.0000,0.0000,0.0000,40.0000,13.3400,13.3300,0.0000,0.0000,0.0000,0.0000,0.0000,8.4400,28.7700,28.7700,0.0000,0.0000,0.0000,0.0000,16.0000,24.0300,0.0000,0.0000,0.0000,0.0000,1.2900
95,61IS2024/01/23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,224.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.1600,229.0800,0.0000,0.0000,283.4464,0.0000,0.0000,65.9300,48.0400,270.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,563.0700,0.0000,0.0000,10.6700,88.4300,70.4600,83.6800,402.5200,120.0300,13.6700,35.0300,17.3400,33.4600,141.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.0000,0.0000,20.8400,0.0000,0.0000,0.0000,52.5700,0.0000,0.0000,0.0000,0.0000,1.4900,4.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2300,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8500,0.6900,12.5300,0.0000,0.0000,1.3800,0.9500,0.0000,0.0000,0.0000,40.0000,13.3400,13.3300,0.0000,0.0000,0.0000,0.0000,0.0000,9.1800,30.5500,30.5500,0.0000,0.0000,0.0000,0.0000,16.0000,24.0300,0.0000,0.0000,0.0000,0.0000,1.2900
94,61IS2024/01/23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,224.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.1600,229.0800,0.0000,0.0000,283.4464,0.0000,0.0000,84.7700,48.0400,270.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,563.0700,0.0000,0.0000,14.8600,88.4300,70.4600,83.6800,402.5200,120.0300,15.3000,35.0300,18.3100,33.4600,141.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.0000,0.0000,20.8400,0.0000,0.0000,0.0000,52.5700,0.0000,0.0000,0.0000,0.0000,1.4900,4.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2300,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8500,0.6900,13.1600,0.0000,0.0000,1.3800,0.9500,0.0000,0.0000,0.0000,40.7600,13.5800,13.5900,0.0000,0.0000,0.0000,0.0000,0.0000,9.8400,32.0900,32.0900,0.0000,0.0000,0.0000,0.0000,16.0000,24.0300,0.0000,0.0000,0.0000,0.0000,1.2900
93,61IS2024/01/23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,224.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.1600,229.0800,0.0000,0.0000,283.4464,0.0000,0.0000,115.2900,48.0400,270.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,563.0700,0.0000,0.0000,14.8600,88.4300,70.4600,83.6800,402.5200,120.0300,17.2200,35.0300,21.2900,33.4600,141.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.0000,0.0000,20.8400,0.0000,0.0000,0.0000,52.5700,0.0000,0.0000,0.0000,0.0000,1.4900,4.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2300,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8500,0.6900,13.8500,0.0000,0.0000,1.3800,0.9500,0.0000,0.0000,0.0000,41.7600,13.9200,13.9200,0.0000,0.0000,0.0000,0.0000,0.0000,10.1000,33.4400,33.4400,0.0000,0.0000,0.0000,0.0000,16.0000,24.0300,0.0000,0.0000,0.0000,0.0000,1.2900
92,61IS2024/01/23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,224.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.1600,307.0900,0.0000,0.0000,283.4464,0.0000,0.0000,115.2900,48.0400,270.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,563.0700,0.0000,0.0000,14.8600,88.4300,70.4600,92.5600,402.5200,120.0300,20.9600,35.0300,25.3700,33.4600,141.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.0000,0.0000,20.8400,0.0000,0.0000,0.0000,52.5700,0.0000,0.0000,0.0000,0.0000,3.1900,4.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8500,0.6900,14.3500,0.0000,0.0000,1.3800,0.9500,0.0000,0.0000,0.0000,42.7600,14.2600,14.2500,0.0000,0.0000,0.0000,0.0000,0.0000,8.0500,34.5400,34.5400,0.0000,0.0000,0.0000,0.0000,16.0000,24.0300,0.0000,0.0000,0.0000,0.0000,1.2900
91,61IS2024/01/23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.1600,314.4600,0.0000,0.0000,283.4464,0.0000,0.0000,115.2900,69.2900,270.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,563.0700,0.0000,0.0000,19.9300,88.4300,68.3200,105.2400,402.5200,120.0300,17.2800,35.0300,21.3800,33.4600,141.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.0000,0.0000,20.8400,0.0000,0.0000,0.0000,52.5700,0.0000,0.0000,0.0000,0.0000,23.3500,4.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8500,0.6900,14.6100,0.0000,0.0000,1.3800,0.9500,0.0000,0.0000,0.0000,43.7600,14.5800,14.5900,0.0000,0.0000,0.0000,0.0000,0.0000,8.2500,35.2100,35.2100,0.0000,0.0000,0.0000,0.0000,16.0000,24.0300,0.0000,0.0000,0.0000,0.0000,1.2900
90,61IS2024/01/23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.7000,362.5200,0.0000,0.0000,283.4464,0.0000,0.0000,115.2900,81.1800,270.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,563.0700,0.0000,0.0000,19.9300,88.4300,68.3200,118.8700,402.5200,120.0300,17.2800,40.7600,21.3800,33.4600,141.5600,0.0000,0.0000,0.0000,0.0000,0.0000,13.9300,9.0000,0.0000,0.0000,20.8400,0.0000,0.0000,0.0000,52.5700,0.0000,0.0000,0.0000,0.0000,23.3500,4.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8500,0.6900,14.8000,0.0000,0.0000,1.3800,0.9500,0.0000,0.0000,0.0000,44.7600,14.9200,14.9200,0.0000,0.0000,0.0000,0.0000,0.0000,9.0100,45.3500,45.3500,0.0000,0.0000,0.0000,0.0000,16.0000,24.0300,0.0000,0.0000,0.0000,0.0000,1.2900
89,61IS2024/01/23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.7000,396.8000,0.0000,0.0000,283.4464,0.0000,0.0000,115.2900,81.1800,270.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,563.0700,0.0000,0.0000,19.9300,88.4300,66.2100,118.8700,402.5200,120.0300,17.2800,40.7600,21.3800,33.4600,141.5600,0.0000,0.0000,0.0000,0.0000,0.0000,13.9300,9.0000,0.0000,0.0000,20.8400,0.0000,0.0000,0.0000,52.5700,0.0000,0.0000,0.0000,0.0000,23.3500,4.5300,0.0000,0.0000,0.0000,0.0000,15.8400,0.0000,2.2300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8500,0.6900,15.0900,0.0000,0.0000,1.3800,0.9500,0.0000,0.0000,0.0000,45.1100,15.0300,15.0400,0.0000,0.0000,0.0000,0.0000,0.0000,9.7900,45.3800,45.3800,0.0000,0.0000,0.0000,0.0000,16.0000,24.0300,0.0000,0.0000,0.0000,0.0000,1.2900
88,61IS2024/01/23,0.0000,104.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.7000,418.2700,0.0000,0.0000,303.0528,0.0000,0.0000,115.2900,81.1800,270.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,601.9100,0.0000,0.0000,19.9300,88.4300,66.2100,118.8700,402.5200,120.0300,20.9600,40.7600,25.3700,33.4600,141.5600,0.0000,0.0000,0.0000,0.0000,0.0000,13.9300,17.0600,0.0000,0.0000,20.8400,0.0000,0.0000,0.0000,52.5700,0.0000,0.0000,0.0000,0.0000,2.6400,4.5300,0.0000,0.0000,0.0000,0.0000,15.8400,0.0000,2.2300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8500,0.6900,15.3900,0.0000,0.0000,1.3800,0.9500,0.0000,0.0000,0.0000,45.2600,15.0800,15.0900,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,45.3800,45.3800,0.0000,0.0000,0.0000,0.0000,16.0000,23.0700,0.0000,0.0000,0.0000,0.0000,1.3700
87,61IS2024/01/23,0.0000,104.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.7000,418.2700,0.0000,0.0000,303.0528,0.0000,0.0000,115.2900,81.1800,270.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,653.1400,0.0000,0.0000,19.9300,88.4300,64.0700,118.8700,402.5200,120.0300,20.9600,40.7600,25.3700,33.4600,141.5600,0.0000,0.0000,0.0000,0.0000,0.0000,27.8600,17.0600,0.0000,0.0000,20.8400,0.0000,0.0000,0.0000,52.5700,0.0000,0.0000,0.0000,0.0000,1.4900,4.5300,0.0000,0.0000,0.0000,0.0000,15.8400,0.0000,2.2300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8500,0.6900,15.6000,0.0000,0.0000,1.3800,0.9500,0.0000,0.0000,0.0000,45.2600,15.0800,15.0900,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,45.4700,45.4700,0.0000,0.0000,0.0000,0.0000,16.0000,23.0700,0.0000,0.0000,0.0000,0.0000,1.3700
