timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,BRPL,70DSBRPL2023/11/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.8900,0.0000,15.2321,0.0000,0.0000,0.0000,0.0000,0.0000,38.2100,3.8600,0.0000,0.0000,84.0218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,135.0300,0.0000,0.0000,8.7800,61.5000,50.0400,70.6900,49.5600,26.0900,3.8600,7.7200,4.8200,19.1500,41.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.0400,0.0000,0.0000,0.0000,0.0000,21.0500,10.4800,0.0000,0.0000,0.0000,0.0000,6.9800,0.0000,1.6700,5.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5100,36.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.5552,25.0800,0.0000,0.0000,0.0000,0.0000,943.6691,-94.80,0.00,11.5739,0.00,837.2952
2,BRPL,70DSBRPL2023/11/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.8900,0.0000,15.2321,0.0000,0.0000,0.0000,0.0000,0.0000,38.2100,3.8600,0.0000,0.0000,84.0218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,135.0300,0.0000,0.0000,8.7800,61.5000,50.0400,70.6900,49.5700,26.0900,3.8600,7.7200,4.8200,19.1500,41.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.0400,0.0000,0.0000,0.0000,0.0000,21.0500,10.4800,0.0000,0.0000,0.0000,0.0000,6.9800,0.0000,1.6700,5.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3400,35.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.5552,25.0800,0.0000,0.0000,0.0000,0.0000,941.5091,-113.13,0.00,11.4018,0.00,816.9773
3,BRPL,70DSBRPL2023/11/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.8900,0.0000,15.2321,0.0000,0.0000,0.0000,0.0000,0.0000,38.2100,3.8600,0.0000,0.0000,84.0218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,135.0300,0.0000,0.0000,3.8600,61.5000,50.0400,70.6900,49.5700,26.0900,3.8600,7.7200,4.8200,19.1500,41.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.0400,0.0000,0.0000,0.0000,0.0000,2.8100,10.4800,0.0000,0.0000,0.0000,0.0000,6.9800,0.0000,1.6700,5.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.1800,34.6700,0.0000,0.0000,0.0000,0.0000,0.0000,10.5552,25.0800,0.0000,0.0000,0.0000,0.0000,917.3591,-111.20,0.00,11.2152,0.00,794.9439
4,BRPL,70DSBRPL2023/11/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.8900,0.0000,15.2321,0.0000,0.0000,0.0000,0.0000,0.0000,15.4300,3.8600,0.0000,0.0000,84.0218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,135.0300,0.0000,0.0000,3.8600,61.5000,50.0400,70.6900,49.5700,26.0900,3.8600,7.7200,4.8200,19.1500,41.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.0400,0.0000,0.0000,0.0000,0.0000,2.8100,10.4800,0.0000,0.0000,0.0000,0.0000,6.9800,0.0000,1.6700,5.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.2100,25.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.5552,25.0800,0.0000,0.0000,0.0000,0.0000,884.4291,-103.48,0.00,11.0034,0.00,769.9457
5,BRPL,70DSBRPL2023/11/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.8900,0.0000,15.2321,0.0000,0.0000,0.0000,0.0000,0.0000,15.4300,3.8600,0.0000,0.0000,84.0218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,135.0300,0.0000,0.0000,3.8600,61.5000,50.0400,70.6900,49.5700,26.0900,3.8600,7.7200,4.8200,19.1500,41.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.0400,0.0000,0.0000,0.0000,0.0000,2.8100,10.4800,0.0000,0.0000,0.0000,0.0000,6.9800,0.0000,1.6700,1.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,41.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3200,23.3400,0.0000,0.0000,0.0000,0.0000,0.0000,10.5552,25.0800,0.0000,0.0000,0.0000,0.0000,878.7291,-116.98,0.00,10.8421,0.00,750.9070
6,BRPL,70DSBRPL2023/11/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.8900,0.0000,15.2321,0.0000,0.0000,0.0000,0.0000,0.0000,15.4300,3.8600,0.0000,0.0000,84.0218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,135.0300,0.0000,0.0000,3.8600,61.5000,50.0400,70.6900,49.5700,26.0900,3.8600,7.7200,4.8200,8.0000,41.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.0400,0.0000,0.0000,0.0000,0.0000,2.8100,10.4800,0.0000,0.0000,0.0000,0.0000,6.9800,0.0000,1.6700,1.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0800,22.8400,0.0000,0.0000,0.0000,0.0000,0.0000,10.5552,25.0800,0.0000,0.0000,0.0000,0.0000,864.8491,-114.09,0.00,10.7498,0.00,740.0093
7,BRPL,70DSBRPL2023/11/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.8900,0.0000,15.2321,0.0000,0.0000,0.0000,0.0000,0.0000,15.4300,3.8600,0.0000,0.0000,84.0218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,144.6700,0.0000,0.0000,3.8600,61.5000,50.0400,70.6900,49.5700,26.0900,3.8600,7.7200,4.8200,7.7200,41.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.0400,0.0000,0.0000,0.0000,0.0000,2.8100,5.1300,0.0000,0.0000,0.0000,0.0000,6.9800,0.0000,1.6700,1.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9500,25.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.5552,25.0800,0.0000,0.0000,0.0000,0.0000,869.3891,-130.49,0.00,10.6502,0.00,728.2489
8,BRPL,70DSBRPL2023/11/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.8900,0.0000,15.2321,0.0000,0.0000,0.0000,0.0000,0.0000,15.4300,3.8600,0.0000,0.0000,84.0218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,144.6700,0.0000,0.0000,3.8600,61.5000,50.0400,70.6900,49.5700,26.0900,3.8600,7.7200,4.8200,7.7200,41.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.0400,0.0000,0.0000,0.0000,0.0000,2.8100,5.1300,0.0000,0.0000,0.0000,0.0000,6.9800,0.0000,1.6700,1.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7400,24.9500,0.0000,0.0000,0.0000,0.0000,0.0000,10.5552,25.0800,0.0000,0.0000,0.0000,0.0000,867.6291,-140.13,0.00,10.5544,0.00,716.9447
9,BRPL,70DSBRPL2023/11/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.8900,0.0000,15.2321,0.0000,0.0000,0.0000,0.0000,0.0000,15.4300,3.8600,8.0200,0.0000,84.0218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,144.6800,0.0000,0.0000,3.8600,61.5000,50.0400,70.6900,49.5700,26.0900,3.8600,7.7200,4.8200,7.7200,41.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.0400,0.0000,0.0000,0.0000,0.0000,2.8100,5.1300,0.0000,0.0000,0.0000,0.0000,6.9800,0.0000,1.6700,5.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.6800,24.7500,0.0000,0.0000,0.0000,0.0000,0.0000,10.5552,25.0800,0.0000,0.0000,0.0000,0.0000,875.5491,-165.21,0.00,10.4103,0.00,699.9288
10,BRPL,70DSBRPL2023/11/16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.8900,0.0000,15.2321,0.0000,0.0000,0.0000,0.0000,0.0000,15.4300,3.8600,8.0200,0.0000,84.0218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,144.6800,0.0000,0.0000,3.8600,61.5000,50.0400,70.6900,49.5700,26.0900,3.8600,7.7200,4.8200,7.7200,41.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.0400,0.0000,0.0000,0.0000,0.0000,2.8100,5.1300,0.0000,0.0000,0.0000,0.0000,6.9800,0.0000,1.6700,5.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.6500,24.5100,0.0000,0.0000,0.0000,0.0000,0.0000,10.5552,25.0800,0.0000,0.0000,0.0000,0.0000,874.7791,-165.21,0.00,10.4038,0.00,699.1653
