timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,NDPL,51DSNDPL2024/06/02,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.3300,0.0000,10.9995,55.9120,0.0000,0.0000,0.0000,0.0000,26.7400,260.9200,41.6100,0.0000,69.6064,0.0000,0.0000,115.5400,0.0000,132.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0500,0.0000,0.0000,5.9800,27.2700,35.2100,0.0000,61.2900,30.4600,6.4700,12.5700,7.8200,13.1300,43.9700,0.0000,0.0000,0.0000,0.0000,0.0000,10.7600,7.1600,3.1600,0.0000,11.5600,0.0000,0.0000,0.0000,15.1200,0.0000,0.0000,0.0000,0.0000,9.8200,9.4600,12.5000,11.7200,8.6200,5.4200,14.6600,4.1500,0.0000,0.7200,1.9300,0.0000,0.0000,0.0000,30.0000,0.0000,0.9300,8.7100,0.0000,0.0000,0.0000,8.4600,9.2200,0.0000,0.0000,0.0000,0.0000,0.0000,24.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8696,0.0000,0.0000,0.0000,0.0000,0.0000,14.3900,0.0000,0.0000,0.0000,1268.9775,775.81,0.00,17.8146,0.00,2026.9729
2,NDPL,51DSNDPL2024/06/02,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.3300,0.0000,10.0567,55.9120,0.0000,0.0000,0.0000,0.0000,26.7400,241.6000,41.6100,0.0000,69.6064,0.0000,0.0000,115.5400,0.0000,132.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0500,0.0000,0.0000,5.9800,27.2700,35.2100,0.0000,61.2900,30.4600,6.4700,12.5700,7.8200,13.1300,43.9700,0.0000,0.0000,0.0000,0.0000,0.0000,10.7600,7.1600,3.1600,0.0000,11.5600,0.0000,0.0000,0.0000,15.1200,0.0000,0.0000,0.0000,0.0000,9.8200,9.4600,12.5000,11.7200,8.6200,5.4200,14.6600,4.1500,0.0000,0.7200,1.9300,0.0000,0.0000,0.0000,30.0000,0.0000,0.9300,8.7100,0.0000,0.0000,0.0000,8.4600,9.2200,0.0000,0.0000,0.0000,0.0000,0.0000,24.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8696,0.0000,0.0000,0.0000,0.0000,0.0000,14.3900,0.0000,0.0000,0.0000,1249.2147,773.92,0.00,17.4647,0.00,2005.6700
3,NDPL,51DSNDPL2024/06/02,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.3300,0.0000,10.0567,55.9120,0.0000,0.0000,0.0000,0.0000,26.7400,241.6000,41.6100,0.0000,69.6064,0.0000,0.0000,115.5400,0.0000,132.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0500,0.0000,0.0000,5.9800,27.2700,35.2100,0.0000,61.2900,30.4600,6.4700,12.5700,7.8200,13.1300,43.9700,0.0000,0.0000,0.0000,0.0000,0.0000,10.7600,7.1600,3.1600,0.0000,11.5600,0.0000,0.0000,0.0000,15.1200,0.0000,0.0000,0.0000,0.0000,9.8200,9.4600,12.5000,11.7200,8.6200,5.4200,14.6600,4.1500,0.0000,0.7200,1.9300,0.0000,0.0000,0.0000,30.0000,0.0000,0.9300,8.7100,0.0000,0.0000,0.0000,8.4600,9.2200,0.0000,0.0000,0.0000,0.0000,0.0000,25.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8696,0.0000,0.0000,0.0000,0.0000,0.0000,14.3900,0.0000,0.0000,0.0000,1250.3747,737.17,0.00,17.5690,0.00,1969.9757
4,NDPL,51DSNDPL2024/06/02,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.3300,0.0000,10.0567,55.9120,0.0000,0.0000,0.0000,0.0000,26.7400,222.2700,41.6100,0.0000,69.6064,0.0000,0.0000,115.5400,0.0000,132.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0500,0.0000,0.0000,5.9800,27.2700,35.2100,0.0000,61.2900,30.4600,6.4700,12.5700,7.8200,13.1300,43.9700,0.0000,0.0000,0.0000,0.0000,0.0000,10.7600,7.1600,3.1600,0.0000,11.5600,0.0000,0.0000,0.0000,15.1200,0.0000,0.0000,0.0000,0.0000,9.8200,9.4600,12.5000,11.7200,8.6200,5.4200,14.6600,4.1500,0.0000,0.7200,1.9300,0.0000,0.0000,0.0000,30.0000,0.0000,0.9300,8.7100,0.0000,0.0000,0.0000,8.4600,9.2200,0.0000,0.0000,0.0000,0.0000,0.0000,27.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8696,0.0000,0.0000,0.0000,0.0000,0.0000,14.3900,0.0000,0.0000,0.0000,1232.3847,735.09,0.00,17.2156,0.00,1950.2591
5,NDPL,51DSNDPL2024/06/02,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.3300,0.0000,10.0567,55.9120,0.0000,0.0000,0.0000,0.0000,26.7400,222.2700,41.6100,0.0000,69.6064,0.0000,0.0000,115.5400,0.0000,132.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.2600,0.0000,0.0000,5.9800,27.2700,35.2100,0.0000,61.2900,30.4600,6.4700,12.5700,7.8300,13.1300,43.9700,0.0000,0.0000,0.0000,0.0000,0.0000,10.7600,7.1600,3.1600,0.0000,11.5600,0.0000,0.0000,0.0000,15.1200,0.0000,0.0000,0.0000,0.0000,9.8200,9.4600,12.5000,11.7200,8.6200,5.4200,14.6600,4.1500,0.0000,0.7200,1.9300,0.0000,0.0000,0.0000,30.0000,0.0000,0.9300,7.0000,0.0000,0.0000,0.0000,8.4600,9.2200,0.0000,0.0000,0.0000,0.0000,0.0000,16.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8696,0.0000,0.0000,0.0000,0.0000,0.0000,14.3000,0.0000,0.0000,0.0000,1220.4647,669.75,0.00,17.3226,0.00,1872.8921
6,NDPL,51DSNDPL2024/06/02,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.3300,0.0000,10.0567,55.9120,0.0000,0.0000,0.0000,0.0000,26.7400,212.6000,41.6100,0.0000,69.6064,0.0000,0.0000,115.5400,0.0000,132.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0500,0.0000,0.0000,5.9800,27.2700,35.2100,0.0000,61.2900,30.4600,6.4700,12.5700,7.8300,13.1300,43.9700,0.0000,0.0000,0.0000,0.0000,0.0000,10.7600,7.1600,3.1600,0.0000,11.5600,0.0000,0.0000,0.0000,15.1200,0.0000,0.0000,0.0000,0.0000,9.8200,9.4600,12.5000,11.7200,8.6200,5.4200,14.6600,4.1500,0.0000,0.7200,1.9300,0.0000,0.0000,0.0000,30.0000,0.0000,0.9300,7.7700,0.0000,0.0000,0.0000,8.4600,9.2200,0.0000,0.0000,0.0000,0.0000,0.0000,17.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8696,0.0000,0.0000,0.0000,0.0000,0.0000,14.3000,0.0000,0.0000,0.0000,1211.6947,658.75,0.00,17.3413,0.00,1853.1034
7,NDPL,51DSNDPL2024/06/02,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.3300,0.0000,10.0567,55.9120,0.0000,0.0000,0.0000,0.0000,26.7400,183.6100,41.6100,0.0000,69.6064,0.0000,0.0000,115.5400,0.0000,132.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0500,0.0000,0.0000,5.9800,27.2700,35.2100,0.0000,61.2900,30.4600,6.4700,12.5700,7.8300,13.1300,43.9700,0.0000,0.0000,0.0000,0.0000,0.0000,10.7600,7.1600,3.1600,0.0000,11.5600,0.0000,0.0000,0.0000,15.1200,0.0000,0.0000,0.0000,0.0000,9.8200,9.4600,12.5000,11.7200,8.6200,5.4200,14.6600,0.0000,0.0000,0.7200,1.9300,0.0000,0.0000,0.0000,30.0000,0.0000,0.9300,7.7700,0.0000,0.0000,0.0000,8.4600,9.2200,0.0000,0.0000,0.0000,0.0000,0.0000,17.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8696,0.0000,0.0000,0.0000,0.0000,0.0000,14.3000,0.0000,0.0000,0.0000,1178.8847,729.75,0.00,16.4693,0.00,1892.1654
8,NDPL,51DSNDPL2024/06/02,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.3300,0.0000,10.0567,55.9120,0.0000,0.0000,0.0000,0.0000,26.7400,164.2800,41.6100,0.0000,69.6064,0.0000,0.0000,115.5400,0.0000,132.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0500,0.0000,0.0000,5.9800,27.2700,35.2100,0.0000,61.2900,30.4600,6.4700,12.5700,7.8300,13.1300,43.9700,0.0000,0.0000,0.0000,0.0000,0.0000,10.7600,7.1600,3.1600,0.0000,11.5600,0.0000,0.0000,0.0000,15.1200,0.0000,0.0000,0.0000,0.0000,9.8200,9.4600,12.5000,11.7200,8.6200,5.4200,14.6600,0.0000,0.0000,0.7200,1.9300,0.0000,0.0000,0.0000,30.0000,0.0000,0.9300,7.7700,0.0000,0.0000,0.0000,8.4600,9.2200,0.0000,0.0000,0.0000,0.0000,0.0000,17.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8696,0.0000,0.0000,0.0000,0.0000,0.0000,14.3000,0.0000,0.0000,0.0000,1159.5547,727.75,0.00,16.3238,0.00,1870.9809
9,NDPL,51DSNDPL2024/06/02,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.3300,0.0000,10.0567,55.9120,0.0000,0.0000,0.0000,0.0000,26.7400,241.6000,41.6100,0.0000,69.6064,0.0000,0.0000,115.5400,0.0000,132.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0500,0.0000,0.0000,6.1700,27.2700,35.2100,0.0000,61.2900,30.4600,6.4700,12.5700,7.8300,13.1300,43.9700,0.0000,0.0000,0.0000,0.0000,0.0000,10.7600,7.1600,3.1600,0.0000,11.5600,0.0000,0.0000,0.0000,15.1200,0.0000,0.0000,0.0000,0.0000,9.8200,9.4600,12.5000,11.7200,8.6200,5.4200,14.6600,0.0000,0.0000,0.7200,1.9300,0.0000,0.0000,0.0000,30.0000,0.0000,0.9300,7.7700,0.0000,0.0000,0.0000,8.3600,8.4600,0.0000,0.0000,0.0000,0.0000,0.0000,17.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8696,0.0000,0.0000,0.0000,0.0000,0.0000,14.1200,0.0000,0.0000,0.0000,1236.3547,645.58,0.00,15.8083,0.00,1866.1264
10,NDPL,51DSNDPL2024/06/02,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.3300,0.0000,10.0567,55.9120,0.0000,0.0000,0.0000,0.0000,26.7400,241.6000,41.6100,0.0000,69.6064,0.0000,0.0000,115.5400,0.0000,132.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0500,0.0000,0.0000,6.1700,27.2700,35.2100,0.0000,61.2900,30.4600,6.4700,12.5700,7.8300,13.1300,43.9700,0.0000,0.0000,0.0000,0.0000,0.0000,10.7600,7.1600,3.1600,0.0000,11.5600,0.0000,0.0000,0.0000,15.1200,0.0000,0.0000,0.0000,0.0000,9.8200,9.4600,12.5000,11.7200,8.6200,5.4200,14.6600,0.0000,0.0000,0.7200,1.9300,0.0000,0.0000,0.0000,30.0000,0.0000,0.9300,7.7700,0.0000,0.0000,0.0000,8.3600,8.4600,0.0000,0.0000,0.0000,0.0000,0.0000,17.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8696,0.0000,0.0000,0.0000,0.0000,0.0000,14.1200,0.0000,0.0000,0.0000,1236.3547,622.39,0.00,15.6135,0.00,1843.1312
