timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD
1,56EnBRPL2025/05/12,BRPL,0.0000,0.0000,0.0000,0.0000,12.4590,0.0000,0.0000,0.0000,122.2300,0.0000,16.1967,84.8700,0.0000,0.0000,0.0000,0.0000,39.6158,13.6963,63.5765,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,374.2244,0.0000,0.0000,9.1354,66.7581,55.4879,77.3754,60.0615,33.6912,9.7436,19.8826,12.3287,19.9968,48.9752,0.0000,23.8248,37.5419,45.8000,5.4797,21.5174,7.0413,0.0000,0.0000,17.1737,0.0000,0.0000,3.1427,32.6218,0.0000,0.0000,0.0000,0.0000,22.5485,17.5527,18.5123,22.6674,10.7715,5.0490,27.4652,15.5870,49.8477,2.7538,5.7272,1.3142,0.0000,0.0000,298.8480,0.0000,0.0729,0.0000,30.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,69.4900,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,16.6700,53.3400,0.0000,1.4399,4.9312,0.0000,9.5310,7.0924,28.2500,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,14.0230,114.2800,114.2800,10.3210
2,56EnBRPL2025/05/12,BRPL,0.0000,0.0000,0.0000,0.0000,12.4590,0.0000,0.0000,0.0000,122.2300,0.0000,16.1967,84.8700,0.0000,0.0000,0.0000,0.0000,39.6158,13.6963,63.5765,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,374.2244,0.0000,0.0000,9.1354,66.7581,55.4879,77.3754,60.0615,33.6912,9.7436,19.8826,12.3287,19.9968,45.7471,0.0000,23.8248,37.5419,45.8000,5.4797,21.5174,7.0413,0.0000,0.0000,17.1737,0.0000,0.0000,3.1427,32.6218,0.0000,0.0000,0.0000,0.0000,22.5485,17.5527,18.5123,22.6674,10.7715,5.0490,27.4652,15.5870,49.8477,2.7538,5.7272,1.3142,0.0000,0.0000,298.8480,0.0000,0.0729,0.0000,29.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.5100,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,16.0000,52.0000,0.0000,1.4399,4.9312,0.0000,9.5310,7.0924,28.7600,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,14.0230,114.2800,114.2800,10.3210
3,56EnBRPL2025/05/12,BRPL,0.0000,0.0000,0.0000,0.0000,12.4590,0.0000,0.0000,0.0000,122.2300,0.0000,16.1967,84.8700,0.0000,0.0000,0.0000,0.0000,39.6158,13.6963,63.5765,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,374.2244,0.0000,0.0000,9.1354,66.7581,55.4879,77.3754,60.0615,33.6912,9.7436,19.8826,12.3287,19.9968,43.4237,0.0000,23.8248,37.5419,45.8000,5.4797,21.5174,7.0413,0.0000,0.0000,17.1737,0.0000,0.0000,3.1427,32.6218,0.0000,0.0000,0.0000,0.0000,22.5485,17.5527,18.5123,22.6674,10.7715,5.0490,27.4652,15.5870,59.2175,2.7538,5.7272,1.3142,0.0000,0.0000,298.8480,0.0000,0.0729,0.0000,28.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,300.0000,300.0000,0.0000,1.4399,4.9312,0.0000,9.5310,7.0924,29.2700,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,14.0230,114.2800,114.2800,10.3210
4,56EnBRPL2025/05/12,BRPL,0.0000,0.0000,0.0000,0.0000,12.4590,0.0000,0.0000,0.0000,122.2300,0.0000,16.1967,84.8700,0.0000,0.0000,0.0000,0.0000,39.6158,13.6963,63.5765,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,374.2244,0.0000,0.0000,9.1354,66.7581,55.4879,77.3754,60.0615,33.6912,9.7436,19.8826,12.3287,19.9968,43.4237,0.0000,23.8248,37.5419,45.8000,5.4797,21.5174,7.0413,0.0000,0.0000,17.1737,0.0000,0.0000,3.1427,32.6218,0.0000,0.0000,0.0000,0.0000,22.5485,17.5527,18.5123,22.6674,10.7715,5.0490,27.4652,15.5870,59.2175,2.7538,5.7272,1.3142,0.0000,0.0000,298.8480,0.0000,0.0729,0.0000,27.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,300.0000,300.0000,0.0000,1.4399,4.9312,0.0000,9.5310,7.0924,29.2700,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,14.0230,114.2800,114.2800,10.3210
5,56EnBRPL2025/05/12,BRPL,0.0000,0.0000,0.0000,0.0000,12.4590,0.0000,0.0000,0.0000,122.2300,0.0000,16.1967,84.8700,0.0000,0.0000,0.0000,0.0000,39.6158,13.6963,63.5765,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,374.2244,0.0000,0.0000,9.1354,66.7581,55.4879,77.3754,60.0615,33.6912,9.7436,19.8826,12.3287,19.9968,43.4237,0.0000,23.8248,37.5419,45.8000,5.4797,21.5174,7.0413,0.0000,0.0000,17.1737,0.0000,0.0000,3.1427,32.6218,0.0000,0.0000,0.0000,0.0000,22.5485,17.5527,18.5123,22.6674,10.7715,5.0490,27.4652,15.5870,59.2175,2.7538,5.7272,1.3142,0.0000,0.0000,298.8480,0.0000,0.0729,0.0000,32.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,300.0000,300.0000,0.0000,1.4399,4.9312,0.0000,9.5310,7.0924,28.2500,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,14.0230,114.2800,114.2800,10.3210
6,56EnBRPL2025/05/12,BRPL,0.0000,0.0000,0.0000,0.0000,12.4590,0.0000,0.0000,0.0000,122.2300,0.0000,16.1967,84.8700,0.0000,0.0000,0.0000,0.0000,39.6158,13.6963,63.5765,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,374.2244,0.0000,0.0000,9.1354,66.7581,55.4879,77.3754,60.0615,33.6912,9.7436,19.8826,12.3287,19.9968,43.4237,0.0000,23.8248,37.5419,45.8000,5.4797,21.5174,7.0413,0.0000,0.0000,17.1737,0.0000,0.0000,3.1427,32.6218,0.0000,0.0000,0.0000,0.0000,22.5485,17.5527,18.5123,15.1069,10.7715,5.0490,27.4652,15.5870,59.2175,2.7538,5.7272,1.3142,0.0000,0.0000,298.8480,0.0000,0.0729,0.0000,30.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,300.0000,300.0000,0.0000,1.4399,4.9312,0.0000,9.5310,7.0924,28.2500,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,14.0230,114.2800,114.2800,10.3210
7,56EnBRPL2025/05/12,BRPL,0.0000,0.0000,0.0000,0.0000,12.4590,0.0000,0.0000,0.0000,122.2300,0.0000,16.1967,84.8700,0.0000,0.0000,0.0000,0.0000,39.6158,13.6963,63.5765,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,374.2244,0.0000,0.0000,9.1354,66.7581,55.4879,77.3754,60.0615,33.6912,9.7436,19.8826,12.3287,19.9968,43.4237,0.0000,23.8248,37.5419,45.8000,4.1084,21.5174,7.0413,0.0000,0.0000,17.1737,0.0000,0.0000,3.1427,32.6218,0.0000,0.0000,0.0000,0.0000,22.5485,17.5527,18.5123,15.1069,10.7715,5.0490,27.4652,15.5870,59.2175,2.7538,5.7272,1.3142,0.0000,0.0000,298.8480,0.0000,0.0729,0.0000,28.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,300.0000,300.0000,0.0000,1.5199,4.9312,0.0000,9.5310,7.0924,28.2500,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,14.0230,114.2800,114.2800,10.3210
8,56EnBRPL2025/05/12,BRPL,0.0000,0.0000,0.0000,0.0000,12.4590,0.0000,0.0000,0.0000,122.2300,0.0000,16.1967,84.8700,0.0000,0.0000,0.0000,0.0000,39.6158,13.6963,63.5765,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,374.2244,0.0000,0.0000,9.1354,66.7581,55.4879,77.3754,60.0615,33.6912,9.7436,19.8826,12.3287,19.9968,43.4237,0.0000,23.8248,37.5419,45.8000,4.1084,21.5174,7.0413,0.0000,0.0000,17.1737,0.0000,0.0000,3.1427,32.6218,0.0000,0.0000,0.0000,0.0000,22.5485,17.5527,18.5123,15.1069,10.7715,5.0490,27.4652,15.5870,59.2175,2.7538,5.7272,1.3142,0.0000,0.0000,298.8480,0.0000,0.0729,0.0000,26.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,300.0000,300.0000,0.0000,1.5199,4.9312,0.0000,9.5310,7.0924,28.2500,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,14.0230,114.2800,114.2800,10.3210
9,56EnBRPL2025/05/12,BRPL,0.0000,0.0000,0.0000,0.0000,12.4590,0.0000,0.0000,0.0000,122.2300,0.0000,16.1967,84.8700,0.0000,0.0000,0.0000,0.0000,39.6158,13.6963,63.5765,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,374.2244,0.0000,0.0000,9.1354,66.7581,55.4879,77.3754,60.0615,33.6912,9.7436,19.8826,12.3287,19.9968,43.4237,0.0000,24.1320,37.5419,45.8000,4.1084,21.5174,7.0413,0.0000,0.0000,17.1737,0.0000,0.0000,3.1427,32.6218,0.0000,0.0000,0.0000,0.0000,22.5485,17.5527,18.5123,15.1069,10.7715,5.0490,27.4652,15.5870,57.6434,2.7538,5.7272,1.3142,0.0000,0.0000,298.8480,0.0000,0.0729,0.0000,30.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,300.0000,300.0000,0.0000,1.5199,4.9312,0.0000,9.5310,7.0924,27.2400,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,14.0230,114.2800,114.2800,10.3210
10,56EnBRPL2025/05/12,BRPL,0.0000,0.0000,0.0000,0.0000,12.4590,0.0000,0.0000,0.0000,122.2300,0.0000,16.1967,84.8700,0.0000,0.0000,0.0000,0.0000,39.6158,13.6963,63.5765,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,374.2244,0.0000,0.0000,9.1354,66.7581,55.4879,77.3754,60.0615,33.6912,9.7436,19.8826,12.3287,19.9968,43.4237,0.0000,24.1320,37.5419,45.8000,4.1084,21.5174,7.0413,0.0000,0.0000,17.1737,0.0000,0.0000,3.1427,32.6218,0.0000,0.0000,0.0000,0.0000,22.5485,17.5527,18.5123,15.1069,10.7715,5.0490,27.4652,15.5870,57.6434,2.7538,5.7272,1.3142,0.0000,0.0000,298.8480,0.0000,0.0729,0.0000,28.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,300.0000,300.0000,0.0000,1.5199,4.9312,0.0000,9.5310,7.0924,27.2400,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,14.0230,114.2800,114.2800,10.3210
