genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RAPPD,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,5.5750959,0,0,0,9.10237515,,1.821688,5.898134,5.5194348,4.05945155,0,0,0,11.0199518,75.2208248,3.827978,6.8109745,2.90576,32.34580635,,,6.360541,20.71751,,,,0,,0,,0,21.3703446,,,,,,,3.4142713,7.82339635,0,0,7.1083936,1.7737995,0,16.5884499,20.3994384,,,10.713593,159.00291,1.47240665,,,36.390552,,1.478026,,1.163701,0,,,2.9112292,5.85555135,3.6872528,0,7.017131,4.4571285,
2,0,0,0,5.5750959,0,0,0,9.10237515,,1.821688,5.898134,5.5194348,4.05945155,0,0,0,11.0199518,75.2208248,3.827978,6.8109745,2.90576,32.34580635,,,6.360541,20.71751,,,,0,,0,,0,21.3703446,,,,,,,3.4142713,7.82339635,0,0,7.1083936,1.7737995,0,16.5884499,20.3994384,,,10.713593,159.00291,1.47240665,,,36.390552,,1.478026,,1.163701,0,,,2.9112292,5.85555135,3.6872528,0,7.017131,4.4571285,
3,0,0,0,5.5750959,0,0,0,9.10237515,,1.821688,5.898134,5.5194348,4.05945155,0,0,0,11.0199518,75.2208248,3.827978,6.8109745,2.90576,32.34580635,,,6.360541,20.71751,,,,0,,0,,0,21.3703446,,,,,,,3.4142713,7.82339635,0,0,7.1083936,1.7737995,0,16.5884499,20.3994384,,,10.713593,159.00291,1.47240665,,,36.390552,,1.478026,,1.163701,0,,,2.9112292,5.85555135,3.6872528,0,7.017131,4.4571285,
4,0,0,0,5.5750959,0,0,0,9.10237515,,1.821688,5.898134,5.5194348,4.05945155,0,0,0,11.0199518,75.2208248,3.827978,6.8109745,2.90576,32.34580635,,,6.360541,20.71751,,,,0,,0,,0,21.3703446,,,,,,,3.4142713,7.82339635,0,0,7.1083936,1.7737995,0,16.5884499,20.3994384,,,10.713593,159.00291,1.47240665,,,36.390552,,1.478026,,1.163701,0,,,2.9112292,5.85555135,3.6872528,0,7.017131,4.4571285,
5,0,0,0,5.72157355,0,0,0,9.10237515,,1.821688,5.898134,5.5194348,4.05945155,0,0,0,11.0199518,75.2208248,3.827978,6.8109745,2.90576,32.34580635,,,6.360541,20.71751,,,,0,,0,,0,21.3703446,,,,,,,3.4142713,7.82339635,0,0,7.1083936,1.7737995,0,16.5884499,20.3994384,,,10.713593,159.00291,1.47240665,,,36.390552,,1.478026,,0.716661,0,,,2.9112292,5.922675,3.6872528,0,7.017131,4.4571285,
6,0,0,0,5.72157355,0,0,0,9.10237515,,1.821688,5.898134,5.5194348,4.05945155,0,0,0,11.0199518,75.2208248,3.827978,6.8109745,2.90576,32.34580635,,,6.360541,20.71751,,,,0,,0,,0,21.3703446,,,,,,,3.4142713,7.82339635,0,0,7.1083936,1.7737995,0,16.5884499,20.3994384,,,10.713593,159.00291,1.47240665,,,36.390552,,1.478026,,0.716661,0,,,2.9112292,5.922675,3.6872528,0,7.017131,4.4571285,
7,0,0,0,5.72157355,0,0,0,9.10237515,,1.821688,5.898134,5.5194348,4.05945155,0,0,0,11.0199518,75.2208248,3.827978,6.8109745,2.90576,32.34580635,,,6.360541,20.71751,,,,0,,0,,0,21.3703446,,,,,,,3.4142713,7.82339635,0,0,7.1083936,1.7737995,0,16.5884499,20.3994384,,,10.713593,159.00291,1.47240665,,,36.390552,,1.478026,,0.716661,0,,,2.9112292,5.922675,3.6872528,0,7.017131,4.4571285,
8,0,0,0,5.72157355,0,0,0,9.10237515,,1.821688,5.898134,5.5194348,4.05945155,0,0,0,11.0199518,75.2208248,3.827978,6.8109745,2.90576,35.81713135,,,6.360541,20.71751,,,,0,,0,,0,21.3703446,,,,,,,3.4142713,7.82339635,0,0,7.1083936,1.7737995,0,16.5884499,20.3994384,,,10.713593,159.00291,0.7356195,,,36.390552,,1.478026,,0.716661,0,,,2.9112292,5.922675,3.6872528,0,7.017131,4.4571285,
9,0,0,0,5.79537145,0,0,0,9.10237515,,1.821688,5.898134,5.5194348,4.05945155,0,0,0,11.0199518,75.2208248,3.827978,6.8109745,2.90576,35.81713135,,,6.360541,20.71751,,,,0,,0,,0,21.3703446,,,,,,,3.4142713,7.82339635,0,0,7.1083936,1.7737995,0,16.5884499,20.3994384,,,10.713593,159.00291,0.7356195,,,36.390552,,1.478026,,0.716661,0,,,2.9112292,5.922675,3.6872528,0,7.017131,4.4571285,
10,0,0,0,5.79537145,0,0,0,9.10237515,,1.821688,5.898134,5.5194348,4.05945155,0,0,0,11.0199518,75.2208248,3.827978,6.8109745,2.90576,35.81713135,,,6.360541,20.71751,,,,0,,0,,0,21.3703446,,,,,,,3.4142713,7.82339635,0,0,7.1083936,1.7737995,0,16.5884499,20.3994384,,,10.713593,159.00291,0.7029253,,,36.390552,,1.478026,,0.716661,0,,,2.9112292,5.922675,3.6872528,0,7.017131,4.4571285,
