Timeslot,Revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR
23:45-24:00,67DC2025/04/14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,78.00,155.00,0.00,0.00,155.00,0.00,90.20,438.51,110.53,0.00,295.00,0.00,0.00,115.06,104.18,272.09,0.00,0.00,0.00,0.00,0.00,0.00,684.50,0.00,0.00,20.80,97.18,113.13,130.75,418.77,150.25,21.63,44.97,27.67,45.53,148.30,0.00,53.05,85.35,92.11,2.38,36.05,10.41,18.88,0.00,24.01,0.00,0.00,4.30,67.58,0.00,0.00,0.00,0.00,48.57,37.71,42.15,4.11,0.00,0.00,59.43,16.86,26.73,0.00,19.56,2.28,0.00,0.00,945.00,0.00,0.98,5.23,7.00,0.00,200.00,3.18,5.37,0.00,0.00,0.00,87.49,29.17,29.17,300.00,300.00,100.00,200.00,0.00,26.33,69.00,69.00,5.65,8.56,0.00,16.68,25.71,29.26,300.00,300.00,200.00,200.00,18.98,100.00,100.00,100.00,0.00,9.00,200.00,200.00
23:30-23:45,67DC2025/04/14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,78.00,155.00,0.00,0.00,155.00,0.00,90.20,438.51,110.53,0.00,295.00,0.00,0.00,115.06,104.18,272.09,0.00,0.00,0.00,0.00,0.00,0.00,684.50,0.00,0.00,20.80,97.18,113.13,130.75,418.77,150.25,21.63,44.97,27.67,45.53,148.30,0.00,53.05,85.35,92.11,2.38,37.98,10.41,18.88,0.00,24.01,0.00,0.00,4.30,67.58,0.00,0.00,0.00,0.00,48.57,37.71,42.15,4.11,0.00,0.00,59.43,16.86,26.73,0.00,19.56,2.28,0.00,0.00,945.00,0.00,0.98,5.23,7.00,0.00,200.00,3.18,5.37,0.00,0.00,0.00,90.49,30.17,30.17,300.00,300.00,100.00,200.00,0.00,27.67,71.00,71.00,5.65,8.56,0.00,16.68,25.71,29.26,300.00,300.00,200.00,200.00,18.98,100.00,100.00,100.00,0.00,9.00,200.00,200.00
23:15-23:30,67DC2025/04/14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,78.00,155.00,0.00,0.00,155.00,0.00,90.20,438.51,110.53,0.00,295.00,0.00,0.00,115.06,104.18,272.09,0.00,0.00,0.00,0.00,0.00,0.00,684.50,0.00,0.00,20.80,97.18,124.53,130.75,418.77,150.25,21.63,44.97,27.67,45.53,148.30,0.00,53.05,85.35,92.11,4.76,37.98,10.41,18.88,0.00,24.01,0.00,0.00,4.30,67.58,0.00,0.00,0.00,0.00,48.57,37.71,42.15,4.11,0.00,10.93,59.43,4.29,13.36,0.00,19.56,2.28,0.00,0.00,945.00,0.00,0.98,5.23,7.00,0.00,200.00,3.18,5.37,0.00,0.00,0.00,92.51,30.83,30.83,300.00,300.00,100.00,200.00,0.00,28.67,72.66,72.67,5.65,8.56,0.00,16.68,25.71,29.77,300.00,300.00,200.00,200.00,18.98,100.00,100.00,100.00,0.00,9.00,200.00,200.00
23:00-23:15,67DC2025/04/14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,78.00,155.00,0.00,0.00,155.00,0.00,90.20,438.51,110.53,0.00,295.00,0.00,0.00,115.06,104.18,272.09,0.00,0.00,0.00,0.00,0.00,0.00,684.50,0.00,0.00,20.80,97.18,124.53,130.75,418.77,150.25,21.63,44.97,27.67,45.53,148.30,0.00,53.05,85.35,92.11,7.14,37.98,10.41,18.88,0.00,24.01,0.00,0.00,4.30,67.58,0.00,0.00,0.00,0.00,48.57,37.71,42.15,4.11,0.00,10.93,59.43,4.29,13.36,0.00,19.56,2.28,0.00,0.00,945.00,0.00,0.98,5.23,7.00,0.00,200.00,3.18,5.37,0.00,0.00,0.00,93.49,31.17,31.17,300.00,300.00,100.00,200.00,0.00,29.67,74.34,74.33,5.65,8.56,0.00,16.68,25.71,29.77,300.00,300.00,200.00,200.00,18.98,100.00,100.00,100.00,0.00,9.00,200.00,200.00
22:45-23:00,67DC2025/04/14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,78.00,155.00,0.00,0.00,155.00,0.00,90.20,438.51,110.53,0.00,295.00,0.00,0.00,115.06,104.18,272.09,0.00,0.00,0.00,0.00,0.00,0.00,684.65,0.00,0.00,20.80,97.18,124.53,130.75,418.77,150.25,21.63,44.97,27.67,45.53,148.30,0.00,53.05,85.35,92.11,9.52,37.98,10.41,18.88,0.00,24.01,0.00,0.00,4.30,67.58,0.00,0.00,0.00,0.00,48.57,37.71,42.15,4.11,0.00,10.93,59.43,4.29,13.36,0.00,13.04,2.28,0.00,0.00,945.00,0.00,0.98,5.23,7.00,0.00,200.00,3.31,5.37,0.00,0.00,0.00,94.99,31.67,31.67,300.00,300.00,100.00,200.00,0.00,30.67,75.34,75.33,5.65,8.56,0.00,16.68,25.71,28.77,300.00,300.00,200.00,200.00,18.98,100.00,100.00,100.00,0.00,9.00,200.00,200.00
22:30-22:45,67DC2025/04/14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,78.00,155.00,0.00,0.00,155.00,0.00,90.20,428.51,110.53,0.00,295.00,0.00,0.00,115.06,104.18,272.09,0.00,0.00,0.00,0.00,0.00,0.00,684.65,0.00,0.00,20.80,97.18,124.53,130.75,418.77,150.25,21.63,44.97,27.67,45.53,148.30,0.00,53.05,85.35,92.11,9.52,37.98,10.41,18.88,0.00,24.01,0.00,0.00,4.30,67.58,0.00,0.00,0.00,0.00,48.57,37.71,42.15,4.11,0.00,21.86,59.43,7.67,13.36,0.00,13.04,2.28,0.00,0.00,945.00,0.00,0.98,5.23,7.00,0.00,200.00,3.31,5.37,0.00,0.00,0.00,96.00,32.00,32.00,300.00,300.00,100.00,200.00,0.00,32.67,76.34,76.33,5.65,8.56,0.00,16.68,25.71,28.77,300.00,300.00,200.00,200.00,18.98,100.00,100.00,100.00,0.00,9.00,200.00,200.00
22:15-22:30,67DC2025/04/14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,78.00,155.00,0.00,0.00,155.00,0.00,90.20,428.51,110.53,0.00,295.00,0.00,0.00,115.06,104.18,272.09,0.00,0.00,0.00,0.00,0.00,0.00,684.65,0.00,0.00,20.80,97.18,124.53,130.75,418.77,150.25,21.63,44.97,27.67,45.53,148.30,0.00,53.05,85.35,92.11,9.52,37.98,11.57,20.07,0.00,24.01,0.00,0.00,4.30,67.58,0.00,0.00,0.00,0.00,48.57,37.71,42.15,48.74,0.00,43.72,59.43,59.76,13.36,1.79,19.56,2.28,0.00,0.00,945.00,0.00,0.98,4.81,7.00,0.00,200.00,3.31,5.14,0.00,0.00,0.00,97.01,32.33,32.33,300.00,300.00,100.00,200.00,0.00,33.00,82.00,82.00,5.65,8.61,0.00,16.68,25.71,29.27,300.00,300.00,200.00,200.00,18.98,100.00,100.00,100.00,0.00,28.47,200.00,200.00
22:00-22:15,67DC2025/04/14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,78.00,155.00,0.00,0.00,155.00,0.00,90.20,428.51,110.53,0.00,295.00,0.00,0.00,115.06,104.18,272.09,0.00,0.00,0.00,0.00,0.00,0.00,684.65,0.00,0.00,20.80,97.18,124.53,130.75,418.77,150.25,21.63,44.97,27.67,45.53,148.30,0.00,53.05,85.35,92.11,9.52,37.98,11.57,20.07,0.00,24.01,0.00,0.00,4.30,67.58,0.00,0.00,0.00,0.00,48.57,37.71,42.15,48.74,0.00,43.72,59.43,59.76,13.36,1.79,19.56,2.28,0.00,0.00,945.00,0.00,0.98,4.81,7.00,0.00,200.00,3.31,5.14,0.00,0.00,0.00,99.00,33.00,33.00,300.00,300.00,100.00,200.00,0.00,33.33,82.66,82.67,5.65,8.61,0.00,16.68,25.71,29.77,300.00,300.00,200.00,200.00,18.98,100.00,100.00,100.00,0.00,28.47,200.00,200.00
21:45-22:00,67DC2025/04/14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,78.00,155.00,0.00,0.00,155.00,0.00,90.20,428.51,110.53,0.00,295.00,0.00,0.00,115.06,104.18,272.09,0.00,0.00,0.00,0.00,0.00,0.00,684.65,0.00,0.00,20.80,97.18,124.53,130.75,418.77,150.25,21.63,44.97,27.67,45.53,148.30,0.00,52.66,85.35,92.11,9.52,37.98,11.57,20.07,0.00,24.01,0.00,0.00,4.30,67.58,0.00,0.00,0.00,0.00,48.57,37.71,42.15,48.74,0.00,43.72,59.43,59.76,13.36,1.79,19.56,2.28,0.00,0.00,945.00,0.00,0.98,4.66,7.00,0.00,200.00,3.45,5.22,0.00,0.00,0.00,100.99,33.67,33.67,300.00,300.00,100.00,200.00,0.00,34.33,83.00,83.00,5.65,8.61,0.00,16.68,25.71,29.27,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00,28.47,200.00,200.00
21:30-21:45,67DC2025/04/14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,78.00,155.00,0.00,0.00,155.00,0.00,90.20,428.51,110.53,0.00,295.00,0.00,0.00,115.06,104.18,272.09,0.00,0.00,0.00,0.00,0.00,0.00,684.65,0.00,0.00,20.80,97.18,124.53,130.75,418.77,150.25,21.63,44.97,27.67,45.53,148.30,0.00,52.66,85.35,92.11,9.52,37.98,11.57,20.07,0.00,24.01,0.00,0.00,4.30,67.58,0.00,0.00,0.00,0.00,48.57,37.71,42.15,48.74,0.00,43.72,59.43,59.76,13.36,1.79,19.56,2.28,0.00,0.00,945.00,0.00,0.98,4.66,7.00,0.00,200.00,3.45,5.22,0.00,0.00,0.00,103.01,34.33,34.33,300.00,300.00,100.00,200.00,0.00,35.00,84.00,84.00,5.65,8.61,0.00,16.68,25.71,29.27,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00,28.47,200.00,200.00
