Generator,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
Revision No,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCGT-Bawana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net Schedule,1080.4904,1052.4904,1020.4904,977.4904,779.4904,745.0000,580.0000,539.0000,478.0000,478.0000,478.0000,478.0000,478.0000,478.0000,611.0000,608.0000,598.0000,581.0000,571.0000,574.0000,581.0000,574.0000,577.0000,542.0000,478.0000,478.0000,478.0000,478.0000,478.0000,478.0000,478.0000,478.0000,478.0000,478.0000,478.0000,478.0000,478.0000,478.0000,478.0000,478.0000,478.0000,478.0000,478.0000,478.0000,478.0000,478.0000,472.0000,472.0000,472.0000,472.0000,472.0000,472.0000,472.0000,472.0000,472.0000,472.0000,472.0000,472.0000,472.0000,472.0000,472.0000,472.0000,472.0000,472.0000,472.0000,472.0000,472.0000,472.0000,472.0000,472.0000,472.0000,472.0000,472.0000,472.0000,472.0000,585.0000,732.0392,762.0392,880.0392,829.0392,777.0392,816.0392,803.0392,822.0392,812.0392,891.0392,1057.0392,1220.0000,1220.0000,1220.0000,1220.0000,1220.0000,1220.0000,1220.0000,1220.0000,1220.0000
DC Considered for Schedule,1290.00,1290.00,1290.00,1290.00,1290.00,1290.00,1290.00,1290.00,1290.00,1290.00,1290.00,1290.00,1290.00,1290.00,1290.00,1290.00,1290.00,1290.00,1290.00,1290.00,1290.00,1290.00,1290.00,1290.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,1280.00,980.00,980.00,980.00,980.00,980.00,980.00,980.00,980.00,980.00,980.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00
