Timeslot,Revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL
23:45-24:00,69DC2023/10/26,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,219.00,0.00,42.00,265.00,0.00,0.00,65.00,0.00,76.68,653.15,20.83,0.00,320.00,0.00,0.00,118.12,104.74,272.31,0.00,0.00,0.00,0.00,0.00,0.00,341.56,0.00,0.00,16.75,92.00,0.00,123.67,405.00,103.50,9.99,42.39,26.39,44.92,98.34,0.00,38.85,60.82,52.61,0.00,31.12,8.87,0.00,0.00,19.86,0.00,0.00,0.00,26.27,4.41,0.00,0.00,27.40,13.25,15.47,0.00,0.00,0.00,1.32,32.96,0.00,13.36,5.12,0.00,0.00,0.00,0.00,980.00,0.00,0.61,2.41,6.01,0.00,200.00,2.89,2.39,0.00,5.43,3.29,21.17,7.05,7.06,300.00,300.00,100.00,200.00,140.62,7.16,24.84,24.84,0.00,0.00,0.00,11.86,24.20,27.11,300.00,300.00,200.00,200.00
23:30-23:45,69DC2023/10/26,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,219.00,0.00,42.00,265.00,0.00,0.00,65.00,0.00,76.68,653.15,20.83,0.00,320.00,0.00,0.00,118.12,104.74,272.31,0.00,0.00,0.00,0.00,0.00,0.00,341.56,0.00,0.00,16.75,92.00,0.00,123.67,393.75,103.50,9.99,42.39,26.39,44.92,98.34,0.00,38.85,60.82,52.61,0.00,31.12,8.87,0.00,0.00,19.86,0.00,0.00,0.00,26.27,4.41,0.00,0.00,27.40,13.25,15.47,0.00,0.00,0.00,1.32,32.96,0.00,13.36,5.12,0.00,0.00,0.00,0.00,980.00,0.00,0.61,2.41,6.01,0.00,200.00,2.89,2.39,0.00,5.43,3.29,21.18,7.06,7.06,300.00,300.00,100.00,200.00,140.62,7.16,25.66,25.66,0.00,0.00,0.00,11.86,24.20,27.11,300.00,300.00,200.00,200.00
23:15-23:30,69DC2023/10/26,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,219.00,0.00,42.00,265.00,0.00,0.00,65.00,0.00,76.68,653.15,20.83,0.00,320.00,0.00,0.00,118.12,104.74,272.31,0.00,0.00,0.00,0.00,0.00,0.00,341.56,0.00,0.00,16.75,92.00,0.00,123.67,388.13,103.50,9.99,42.39,26.39,44.92,98.34,0.00,38.85,60.82,52.61,0.00,31.12,8.87,5.28,0.00,19.86,0.00,0.00,0.00,26.27,4.41,0.00,0.00,27.40,19.87,15.47,0.00,0.00,0.00,1.32,32.96,0.00,25.56,5.12,0.00,0.00,0.00,0.00,980.00,0.00,0.61,2.41,6.01,0.00,200.00,2.89,2.39,0.00,5.43,3.29,28.86,9.62,9.62,300.00,300.00,100.00,200.00,140.62,7.34,26.88,26.88,0.00,0.00,0.00,11.86,24.20,27.11,300.00,300.00,200.00,200.00
23:00-23:15,69DC2023/10/26,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,219.00,0.00,42.00,265.00,0.00,0.00,65.00,0.00,76.68,653.15,20.83,0.00,320.00,0.00,0.00,118.12,104.74,272.31,0.00,0.00,0.00,0.00,0.00,0.00,341.56,0.00,0.00,16.75,92.00,0.00,123.67,382.50,103.50,9.99,42.39,26.39,44.92,98.34,0.00,38.85,60.82,52.61,0.00,31.12,8.87,5.28,0.00,19.86,0.00,0.00,0.00,26.27,4.41,0.00,0.00,27.40,19.87,15.47,0.00,0.00,0.00,1.32,32.96,0.00,70.88,5.12,0.00,0.00,0.00,0.00,980.00,0.00,0.61,2.41,6.01,0.00,200.00,2.89,2.39,0.00,5.43,3.29,29.21,9.73,9.74,300.00,300.00,100.00,200.00,140.62,7.54,28.11,28.11,0.00,0.00,0.00,11.86,24.20,27.11,300.00,300.00,200.00,200.00
22:45-23:00,69DC2023/10/26,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,219.00,0.00,42.00,265.00,0.00,0.00,65.00,0.00,76.68,653.15,20.83,0.00,320.00,0.00,0.00,118.12,104.74,272.31,0.00,0.00,0.00,0.00,0.00,0.00,341.56,0.00,0.00,16.75,92.00,0.00,123.67,376.88,103.50,9.99,42.39,26.39,44.92,98.34,0.00,38.85,60.82,52.61,0.00,31.12,8.87,5.28,0.00,19.86,0.00,0.00,0.00,26.27,3.53,0.00,0.00,27.40,19.87,15.47,0.00,0.00,0.00,1.32,32.96,0.00,70.88,5.12,0.00,0.00,0.00,0.00,980.00,0.00,0.61,2.41,6.01,0.00,200.00,2.89,2.47,0.00,5.43,3.29,24.16,8.06,8.05,300.00,300.00,100.00,200.00,140.62,7.75,27.15,27.15,0.00,0.00,0.00,11.86,24.20,28.08,300.00,300.00,200.00,200.00
22:30-22:45,69DC2023/10/26,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,219.00,0.00,42.00,265.00,0.00,0.00,65.00,0.00,76.68,653.15,20.83,0.00,320.00,0.00,0.00,118.12,104.74,272.31,0.00,0.00,0.00,0.00,0.00,0.00,341.56,0.00,0.00,16.75,92.00,0.00,123.67,371.25,103.50,9.99,42.39,26.39,44.92,98.34,0.00,38.85,60.82,52.61,0.00,34.02,8.87,5.28,0.00,19.86,0.00,0.00,0.00,26.27,3.53,0.00,0.00,27.40,19.87,15.47,0.00,0.00,0.00,1.32,32.96,0.00,70.88,5.12,0.00,0.00,0.00,0.00,980.00,0.00,0.61,2.41,6.01,0.00,200.00,2.89,2.47,0.00,5.43,3.29,24.36,8.12,8.12,300.00,300.00,100.00,200.00,140.62,8.20,27.92,27.92,0.00,0.00,0.00,11.86,24.20,28.08,300.00,300.00,200.00,200.00
22:15-22:30,69DC2023/10/26,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,219.00,0.00,42.00,265.00,0.00,0.00,65.00,0.00,76.68,653.15,20.83,0.00,320.00,0.00,0.00,118.12,104.74,272.31,0.00,0.00,0.00,0.00,0.00,0.00,341.56,0.00,0.00,16.75,92.00,0.00,123.67,348.98,103.50,9.99,42.39,26.39,44.92,98.34,0.00,38.85,60.82,52.61,0.00,46.62,8.87,5.28,0.00,19.86,0.00,0.00,0.00,26.27,3.53,0.00,0.00,27.40,19.87,15.47,0.00,13.06,0.00,1.32,32.96,0.00,70.88,5.12,0.00,0.00,0.00,0.00,980.00,0.00,0.61,2.49,6.01,0.00,200.00,2.89,2.47,0.00,5.43,3.29,16.57,5.53,5.52,300.00,300.00,100.00,200.00,140.62,8.54,26.15,26.15,0.00,0.00,0.00,11.86,24.20,28.08,300.00,300.00,200.00,200.00
22:00-22:15,69DC2023/10/26,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,219.00,0.00,42.00,265.00,0.00,0.00,65.00,0.00,76.68,653.15,20.83,0.00,320.00,0.00,0.00,118.12,104.74,272.31,0.00,0.00,0.00,0.00,0.00,0.00,341.56,0.00,0.00,16.75,92.00,0.00,123.67,348.98,103.50,9.99,42.39,26.39,44.92,98.34,0.00,38.85,60.82,52.61,0.00,46.62,8.87,5.28,0.00,19.86,0.00,0.00,0.00,26.27,3.53,0.00,0.00,27.40,19.87,15.47,0.00,13.06,0.00,1.32,32.96,0.00,25.56,5.12,0.00,0.00,0.00,0.00,980.00,0.00,0.61,2.49,6.01,0.00,200.00,2.89,2.47,0.00,5.43,3.29,17.02,5.68,5.67,300.00,300.00,100.00,200.00,140.62,8.77,27.16,27.16,0.00,0.00,0.00,11.86,24.20,29.05,300.00,300.00,200.00,200.00
21:45-22:00,69DC2023/10/26,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,219.00,0.00,42.00,265.00,0.00,0.00,65.00,0.00,76.68,653.15,20.83,0.00,320.00,0.00,0.00,118.12,104.74,272.31,0.00,0.00,0.00,0.00,0.00,0.00,341.56,0.00,0.00,16.75,92.00,0.00,123.67,348.98,103.50,9.99,42.39,26.39,44.92,98.34,0.00,38.85,60.82,52.61,0.00,46.62,8.87,5.28,0.00,19.86,0.00,0.00,0.00,26.27,2.21,0.00,0.00,27.40,23.18,15.47,0.00,13.06,0.00,1.32,32.96,0.00,13.36,5.12,0.00,0.00,0.00,0.00,980.00,0.00,0.61,2.49,6.01,0.00,200.00,2.89,2.47,0.00,5.43,3.29,17.49,5.82,5.83,300.00,300.00,100.00,200.00,140.62,7.58,27.77,27.77,0.00,0.00,0.00,11.86,24.20,29.05,300.00,300.00,200.00,200.00
21:30-21:45,69DC2023/10/26,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,219.00,0.00,42.00,265.00,0.00,0.00,65.00,0.00,76.68,653.15,20.83,0.00,320.00,0.00,0.00,118.12,104.74,272.31,0.00,0.00,0.00,0.00,0.00,0.00,341.56,0.00,0.00,16.75,92.00,0.00,123.67,348.98,103.50,9.99,42.39,26.39,44.92,98.34,0.00,38.85,60.82,52.61,0.00,60.04,17.75,5.28,0.00,19.86,0.00,0.00,0.00,26.27,2.21,0.00,0.00,27.40,23.18,15.47,0.00,13.06,0.00,8.19,32.96,0.00,13.36,5.12,0.00,0.00,0.00,0.00,980.00,0.00,0.61,2.49,6.01,0.00,200.00,2.89,2.47,0.00,5.43,3.29,17.76,5.92,5.92,300.00,300.00,100.00,200.00,140.62,7.90,24.45,24.45,0.00,0.00,0.00,11.86,24.20,30.01,300.00,300.00,200.00,200.00
