Generator,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
Revision No,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCGT-Bawana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net Schedule,252.0000,315.0000,315.0000,315.0000,315.0000,315.0000,315.0000,315.0000,315.0001,315.0000,315.0001,315.0001,309.4464,309.4464,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,315.0001,315.0001,315.0001,315.0001,315.0001,315.0001,315.0001,315.0001,296.4464,296.4464,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,284.0528,284.0528,284.0528,284.0528,300.0001,300.0001,300.0000,300.0000,300.0000,300.0000,330.0000,330.0000,330.0000,330.0000,340.0001,340.0001,340.0001,340.0001,410.0001,460.0001,560.0001,610.0001,620.0000,620.0000,620.0000,620.0000,620.0000,620.0000,620.0000,620.0000,620.0000,620.0000,620.0000,620.0000,620.0000,620.0000,620.0000,620.0000
DC Considered for Schedule,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,970.00,970.00,970.00,970.00,970.00,970.00,970.00,970.00,950.00,950.00,950.00,950.00,920.00,920.00,920.00,920.00,920.00,920.00,920.00,920.00,920.00,920.00,920.00,920.00,920.00,920.00,920.00,920.00,920.00,920.00,920.00,920.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00
