timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR
1,32EnBRPL2025/04/04,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.2300,0.0000,31.5628,43.8495,0.0000,0.0000,43.8495,0.0000,39.6158,20.0000,0.0000,0.0000,94.9465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,256.4281,0.0000,0.0000,6.1049,66.7335,55.4657,77.3517,62.1036,25.0970,9.6059,20.0479,12.3242,20.1285,65.1334,0.0000,24.8817,39.6621,34.6090,0.0000,17.6381,7.0278,8.6999,0.0000,35.0961,0.0000,0.0000,0.0000,33.0257,0.0000,0.0000,0.0000,0.0000,15.2754,17.0007,0.0000,15.0851,5.3776,0.0000,9.1423,0.0000,9.9666,0.0000,5.7272,1.8171,0.0000,0.0000,303.5175,0.0000,0.0507,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.0100,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,10.0000,38.6700,0.0000,3.2284,3.2170,0.0000,9.5310,0.0000,30.2800,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,114.2800,114.2800
2,32EnBRPL2025/04/04,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.2300,0.0000,31.5628,43.8495,0.0000,0.0000,43.8495,0.0000,39.6158,20.0000,0.0000,0.0000,94.9465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,256.4281,0.0000,0.0000,6.1049,66.7335,55.4657,77.3517,62.1036,25.0970,9.6059,20.0479,12.3242,20.1285,65.1334,0.0000,24.8817,39.6621,34.6090,0.0000,8.8191,7.0278,8.6999,0.0000,35.0961,0.0000,0.0000,0.0000,33.0257,0.0000,0.0000,0.0000,0.0000,15.2754,17.0007,0.0000,15.0851,5.3776,0.0000,9.1423,0.0000,9.9666,2.7538,5.7272,1.8171,0.0000,0.0000,303.5175,0.0000,0.0507,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.5100,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,10.0000,38.3300,0.0000,3.2284,3.2170,0.0000,9.5310,0.0000,30.2800,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,114.2800,114.2800
3,32EnBRPL2025/04/04,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.2300,0.0000,31.5628,43.8495,0.0000,0.0000,43.8495,0.0000,39.6158,20.0000,0.0000,0.0000,94.9465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,256.4281,0.0000,0.0000,6.1049,66.7335,55.4657,77.3517,62.1036,25.0970,9.6059,20.0479,12.3242,20.1285,65.1334,0.0000,24.8817,39.6621,34.6090,0.0000,0.0000,7.0278,8.6999,0.0000,35.0961,0.0000,0.0000,0.0000,33.0257,0.0000,0.0000,0.0000,0.0000,15.2754,18.2536,0.0000,15.0851,5.3776,0.0000,9.1423,0.0000,9.9666,2.7538,5.7272,1.8171,0.0000,0.0000,303.5175,0.0000,0.0507,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,10.3400,41.6700,0.0000,3.2284,3.2170,0.0000,9.5310,0.0000,30.2800,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,114.2800,114.2800
4,32EnBRPL2025/04/04,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.2300,0.0000,31.5628,43.8495,0.0000,0.0000,43.8495,0.0000,39.6158,20.0000,0.0000,0.0000,94.9465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,256.4281,0.0000,0.0000,6.1049,66.7335,55.4657,77.3517,62.1036,25.0970,9.6059,20.0479,12.3242,20.1285,65.1334,0.0000,24.8817,39.6621,34.6090,0.0000,0.0000,7.0278,8.6999,0.0000,35.0961,0.0000,0.0000,0.0000,33.0257,0.0000,0.0000,0.0000,0.0000,15.2754,18.2536,0.0000,15.0851,5.3776,0.0000,9.1423,0.0000,9.9666,2.7538,5.7272,1.8171,0.0000,0.0000,303.5175,0.0000,0.0507,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.4900,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,10.6600,41.3300,0.0000,3.2284,3.2170,0.0000,9.5310,0.0000,30.2800,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,114.2800,114.2800
5,32EnBRPL2025/04/04,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.2300,0.0000,31.5628,43.8495,0.0000,0.0000,43.8495,0.0000,39.6158,20.0000,0.0000,0.0000,94.9465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,256.4281,0.0000,0.0000,6.1049,66.7335,55.4657,77.3517,62.1036,25.0970,9.6059,20.0479,12.3242,20.1285,65.1334,0.0000,24.8817,39.6621,34.6090,0.0000,0.0000,7.0278,8.6999,0.0000,35.0961,0.0000,0.0000,0.0000,33.0257,0.0000,0.0000,0.0000,0.0000,15.2754,18.2536,0.0000,7.5449,5.3776,0.0000,9.1423,0.0000,13.0102,2.7538,5.7272,1.8171,0.0000,0.0000,303.5175,0.0000,0.0507,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,10.6600,41.6700,0.0000,3.2284,3.2170,0.0000,9.5310,0.0000,30.2800,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,114.2800,114.2800
6,32EnBRPL2025/04/04,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.2300,0.0000,31.5628,43.8495,0.0000,0.0000,43.8495,0.0000,39.6158,20.0000,0.0000,0.0000,94.9465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,256.4281,0.0000,0.0000,6.1049,66.7335,55.4657,77.3517,62.1036,25.0970,9.6059,20.0479,12.3242,20.1285,65.1334,0.0000,25.0027,39.6621,34.6090,0.0000,0.0000,7.0278,8.6999,0.0000,35.0961,0.0000,0.0000,0.0000,33.0257,0.0000,0.0000,0.0000,0.0000,15.2754,18.2536,0.0000,7.5449,5.3776,0.0000,9.1423,0.0000,52.8765,2.7538,5.7272,1.8171,0.0000,0.0000,303.5175,0.0000,0.0507,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.0100,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,10.3400,42.0000,0.0000,3.2284,3.2170,0.0000,9.5310,0.0000,30.2800,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,114.2800,114.2800
7,32EnBRPL2025/04/04,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.2300,0.0000,31.5628,43.8495,0.0000,0.0000,43.8495,0.0000,39.6158,20.0000,0.0000,0.0000,94.9465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,256.4281,0.0000,0.0000,6.1049,66.7335,55.4657,77.3517,62.1036,25.0970,9.6059,20.0479,12.3242,20.1285,65.1334,0.0000,25.0027,39.6621,34.6090,0.0000,0.0000,7.0278,8.6999,0.0000,35.0961,0.0000,0.0000,0.0000,33.0257,0.0000,0.0000,0.0000,0.0000,15.2754,18.2536,0.0000,7.5449,5.3776,0.0000,9.1423,0.0000,52.8765,2.7538,5.7272,1.8171,0.0000,0.0000,303.5175,0.0000,0.0507,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,48.4900,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,10.3400,42.3300,0.0000,3.2284,3.2170,0.0000,9.5310,0.0000,30.2800,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,114.2800,114.2800
8,32EnBRPL2025/04/04,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.2300,0.0000,31.5628,43.8495,0.0000,0.0000,43.8495,0.0000,39.6158,20.0000,0.0000,0.0000,94.9465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,256.4281,0.0000,0.0000,6.1049,66.7335,55.4657,77.3517,62.1036,25.0970,9.6059,20.0479,12.3242,20.1285,65.1334,0.0000,25.0027,39.6621,34.6090,0.0000,0.0000,7.0278,8.6999,0.0000,35.0961,0.0000,0.0000,0.0000,33.0257,0.0000,0.0000,0.0000,0.0000,15.2754,18.2536,0.0000,7.5449,5.3776,0.0000,9.1423,0.0000,52.8765,2.7538,5.7272,1.8171,0.0000,0.0000,303.5175,0.0000,0.0507,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,48.4900,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,10.3400,43.3300,0.0000,3.2284,3.2170,0.0000,9.5310,0.0000,30.2800,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,114.2800,114.2800
9,32EnBRPL2025/04/04,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.2300,0.0000,31.5628,43.8495,0.0000,0.0000,43.8495,0.0000,39.6158,20.0000,0.0000,0.0000,94.9465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,256.4281,0.0000,0.0000,6.1049,66.7335,55.4657,77.3517,62.1036,25.0970,9.6059,20.0479,12.3242,20.1285,65.1334,0.0000,25.0027,39.6621,34.6090,0.0000,0.0000,7.0278,8.6999,0.0000,35.0961,0.0000,0.0000,0.0000,33.0257,0.0000,0.0000,0.0000,0.0000,15.2754,18.2536,0.0000,7.5449,5.3776,0.0000,9.1423,0.0000,52.8765,2.7538,5.7272,1.8171,0.0000,0.0000,303.5175,0.0000,0.0507,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.5100,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,10.0000,34.3300,0.0000,3.2284,3.2170,0.0000,9.5310,0.0000,30.2800,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,114.2800,114.2800
10,32EnBRPL2025/04/04,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.2300,0.0000,31.5628,43.8495,0.0000,0.0000,43.8495,0.0000,39.6158,20.0000,0.0000,0.0000,94.9465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,256.4281,0.0000,0.0000,6.1049,66.7335,55.4657,77.3517,62.1036,25.0970,9.6059,20.0479,12.3242,20.1285,65.1334,0.0000,25.0027,39.6621,34.6090,0.0000,0.0000,7.0278,8.6999,0.0000,35.0961,0.0000,0.0000,0.0000,33.0257,0.0000,0.0000,0.0000,0.0000,15.2754,18.2536,0.0000,7.5449,5.3776,0.0000,9.1423,0.0000,52.8765,0.0000,5.7272,1.8171,0.0000,0.0000,303.5175,0.0000,0.0507,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.4900,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,9.3400,34.3300,0.0000,3.2284,3.2170,0.0000,9.5310,0.0000,30.2800,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,114.2800,114.2800
