timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,TEHRIPSP,TEHRIPSP_P
1,68EnBRPL2025/07/23,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,16.6145,0.0000,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,413.5518,0.0000,0.0000,8.0593,66.7494,55.2190,76.7377,50.0513,25.1046,7.8347,19.8450,12.2058,19.9968,43.4237,0.0000,23.1014,35.7750,31.6146,4.0566,0.0000,0.0000,5.4196,0.0000,16.0834,0.0000,0.0000,0.0000,29.2531,12.6534,0.0000,0.0000,0.0000,23.2732,17.2832,18.5123,0.0000,0.0000,18.8353,25.5634,0.0000,53.7493,4.8400,0.0000,1.5153,0.0000,0.0000,297.2915,0.0000,0.0312,0.0000,40.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.9900,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,18.0000,53.3400,0.0000,2.6965,3.2754,0.0000,6.1884,10.2005,100.0000,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,4.1648,2.8848,10.8075,0.0000,263.5776
2,68EnBRPL2025/07/23,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,16.6145,0.0000,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,413.5518,0.0000,0.0000,8.0593,66.7494,55.2190,76.7377,50.0513,25.1046,7.8347,19.8450,12.2058,19.9968,43.4237,0.0000,23.1014,35.7750,31.6146,4.0566,0.0000,0.0000,5.4196,0.0000,16.0834,0.0000,0.0000,0.0000,29.2531,12.6534,0.0000,0.0000,0.0000,23.2732,17.2832,18.5123,0.0000,0.0000,18.8353,25.5634,0.0000,53.7493,4.8400,0.0000,1.5153,0.0000,0.0000,297.2915,0.0000,0.0312,0.0000,40.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.5100,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,18.0000,53.3400,0.0000,2.6965,3.2754,0.0000,6.1884,10.2005,100.0000,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,4.1648,2.8848,10.8075,0.0000,263.5776
3,68EnBRPL2025/07/23,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,14.1171,0.0000,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,413.5518,0.0000,0.0000,8.0593,66.7494,55.2190,76.7377,50.0513,25.1046,7.8347,19.8450,12.2058,19.9968,43.4237,0.0000,23.1014,35.7750,31.6146,4.0566,0.0000,0.0000,5.4196,0.0000,16.0834,0.0000,0.0000,0.0000,29.2531,12.6534,0.0000,0.0000,0.0000,23.2732,17.2832,18.5123,0.0000,0.0000,18.8353,25.5634,0.0000,41.6044,4.8400,0.0000,1.5153,0.0000,0.0000,297.2915,0.0000,0.0312,0.0000,42.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.5100,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,18.3300,53.0000,0.0000,2.6965,3.2754,0.0000,6.1884,10.2005,100.0000,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,4.1648,2.8848,10.8075,0.0000,263.5776
4,68EnBRPL2025/07/23,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,13.4921,0.0000,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,413.5518,0.0000,0.0000,8.0593,66.7494,55.2190,76.7377,50.0513,25.1046,7.8347,19.8450,12.2058,19.9968,43.4237,0.0000,23.1014,35.7750,31.6146,4.0566,0.0000,0.0000,5.4196,0.0000,16.0834,0.0000,0.0000,0.0000,29.2531,12.6534,0.0000,0.0000,0.0000,20.8488,17.2832,18.5123,0.0000,0.0000,18.8353,25.5634,0.0000,41.6044,4.8400,0.0000,1.5153,0.0000,0.0000,297.2915,0.0000,0.0312,0.0000,42.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,18.3300,52.3400,0.0000,2.6965,3.2754,0.0000,6.1884,10.2005,100.0000,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,4.1648,2.8848,10.8075,0.0000,263.5776
5,68EnBRPL2025/07/23,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,13.4921,0.0000,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,413.5518,0.0000,0.0000,8.0593,66.7494,55.2190,76.7377,50.0513,25.1046,7.8347,19.8450,12.2058,19.9968,43.4237,0.0000,23.0970,35.7750,31.6102,4.0566,0.0000,0.0000,5.4196,0.0000,16.0834,0.0000,0.0000,0.0000,29.2531,12.6534,0.0000,0.0000,0.0000,20.8488,17.2832,18.5123,0.0000,0.0000,18.8353,25.5634,0.0000,41.6044,4.8400,0.0000,1.5153,0.0000,0.0000,297.2915,0.0000,0.0312,0.0000,42.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.5100,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,18.3300,54.3300,0.0000,2.6965,3.2754,0.0000,6.1884,10.2005,100.0000,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,4.1648,2.8848,10.8075,0.0000,263.5776
6,68EnBRPL2025/07/23,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,13.4921,0.0000,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,413.5518,0.0000,0.0000,8.0593,66.7494,55.2190,76.7377,50.0513,25.1046,7.8347,19.8450,12.2058,19.9968,43.4237,0.0000,23.0970,35.7750,31.6102,4.0566,0.0000,0.0000,5.4196,0.0000,16.0834,0.0000,0.0000,0.0000,29.2531,12.6534,0.0000,0.0000,0.0000,20.8488,17.2832,18.5123,0.0000,0.0000,18.8353,25.5634,0.0000,41.6044,4.8400,0.0000,1.5153,0.0000,0.0000,297.2915,0.0000,0.0312,0.0000,42.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.9900,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,18.3300,53.6700,0.0000,2.6965,3.2754,0.0000,6.1884,10.2005,100.0000,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,4.1648,2.8848,10.8075,0.0000,263.5776
7,68EnBRPL2025/07/23,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,15.9671,0.0000,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,413.5518,0.0000,0.0000,8.0593,66.7494,55.2190,76.7377,50.0513,25.1046,7.8347,19.8450,12.2058,19.9968,43.4237,0.0000,23.0970,35.7750,31.6102,4.0566,0.0000,0.0000,5.4196,0.0000,16.0834,0.0000,0.0000,0.0000,29.2531,12.6534,0.0000,0.0000,0.0000,20.8488,17.2832,18.5123,0.0000,0.0000,18.8353,25.5634,0.0000,41.6044,4.8400,0.0000,1.5153,0.0000,0.0000,297.2915,0.0000,0.0312,0.0000,43.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.9900,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,18.0000,53.6700,0.0000,2.6965,3.2754,0.0000,6.1884,10.2005,100.0000,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,4.1648,2.8848,10.8075,0.0000,263.5776
8,68EnBRPL2025/07/23,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,16.6145,0.0000,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,413.5518,0.0000,0.0000,8.0593,66.7494,55.2190,76.7377,50.0513,25.1046,7.8347,19.8450,12.2058,19.9968,43.4237,0.0000,23.0970,34.0467,31.6102,4.0566,0.0000,0.0000,5.4196,0.0000,16.0834,0.0000,0.0000,0.0000,29.2531,12.6534,0.0000,0.0000,0.0000,20.8488,17.2832,18.5123,0.0000,0.0000,18.8353,25.5634,0.0000,41.6044,4.8400,0.0000,1.5153,0.0000,0.0000,297.2915,0.0000,0.0312,0.0000,43.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,18.0000,53.6700,0.0000,2.6965,3.2754,0.0000,6.1884,10.2005,100.0000,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,4.1648,2.8848,10.8075,0.0000,263.5776
9,68EnBRPL2025/07/23,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,16.6145,0.0000,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.5540,0.0000,0.0000,8.0593,66.7494,55.2190,76.7377,50.0513,25.1046,7.8347,19.8450,12.2058,19.9968,43.4237,0.0000,23.0970,34.0467,31.6102,4.0566,0.0000,0.0000,5.4196,0.0000,16.0834,0.0000,0.0000,0.0000,29.2531,12.6534,0.0000,0.0000,0.0000,20.8488,17.2832,18.5123,0.0000,0.0000,18.8353,25.5634,0.0000,39.8737,4.8400,0.0000,1.5153,0.0000,0.0000,297.2915,0.0000,0.0312,0.0000,37.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,17.6700,53.6700,0.0000,2.6965,3.2754,0.0000,6.1884,10.2005,100.0000,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,4.1648,2.8848,10.8075,0.0000,263.5776
10,68EnBRPL2025/07/23,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,16.6145,0.0000,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.5540,0.0000,0.0000,8.0593,66.7494,55.2190,76.7377,50.0513,25.1046,7.8347,19.8450,12.2058,19.9968,43.4237,0.0000,23.0970,34.0467,31.6102,4.0566,0.0000,0.0000,5.4196,0.0000,16.0834,0.0000,0.0000,0.0000,29.2531,12.6534,0.0000,0.0000,0.0000,20.8488,17.2832,18.5123,0.0000,0.0000,18.8353,25.5634,0.0000,39.8737,4.8400,0.0000,1.5153,0.0000,0.0000,297.2915,0.0000,0.0312,0.0000,36.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.9900,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,18.0000,53.6700,0.0000,2.6965,3.2754,0.0000,6.1884,10.2005,100.0000,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,4.1648,2.8848,10.8075,0.0000,263.5776
