genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RAPPD,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,13.1036136,0,0,0,20.6480428,,3.1499424,10.181754,12.4670502,5.92430355,0,0,0,25.1900077,224.769017,2.77697475,15.10586,3.454308,8.85842815,,,10.9982268,23.8830372,,,,3.0138493,,0,,9.4934103,39.6384318,,,,,,,6.168063,8.5728456,1.9579021,0,17.94196855,5.6765445,36.7169649,30.5183626,42.5564502,,,31.465907,27.71170875,0,,,18.5301567,,0,,1.5145812,0.879956,,,5.3589547,10.861708,6.7807696,0.534259,12.4016904,9.6539685,
2,0,0,0,13.1036136,0,0,0,20.6480428,,3.1499424,10.181754,12.4670502,5.92430355,0,0,0,25.1900077,224.769017,2.77697475,15.10586,3.454308,8.85842815,,,10.9982268,23.8830372,,,,3.0138493,,0,,9.4934103,39.6384318,,,,,,,6.168063,8.5728456,1.9579021,0,17.94196855,5.6765445,36.7169649,30.5183626,42.5564502,,,31.465907,27.71170875,0,,,18.5301567,,0,,1.5145812,0.879956,,,5.3589547,10.861708,6.7807696,0.534259,12.4016904,9.6539685,
3,0,0,0,13.1036136,0,0,0,20.6480428,,3.1499424,10.181754,12.4670502,5.92430355,0,0,0,25.1900077,224.769017,2.77697475,15.10586,3.454308,8.85842815,,,10.9982268,23.8830372,,,,3.0138493,,0,,9.4934103,39.6384318,,,,,,,6.168063,8.5728456,1.9579021,0,17.94196855,5.6765445,36.7169649,30.5183626,42.5564502,,,31.465907,27.71170875,0,,,18.5301567,,0,,1.5145812,0.879956,,,5.3589547,10.861708,6.7807696,0.534259,12.4016904,9.6539685,
4,0,0,0,13.1036136,0,0,0,20.6480428,,3.1499424,10.181754,12.4670502,5.92430355,0,0,0,25.1900077,224.769017,2.77697475,15.10586,3.454308,8.85842815,,,10.9982268,23.8830372,,,,3.0138493,,0,,9.4934103,39.6384318,,,,,,,6.168063,8.5728456,1.9579021,0,17.94196855,5.6765445,36.7169649,30.5183626,42.5564502,,,31.465907,27.71170875,0,,,18.5301567,,0,,1.5145812,0.879956,,,5.3589547,10.861708,6.7807696,0.534259,12.4016904,9.6539685,
5,0,0,0,13.1036136,0,0,0,20.6480428,,3.1499424,10.181754,12.4670502,5.92430355,0,0,0,25.187448,224.769017,2.77697475,15.10586,3.454308,8.85842815,,,10.9982268,23.8830372,,,,3.0138493,,0,,9.4934103,39.6384318,,,,,,,6.168063,8.5728456,1.9579021,0,17.94196855,5.6765445,36.7169649,30.5183626,42.5564502,,,31.465907,27.71170875,0,,,18.5301567,,0,,1.5145812,0.879956,,,5.3589547,10.861708,6.7807696,0.534259,12.4016904,9.6539685,
6,0,0,0,13.1036136,0,0,0,20.6480428,,3.1499424,10.181754,12.4670502,5.92430355,0,0,0,25.187448,224.769017,2.77697475,15.10586,3.454308,8.85842815,,,10.9982268,23.8830372,,,,3.0138493,,0,,9.4934103,34.9670574,,,,,,,6.168063,8.5728456,1.728485,0,17.94196855,5.6765445,36.7169649,30.5183626,42.5564502,,,31.465907,27.71170875,0,,,18.5301567,,0,,1.5145812,0.879956,,,5.3589547,10.861708,6.7807696,0.534259,12.4016904,9.6539685,
7,0,0,0,13.1036136,0,0,0,20.6480428,,3.1499424,10.181754,12.4670502,5.92430355,0,0,0,25.187448,224.769017,2.77697475,15.10586,3.454308,8.85842815,,,10.9982268,23.8830372,,,,2.2596013,,0,,9.4934103,34.9670574,,,,,,,6.168063,8.5728456,1.728485,0,17.94196855,5.6765445,36.7169649,30.5183626,42.5564502,,,31.465907,27.71170875,0,,,18.5301567,,0,,0.3091968,0.911383,,,5.3589547,10.861708,6.7807696,0.534259,12.4016904,9.6539685,
8,0,0,0,13.1036136,0,0,0,20.6480428,,3.1499424,10.181754,12.4670502,5.92430355,0,0,0,25.187448,224.769017,2.77697475,15.10586,3.454308,8.85842815,,,10.9982268,23.8830372,,,,2.2596013,,0,,9.4934103,34.9670574,,,,,,,6.168063,5.8455837,1.728485,0,17.94196855,5.6765445,36.7169649,30.5183626,42.5564502,,,31.465907,27.71170875,0,,,18.5301567,,0,,0.3091968,0.911383,,,5.3589547,10.861708,6.7807696,0.534259,12.4016904,9.6539685,
9,0,0,0,13.2726264,0,0,0,20.6480428,,1.5749712,10.181754,12.4670502,5.92430355,0,0,0,25.187448,224.769017,2.77697475,15.10586,3.454308,8.85842815,,,10.9982268,23.8830372,,,,2.2596013,,0,,9.4934103,34.9670574,,,,,,,6.168063,5.8455837,1.728485,0,17.94196855,5.6765445,36.7169649,30.5183626,42.5564502,,,20.978639,27.71170875,0,,,18.5301567,,0,,0.3091968,0.911383,,,5.3589547,10.861708,6.7807696,0.534259,12.4016904,9.6539685,
10,0,0,0,13.2726264,0,0,0,20.6480428,,1.5749712,10.181754,12.4670502,5.92430355,0,0,0,25.187448,224.769017,2.77697475,15.10586,3.454308,8.85842815,,,10.9982268,23.8830372,,,,2.2596013,,0,,9.4934103,34.9670574,,,,,,,6.168063,5.8455837,1.728485,0,17.94196855,5.6765445,36.7169649,30.5183626,42.5564502,,,20.978639,27.71170875,0,,,18.5301567,,0,,0.3091968,0.911383,,,5.3589547,10.861708,6.7807696,0.534259,12.4016904,9.6539685,
