Timeslot,Revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,VSTPS_I,VSTPS_II,VSTPS_III,VSTPS_IV,VSTPS_V,LARA_I,SIPAT_I,SIPAT_II,KSTPS_I_II,MOUDA,MOUDA_II,SOLAPUR,GAN_NAPM,KAWASCMGAS,GAN_COMGAS,GAN_RLNG,KHARGONE_I,KSTPS7,KAWAS_RLNG,GADARWAR_I,KAWAS_ZLIQ,TAPS_II,KAWAS_APM,GAN_APM
23:45-24:00,49DC2022/10/16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,95.54,0.00,320.00,0.00,0.00,70.72,83.34,272.45,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,46.17,120.66,126.48,348.98,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,35.71,5.64,0.83,45.83,18.13,0.00,12.00,41.50,0.00,0.00,0.52,52.61,20.58,0.00,0.00,81.22,2.76,10.76,0.00,13.43,9.91,27.97,49.24,0.00,23.24,11.53,6.55,1.41,0.00,0.00,950.00,0.00,0.74,5.45,3.20,0.00,200.00,5.03,5.32,36.54,36.27,7.90,5.97,1.99,1.99,300.00,300.00,100.00,200.00,200.00,200.00,1.92,8.00,3.00,1.79,9.45,1.29,0.45,2.11,0.87,0.08,3.77,0.26,2.00,2.16,1.54,3.51,0.95,9.67,9.67,2.49,0.00,2.00,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.01,0.02,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00
23:30-23:45,49DC2022/10/16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,95.54,0.00,320.00,0.00,0.00,70.72,83.34,272.45,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,46.17,120.66,126.48,348.98,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,35.71,5.64,0.72,45.83,18.33,0.00,12.00,41.50,0.00,0.00,0.52,52.61,20.58,0.00,0.00,81.22,2.76,10.76,0.00,13.43,9.91,27.97,49.24,0.00,23.24,11.53,6.55,1.41,0.00,0.00,950.00,0.00,0.74,5.45,3.01,0.00,200.00,5.03,5.32,36.54,36.27,7.90,5.97,1.99,1.99,300.00,300.00,100.00,200.00,200.00,200.00,1.92,8.00,3.00,1.79,9.45,1.29,0.45,2.11,0.87,0.08,3.77,0.26,2.00,2.16,1.54,3.51,1.31,7.31,7.31,2.49,0.00,2.00,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.01,0.02,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00
23:15-23:30,49DC2022/10/16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,95.54,0.00,320.00,0.00,0.00,70.72,83.34,272.45,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,46.17,120.66,126.48,348.98,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,35.71,5.64,0.98,45.83,27.19,0.00,12.00,41.50,0.00,0.00,0.52,52.61,20.58,0.00,0.00,81.22,2.76,10.76,12.64,13.43,9.91,27.97,49.24,0.00,23.24,11.53,6.55,1.41,0.00,0.00,950.00,0.00,0.74,5.45,3.15,0.00,200.00,5.03,5.32,36.54,36.27,7.90,5.99,2.00,1.98,300.00,300.00,100.00,200.00,200.00,200.00,1.92,8.00,3.00,1.79,9.45,1.29,0.45,2.11,0.87,0.08,3.77,0.26,2.00,2.16,1.54,3.51,1.75,5.07,5.07,2.49,0.00,2.00,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.01,0.02,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00
23:00-23:15,49DC2022/10/16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,106.37,0.00,320.00,0.00,0.00,70.72,83.34,272.45,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,46.17,120.66,126.48,348.98,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,35.71,5.64,0.98,45.83,27.19,0.00,12.00,41.50,0.00,0.00,0.58,52.61,20.58,0.00,0.00,81.22,52.99,10.76,12.64,13.43,9.91,27.97,49.24,0.00,23.24,11.53,6.55,1.41,0.00,0.00,950.00,0.00,0.74,5.45,3.05,0.00,200.00,5.03,5.32,36.54,36.27,7.90,5.89,1.96,1.96,300.00,300.00,100.00,200.00,200.00,200.00,1.92,8.00,3.00,1.79,9.45,1.29,0.45,2.11,0.87,0.08,3.77,0.26,2.00,2.16,1.54,3.51,2.27,4.01,4.01,2.49,0.00,2.00,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.01,0.02,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00
22:45-23:00,49DC2022/10/16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,106.37,0.00,320.00,0.00,0.00,70.72,83.34,272.45,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,46.17,120.66,126.48,348.98,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,35.71,5.64,0.98,45.83,27.19,0.00,12.00,41.50,0.00,0.00,0.58,52.61,20.58,0.00,0.00,81.22,2.76,10.76,13.98,13.43,9.91,36.48,49.24,0.00,23.24,11.53,6.55,1.41,0.00,0.00,950.00,0.00,0.74,5.45,3.06,0.00,200.00,5.03,5.32,36.54,36.27,7.90,5.84,1.95,1.94,300.00,300.00,100.00,200.00,200.00,200.00,1.92,8.00,3.00,1.79,9.45,1.29,0.45,2.11,0.87,0.08,3.77,0.26,2.00,2.16,1.54,3.51,2.83,4.11,4.11,2.49,0.00,2.00,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.01,0.02,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00
22:30-22:45,49DC2022/10/16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,106.37,0.00,320.00,0.00,0.00,70.72,83.34,272.45,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,46.17,120.66,126.48,348.98,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,35.71,5.64,0.98,45.83,27.19,5.32,12.00,41.50,0.00,0.00,0.58,52.61,20.58,0.00,0.00,81.22,2.76,10.76,28.05,13.43,9.91,37.37,50.55,0.00,23.24,11.53,1.10,1.41,0.00,0.00,950.00,0.00,0.74,5.45,3.15,0.00,200.00,5.03,5.32,36.54,36.27,7.90,5.89,1.96,1.97,300.00,300.00,100.00,200.00,200.00,200.00,1.92,8.00,3.00,1.79,9.45,1.29,0.46,2.16,0.87,0.08,3.77,0.26,2.00,2.16,1.54,3.51,2.69,4.18,4.18,2.49,0.00,2.00,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.01,0.02,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00
22:15-22:30,49DC2022/10/16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,116.04,0.00,320.00,0.00,0.00,70.72,83.34,272.45,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,46.17,120.66,126.48,348.98,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,35.71,5.64,0.98,45.83,27.19,10.78,12.00,41.50,0.00,0.00,0.63,52.61,20.58,0.00,0.00,81.22,2.76,10.76,28.05,13.43,9.91,37.37,50.55,0.00,23.24,11.53,1.10,1.41,0.00,0.00,950.00,0.00,0.74,5.45,3.16,0.00,200.00,5.03,5.32,36.54,36.27,7.90,5.93,1.98,1.97,300.00,300.00,100.00,200.00,200.00,200.00,1.92,8.00,3.00,1.79,9.45,1.29,0.46,2.16,0.87,0.08,3.77,0.26,2.00,2.16,1.54,3.51,1.96,4.01,4.01,2.49,0.33,2.00,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.01,0.02,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00
22:00-22:15,49DC2022/10/16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,125.71,0.00,320.00,0.00,0.00,70.72,83.34,272.45,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,46.17,120.66,126.48,348.98,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,35.71,5.64,0.98,61.10,27.19,10.78,12.00,41.50,0.00,0.00,0.68,52.61,20.58,0.00,0.00,81.22,2.76,10.76,28.05,26.99,19.81,37.37,50.55,0.00,23.24,11.53,1.10,1.41,0.00,0.00,950.00,0.00,0.74,5.45,3.10,0.00,200.00,5.03,5.32,36.54,36.27,7.90,6.05,2.02,2.01,300.00,300.00,100.00,200.00,200.00,200.00,1.92,8.00,3.00,1.79,9.45,1.29,0.46,2.16,0.87,0.08,3.77,0.26,2.00,2.16,1.54,3.51,1.72,4.70,4.70,2.49,0.66,2.00,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.01,0.02,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00
21:45-22:00,49DC2022/10/16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,135.57,0.00,320.00,0.00,0.00,70.72,83.34,272.45,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,46.17,120.66,126.48,348.98,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,35.71,5.64,1.11,61.10,27.19,16.37,12.00,41.50,0.00,0.00,0.73,52.61,20.58,0.00,0.00,81.22,2.76,10.49,28.05,26.99,19.81,37.37,50.55,0.00,23.24,11.53,1.10,1.41,0.00,0.00,950.00,0.00,0.74,5.53,3.11,0.00,200.00,5.12,5.32,36.54,36.27,7.90,5.81,1.94,1.93,300.00,300.00,100.00,200.00,200.00,200.00,1.92,8.00,3.00,1.79,9.45,1.29,0.45,2.11,0.87,0.08,3.77,0.26,2.00,2.16,1.54,3.51,1.53,5.83,5.83,2.49,0.66,2.00,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.01,0.02,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00
21:30-21:45,49DC2022/10/16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,143.31,0.00,320.00,0.00,0.00,70.72,83.34,272.45,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,46.17,120.66,126.48,348.98,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,35.71,5.64,1.11,61.10,30.81,16.37,12.00,41.50,0.00,0.00,0.78,52.61,20.58,0.00,0.00,81.22,2.76,10.49,28.05,40.61,29.72,37.37,50.55,0.00,23.24,11.53,13.20,1.41,0.00,0.00,950.00,0.00,0.74,5.53,3.12,0.00,200.00,5.12,5.32,36.54,36.27,7.90,6.49,2.16,2.17,300.00,300.00,100.00,200.00,200.00,200.00,1.92,8.00,3.00,1.79,9.45,1.29,0.45,2.11,0.87,0.08,3.77,0.26,2.00,2.16,1.54,3.51,2.27,6.15,6.15,2.49,1.01,2.00,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.01,0.02,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00
