Timeslot,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,VSTPS_I,VSTPS_II,VSTPS_III,VSTPS_IV,VSTPS_V,LARA_I,SIPAT_I,SIPAT_II,KSTPS_I_II,MOUDA,MOUDA_II,SOLAPUR,GAN_NAPM,KAWASCMGAS,GAN_COMGAS,GAN_RLNG,KHARGONE_I,KSTPS7,KAWAS_RLNG,GADARWAR_I,KAWAS_ZLIQ,TAPS_II,KAWAS_APM,GAN_APM,KAPS,MEJA
96,44IS2022/12/14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,129.8400,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.3700,226.4200,0.0000,0.0000,269.9999,0.0000,0.0000,70.2000,50.8800,192.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,352.2600,0.0000,0.0000,0.0000,37.9200,75.7600,95.4000,335.6400,132.3600,3.7400,17.3700,11.8700,17.6700,46.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7200,0.0000,0.0000,41.9300,0.0000,0.0000,0.0000,51.8600,1.5000,0.0000,0.0000,0.0000,8.2900,9.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.2900,1.7200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6500,1.4700,4.9500,0.0000,0.0000,1.8500,1.4900,0.0000,0.0000,0.0000,86.5500,28.8500,28.8500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8500,5.1300,2.1300,1.7200,5.8200,1.6200,0.7400,0.7500,0.8700,0.0000,1.8200,0.2500,1.9000,1.0500,1.5800,3.3900,14.4400,28.6200,28.6200,1.1600,0.0000,2.2800,1.8700,1.8800,2.5800,1.2800,2.0500,5.1100,1.8000,2.8600,0.9300,3.3800,3.4100,0.0000,0.0000,0.0000,0.0000,1.7000,1.2900,0.0000,4.1300,0.0000,1.3100,0.0000,0.0000,0.8000,1.7300
95,44IS2022/12/14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,129.8400,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.3700,226.4200,0.0000,0.0000,269.9999,0.0000,0.0000,70.2000,50.8800,192.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,352.2800,0.0000,0.0000,0.0000,37.9200,88.2800,121.6400,335.6400,132.3600,3.7400,17.3700,11.8700,17.6700,46.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7200,0.0000,0.0000,41.9300,0.0000,0.0000,0.0000,51.8600,1.4000,0.0000,0.0000,0.0000,8.2900,9.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.5900,1.7200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6500,1.4700,4.9100,0.0000,0.0000,1.8500,1.4900,0.0000,0.0000,0.0000,87.0400,29.0100,29.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8500,5.1300,2.1300,1.7200,5.8200,1.6200,0.7400,0.7500,0.8700,0.0000,1.8200,0.2500,1.9000,1.0500,1.5800,3.3900,14.5100,28.6200,28.6200,1.1600,0.0000,2.2800,1.8700,1.8800,2.5800,1.2800,2.0500,5.1100,1.8000,2.8600,0.9300,3.3800,3.4100,0.0000,0.0000,0.0000,0.0000,1.7000,1.2900,0.0000,4.1300,0.0000,1.3100,0.0000,0.0000,0.8000,1.7300
94,44IS2022/12/14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,119.3100,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.3700,226.4200,0.0000,0.0000,269.9999,0.0000,0.0000,70.2000,50.8800,192.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,352.2600,0.0000,0.0000,0.0000,43.6900,116.0400,121.6400,335.6400,132.3600,3.7400,17.3700,11.8700,17.6700,46.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7200,0.0000,0.0000,41.9300,0.0000,0.0000,0.0000,51.8600,1.2800,0.0000,0.0000,0.0000,8.2900,9.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,64.2600,1.7200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6500,1.4700,4.8700,0.0000,0.0000,1.8500,1.4900,0.0000,0.0000,0.0000,87.6900,29.2300,29.2300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8500,5.1300,2.1300,1.7200,5.8200,1.6200,0.7400,0.7500,0.8700,0.0000,1.8200,0.2500,1.9000,1.0500,1.5800,3.3900,14.5400,28.4300,28.4300,1.1600,0.0000,2.2800,1.8700,1.8800,2.5800,1.2800,2.0500,5.1100,1.8000,2.8600,0.9300,3.3800,3.4100,0.0000,0.0000,0.0000,0.0000,1.7000,1.2900,0.0000,4.1300,0.0000,1.3100,0.0000,0.0000,0.8000,1.7300
93,44IS2022/12/14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,121.1600,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.3700,226.4200,0.0000,0.0000,269.9999,0.0000,0.0000,70.2000,50.8800,230.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,352.2800,0.0000,0.0000,0.0000,76.3800,116.0400,121.6400,335.6400,132.3600,3.7400,17.3700,11.8700,17.6700,46.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7200,0.0000,0.0000,41.9300,0.0000,0.0000,0.0000,51.8600,1.1400,0.0000,0.0000,0.0000,14.8700,9.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,64.2600,1.7200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6500,1.4700,4.9500,0.0000,0.0000,1.8500,1.4900,0.0000,0.0000,0.0000,88.3800,29.4600,29.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8500,5.1300,2.1300,1.7200,5.8200,1.6200,0.7400,0.7500,0.8700,0.0000,1.8200,0.2500,1.9000,1.0500,1.5800,3.3900,14.8600,28.4800,28.4800,1.1600,0.0000,2.2800,1.8700,1.8800,2.5800,1.2800,2.0500,5.1100,1.8000,2.8600,0.9300,3.3800,3.4100,0.0000,0.0000,0.0000,0.0000,1.7000,1.2900,0.0000,4.1300,0.0000,1.3100,0.0000,0.0000,0.8000,1.7300
92,44IS2022/12/14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,129.8400,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.3700,226.4200,0.0000,0.0000,269.9999,0.0000,0.0000,66.0600,57.7100,270.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,352.0300,0.0000,0.0000,0.0000,89.6200,116.0400,121.6400,335.6400,132.3600,3.7400,13.7000,11.1200,17.6700,46.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7200,0.0000,0.0000,41.9300,0.0000,0.0000,0.0000,51.8600,1.0000,0.0000,0.0000,0.0000,14.8700,9.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,64.2600,1.7200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6500,1.4700,4.9200,0.0000,0.0000,1.8500,1.4900,0.0000,0.0000,0.0000,89.3300,29.7800,29.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8500,5.1300,2.1300,1.7200,5.8200,1.6200,0.7400,0.7500,0.8700,0.0000,1.8200,0.2500,1.9000,1.0500,1.5800,3.3900,15.1500,28.3600,28.3600,1.1600,0.0000,2.3000,1.8700,1.8800,2.5800,1.2800,2.0500,5.0400,1.8000,2.8600,0.9300,3.3800,3.4100,0.0000,0.0000,0.0000,0.0000,1.7000,1.2900,0.0000,4.1300,0.0000,1.3100,0.0000,0.0000,0.8000,1.7300
91,44IS2022/12/14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,129.8400,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.3700,226.4200,0.0000,0.0000,269.9999,0.0000,0.0000,66.0600,76.9400,270.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,352.0600,0.0000,0.0000,0.0000,89.6200,116.0400,121.6400,335.6400,132.3600,3.7400,8.5000,11.1200,32.2800,73.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7200,0.0000,0.0000,41.9300,0.0000,0.0000,0.0000,51.8600,0.9000,0.0000,0.0000,0.0000,14.8700,9.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,64.2600,1.7200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6500,1.4700,4.9200,0.0000,0.0000,1.8500,1.4900,0.0000,0.0000,0.0000,89.3300,29.7800,29.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8500,5.1300,2.1300,1.7200,5.8200,1.6200,0.7700,0.7700,0.8700,0.0000,1.8200,0.2500,1.9000,1.0500,1.5800,3.3900,15.3000,28.4000,28.4000,1.1600,0.0000,2.3000,1.8700,1.8800,2.5800,1.2800,2.0500,5.0400,1.8000,2.8600,0.9300,3.3800,3.4100,0.0000,0.0000,0.0000,0.0000,1.7000,1.2900,0.0000,4.1300,0.0000,1.3100,0.0000,0.0000,0.8000,1.7300
90,44IS2022/12/14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,175.9200,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55.0400,226.4200,0.0000,0.0000,269.9999,0.0000,0.0000,66.0600,81.7500,270.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,352.0300,0.0000,0.0000,0.0000,89.6200,116.0400,121.6400,335.6400,132.3600,3.7400,8.5000,10.9500,32.2800,73.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7200,0.0000,0.0000,41.9300,0.0000,0.0000,0.0000,51.8600,0.7700,0.0000,0.0000,0.0000,14.8700,9.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.5900,1.7200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6500,1.4700,4.8300,0.0000,0.0000,1.8500,1.4900,0.0000,0.0000,0.0000,106.6100,35.5400,35.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8500,5.1300,2.1300,1.7200,5.8200,1.6200,0.7700,0.7700,0.9000,0.0000,1.8200,0.2500,1.9000,1.0500,1.5800,3.3900,18.5700,54.8800,54.8800,1.1600,0.0000,2.3600,1.8700,1.8800,2.5800,1.2800,2.0500,5.0400,1.8000,2.8600,0.9300,3.3800,3.4100,0.0000,0.0000,0.0000,0.0000,1.7000,1.2900,0.0000,4.1300,0.0000,1.3100,0.0000,0.0000,0.8000,1.7300
89,44IS2022/12/14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,224.0100,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55.0400,231.2300,0.0000,0.0000,269.9999,0.0000,0.0000,66.0600,81.7500,270.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,352.0600,0.0000,0.0000,7.6600,89.6200,116.0400,121.6400,335.6400,132.3600,10.1800,19.9200,15.9500,32.2800,73.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7200,0.0000,0.0000,41.9300,0.0000,0.0000,0.0000,51.8600,0.6300,0.0000,0.0000,0.0000,14.8700,9.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.2900,1.7200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6500,1.4700,4.9800,0.0000,0.0000,1.8500,1.4900,0.0000,0.0000,0.0000,106.9000,35.6400,35.6300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8500,5.1300,2.1300,1.7200,5.8200,1.6200,0.7600,0.7700,0.8500,0.0000,1.8200,0.2500,1.9000,1.0500,1.5800,3.3900,19.0600,48.2100,48.2100,1.1600,0.0000,2.3600,1.8700,1.8800,2.5800,1.2800,2.0500,5.0400,1.8000,2.8600,0.9300,3.3800,3.4100,0.0000,0.0000,0.0000,0.0000,1.7000,1.2900,0.0000,4.1300,0.0000,1.3100,0.0000,0.0000,0.8000,1.7300
88,44IS2022/12/14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.2600,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.7100,231.2300,0.0000,0.0000,269.9998,0.0000,0.0000,66.0600,81.7500,230.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,353.1400,0.0000,0.0000,11.3500,89.6200,116.0400,121.6400,335.6400,132.3600,10.1800,19.9200,15.9500,32.2800,73.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7200,0.0000,0.0000,41.9300,0.0000,0.0000,0.0000,51.8600,0.3900,0.0000,0.0000,0.0000,14.8700,9.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.2900,1.7200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6500,1.4700,4.8800,0.0000,0.0000,1.8500,1.4900,0.0000,0.0000,0.0000,107.2100,35.7400,35.7400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8500,5.1300,2.1300,1.7200,5.8200,1.6200,0.7300,0.7400,0.7600,0.0000,1.8200,0.2500,1.9000,1.0500,1.5800,3.3900,19.1300,41.5100,41.5100,1.1600,0.0000,2.3600,1.8700,1.8800,2.5800,1.2800,2.0500,5.0400,1.8000,2.8600,0.9300,3.3800,3.4100,0.0000,0.0000,0.0000,0.0000,1.7000,1.2900,0.0000,4.1300,0.0000,1.3100,0.0000,0.0000,0.8000,1.7300
87,44IS2022/12/14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.2600,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.7400,231.2300,0.0000,0.0000,269.9998,0.0000,0.0000,66.0600,100.7500,270.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,371.7900,0.0000,0.0000,17.4600,89.6200,116.0400,121.6400,335.6400,132.3600,10.1800,34.4500,20.8500,43.8000,94.5800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7200,0.0000,0.0000,41.9300,0.0000,0.0000,0.0000,51.8600,1.3800,0.0000,0.0000,0.0000,14.8700,9.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.2900,1.7200,1.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.6500,1.4700,4.8700,0.0000,0.0000,1.8500,1.4900,0.0000,0.0000,0.0000,107.1400,35.7100,35.7200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8500,5.1300,2.1300,1.7200,5.8200,1.6200,0.7300,0.7400,0.7600,0.0000,1.8200,0.2500,1.9000,1.0500,1.5800,3.3900,19.1900,41.4500,41.4500,1.1600,0.0000,2.3600,1.8700,1.8800,2.5800,1.2800,2.0500,5.0400,1.8000,2.8600,0.9300,3.3800,3.4100,0.0000,0.0000,0.0000,0.0000,1.7000,1.2900,0.0000,4.1300,0.0000,1.3100,0.0000,0.0000,0.8000,1.7300
