timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL
1,83EnBRPL2024/08/01,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,9.4261,67.1869,0.0000,99.6096,286.3776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.3825,0.0000,0.0000,6.2806,63.7752,52.1606,73.6762,51.5535,24.2981,5.2656,18.3649,11.5893,14.1291,65.1334,0.0000,18.5445,29.3344,29.8423,0.0000,38.9571,24.6060,0.0000,0.0000,27.4685,0.0000,0.0000,0.0000,22.5758,1.9369,0.0000,0.0000,0.0000,16.9707,14.4128,18.5123,0.0000,0.0000,16.1277,21.4098,13.9747,62.4104,4.7829,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,15.0000,43.3300,0.0000,0.0000,0.0000,0.0000,0.0000,11.2227,29.2700,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
2,83EnBRPL2024/08/01,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,9.4261,67.1869,0.0000,99.6096,286.3776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.3825,0.0000,0.0000,6.2806,63.7752,52.1606,73.6762,51.5535,24.2981,5.2656,18.3649,11.5893,14.1291,65.1334,0.0000,18.5445,29.3344,29.8423,0.0000,38.9571,24.6060,0.0000,0.0000,27.4685,0.0000,0.0000,0.0000,22.5758,1.9369,0.0000,0.0000,0.0000,16.9707,14.4128,18.5123,0.0000,0.0000,16.1277,21.4098,13.9747,62.4104,4.7829,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,15.0000,43.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.2227,29.2700,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
3,83EnBRPL2024/08/01,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,9.4261,67.1869,0.0000,99.6096,286.3776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.3825,0.0000,0.0000,6.2806,63.7752,52.1606,73.6762,51.5535,24.2981,5.2656,18.3649,11.5893,14.1291,65.1334,0.0000,18.5445,29.3344,29.8423,0.0000,38.9571,24.6060,0.0000,0.0000,27.4685,0.0000,0.0000,0.0000,22.5758,2.0423,0.0000,0.0000,0.0000,16.9707,14.4128,18.5123,0.0000,0.0000,16.1277,21.4098,13.9747,62.4104,3.9967,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,15.0000,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.2227,29.2700,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
4,83EnBRPL2024/08/01,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,9.4261,67.1869,0.0000,99.6096,286.3776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.3825,0.0000,0.0000,6.2806,63.7752,52.1606,73.6762,51.5535,24.2981,5.2656,18.3649,11.5893,14.1291,65.1334,0.0000,18.5445,29.3344,29.8423,0.0000,38.9571,24.6060,0.0000,0.0000,27.4685,0.0000,0.0000,0.0000,22.5758,2.0159,0.0000,0.0000,0.0000,14.0632,14.4128,18.5123,0.0000,0.0000,16.1277,21.4098,13.9747,62.4104,3.9967,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,15.3400,45.3300,0.0000,0.0000,0.0000,0.0000,0.0000,11.2227,29.2700,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
5,83EnBRPL2024/08/01,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,9.4261,67.1869,0.0000,99.6096,286.3776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.3825,0.0000,0.0000,6.2806,63.7752,52.1606,73.6762,51.5535,24.2981,5.2656,18.3649,11.5893,14.1291,65.1334,0.0000,18.5445,29.5734,29.8423,0.0000,38.9571,24.6060,0.0000,0.0000,27.4685,0.0000,0.0000,0.0000,22.5758,1.9369,0.0000,0.0000,0.0000,11.3928,14.4128,18.5123,0.0000,0.0000,16.1277,21.4098,7.2678,62.4104,3.9967,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,15.6600,61.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.2227,29.2700,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
6,83EnBRPL2024/08/01,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,9.4261,67.1869,0.0000,99.6096,286.3776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.3825,0.0000,0.0000,6.2806,63.7752,52.1606,73.6762,51.5535,24.2981,5.2656,18.3649,11.5893,14.1291,65.1334,0.0000,18.5445,29.5734,29.8423,0.0000,38.9571,24.6060,0.0000,0.0000,27.4685,0.0000,0.0000,0.0000,22.5758,1.9369,0.0000,0.0000,0.0000,11.3928,14.4128,18.5123,0.0000,0.0000,16.1277,21.4098,7.2678,62.4104,3.9967,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,22.6600,62.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.2227,29.2700,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
7,83EnBRPL2024/08/01,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,9.4261,67.1869,0.0000,99.6096,286.3776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.3825,0.0000,0.0000,6.2806,63.7752,52.1606,73.6762,51.5535,24.2981,5.2656,18.3649,11.5893,14.1291,65.1334,0.0000,18.5445,29.5734,29.8423,0.0000,38.9571,24.6060,0.0000,0.0000,27.4685,0.0000,0.0000,0.0000,22.5758,1.9369,0.0000,0.0000,0.0000,11.3928,6.4968,18.5123,0.0000,0.0000,16.1277,21.4098,7.2678,62.4104,3.9967,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,24.0000,62.3300,0.0000,0.0000,0.0000,0.0000,0.0000,11.2227,100.0000,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
8,83EnBRPL2024/08/01,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,9.4261,67.1869,0.0000,99.6096,286.3776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.3825,0.0000,0.0000,6.2806,63.7752,52.1606,73.6762,51.5535,24.2981,5.2656,18.3649,11.5893,14.1291,65.1334,0.0000,18.5445,29.5734,29.8423,0.0000,38.9571,24.6060,0.0000,0.0000,27.4685,0.0000,0.0000,0.0000,22.5758,1.9369,0.0000,0.0000,0.0000,11.3928,6.4968,18.5123,0.0000,0.0000,16.1277,21.4098,7.2678,62.4104,3.9967,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,25.0000,62.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.2227,100.0000,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
9,83EnBRPL2024/08/01,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,9.4261,67.1869,0.0000,99.6096,286.3776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.3825,0.0000,0.0000,6.2806,63.7752,52.1606,73.6762,51.5535,24.2981,5.2656,18.3649,11.5893,14.1291,65.1334,0.0000,18.7746,29.5734,29.8423,0.0000,38.9571,24.6060,0.0000,0.0000,27.4685,0.0000,0.0000,0.0000,22.5758,1.9632,0.0000,0.0000,0.0000,11.3928,6.4968,18.5123,0.0000,0.0000,16.1277,21.4098,7.2678,62.4104,4.0494,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,25.3400,63.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.2227,100.0000,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
10,83EnBRPL2024/08/01,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,9.4261,67.1869,0.0000,99.6096,286.3776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.3825,0.0000,0.0000,6.2806,63.7752,52.1606,73.6762,51.5535,24.2981,5.2656,18.3649,11.5893,14.1291,65.1334,0.0000,18.7746,29.5734,29.8423,0.0000,38.9571,24.6060,0.0000,0.0000,27.4685,0.0000,0.0000,0.0000,22.5758,1.9632,0.0000,0.0000,0.0000,16.9707,6.4968,18.5123,0.0000,0.0000,16.1277,21.4098,7.2678,62.4104,4.0494,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,84.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,25.3400,63.3300,0.0000,0.0000,0.0000,0.0000,0.0000,11.2227,100.0000,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
