genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RAPPD,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,2.4090836,0,0,0,3.1878,,0,0,2.1905928,1.4064545,0,0,0,5.1056313,1.3634676,0.426393,2.3725625,0,2.93654515,,,0,0,,,,0,,0,,1.16647905,2.7322064,,,,,,,1.360788,0.677732,0.7024754,0,4.07616605,1.87935,1.23530715,1.37038,1.5250114,,,0,0,0.7307685,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.60698,0.30448,0.542179,0,1.4781976,
2,0,0,0,2.4090836,0,0,0,3.1878,,0,0,2.1905928,1.4064545,0,0,0,5.1056313,1.3634676,0.426393,2.3725625,0,2.93654515,,,0,0,,,,0,,0,,1.16647905,2.7322064,,,,,,,1.360788,0.677732,0.7024754,0,4.07616605,1.87935,1.23530715,1.37038,1.5250114,,,0,0,0.7307685,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.60698,0.30448,0.542179,0,1.4781976,
3,0,0,0,2.4090836,0,0,0,3.1878,,0,0,2.1905928,1.4064545,0,0,0,5.1056313,1.3634676,0.426393,2.3725625,0,2.93654515,,,0,0,,,,0,,0,,1.16647905,2.7322064,,,,,,,1.360788,0.677732,0.7024754,0,4.07616605,1.87935,1.23530715,1.37038,1.5250114,,,0,0,0.7307685,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.60698,0.30448,0.542179,0,1.4781976,
4,0,0,0,2.4090836,0,0,0,3.1878,,0,0,2.1905928,1.4064545,0,0,0,5.1056313,1.3634676,0.426393,2.3725625,0,2.93654515,,,0,0,,,,0,,0,,1.16647905,2.7322064,,,,,,,1.360788,0.677732,0.7024754,0,4.07616605,1.87935,1.23530715,1.37038,1.5250114,,,0,0,0.7307685,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.60698,0.30448,0.542179,0,1.4781976,
5,0,0,0,2.4090836,0,0,0,3.1878,,0,0,2.1905928,1.4064545,0,0,0,5.1056313,1.3634676,0.426393,2.3725625,0,2.93654515,,,0,0,,,,0,,0,,1.16647905,2.7322064,,,,,,,1.360788,0.677732,0.7024754,0,4.07616605,1.87935,1.23530715,1.37038,1.5250114,,,0,0,0.7307685,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.60698,0.30448,0.542179,0,1.3547589,
6,0,0,0,2.4090836,0,0,0,3.1878,,0,0,2.1905928,1.4064545,0,0,0,5.1056313,1.3634676,0.426393,2.3725625,0,2.93654515,,,0,0,,,,0,,0,,1.16647905,2.7322064,,,,,,,1.360788,0.677732,0.7024754,0,4.07616605,1.87935,1.23530715,1.37038,1.5250114,,,0,0,0.7307685,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.60698,0.30448,0.542179,0,1.3547589,
7,0,0,0,2.4090836,0,0,0,3.4947396,,0,0,2.1905928,1.4064545,0,0,0,5.1056313,1.3634676,0.426393,2.3725625,0,2.93654515,,,0,0,,,,0,,0,,1.16647905,2.7322064,,,,,,,1.360788,0.677732,0.7024754,0,4.07616605,1.87935,1.23530715,1.37038,1.5250114,,,0,0,0.7307685,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.60698,0.30448,0.542179,0,1.3547589,
8,0,0,0,2.4090836,0,0,0,3.4947396,,0,0,2.1905928,1.4064545,0,0,0,5.1056313,1.3634676,0.426393,2.3725625,0,2.93654515,,,0,0,,,,0,,0,,1.16647905,2.7322064,,,,,,,1.360788,0.677732,0.7024754,0,4.07616605,1.87935,1.23530715,1.37038,1.5250114,,,0,0,0.7307685,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.60698,0.30448,0.542179,0,1.3547589,
9,0,0,0,2.4090836,0,0,0,3.4947396,,0,0,2.1905928,1.4064545,0,0,0,5.1056313,1.3634676,0.426393,2.3725625,0,2.93654515,,,0,0,,,,0,,0,,1.16647905,2.7322064,,,,,,,1.360788,0.677732,0.7024754,0,4.07616605,1.87935,1.23530715,1.37038,1.5250114,,,0,0,0.7307685,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.60698,0.30448,0.542179,0,1.3547589,
10,0,0,0,2.4090836,0,0,0,3.4947396,,0,0,2.1905928,1.4064545,0,0,0,5.1056313,1.3634676,0.426393,2.3725625,0,2.93654515,,,0,0,,,,0,,0,,1.16647905,2.7322064,,,,,,,1.360788,0.677732,0.7024754,0,4.07616605,1.87935,1.23530715,1.37038,1.5250114,,,0,0,0.48756565,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.60698,0.30448,0.542179,0,1.3547589,
11,0,0,0,2.4090836,0,0,0,3.4947396,,0,0,2.1905928,1.4064545,0,0,0,5.1056313,1.3634676,0.426393,2.3725625,0,2.93654515,,,0,0,,,,0,,0,,1.16647905,2.7322064,,,,,,,1.360788,0.677732,0.7024754,0,4.07616605,1.87935,1.23530715,1.37038,1.5250114,,,0,0,0.48756565,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.60698,0.30448,0.542179,0,1.3547589,
12,0,0,0,2.4090836,0,0,0,3.4947396,,0,0,2.1905928,1.4064545,0,0,0,5.1056313,1.3634676,0.426393,2.3725625,0,2.93654515,,,0,0,,,,0,,0,,1.16647905,2.7322064,,,,,,,1.360788,0.677732,0.7024754,0,4.07616605,1.87935,1.23530715,1.37038,1.5250114,,,0,0,0.48756565,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.60698,0.30448,0.542179,0,1.3547589,
13,0,0,0,2.4090836,0,0,0,3.4947396,,0,0,2.1905928,1.4064545,0,0,0,5.1056313,1.3634676,0.426393,2.3725625,0,2.93654515,,,0,0,,,,0,,0,,1.16647905,2.7322064,,,,,,,1.360788,0.677732,0.7024754,0,4.07616605,1.87935,1.23530715,1.37038,1.5250114,,,0,0,0.48756565,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.60698,0.30448,0.542179,0,1.3547589,
14,0,0,0,2.4090836,0,0,0,3.4947396,,0,0,2.1905928,1.4064545,0,0,0,5.1056313,1.3634676,0.426393,2.3725625,0,2.93654515,,,0,0,,,,0,,0,,1.16647905,2.7322064,,,,,,,1.360788,0.677732,0.7024754,0,4.07616605,1.87935,1.23530715,1.37038,1.5250114,,,0,0,0.48756565,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.60698,0.30448,0.542179,0,1.3547589,
15,0,0,0,2.4090836,0,0,0,3.4947396,,0,0,2.1905928,1.4064545,0,0,0,5.1056313,1.3634676,0.426393,2.3725625,0,2.93654515,,,0,0,,,,0,,0,,1.16647905,2.7322064,,,,,,,1.360788,0.677732,0.7024754,0,4.07616605,1.87935,1.23530715,1.37038,1.5250114,,,0,0,0.48756565,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.60698,0.30448,0.542179,0,1.3547589,
16,0,0,0,2.4090836,0,0,0,3.4947396,,0,0,2.1905928,1.4064545,0,0,0,5.1056313,1.3634676,0.426393,2.3725625,0,2.93654515,,,0,0,,,,0,,0,,1.16647905,2.7322064,,,,,,,1.360788,0.677732,0.7024754,0,4.07616605,1.87935,1.23530715,1.37038,1.5250114,,,0,0,0.48756565,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.60698,0.30448,0.542179,0,1.3547589,
17,0,0,0,2.4090836,0,0,0,3.4947396,,0,0,2.1905928,1.4064545,0,0,0,5.1056313,1.3634676,0.426393,2.3725625,0,2.93654515,,,0,0,,,,0,,0,,1.16647905,2.7322064,,,,,,,1.360788,0.677732,0.7024754,0,4.07616605,1.87935,1.23530715,1.37038,1.5250114,,,0,0,0.48756565,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.60698,0.30448,0.542179,0,1.3547589,
18,0,0,0,2.4090836,0,0,0,3.4947396,,0,0,2.1905928,1.4064545,0,0,0,5.1056313,1.3634676,0.426393,2.3725625,0,2.87109515,,,0,0,,,,0,,0,,1.16647905,2.7322064,,,,,,,1.360788,0.677732,0.7024754,0,4.07616605,1.87935,1.23530715,1.37038,1.5250114,,,0,0,0.48756565,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.60698,0.30448,0.542179,0,1.3547589,
19,0,0,0,2.4090836,0,0,0,3.4947396,,0,0,2.1905928,1.4064545,0,0,0,5.1056313,1.3634676,0.426393,2.3725625,0,2.87109515,,,0,0,,,,0,,0,,1.16647905,2.7322064,,,,,,,1.360788,0.677732,0.7024754,0,4.07616605,1.87935,1.23530715,1.37038,1.5250114,,,0,0,0.48756565,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.60698,0.30448,0.542179,0,1.3547589,
20,0,0,0,2.3474088,0,0,0,3.4947396,,0,0,2.1905928,1.4064545,0,0,0,5.1056313,1.3634676,0.426393,2.3725625,0,2.87109515,,,0,0,,,,0,,0,,1.16647905,2.7322064,,,,,,,1.360788,0.677732,0.7024754,0,4.07616605,1.87935,1.23530715,1.37038,1.5250114,,,0,0,0.48756565,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.60698,0.30448,0.542179,0,1.3547589,
21,0,0,0,2.3474088,0,0,0,3.4947396,,0,0,2.1905928,1.4064545,0,0,0,5.1056313,1.3634676,0.426393,2.3725625,0,2.87109515,,,0,0,,,,0,,0,,1.16647905,2.7322064,,,,,,,1.360788,0.677732,0.7024754,0,4.07616605,1.87935,1.23530715,1.37038,1.5250114,,,0,0,0.2435895,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.60698,0.30448,0.542179,0,1.3547589,
22,0,0,0,2.3474088,0,0,0,3.4947396,,0,0,2.1905928,1.4064545,0,0,0,5.1056313,1.3634676,0.426393,2.3725625,0,2.87109515,,,0,0,,,,0,,0,,1.16647905,2.7322064,,,,,,,1.360788,0.677732,0.7024754,0,4.07616605,1.87935,1.23530715,1.37038,1.5250114,,,0,0,0,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.60698,0.30448,0.542179,0,1.3547589,
23,0,0,0,2.3474088,0,0,0,3.4947396,,0,0,2.1905928,1.4064545,0,0,0,5.1056313,1.3634676,0.426393,2.3725625,0,2.87109515,,,0,0,,,,0,,0,,1.16647905,2.7322064,,,,,,,1.360788,0.677732,0.7024754,0,4.07616605,1.87935,1.23530715,1.37038,1.5250114,,,0,0,0,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.60698,0.30448,0.542179,0,1.3547589,
24,0,0,0,2.3474088,0,0,0,3.4947396,,0,0,2.1905928,0.9366995,0,0,0,5.1056313,1.3634676,0.426393,2.3725625,0,2.87109515,,,0,0,,,,0,,0,,1.16647905,2.7322064,,,,,,,1.360788,0.677732,0.7024754,0,4.07616605,1.87935,1.23530715,1.37038,1.5250114,,,0,0,0,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.60698,0.30448,0.542179,0,1.3547589,
25,0,0,0,2.3474088,0,0,0,3.4947396,,0,0,2.1905928,0.9366995,0,0,0,5.1056313,1.3634676,0.426393,2.3725625,0,2.87109515,,,0,0,,,,0,,0,,1.16647905,2.7322064,,,,,,,1.360788,0.677732,0.7024754,0,4.07616605,1.87935,1.23530715,1.37038,1.5250114,,,0,0,0,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.60698,0.30448,0.542179,0,1.3547589,
26,0,0,0,2.3474088,0,0,0,3.4947396,,0,0,2.1905928,0.9366995,0,0,0,5.1056313,1.3634676,0.426393,2.3725625,0,2.87109515,,,0,0,,,,0,,0,,1.16647905,2.7322064,,,,,,,1.360788,0.677732,0.7024754,0,4.07616605,1.87935,1.23530715,1.37038,1.5250114,,,0,0,0,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.60698,0.30448,0.542179,0,1.3547589,
27,0,0,0,2.3474088,0,0,0,3.4947396,,0,0,2.1905928,0.9366995,0,0,0,5.1056313,1.3634676,0.8520072,2.3725625,0,2.74019515,,,0,0,,,,0,,0,,1.16647905,2.7322064,,,,,,,1.360788,0.677732,0.7024754,0,4.07616605,1.87935,1.23530715,1.37038,1.5250114,,,0,0,0,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.60698,0.30448,0.542179,0,1.3547589,
28,0,0,0,2.3474088,0,0,0,3.4947396,,0,0,2.1905928,0.9366995,0,0,0,5.1056313,1.3634676,0.8520072,2.3725625,0,2.74019515,,,0,0,,,,0,,0,,1.16647905,2.0145653,,,,,,,1.360788,0.677732,0.5162487,0,4.07616605,1.87935,1.23530715,1.37038,1.5250114,,,0,0,0,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.60698,0.30448,0.542179,0,1.3547589,
29,0,0,0,2.3168068,0,0,0,3.4947396,,0,0,2.1905928,0.9366995,0,0,0,5.1056313,1.3634676,0.8520072,2.3725625,0,2.74019515,,,0,0,,,,0,,0,,1.16647905,2.0145653,,,,,,,1.360788,0.677732,0.5162487,0,4.07616605,1.87935,1.23530715,1.37038,1.5250114,,,0,0,0,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.60698,0.30448,0.542179,0,1.3547589,
30,0,0,0,2.3168068,0,0,0,3.4947396,,0,0,2.1905928,0.9366995,0,0,0,5.1056313,1.3640616,0.8520072,2.3725625,0,2.74019515,,,0,0,,,,0,,0,,1.16647905,2.0145653,,,,,,,1.360788,0.677732,0.5162487,0,4.07616605,1.87935,1.23530715,1.37038,1.5250114,,,0,0,0,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.60698,0.30448,0.542179,0,1.3547589,
31,0,0,0,2.3168068,0,0,0,3.4947396,,0,0,2.1905928,0.9366995,0,0,0,5.1056313,1.3640616,0.8520072,2.3725625,0,2.74019515,,,0,0,,,,0,,0,,1.16647905,2.0145653,,,,,,,1.360788,0.677732,0.5162487,0,4.07616605,1.87935,1.23530715,1.37038,1.5250114,,,0,0,0,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.6138,0.30448,0.542179,0,1.3547589,
32,0,0,0,2.3168068,0,0,0,3.4947396,,0,0,2.1905928,0.9366995,0,0,0,5.1056313,1.3640616,0.8520072,2.3725625,0,2.74019515,,,0,0,,,,0,,0,,1.16647905,2.0145653,,,,,,,1.360788,0.677732,0.5162487,0,4.07616605,1.87935,1.23530715,1.37038,1.5250114,,,0,0,0,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.6138,0.30448,0.754336,0,1.3547589,
33,0,0,0,2.2852632,0,0,0,3.4947396,,0,0,2.1905928,0.9366995,0,0,0,4.594788,1.3640616,0.8520072,2.3725625,0,2.87109515,,,0,0,,,,0,,0,,1.16647905,1.7942848,,,,,,,1.360788,0.677732,0.4596735,0,4.07616605,1.87935,1.23530715,1.37038,1.5250114,,,0,0,0,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.6138,0.30448,0.754336,0,1.3547589,
34,0,0,0,2.2852632,0,0,0,3.4947396,,0,0,2.1905928,0.9366995,0,0,0,4.594788,1.3640616,0.8520072,2.3725625,0,2.87109515,,,0,0,,,,0,,0,,1.16647905,1.7942848,,,,,,,1.360788,0.677732,0.4596735,0,4.07616605,1.87935,1.23530715,1.37038,1.5250114,,,0,0,0,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.6138,0.30448,0.754336,0,1.3547589,
35,0,0,0,2.2852632,0,0,0,3.4947396,,0,0,2.1905928,0,0,0,0,4.594788,1.3640616,0.8520072,2.3725625,0,2.87109515,,,0,0,,,,0,,0,,1.16647905,1.7942848,,,,,,,1.360788,0.677732,0.4596735,0,4.07616605,1.87935,1.23530715,1.37038,1.5250114,,,0,0,0,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.6138,0.30448,0.754336,0,1.3547589,
36,0,0,0,2.2852632,0,0,0,3.4947396,,0,0,1.4599464,0,0,0,0,4.594788,1.3640616,0.8520072,2.3725625,0,2.87109515,,,0,0,,,,0,,0,,1.16647905,1.7942848,,,,,,,1.360788,0.677732,0.4596735,0,4.07616605,1.87935,1.23530715,1.37038,1.5250114,,,0,0,0,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.6138,0.30448,0.754336,0,1.3547589,
37,0,0,0,2.2852632,0,0,0,3.4947396,,0,0,0.7301976,0,0,0,0,4.594788,1.3640616,0.8520072,2.3725625,0,2.87109515,,,0,0,,,,0,,0,,1.16647905,1.7942848,,,,,,,1.360788,0.677732,0.4596735,0,4.07616605,1.87935,1.23530715,1.37038,1.5250114,,,0,0,0,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.6138,0.30448,0.754336,0,1.4781976,
38,0,0,0,2.2852632,0,0,0,3.4947396,,0,0,0.7301976,0,0,0,0,4.594788,1.3640616,0.426393,2.3725625,0,2.87109515,,,0,0,,,,0,,0,,1.16647905,1.7942848,,,,,,,1.360788,0.677732,0.4596735,0,4.07616605,1.87935,1.23530715,1.37038,1.5250114,,,0,0,0,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.6138,0.30448,0.754336,0,1.4781976,
39,0,0,0,2.2852632,0,0,0,3.4947396,,0,0,0.7301976,0,0,0,0,4.594788,1.3640616,0,2.3725625,0,2.87109515,,,0,0,,,,0,,0,,1.16647905,1.7942848,,,,,,,1.360788,0.1232605,0.4596735,0,4.07616605,1.87935,1.23530715,1.37038,1.5250114,,,0,0,0,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.6138,0.30448,0.754336,0,1.4781976,
40,0,0,0,2.2852632,0,0,0,3.4947396,,0,0,0.7301976,0,0,0,0,4.594788,1.3640616,0,2.3725625,0,2.87109515,,,0,0,,,,0,,0,,1.16647905,0.9787008,,,,,,,1.360788,0,0.2522311,0,4.07616605,1.87935,1.23530715,1.37038,1.5250114,,,0,0,0,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.6138,0.30448,0.754336,0,1.4781976,
41,0,0,0,2.2852632,0,0,0,3.4947396,,0,0,0.7301976,0,0,0,0,4.594788,1.3640616,0,2.3725625,0,2.80564515,,,0,0,,,,0,,0,,1.16647905,0,,,,,,,1.360788,0,0,0,4.07616605,1.87935,1.23530715,1.37038,1.5250114,,,0,0,0,,,2.5136848,,0,,0,1.343661,,,0.1880516,0.6138,0.30448,0.754336,0,1.3547589,
