Timeslot,Revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL
23:45-24:00,58DC2022/09/30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,192.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,80.00,653.15,116.95,0.00,320.00,0.00,0.00,57.96,100.01,271.41,0.00,0.00,0.00,0.00,0.00,12.26,215.53,0.00,0.00,20.16,46.00,118.13,123.67,275.63,139.31,21.82,42.39,26.39,42.49,147.52,0.00,9.45,21.72,2.19,0.00,46.68,28.59,16.00,12.00,19.12,0.00,0.00,0.00,50.76,21.76,33.08,47.78,53.16,15.46,11.43,42.66,0.00,0.00,36.54,49.44,3.18,34.86,9.48,13.11,0.00,0.00,0.00,950.00,0.00,0.78,8.31,43.68,0.00,200.00,5.29,7.30,0.00,0.00,6.03,33.43,11.14,11.15,300.00,300.00,100.00,200.00,200.00,200.00,3.98,16.21,5.77,3.11,24.07,2.15,2.23,3.98,1.07,0.46,3.81,0.50,1.97,4.39,1.73,7.17,5.46,27.00,27.00
23:30-23:45,58DC2022/09/30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,192.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,80.00,653.15,116.95,0.00,320.00,0.00,0.00,57.96,100.01,271.41,0.00,0.00,0.00,0.00,0.00,28.94,215.53,0.00,0.00,20.16,46.00,118.13,123.67,275.63,139.31,21.82,42.39,26.39,40.06,147.52,0.00,9.45,21.72,2.19,0.00,46.68,28.59,16.00,12.00,19.12,0.00,0.00,0.00,50.76,21.76,33.08,47.78,53.16,15.46,11.43,42.66,0.00,0.00,36.54,49.44,3.18,34.86,9.48,13.11,0.00,0.00,0.00,950.00,0.00,0.78,8.31,43.68,0.00,200.00,5.29,7.30,0.00,0.00,6.03,32.78,10.93,10.93,300.00,300.00,100.00,200.00,200.00,200.00,3.98,16.21,5.77,3.11,24.07,2.15,2.23,3.98,1.07,0.46,3.81,0.50,1.97,4.39,1.73,7.17,5.52,26.76,26.76
23:15-23:30,58DC2022/09/30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,192.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,80.00,653.15,116.95,0.00,320.00,0.00,0.00,57.96,100.01,271.41,0.00,0.00,0.00,0.00,0.00,28.94,215.53,0.00,0.00,20.16,46.00,118.13,123.67,275.63,139.31,21.82,42.39,26.39,42.49,147.52,0.00,9.45,21.72,2.19,0.00,46.68,28.59,16.00,12.00,19.12,0.00,0.00,0.00,50.76,21.76,33.08,47.78,53.16,15.46,11.43,42.66,0.00,0.00,36.54,49.44,3.18,34.86,9.48,13.11,0.00,0.00,0.00,950.00,0.00,0.78,8.31,43.66,0.00,200.00,5.29,7.30,0.00,0.00,6.03,31.66,10.55,10.55,300.00,300.00,100.00,200.00,200.00,200.00,3.98,16.21,5.77,3.11,24.07,2.15,2.23,3.98,1.07,0.46,3.81,0.50,1.97,4.39,1.73,7.17,5.56,26.95,26.95
23:00-23:15,58DC2022/09/30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,192.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,80.00,653.15,116.95,0.00,320.00,0.00,0.00,57.96,100.01,271.41,0.00,0.00,0.00,0.00,0.00,28.94,215.53,0.00,0.00,20.16,46.00,118.13,123.67,275.63,139.31,21.82,42.39,26.39,42.49,147.52,0.00,9.45,21.72,2.19,0.00,46.68,28.59,16.00,12.00,19.12,0.00,0.00,0.00,50.76,21.76,33.08,47.78,53.16,15.46,11.43,42.66,0.00,0.00,36.54,49.44,3.18,34.86,9.48,13.11,0.00,0.00,0.00,950.00,0.00,0.78,8.31,43.81,0.00,200.00,5.29,7.30,0.00,0.00,6.03,31.10,10.37,10.37,300.00,300.00,100.00,200.00,200.00,200.00,3.98,16.21,5.77,3.11,24.07,2.15,2.23,3.98,1.07,0.46,3.81,0.50,1.97,4.39,1.73,7.17,5.37,27.33,27.33
22:45-23:00,58DC2022/09/30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,192.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,80.00,653.15,140.35,0.00,320.00,0.00,0.00,57.96,100.01,271.41,0.00,0.00,0.00,0.00,0.00,28.68,215.53,0.00,0.00,20.16,46.00,118.13,123.67,275.63,139.31,21.82,42.39,26.39,46.40,147.52,0.00,9.45,21.72,2.19,0.00,46.68,30.17,15.74,12.00,19.12,0.00,0.00,0.00,50.76,21.76,33.08,47.78,53.16,19.87,11.43,43.06,39.51,29.03,36.54,52.09,14.00,34.86,9.48,19.66,0.00,0.00,0.00,950.00,0.00,0.78,8.31,43.71,0.00,200.00,5.38,7.30,0.00,0.00,6.03,30.49,10.16,10.18,300.00,300.00,100.00,200.00,200.00,200.00,3.98,16.21,5.77,3.11,24.07,2.15,2.23,3.98,1.07,0.45,3.81,0.50,1.97,4.39,1.73,7.17,5.43,27.59,27.59
22:30-22:45,58DC2022/09/30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,192.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,80.00,653.15,140.35,0.00,320.00,0.00,0.00,57.96,100.01,271.41,0.00,0.00,0.00,0.00,0.00,28.68,215.53,0.00,0.00,20.16,46.00,118.13,123.67,275.63,139.31,21.82,42.39,26.39,44.92,147.52,0.00,9.45,21.72,2.19,0.00,46.68,30.17,15.74,12.00,19.12,0.00,0.00,0.00,50.76,21.76,33.08,47.78,53.16,19.87,11.43,43.06,39.51,29.03,36.54,52.09,14.00,34.86,9.48,19.66,0.00,0.00,0.00,950.00,0.00,0.78,8.31,43.79,0.00,200.00,5.38,7.30,0.00,0.00,6.03,30.06,10.02,10.01,300.00,300.00,100.00,200.00,200.00,200.00,3.98,16.21,5.77,3.11,24.07,2.15,2.28,4.04,1.07,0.45,3.81,0.50,1.97,4.39,1.73,7.17,5.51,24.51,24.51
22:15-22:30,58DC2022/09/30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,192.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,80.00,653.15,140.35,0.00,320.00,0.00,0.00,57.96,100.01,271.41,0.00,0.00,0.00,0.00,0.00,28.68,215.53,0.00,0.00,19.46,46.00,118.13,123.67,275.63,139.31,21.82,42.39,26.39,41.88,147.52,0.00,9.45,21.72,2.19,0.00,46.68,30.17,15.74,12.00,19.12,0.00,0.00,0.00,50.76,21.76,33.08,47.78,53.16,19.87,11.43,43.06,39.51,29.03,36.54,52.09,14.00,34.86,9.48,19.66,0.00,0.00,0.00,950.00,0.00,0.78,8.31,41.29,0.00,200.00,5.38,7.30,0.00,0.00,6.03,29.92,9.97,9.98,300.00,300.00,100.00,200.00,200.00,200.00,3.98,15.77,5.77,3.11,24.07,2.15,2.28,4.04,1.07,0.45,3.81,0.50,1.97,4.39,1.73,7.17,5.55,24.84,24.84
22:00-22:15,58DC2022/09/30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,192.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,80.00,653.15,140.35,0.00,320.00,0.00,0.00,57.96,100.01,271.41,0.00,0.00,0.00,0.00,0.00,28.68,215.53,0.00,0.00,19.46,46.00,118.13,123.67,275.63,139.31,21.82,42.39,26.39,38.85,147.52,0.00,9.45,21.72,2.19,0.00,46.68,30.17,15.74,12.00,19.12,0.00,0.00,0.00,50.76,21.76,33.08,47.78,53.16,19.87,11.43,43.06,39.51,29.03,36.54,52.09,14.00,34.86,9.48,19.66,0.00,0.00,0.00,950.00,0.00,0.78,8.31,42.27,0.00,200.00,5.38,7.30,0.00,0.00,6.03,30.40,10.13,10.13,300.00,300.00,100.00,200.00,200.00,200.00,3.98,15.77,5.77,3.11,24.07,2.15,2.28,4.04,1.07,0.45,3.81,0.50,1.97,4.39,1.73,7.17,5.59,25.09,25.09
21:45-22:00,58DC2022/09/30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,192.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,80.00,653.15,140.35,0.00,320.00,0.00,0.00,57.96,100.01,271.41,0.00,0.00,0.00,0.00,0.00,12.00,215.53,0.00,0.00,19.46,46.00,118.13,123.67,275.63,139.31,21.82,42.39,26.39,34.80,147.52,0.00,9.45,21.72,2.19,0.00,46.68,26.62,15.74,12.00,19.12,0.00,0.00,0.00,50.76,21.17,33.08,47.78,53.16,19.87,11.43,42.66,39.51,29.03,36.54,49.44,14.00,34.86,9.48,3.30,0.00,0.00,0.00,950.00,0.00,0.78,8.39,42.72,0.00,200.00,5.57,7.30,0.00,0.00,6.03,30.34,10.11,10.12,300.00,300.00,100.00,200.00,200.00,200.00,3.89,15.39,5.77,3.21,25.20,2.24,2.13,3.96,1.10,0.45,3.73,0.49,1.91,4.26,1.73,7.03,5.60,25.36,25.36
21:30-21:45,58DC2022/09/30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,192.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,80.00,653.15,140.35,0.00,320.00,0.00,0.00,57.96,100.01,271.41,0.00,0.00,0.00,0.00,0.00,19.90,215.53,0.00,0.00,19.46,46.00,118.13,123.67,275.63,139.31,21.82,42.39,26.39,34.80,147.52,0.00,9.45,21.72,2.19,0.00,46.68,26.62,15.74,12.00,19.12,0.00,0.00,0.00,50.76,21.17,33.08,47.78,53.16,19.87,11.43,42.66,39.51,29.03,36.54,49.44,14.00,34.86,9.48,3.30,0.00,0.00,0.00,950.00,0.00,0.78,8.39,43.43,0.00,200.00,5.57,7.30,0.00,0.00,6.03,30.33,10.11,10.10,300.00,300.00,100.00,200.00,200.00,200.00,3.89,15.39,5.77,3.21,25.20,2.24,2.13,3.96,1.10,0.45,3.73,0.49,1.91,4.26,1.73,7.03,5.65,25.58,25.58
