genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RAPPD,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,12.7681488,0,0,0,20.6480428,,4.7249136,10.181754,12.4670502,8.89534305,0,0,0,25.1900077,93.9581335,8.32585215,14.9002172,5.024448,11.02916815,,,8.0632728,35.823348,,,,3.0138493,,0,,9.4455196,45.7253742,,,,,,,12.531123,18.7048521,2.1936046,0,17.58868815,0,36.7169649,30.5183626,31.1681502,,,32.417803,33.033825,3.1958784,,,13.81811805,,0.7802388,,1.5145812,1.791339,,,5.3589547,10.93543,6.7807696,0.722821,12.2688324,9.6539685,
2,0,0,0,12.7681488,0,0,0,20.6480428,,4.7249136,10.181754,12.4670502,8.89534305,0,0,0,25.1900077,93.9581335,8.32585215,14.9002172,5.024448,11.02916815,,,8.0632728,35.823348,,,,3.0138493,,0,,9.4455196,45.7253742,,,,,,,12.531123,18.7048521,2.1936046,0,17.58868815,0,36.7169649,30.5183626,31.1681502,,,32.417803,33.033825,3.1958784,,,13.81811805,,0.7802388,,1.5145812,1.791339,,,5.3589547,10.93543,6.7807696,0.722821,12.2688324,9.6539685,
3,0,0,0,12.7681488,0,0,0,20.6480428,,4.7249136,10.181754,12.4670502,8.89534305,0,0,0,25.1900077,93.9581335,8.32585215,14.9002172,5.024448,11.02916815,,,8.0632728,35.823348,,,,3.0138493,,0,,9.4455196,45.7253742,,,,,,,12.531123,18.7048521,2.1936046,0,17.58868815,0,36.7169649,30.5183626,31.1681502,,,32.417803,33.033825,3.1958784,,,13.81811805,,0.7802388,,1.5145812,1.791339,,,5.3589547,10.93543,6.7807696,0.722821,12.2688324,9.6539685,
4,0,0,0,12.7681488,0,0,0,20.6480428,,4.7249136,10.181754,12.4670502,8.89534305,0,0,0,25.1900077,93.9581335,8.32585215,14.9002172,5.024448,11.02916815,,,8.0632728,35.823348,,,,3.0138493,,0,,9.4455196,45.7253742,,,,,,,12.531123,18.7048521,2.1936046,0,17.58868815,0,36.7169649,30.5183626,31.1681502,,,32.417803,33.033825,3.1958784,,,13.81811805,,0.7802388,,1.5145812,1.791339,,,5.3589547,10.93543,6.7807696,0.722821,12.2688324,9.6539685,
5,0,0,0,13.1036136,0,0,0,20.6480428,,4.7249136,10.181754,12.4670502,8.89534305,0,0,0,25.1900077,93.9581335,8.32585215,14.9002172,5.024448,11.02916815,,,8.0632728,35.823348,,,,3.0138493,,0,,9.4455196,45.7253742,,,,,,,12.531123,17.14315185,2.1936046,0,17.58868815,0,36.7169649,30.5183626,31.1681502,,,32.417803,33.033825,3.1958784,,,13.81811805,,0.7802388,,1.5145812,1.791339,,,5.3589547,10.93543,6.7807696,0.722821,12.2688324,9.6539685,
6,0,0,0,13.1036136,0,0,0,20.6480428,,4.7249136,10.181754,12.4670502,8.89534305,0,0,0,25.1900077,93.9581335,8.32585215,14.9002172,5.024448,11.02916815,,,8.0632728,35.823348,,,,3.0138493,,0,,9.4455196,45.7253742,,,,,,,12.531123,17.14315185,2.1936046,0,17.58868815,0,36.7169649,30.5183626,31.1681502,,,32.417803,33.033825,3.1958784,,,13.81811805,,0.7802388,,1.5145812,1.791339,,,5.3589547,11.0583,6.7807696,1.005664,12.2688324,9.6539685,
7,0,0,0,13.1036136,0,0,0,20.6480428,,4.7249136,10.181754,12.4670502,8.89534305,0,0,0,25.1900077,93.9581335,8.32585215,14.9002172,5.024448,11.02916815,,,8.0632728,35.823348,,,,3.0138493,,0,,9.4455196,45.7253742,,,,,,,12.531123,17.14315185,2.1936046,0,17.58868815,0,36.7169649,30.5183626,31.1681502,,,32.417803,33.033825,3.1958784,,,13.81811805,,0.7802388,,1.5145812,1.791339,,,5.3589547,11.0583,6.7807696,1.005664,12.2688324,9.6539685,
8,0,0,0,13.1036136,0,0,0,20.6480428,,4.7249136,10.181754,12.4670502,8.89534305,0,0,0,25.1900077,93.9581335,8.32585215,14.9002172,5.024448,11.02916815,,,8.0632728,35.823348,,,,3.0138493,,0,,9.4455196,45.7253742,,,,,,,12.531123,17.14315185,2.1936046,0,17.58868815,0,36.7169649,30.5183626,31.1681502,,,32.417803,33.033825,1.596672,,,13.81811805,,0.7802388,,1.5145812,1.791339,,,5.3589547,11.0583,6.7807696,1.005664,12.2688324,9.6539685,
9,0,0,0,13.2726264,0,0,0,20.6480428,,4.7249136,10.181754,12.4670502,8.89534305,0,0,0,25.1900077,93.9581335,8.32585215,14.9002172,5.024448,11.02916815,,,8.0632728,35.823348,,,,3.0138493,,0,,9.4455196,45.7253742,,,,,,,12.531123,14.80694985,2.1936046,0,17.58868815,0,35.8861789,29.9304346,31.1681502,,,32.417803,33.033825,1.596672,,,13.26347055,,0.7802388,,0.4323924,1.791339,,,5.3589547,11.0583,6.7807696,1.005664,12.2688324,9.6539685,
10,0,0,0,13.2726264,0,0,0,20.6480428,,4.7249136,10.181754,12.4670502,8.89534305,0,0,0,25.1900077,93.9581335,8.32585215,14.9002172,5.024448,11.02916815,,,8.0632728,35.823348,,,,3.0138493,,0,,9.4455196,45.7253742,,,,,,,12.531123,14.80694985,2.1936046,0,17.58868815,0,35.8861789,29.9304346,31.1681502,,,32.417803,33.033825,1.5257088,,,13.26347055,,0.7802388,,0.4323924,1.791339,,,5.3589547,11.0583,6.7807696,1.005664,12.2688324,9.6539685,
