genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI3,RAMPUR,RAPPB,RAPPC,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,3.37350119799,0,0,0,4.55080624548,,2.73286728,5.888086776,5.51903792726,4.059408380885,0,0,0,5.74114261875,90.30443497064,5.10504742462,6.90636128413,1.747647,25.28357549454,,,6.1902467,13.811894525,,,,0,,0,,0,21.36964160023,,,,,,,4.26763641876,0,0,7.197565056,0,16.2030613415,27.176039068365,,,8.2789014,129.1880143125,2.207662451225,,,29.56938354348,,0,,1.41375003,0,,,3.048188123805,5.92273477125,3.68786923483,0,4.626864,4.45554612921,
2,0,0,0,3.37350119799,0,0,0,4.55080624548,,2.73286728,5.888086776,5.51903792726,4.059408380885,0,0,0,5.74114261875,90.30443497064,5.10504742462,6.90636128413,1.747647,25.28357549454,,,6.1902467,13.811894525,,,,0,,0,,0,21.36964160023,,,,,,,4.26763641876,0,0,7.197565056,0,16.2030613415,27.176039068365,,,8.2789014,129.1880143125,2.207662451225,,,30.5916438036,,0,,1.41375003,0,,,3.048188123805,5.92273477125,3.68786923483,0,4.626864,4.45554612921,
3,0,0,0,3.37350119799,0,0,0,4.55080624548,,2.73286728,5.888086776,5.51903792726,4.059408380885,0,0,0,5.74114261875,90.30443497064,5.10504742462,6.90636128413,1.747647,25.28357549454,,,6.1902467,13.811894525,,,,0,,0,,0,21.36964160023,,,,,,,4.26763641876,0,0,7.197565056,0,16.2030613415,27.176039068365,,,8.11657,129.1880143125,2.207662451225,,,32.63616432384,,0,,1.41375003,0,,,3.048188123805,5.92273477125,3.68786923483,0,4.626864,4.45554612921,
4,0,0,0,3.37350119799,0,0,0,4.55080624548,,2.73286728,5.888086776,5.51903792726,4.059408380885,0,0,0,5.74114261875,90.30443497064,5.10504742462,6.90636128413,1.747647,25.28357549454,,,6.1902467,13.811894525,,,,0,,0,,0,21.36964160023,,,,,,,4.26763641876,0,0,7.197565056,0,16.2030613415,27.176039068365,,,8.11657,129.1880143125,2.207662451225,,,33.65842458396,,0,,0.42949368,0,,,3.048188123805,5.92273477125,3.68786923483,0,4.626864,4.45554612921,
5,0,0,0,3.37350119799,0,0,0,4.62665303892,,2.73286728,5.888086776,5.51903792726,4.059408380885,0,0,0,5.74114261875,90.30443497064,5.10504742462,6.90636128413,1.747647,25.28357549454,,,6.1902467,13.811894525,,,,0,,0,,0,21.36964160023,,,,,,,4.26763641876,0,0,7.197565056,0,16.2030613415,27.176039068365,,,8.11657,129.1880143125,2.207662451225,,,34.68068484408,,0,,0.42949368,0,,,3.048188123805,5.92273477125,3.68786923483,0,4.626864,4.45554612921,
6,0,0,0,3.37350119799,0,0,0,4.62665303892,,2.73286728,5.888086776,5.51903792726,4.059408380885,0,0,0,5.89423975525,90.30443497064,5.10504742462,6.90636128413,1.747647,25.28357549454,,,6.1902467,13.811894525,,,,0,,0,,0,21.36964160023,,,,,,,4.26763641876,0,0,7.197565056,0,16.2030613415,27.176039068365,,,8.11657,129.1880143125,2.207662451225,,,35.7029451042,,0,,0.42949368,0,,,3.048188123805,5.92273477125,3.68786923483,0,4.626864,4.45554612921,
7,0,0,0,3.37350119799,0,0,0,0,,2.73286728,5.888086776,5.51903792726,4.059408380885,0,0,0,5.89423975525,90.30443497064,5.10504742462,6.90636128413,1.747647,25.28357549454,,,6.1902467,13.811894525,,,,0,,0,,0,21.36964160023,,,,,,,4.26763641876,0,0,7.197565056,0,16.2030613415,27.176039068365,,,8.11657,129.1880143125,2.207662451225,,,36.72520536432,,0,,0.42949368,0,,,3.048188123805,5.92273477125,3.68786923483,0,4.626864,4.45554612921,
8,0,0,0,3.37350119799,0,0,0,0,,2.73286728,5.888086776,5.51903792726,4.059408380885,0,0,0,5.89423975525,90.30443497064,5.10504742462,6.90636128413,1.747647,25.28357549454,,,6.1902467,13.811894525,,,,0,,0,,0,21.36964160023,,,,,,,4.26763641876,0,0,7.197565056,0,16.2030613415,27.176039068365,,,8.11657,129.1880143125,2.207662451225,,,37.54301352164,,0,,0.42949368,0,,,3.048188123805,5.92273477125,3.68786923483,0,4.626864,4.45554612921,
9,0,0,0,0,0,0,0,0,,2.73286728,5.888086776,5.51903792726,4.059408380885,0,0,0,5.89423975525,90.30443497064,5.10504742462,6.90636128413,1.747647,25.79144549454,,,6.1902467,13.811894525,,,,0,,0,,0,21.36964160023,,,,,,,4.26763641876,0,0,7.197565056,0,16.2030613415,27.176039068365,,,8.11657,129.1880143125,2.207662451225,,,38.003030626,,0,,1.41375003,0,,,3.048188123805,5.92273477125,3.68786923483,0,4.626864,4.45554612921,
10,0,0,0,0,0,0,0,0,,2.73286728,5.888086776,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,5.10504742462,6.90636128413,1.747647,25.79144549454,,,6.1902467,13.811894525,,,,0,,0,,0,21.36964160023,,,,,,,4.26763641876,0,0,7.197565056,0,16.2030613415,27.176039068365,,,8.11657,129.1880143125,2.207662451225,,,38.003030626,,0,,1.41375003,0,,,3.048188123805,5.92273477125,3.68786923483,0,4.626864,4.45554612921,
11,0,0,0,0,0,0,0,0,,2.73286728,5.888086776,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,5.10504742462,6.90636128413,1.747647,25.79144549454,,,6.1902467,13.811894525,,,,0,,0,,0,21.36964160023,,,,,,,4.26763641876,0,0,7.197565056,0,16.2030613415,27.176039068365,,,8.11657,129.1880143125,2.207662451225,,,38.003030626,,0,,0.42949368,0,,,3.048188123805,5.92273477125,3.68786923483,0,4.626864,4.45554612921,
12,0,0,0,0,0,0,0,0,,2.73286728,5.888086776,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,5.10504742462,6.90636128413,1.747647,25.79144549454,,,6.1902467,13.811894525,,,,0,,0,,0,21.36964160023,,,,,,,2.667272761725,0,0,7.197565056,0,16.2030613415,27.176039068365,,,8.11657,129.1880143125,2.207662451225,,,38.003030626,,0,,0.42949368,0,,,3.048188123805,5.92273477125,3.68786923483,0,4.626864,4.45554612921,
13,0,0,0,0,0,0,0,0,,2.73286728,5.888086776,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,5.10504742462,6.90636128413,1.747647,25.79144549454,,,6.1902467,13.811894525,,,,0,,0,,0,21.36964160023,,,,,,,2.667272761725,0,0,7.197565056,0,16.2030613415,27.176039068365,,,8.11657,129.1880143125,2.207662451225,,,36.759018626,,0,,0.42949368,0,,,3.048188123805,5.92273477125,3.68786923483,0,4.626864,4.45554612921,
14,0,0,0,0,0,0,0,0,,2.73286728,5.888086776,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,5.10504742462,6.90636128413,1.747647,25.79144549454,,,6.1902467,13.811894525,,,,0,,0,,0,21.36964160023,,,,,,,2.667272761725,0,0,7.197565056,0,16.2030613415,27.176039068365,,,8.11657,129.1880143125,2.207662451225,,,36.759018626,,0,,0.42949368,0,,,3.048188123805,5.92273477125,3.68786923483,0,4.626864,4.45554612921,
15,0,0,0,0,0,0,0,0,,2.73286728,5.888086776,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,5.10504742462,6.90636128413,1.747647,25.79144549454,,,6.1902467,13.811894525,,,,0,,0,,0,21.36964160023,,,,,,,0.889090920575,0,0,7.197565056,0,16.2030613415,27.176039068365,,,8.11657,129.1880143125,2.207662451225,,,36.759018626,,0,,0.42949368,0,,,3.048188123805,5.92273477125,3.68786923483,0,4.626864,4.45554612921,
16,0,0,0,0,0,0,0,0,,2.73286728,5.888086776,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,5.10504742462,6.90636128413,1.747647,25.79144549454,,,6.1902467,13.811894525,,,,0,,0,,0,21.36964160023,,,,,,,0.889090920575,0,0,7.197565056,0,16.2030613415,27.176039068365,,,8.11657,129.1880143125,2.207662451225,,,36.759018626,,0,,0.42949368,0,,,3.048188123805,5.92273477125,3.68786923483,0,4.626864,4.45554612921,
17,0,0,0,0,0,0,0,0,,2.73286728,5.888086776,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,5.10504742462,6.90636128413,1.747647,25.79144549454,,,6.1902467,13.811894525,,,,0,,0,,0,21.36964160023,,,,,,,0.889090920575,0,0,7.197565056,0,16.2030613415,27.176039068365,,,8.11657,129.1880143125,2.207662451225,,,36.759018626,,0,,0.42949368,0,,,3.048188123805,5.92273477125,3.68786923483,0,4.626864,4.45554612921,
18,0,0,0,0,0,0,0,0,,2.73286728,5.888086776,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,5.10504742462,6.90636128413,1.747647,25.79144549454,,,6.1902467,13.811894525,,,,0,,0,,0,21.36964160023,,,,,,,0.889090920575,0,0,7.197565056,0,16.2030613415,27.176039068365,,,8.11657,129.1880143125,2.207662451225,,,36.759018626,,0,,0.42949368,0,,,3.048188123805,5.75127777125,3.68786923483,0,4.626864,4.45554612921,
19,0,0,0,0,0,0,0,0,,2.73286728,5.888086776,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,5.10504742462,6.90636128413,1.747647,25.79144549454,,,6.1902467,13.811894525,,,,0,,0,,0,21.36964160023,,,,,,,0.889090920575,0,0,7.197565056,0,16.2030613415,27.176039068365,,,8.11657,129.1880143125,2.207662451225,,,36.759018626,,0,,0.42949368,0,,,3.048188123805,5.75127777125,3.68786923483,0,4.626864,4.45554612921,
