Timeslot,Revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG
00:00-00:15,62DC2025/03/05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,80.00,165.00,0.00,0.00,165.00,0.00,90.20,434.65,0.00,0.00,320.00,0.00,0.00,69.95,0.00,271.21,0.00,0.00,0.00,0.00,0.00,0.00,683.14,0.00,0.00,20.80,92.00,118.76,62.16,399.38,139.69,20.55,42.39,26.40,45.53,148.30,0.00,43.99,70.04,59.73,0.00,0.00,8.87,16.53,0.00,20.72,0.00,0.00,0.00,25.51,0.00,0.00,0.00,0.00,36.43,32.28,0.00,0.00,0.00,0.00,16.48,0.00,13.36,5.76,6.52,0.00,0.00,0.00,1020.00,0.00,0.73,0.78,9.60,0.00,200.00,1.26,0.92,0.00,0.00,0.00,109.01,36.33,36.33,300.00,300.00,100.00,200.00,0.00,36.67,40.34,40.33,0.00,0.00,0.00,16.68,25.78,27.25,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00
00:15-00:30,62DC2025/03/05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,80.00,165.00,0.00,0.00,165.00,0.00,90.20,434.65,0.00,0.00,320.00,0.00,0.00,69.95,0.00,271.21,0.00,0.00,0.00,0.00,0.00,0.00,683.14,0.00,0.00,20.80,92.00,118.76,62.16,399.38,139.69,20.55,42.39,26.40,45.53,148.30,0.00,43.99,70.04,59.73,0.00,0.00,8.87,16.53,0.00,20.72,0.00,0.00,0.00,25.51,0.00,0.00,0.00,0.00,36.43,32.28,0.00,0.00,0.00,0.00,16.48,0.00,17.44,5.76,6.52,0.00,0.00,0.00,1020.00,0.00,0.73,0.78,8.60,0.00,200.00,1.26,0.92,0.00,0.00,0.00,109.01,36.33,36.33,300.00,300.00,100.00,200.00,0.00,36.67,40.66,40.67,0.00,0.00,0.00,16.68,25.78,27.25,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00
00:30-00:45,62DC2025/03/05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,80.00,165.00,0.00,0.00,165.00,0.00,90.20,434.65,0.00,0.00,320.00,0.00,0.00,69.95,0.00,271.21,0.00,0.00,0.00,0.00,0.00,0.00,683.14,0.00,0.00,20.80,92.00,118.76,62.16,399.38,139.69,20.55,42.39,26.40,45.53,148.30,0.00,44.21,70.04,59.73,0.00,0.00,8.87,16.53,0.00,20.72,0.00,0.00,0.00,25.51,0.00,0.00,0.00,0.00,36.43,32.28,0.00,0.00,0.00,0.00,16.48,0.00,69.72,5.76,6.52,0.00,0.00,0.00,1020.00,0.00,0.73,0.78,8.00,0.00,200.00,1.26,0.92,0.00,0.00,0.00,109.01,36.33,36.33,300.00,300.00,100.00,200.00,0.00,36.67,40.66,40.67,0.00,0.00,0.00,16.68,25.78,27.76,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00
00:45-01:00,62DC2025/03/05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,80.00,165.00,0.00,0.00,165.00,0.00,90.20,434.65,0.00,0.00,320.00,0.00,0.00,69.95,0.00,271.21,0.00,0.00,0.00,0.00,0.00,0.00,683.14,0.00,0.00,20.80,92.00,118.76,62.16,399.38,139.69,20.55,42.39,26.40,45.53,148.30,0.00,44.21,70.04,59.73,0.00,0.00,8.87,16.53,0.00,20.72,0.00,0.00,0.00,25.51,0.00,0.00,0.00,0.00,36.43,32.28,0.00,0.00,0.00,0.00,16.48,0.00,69.72,5.76,6.52,0.00,0.00,0.00,1020.00,0.00,0.73,0.78,7.60,0.00,200.00,1.26,0.92,0.00,0.00,0.00,109.01,36.33,36.33,300.00,300.00,100.00,200.00,0.00,36.67,40.34,40.33,0.00,0.00,0.00,16.68,25.78,28.26,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00
01:00-01:15,62DC2025/03/05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,80.00,165.00,0.00,0.00,165.00,0.00,90.20,434.65,0.00,0.00,320.00,0.00,0.00,69.95,0.00,271.21,0.00,0.00,0.00,0.00,0.00,0.00,683.14,0.00,0.00,20.80,92.00,118.76,62.16,399.38,139.69,20.55,42.39,26.40,45.53,148.30,0.00,44.21,70.04,59.73,0.00,0.00,8.87,16.53,0.00,20.72,0.00,0.00,0.00,25.51,0.00,0.00,0.00,0.00,36.43,32.28,0.00,0.00,0.00,0.00,0.00,0.00,69.72,5.76,6.52,0.00,0.00,0.00,1020.00,0.00,0.73,0.78,7.60,0.00,200.00,1.26,0.92,0.00,0.00,0.00,109.01,36.33,36.33,300.00,300.00,100.00,200.00,0.00,36.67,40.34,40.33,0.00,0.00,0.00,16.68,25.78,28.26,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00
01:15-01:30,62DC2025/03/05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,80.00,165.00,0.00,0.00,165.00,0.00,90.20,434.65,0.00,0.00,320.00,0.00,0.00,69.95,0.00,271.21,0.00,0.00,0.00,0.00,0.00,0.00,683.14,0.00,0.00,20.80,92.00,118.76,62.16,399.38,139.69,20.55,42.39,26.40,45.53,148.30,0.00,44.21,70.04,59.73,0.00,0.00,8.87,16.53,0.00,20.72,0.00,0.00,0.00,25.51,0.00,0.00,0.00,0.00,36.43,32.28,0.00,0.00,0.00,0.00,0.00,0.00,69.72,5.76,6.52,0.00,0.00,0.00,1020.00,0.00,0.73,0.78,7.40,0.00,200.00,1.26,0.92,0.00,0.00,0.00,109.01,36.33,36.33,300.00,300.00,100.00,200.00,0.00,36.67,40.66,40.67,0.00,0.00,0.00,16.68,25.78,28.26,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00
01:30-01:45,62DC2025/03/05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,80.00,165.00,0.00,0.00,165.00,0.00,90.20,434.65,0.00,0.00,320.00,0.00,0.00,69.95,0.00,271.21,0.00,0.00,0.00,0.00,0.00,0.00,683.14,0.00,0.00,20.80,92.00,118.76,62.16,399.38,139.69,20.55,42.39,26.40,45.53,148.30,0.00,44.21,70.04,59.73,0.00,0.00,8.87,16.53,0.00,20.72,0.00,0.00,0.00,25.51,0.00,0.00,0.00,0.00,36.43,29.60,0.00,0.00,0.00,0.00,0.00,0.00,69.72,0.00,6.52,0.00,0.00,0.00,1020.00,0.00,0.73,0.78,7.40,0.00,200.00,1.26,0.92,0.00,0.00,0.00,100.01,33.33,33.33,300.00,300.00,100.00,200.00,0.00,36.67,40.34,40.33,0.00,0.00,0.00,16.68,25.78,28.26,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00
01:45-02:00,62DC2025/03/05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,80.00,165.00,0.00,0.00,165.00,0.00,90.20,434.65,0.00,0.00,320.00,0.00,0.00,69.95,0.00,271.21,0.00,0.00,0.00,0.00,0.00,0.00,683.14,0.00,0.00,20.80,92.00,118.76,62.16,399.38,139.69,20.55,42.39,26.40,45.53,148.30,0.00,44.21,70.04,59.73,0.00,0.00,8.87,16.53,0.00,20.72,0.00,0.00,0.00,25.51,0.00,0.00,0.00,0.00,36.43,29.60,0.00,0.00,0.00,0.00,0.00,0.00,69.72,0.00,6.52,0.00,0.00,0.00,1020.00,0.00,0.73,0.78,7.20,0.00,200.00,1.26,0.92,0.00,0.00,0.00,100.01,33.33,33.33,300.00,300.00,100.00,200.00,0.00,36.67,40.34,40.33,0.00,0.00,0.00,16.68,25.78,28.26,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00
02:00-02:15,62DC2025/03/05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,80.00,165.00,0.00,0.00,165.00,0.00,90.20,434.65,0.00,0.00,320.00,0.00,0.00,69.95,0.00,271.21,0.00,0.00,0.00,0.00,0.00,0.00,683.14,0.00,0.00,20.80,92.00,118.76,62.16,399.38,139.69,20.55,42.39,26.40,45.53,148.30,0.00,44.21,70.04,59.73,0.00,0.00,8.87,16.53,0.00,20.72,0.00,0.00,0.00,25.51,0.00,0.00,0.00,0.00,36.43,32.28,0.00,0.00,0.00,0.00,0.00,0.00,69.72,0.00,6.52,0.00,0.00,0.00,1020.00,0.00,0.73,0.78,7.00,0.00,200.00,1.26,0.92,0.00,0.00,0.00,100.01,33.33,33.33,300.00,300.00,100.00,200.00,0.00,36.67,48.34,48.33,0.00,0.00,0.00,16.68,25.78,28.26,300.00,300.00,200.00,200.00,18.51,100.00,100.00,100.00,0.00
02:15-02:30,62DC2025/03/05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,80.00,165.00,0.00,0.00,165.00,0.00,90.20,434.65,0.00,0.00,320.00,0.00,0.00,69.95,0.00,271.21,0.00,0.00,0.00,0.00,0.00,0.00,683.14,0.00,0.00,20.80,92.00,118.76,62.16,399.38,139.69,20.55,42.39,26.40,45.53,148.30,0.00,44.42,70.04,59.73,0.00,0.00,8.87,16.53,0.00,20.72,0.00,0.00,0.00,25.51,0.00,0.00,0.00,0.00,36.43,32.28,0.00,0.00,0.00,0.00,0.00,0.00,69.72,0.00,6.52,0.00,0.00,0.00,1020.00,0.00,0.73,0.78,6.80,0.00,200.00,1.26,0.92,0.00,0.00,0.00,100.01,33.33,33.33,300.00,300.00,100.00,200.00,0.00,36.67,55.66,55.67,0.00,0.00,0.00,16.68,25.78,28.26,300.00,300.00,200.00,200.00,18.51,100.00,100.00,100.00,0.00
