timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,NDPL,54DSNDPL2022/07/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,72.5600,0.0000,12.0000,23.1360,0.0000,0.0000,6.0855,0.0000,0.0000,290.2200,44.8700,0.0000,69.6000,0.0000,0.0000,52.2200,0.0000,272.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,5.8100,32.8400,35.0600,0.0000,50.5900,41.0700,5.8000,18.2200,10.0000,13.2500,42.5700,0.0000,0.0000,0.0000,0.0000,0.0000,13.0200,2.6300,4.6900,0.0000,11.4700,0.0000,0.0000,0.0000,15.1800,6.2900,0.0000,0.0000,0.0000,15.8800,9.6700,12.6300,11.5900,8.6300,10.8600,14.2800,14.1900,0.0000,3.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6700,10.6200,0.0000,0.0000,0.0000,0.0000,10.7800,0.0000,0.0000,0.0000,0.0000,0.0000,7.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1285.2615,474.76,0.00,15.4882,0.00,1744.5333
2,NDPL,54DSNDPL2022/07/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,72.5600,0.0000,12.0000,23.1360,0.0000,0.0000,6.0855,0.0000,0.0000,290.2200,44.8700,0.0000,69.6000,0.0000,0.0000,56.0100,0.0000,272.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,5.8100,32.8400,35.0600,0.0000,50.5900,41.0700,5.8000,12.5800,7.7400,13.2500,42.5700,0.0000,0.0000,0.0000,0.0000,0.0000,13.0200,2.6300,4.6900,0.0000,11.4700,0.0000,0.0000,0.0000,15.1800,6.2900,0.0000,0.0000,0.0000,15.8800,9.6700,12.6300,11.5900,8.6300,10.8600,14.2800,14.1900,0.0000,3.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6700,10.6200,0.0000,0.0000,0.0000,0.0000,10.7800,0.0000,0.0000,0.0000,0.0000,0.0000,7.3800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1281.0215,487.68,0.00,15.5646,0.00,1753.1369
3,NDPL,54DSNDPL2022/07/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,72.5600,0.0000,12.0000,23.1360,0.0000,0.0000,6.0855,0.0000,0.0000,290.2200,44.8700,0.0000,69.6000,0.0000,0.0000,56.0100,0.0000,272.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,5.8100,32.8400,35.0600,0.0000,50.5900,41.0700,5.8000,12.5800,7.7400,13.2500,42.5700,0.0000,0.0000,0.0000,0.0000,0.0000,13.0200,2.6300,4.6900,0.0000,11.4700,0.0000,0.0000,0.0000,15.1800,6.2900,0.0000,0.0000,0.0000,14.4100,9.6700,12.6300,11.5900,8.6300,10.8600,14.2800,14.1900,0.0000,3.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1258.1215,507.84,-22.89,15.5405,0.00,1727.5310
4,NDPL,54DSNDPL2022/07/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,72.5600,0.0000,12.0000,23.1360,0.0000,0.0000,6.0855,0.0000,0.0000,290.2200,44.8700,0.0000,69.6000,0.0000,0.0000,56.0100,0.0000,272.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,5.8100,32.8400,35.0600,0.0000,50.5900,41.0700,5.8000,12.5800,7.7400,13.2500,42.5700,0.0000,0.0000,0.0000,0.0000,0.0000,13.0200,2.6300,4.6900,0.0000,11.4700,0.0000,0.0000,0.0000,15.1800,6.2900,0.0000,0.0000,0.0000,14.4100,9.6700,12.6300,11.5900,8.6300,10.8600,14.2800,14.1900,0.0000,3.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1258.1415,497.84,-48.06,15.4526,0.00,1692.4689
5,NDPL,54DSNDPL2022/07/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,72.5600,0.0000,12.0000,23.1360,0.0000,0.0000,6.0855,0.0000,0.0000,290.2200,44.8700,0.0000,69.6000,0.0000,0.0000,56.0100,0.0000,272.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,5.8100,25.2300,35.0600,0.0000,50.5900,41.0700,5.8000,12.5800,7.7400,13.2500,42.5700,0.0000,0.0000,0.0000,0.0000,0.0000,9.8200,2.6300,4.6900,0.0000,11.4700,0.0000,0.0000,0.0000,15.1800,6.2900,0.0000,0.0000,0.0000,14.4100,9.6700,12.6300,11.5900,8.6300,10.8600,14.2800,14.1900,0.0000,3.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1247.3215,417.84,0.00,14.6534,0.00,1650.5081
6,NDPL,54DSNDPL2022/07/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,72.5600,0.0000,12.0000,23.1360,0.0000,0.0000,6.0855,0.0000,0.0000,290.2200,44.8700,0.0000,69.6000,0.0000,0.0000,56.0100,0.0000,272.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,5.8100,25.2300,35.0600,0.0000,50.5900,41.0700,5.8000,12.5800,7.7400,13.2500,42.5700,0.0000,0.0000,0.0000,0.0000,0.0000,9.8200,2.6300,4.6900,0.0000,11.4700,0.0000,0.0000,0.0000,15.1800,6.2900,0.0000,0.0000,0.0000,14.4100,9.6700,12.6300,11.5900,8.6300,10.8600,14.2800,14.1900,0.0000,3.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1247.2715,397.84,0.00,14.4770,0.00,1630.6345
7,NDPL,54DSNDPL2022/07/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,72.5600,0.0000,12.0000,23.1360,0.0000,0.0000,6.0855,0.0000,0.0000,232.1800,44.8700,0.0000,50.0000,0.0000,0.0000,56.0100,0.0000,272.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,5.8100,25.2300,35.0600,0.0000,49.8800,41.3500,5.8000,12.5800,7.7400,13.2500,42.5700,0.0000,0.0000,0.0000,0.0000,0.0000,9.8200,2.6300,4.6900,0.0000,11.4700,0.0000,0.0000,0.0000,15.1800,6.8000,0.0000,0.0000,0.0000,14.4100,9.4700,12.6300,11.5900,8.6300,10.8600,14.2800,14.1900,0.0000,3.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1169.4615,392.84,0.00,13.7483,0.00,1548.5532
8,NDPL,54DSNDPL2022/07/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,72.5600,0.0000,12.0000,23.1360,0.0000,0.0000,6.0855,0.0000,0.0000,193.4800,44.8700,0.0000,50.0000,0.0000,0.0000,56.0100,0.0000,272.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,5.8100,25.2300,35.0600,0.0000,49.8800,41.3500,5.8000,12.5800,7.7400,13.2500,42.5700,0.0000,0.0000,0.0000,0.0000,0.0000,9.8200,2.6300,4.6900,0.0000,11.4700,0.0000,0.0000,0.0000,15.1800,6.8000,0.0000,0.0000,0.0000,14.4100,9.4700,12.6300,11.5900,8.6300,10.8600,14.2800,14.1900,0.0000,3.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1130.7115,467.84,0.00,14.0673,0.00,1584.4842
9,NDPL,54DSNDPL2022/07/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.1900,0.0000,12.0000,23.1360,0.0000,0.0000,6.0855,0.0000,0.0000,163.4900,44.8700,0.0000,54.6901,0.0000,0.0000,56.0100,0.0000,272.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,5.8100,25.2300,35.0600,0.0000,49.8800,41.3500,5.9700,12.5700,7.7400,13.2400,42.5700,0.0000,0.0000,0.0000,0.0000,0.0000,6.5500,2.6300,4.6900,0.0000,11.4700,0.0000,0.0000,0.0000,15.1800,6.8000,0.0000,0.0000,0.0000,14.4100,9.4700,12.6300,11.5900,8.6300,10.8600,14.2800,14.1900,0.0000,3.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1098.4916,422.84,0.00,13.3877,0.00,1507.9439
10,NDPL,54DSNDPL2022/07/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.5800,0.0000,12.0000,23.1360,0.0000,0.0000,6.0855,0.0000,0.0000,163.4900,44.8700,0.0000,54.6901,0.0000,0.0000,56.0100,0.0000,272.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,5.8100,25.2300,35.0600,0.0000,49.8800,41.3500,5.9700,12.5700,7.7400,13.2400,42.5700,0.0000,0.0000,0.0000,0.0000,0.0000,6.5500,2.6300,4.6900,0.0000,11.4700,0.0000,0.0000,0.0000,15.1800,6.8000,0.0000,0.0000,0.0000,14.4100,9.4700,12.6300,11.5900,8.6300,10.8600,14.2800,14.1900,0.0000,3.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1083.9216,457.84,0.00,13.5675,0.00,1528.1941
