Generator,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
Revision No,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCGT-Bawana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net Schedule,880.0000,880.0000,880.0000,830.0000,780.0000,780.0000,740.0000,740.0000,740.0000,740.0000,740.0000,740.0000,740.0003,740.0003,740.0003,740.0003,740.0003,740.0003,740.0003,740.0003,740.0003,740.0003,740.0003,740.0003,740.0003,740.0003,740.0003,740.0003,740.0003,740.0003,740.0003,740.0003,740.0003,740.0003,740.0003,740.0003,741.9264,741.9264,741.9264,741.9264,741.9264,741.9264,741.9264,741.9264,741.9264,741.9264,741.9264,741.9264,741.9264,741.9264,741.9264,741.9264,741.9265,741.9265,741.9264,741.9264,741.9264,741.9264,741.9264,741.9264,777.9264,857.9264,877.9264,877.9264,741.9264,741.9264,741.9265,741.9265,741.9265,741.9265,741.9265,741.9265,744.0001,744.0001,744.0001,744.0001,744.0000,744.0000,744.0000,744.0000,744.0000,744.0000,744.0000,744.0000,744.0000,774.0000,841.0000,886.0000,780.0000,817.0000,798.0000,863.0000,880.0000,887.0000,903.0000,884.0000
DC Considered for Schedule,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00
