Generator,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
Revision No,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCGT-Bawana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net Schedule,586.0000,572.0000,572.0000,578.0000,575.0000,542.0000,490.0000,471.2700,470.6800,470.6800,470.6800,470.6800,470.6800,470.6800,470.6800,470.6800,470.6800,470.6800,470.6800,470.6800,470.6800,470.6800,470.6800,470.6800,470.6800,470.6800,470.6800,470.6800,470.6800,470.6800,470.6800,470.6800,470.6800,471.6900,471.5600,472.8500,150.6800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.0000,-7.0000,-7.0000,-7.0000,-7.0000,-7.0000,-7.0000,-7.0000,23.0000,23.0000,23.0000,23.0000,23.0000,23.0000,80.0001,120.0000,180.0000,320.0000,320.0000,320.0000,307.0528,307.0528,310.0001,310.0001,310.0001,310.0001,310.0001,310.0001,340.0001,340.0001,460.0001,475.2721,475.2721,475.2721
DC Considered for Schedule,620.00,620.00,620.00,620.00,650.00,650.00,620.00,620.00,620.00,620.00,620.00,620.00,620.00,620.00,620.00,620.00,620.00,620.00,620.00,620.00,23.00,23.00,23.00,23.00,23.00,23.00,-7.00,-7.00,-7.00,-7.00,-7.00,-7.00,-7.00,-7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,980.00,980.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00
