timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,NDPL,59DSNDPL2022/10/03,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.9800,0.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.7700,445.8600,34.7100,0.0000,68.7103,0.0000,0.0000,35.3100,0.0000,272.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,0.0000,27.3100,35.0500,0.0000,51.7800,41.3400,6.4700,12.5800,7.8400,13.7700,43.7800,0.0000,0.0000,0.0000,5.8600,0.0000,9.2400,5.8500,1.5700,0.0000,5.6100,0.0000,0.0000,0.0000,15.0600,6.0100,0.0000,0.0000,0.0000,3.2800,3.1900,0.0000,7.7300,8.6200,8.1200,14.6700,0.0000,0.0000,3.8400,1.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.7400,7.4700,0.0000,0.0000,0.0000,5.7700,6.3800,0.0000,0.0000,0.0000,0.0000,0.0000,9.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1328.2703,-61.51,0.00,12.2349,0.00,1254.5254
2,NDPL,59DSNDPL2022/10/03,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.9800,0.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.7700,445.8600,27.7600,0.0000,68.7103,0.0000,0.0000,35.3100,0.0000,272.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,0.0000,27.3100,35.0500,0.0000,51.7800,41.3400,6.4700,12.5800,7.8400,13.7700,43.7800,0.0000,0.0000,0.0000,5.8600,0.0000,9.2400,5.8500,1.5700,0.0000,5.6100,0.0000,0.0000,0.0000,15.0600,6.0100,0.0000,0.0000,0.0000,3.2800,3.1900,0.0000,7.7300,5.7400,8.1200,14.6700,0.0000,0.0000,3.8400,1.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.7400,7.4700,0.0000,0.0000,0.0000,5.7700,6.3800,0.0000,0.0000,0.0000,0.0000,0.0000,9.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1318.5603,-61.51,0.00,12.1494,0.00,1244.9009
3,NDPL,59DSNDPL2022/10/03,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.9800,0.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.7700,445.8600,20.8300,0.0000,68.7103,0.0000,0.0000,35.3100,0.0000,272.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,0.0000,27.3100,35.0500,0.0000,51.7800,41.3400,6.4700,12.5800,7.8400,13.7700,43.7800,0.0000,0.0000,0.0000,5.8600,0.0000,8.8800,5.8500,1.5700,0.0000,5.6100,0.0000,0.0000,0.0000,15.0600,6.0100,0.0000,0.0000,0.0000,3.2800,3.1900,0.0000,7.7300,5.7400,8.1200,14.2800,0.0000,0.0000,3.8400,1.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.7400,7.4700,0.0000,0.0000,0.0000,5.7700,6.3800,0.0000,0.0000,0.0000,0.0000,0.0000,9.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1311.1203,-61.51,0.00,12.0840,0.00,1237.5263
4,NDPL,59DSNDPL2022/10/03,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.9800,0.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.7700,415.9400,13.8800,0.0000,68.7103,0.0000,0.0000,35.3100,0.0000,272.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,0.0000,27.3100,35.0500,0.0000,51.7800,41.3400,6.4700,12.5800,7.8400,13.7700,43.7800,0.0000,0.0000,0.0000,5.8600,0.0000,4.6100,5.8500,1.5700,0.0000,5.6100,0.0000,0.0000,0.0000,15.0600,6.0100,0.0000,0.0000,0.0000,3.2800,3.1900,0.0000,7.7300,5.7400,8.1200,14.2800,0.0000,0.0000,3.8400,1.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.7400,7.4700,0.0000,0.0000,0.0000,5.7700,6.3800,0.0000,0.0000,0.0000,0.0000,0.0000,9.7100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1270.1803,-31.51,0.00,11.4573,0.00,1227.2130
5,NDPL,59DSNDPL2022/10/03,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.9800,0.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.7600,401.4300,6.9500,0.0000,69.6000,0.0000,0.0000,35.3100,0.0000,272.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,0.0000,27.3100,35.0500,0.0000,51.7800,41.3400,6.4700,12.5800,7.8400,13.7700,43.7800,0.0000,0.0000,0.0000,5.8600,0.0000,4.4900,5.2700,1.5700,0.0000,5.6100,0.0000,0.0000,0.0000,15.0600,6.0100,0.0000,0.0000,0.0000,3.2800,3.1900,0.0000,7.7300,5.7400,8.1200,14.2800,0.0000,0.0000,3.8400,1.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.7400,7.4700,0.0000,0.0000,0.0000,5.6300,6.3800,0.0000,0.0000,0.0000,0.0000,0.0000,9.6800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1248.7500,-51.60,0.00,11.4471,0.00,1185.7029
6,NDPL,59DSNDPL2022/10/03,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.9800,0.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.7600,367.5700,6.9500,0.0000,69.6000,0.0000,0.0000,35.3100,0.0000,272.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,0.0000,27.3100,35.0500,0.0000,51.7800,41.3400,6.4700,12.5800,7.8400,13.7700,43.7800,0.0000,0.0000,0.0000,5.8600,0.0000,0.0000,5.2700,1.5700,0.0000,5.6100,0.0000,0.0000,0.0000,15.0600,6.0100,0.0000,0.0000,0.0000,3.2800,3.1900,0.0000,7.7300,5.7400,8.1200,14.2800,0.0000,0.0000,3.8400,1.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.7400,7.4700,0.0000,0.0000,0.0000,5.6300,6.3800,0.0000,0.0000,0.0000,0.0000,0.0000,9.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1210.3200,-41.60,0.00,11.0201,0.00,1157.6999
7,NDPL,59DSNDPL2022/10/03,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.9800,0.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.7600,367.5700,6.9500,0.0000,69.6000,0.0000,0.0000,35.3100,0.0000,272.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,0.0000,24.3400,35.0500,0.0000,51.7800,41.3400,6.6900,13.0100,8.1000,14.2400,43.7800,0.0000,0.0000,0.0000,5.8600,0.0000,0.0000,5.2700,1.5700,0.0000,5.6100,0.0000,0.0000,0.0000,15.0600,6.0100,0.0000,0.0000,0.0000,4.9100,3.1900,0.0000,7.7300,5.7400,8.1200,14.2800,0.0000,0.0000,3.8400,1.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.7400,7.4700,0.0000,0.0000,0.0000,5.6300,6.3800,0.0000,0.0000,0.0000,0.0000,0.0000,9.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1210.1500,-111.60,0.00,11.6401,0.00,1086.9099
8,NDPL,59DSNDPL2022/10/03,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.9800,0.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.7600,357.9000,6.9500,0.0000,69.6000,0.0000,0.0000,35.3100,0.0000,272.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,0.0000,24.3400,35.0500,0.0000,51.7800,41.3400,6.6900,13.0100,8.1000,14.2400,43.7800,0.0000,0.0000,0.0000,5.8600,0.0000,0.0000,5.2700,1.5700,0.0000,5.6100,0.0000,0.0000,0.0000,15.0600,6.0100,0.0000,0.0000,0.0000,4.9100,3.1900,0.0000,7.7300,5.7400,8.1200,14.2800,0.0000,0.0000,3.8400,1.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.7400,7.4700,0.0000,0.0000,0.0000,5.6300,6.3800,0.0000,0.0000,0.0000,0.0000,0.0000,9.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1200.5100,-81.60,0.00,11.2889,0.00,1107.6211
9,NDPL,59DSNDPL2022/10/03,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.9800,0.0000,8.4590,0.0000,0.0000,0.0000,0.0000,0.0000,26.7600,357.9000,6.9500,0.0000,69.6000,0.0000,0.0000,35.3100,0.0000,272.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,0.0000,24.3400,35.0500,0.0000,51.7800,41.3400,6.6900,13.0100,8.1000,14.2400,43.7800,0.0000,0.0000,0.0000,5.8600,0.0000,0.0000,5.2700,1.5700,0.0000,5.6100,0.0000,0.0000,0.0000,15.0600,6.0100,0.0000,0.0000,0.0000,4.9100,3.1900,0.0000,7.7300,5.7400,8.1200,14.2800,0.0000,0.0000,3.8400,1.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.7400,7.4700,0.0000,0.0000,0.0000,5.5300,6.3800,0.0000,0.0000,0.0000,0.0000,0.0000,6.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1194.3990,-91.70,0.00,11.3248,0.00,1091.3742
10,NDPL,59DSNDPL2022/10/03,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.9800,0.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.7600,328.8800,6.9500,0.0000,69.6000,0.0000,0.0000,35.3100,0.0000,272.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,0.0000,24.3400,35.0500,0.0000,51.7800,41.3400,6.6900,13.0100,8.1000,14.2400,43.7800,0.0000,0.0000,0.0000,5.8600,0.0000,0.0000,5.2700,1.5700,0.0000,5.6100,0.0000,0.0000,0.0000,15.0600,6.0100,0.0000,0.0000,0.0000,4.9100,3.1900,0.0000,7.7300,5.7400,8.1200,14.2800,0.0000,0.0000,3.8400,1.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.7400,7.4700,0.0000,0.0000,0.0000,5.5300,6.3800,0.0000,0.0000,0.0000,0.0000,0.0000,6.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1168.8300,-121.70,0.00,11.3662,0.00,1035.7638
