Timeslot,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,VSTPS_I,VSTPS_II,VSTPS_III,VSTPS_IV,VSTPS_V,LARA_I,SIPAT_I,SIPAT_II,KSTPS_I_II,MOUDA,MOUDA_II,SOLAPUR,GAN_NAPM,KAWASCMGAS,GAN_COMGAS,GAN_RLNG,KHARGONE_I,KSTPS7,KAWAS_RLNG,GADARWAR_I,KAWAS_ZLIQ,TAPS_II,KAWAS_APM,GAN_APM,KAPS,MEJA
96,48IS2023/01/23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,160.1100,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.2000,308.6400,0.0000,0.0000,270.0000,0.0000,0.0000,28.2000,85.1800,133.1900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,357.7900,0.0000,0.0000,0.0000,89.0400,114.1800,119.5800,334.3900,117.8500,9.9200,18.0400,10.8100,8.3700,43.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7600,0.0000,0.0000,42.8200,0.0000,0.0000,0.0000,52.2900,0.0000,0.0000,0.0000,0.0000,6.3500,9.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4500,2.7100,0.0000,0.5400,0.0000,0.0000,0.0000,0.0000,0.6400,0.8000,4.6200,0.0000,0.0000,1.3300,1.1400,0.0000,0.0000,0.0000,108.5000,36.1700,36.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8400,6.9400,2.8700,1.7200,6.0400,0.9300,0.8500,1.2600,0.8300,0.1600,3.6100,0.2500,1.9400,2.1200,1.5700,2.2400,23.7900,75.3000,75.3000,0.9200,0.0000,1.8700,1.8600,1.8800,2.5700,1.2700,2.0400,5.0900,1.7900,2.8500,1.8600,3.3700,3.3900,0.0000,0.0000,0.0000,0.0000,3.3200,1.2900,0.0000,4.1100,0.0000,2.6800,0.0000,0.0000,0.8200,2.6400
95,48IS2023/01/23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,160.1100,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.2000,308.6400,0.0000,0.0000,270.0000,0.0000,0.0000,28.2000,85.1800,133.1900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,357.8000,0.0000,0.0000,0.0000,89.0400,114.1800,119.5800,334.3900,117.8500,9.9200,18.0400,10.8200,11.5000,90.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7600,0.0000,0.0000,42.8200,0.0000,0.0000,0.0000,52.2900,0.0000,0.0000,0.0000,0.0000,6.3500,9.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4500,2.7100,0.0000,0.5400,0.0000,0.0000,0.0000,0.0000,0.6400,0.8000,4.6000,0.0000,0.0000,1.3300,1.1400,0.0000,0.0000,0.0000,105.6900,35.2300,35.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8400,6.9400,2.8700,1.7200,6.0400,0.9300,0.8500,1.2600,0.8300,0.1600,3.6100,0.2500,1.9400,2.1200,1.5700,2.2400,24.0100,72.7000,72.7000,0.9200,0.0000,1.8700,1.8600,1.8800,2.5700,1.2700,2.0400,5.0900,1.7900,2.8500,1.8600,3.3700,3.3900,0.0000,0.0000,0.0000,0.0000,3.3200,1.2900,0.0000,4.1100,0.0000,2.6800,0.0000,0.0000,0.8200,2.6400
94,48IS2023/01/23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,192.7000,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.5100,308.6400,0.0000,0.0000,270.0000,0.0000,0.0000,28.2000,85.1800,133.1900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,357.8300,0.0000,0.0000,7.6300,89.0400,114.1800,119.5800,334.3900,117.8500,8.2700,22.2900,12.3700,25.3800,90.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7600,0.0000,0.0000,42.8200,0.0000,0.0000,0.0000,52.2900,0.0000,0.0000,0.0000,0.0000,6.3500,9.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4500,2.7100,0.0000,0.5400,0.0000,0.0000,0.0000,0.0000,0.6400,0.8000,4.6600,0.0000,0.0000,1.3300,1.1400,0.0000,0.0000,0.0000,106.1000,35.3700,35.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8400,6.9400,2.8700,1.7200,6.0400,0.9300,0.8500,1.2600,0.8300,0.1600,3.6100,0.2500,1.9400,2.1200,1.5700,2.2400,24.2700,71.1600,71.1600,0.9200,0.0000,1.8700,1.8600,1.8800,2.5700,1.2700,2.0400,5.0900,1.7900,2.8500,1.8600,3.3700,3.3900,0.0000,0.0000,0.0000,0.0000,3.3200,1.2900,0.0000,4.1100,0.0000,2.6800,0.0000,0.0000,0.8200,2.6400
93,48IS2023/01/23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,202.2800,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.8000,308.6400,0.0000,0.0000,270.0000,0.0000,0.0000,28.2000,85.1800,133.1900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,383.9900,0.0000,0.0000,7.6300,89.0400,114.1800,119.5800,334.3900,117.8500,11.7000,22.2900,14.0300,25.3800,95.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7600,0.0000,0.0000,42.8200,0.0000,0.0000,0.0000,52.2900,0.0000,0.0000,0.0000,0.0000,6.3500,9.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4500,2.7100,0.0000,0.5400,0.0000,0.0000,0.0000,0.0000,0.6400,0.8000,4.6600,0.0000,0.0000,1.3300,1.1400,0.0000,0.0000,0.0000,106.1500,35.3800,35.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8400,6.9400,2.8700,1.7200,6.0400,0.9300,0.8500,1.2600,0.8300,0.1600,3.6100,0.2500,1.9400,2.1200,1.5700,2.2400,23.8000,71.1300,71.1300,0.9200,0.0000,1.8700,1.8600,1.8800,2.5700,1.2700,2.0400,5.0900,1.7900,2.8500,1.8600,3.3700,3.3900,0.0000,0.0000,0.0000,0.0000,3.3200,1.2900,0.0000,4.1100,0.0000,2.6800,0.0000,0.0000,0.8200,2.6400
92,48IS2023/01/23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,227.1900,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.1900,308.6400,0.0000,0.0000,270.0000,0.0000,0.0000,28.2000,85.1800,133.1900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,436.5000,0.0000,0.0000,10.3800,89.0400,114.1800,119.5800,334.3900,117.8500,11.7000,21.9300,14.0300,30.1800,117.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7600,0.0000,0.0000,42.8200,0.0000,0.0000,0.0000,52.2900,0.0000,0.0000,0.0000,0.0000,8.4700,9.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4500,2.7100,0.0000,0.5400,0.0000,0.0000,0.0000,0.0000,0.6400,0.8400,4.6800,0.0000,0.0000,1.3300,1.1400,0.0000,0.0000,0.0000,106.0400,35.3500,35.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8400,6.9400,2.8700,1.7200,6.0400,0.9300,0.8500,1.2600,0.8300,0.1600,3.6100,0.2500,1.9400,2.1200,1.5700,2.2400,23.7700,71.5100,71.5100,0.9200,0.0000,1.8700,1.8600,1.8800,2.5700,1.2700,2.0400,5.0900,1.7900,2.8500,1.8600,3.3700,3.3900,0.0000,0.0000,0.0000,0.0000,3.3200,1.2900,0.0000,4.1100,0.0000,2.6800,0.0000,0.0000,0.8200,2.6400
91,48IS2023/01/23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,227.1900,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.1900,308.6400,0.0000,0.0000,270.0000,0.0000,0.0000,28.2000,85.1800,133.1900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,465.4400,0.0000,0.0000,12.9800,89.0400,114.1800,119.5800,334.3900,117.8500,11.7000,21.9300,14.0300,32.9800,117.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7600,0.0000,0.0000,42.8200,0.0000,0.0000,0.0000,52.2900,0.0000,0.0000,0.0000,0.0000,8.4700,9.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4500,2.7100,0.0000,0.5400,0.0000,0.0000,0.0000,0.0000,0.6400,0.8400,4.7100,0.0000,0.0000,1.3300,1.1400,0.0000,0.0000,0.0000,105.1400,35.0500,35.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8400,6.9400,2.8700,1.7200,6.0400,0.9100,0.8600,1.2800,0.8300,0.1600,3.6100,0.2500,1.9400,2.1200,1.5700,2.2400,21.7600,70.8900,70.8900,0.9200,0.0000,1.8700,1.8600,1.8800,2.5700,1.2700,2.0400,5.0900,1.7900,2.8500,1.8600,3.3700,3.3900,0.0000,0.0000,0.0000,0.0000,3.3200,1.2900,0.0000,4.1100,0.0000,2.6800,0.0000,0.0000,0.8200,2.6400
90,48IS2023/01/23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,229.9700,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.6700,308.6400,0.0000,0.0000,270.0000,0.0000,0.0000,28.2000,85.1800,133.1900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,485.0400,0.0000,0.0000,12.9800,89.0400,114.1800,119.5800,334.3900,117.8500,18.0300,34.2000,21.6900,36.5200,118.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.5100,0.0000,0.0000,42.8200,0.0000,0.0000,0.0000,52.2900,0.0000,0.0000,0.0000,0.0000,11.8500,9.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4500,2.7100,0.0000,0.5400,0.0000,0.0000,0.0000,0.0000,0.6400,0.8400,4.7400,0.0000,0.0000,1.3300,1.1400,0.0000,0.0000,0.0000,101.8200,33.9400,33.9400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8400,6.9400,2.8700,1.7200,6.0400,0.8700,0.8600,1.2800,0.8300,0.1600,3.6100,0.2500,1.9400,2.1200,1.5700,2.2400,20.1100,72.1200,72.1200,0.9200,0.0000,1.8700,1.8600,1.8800,2.5700,1.2700,2.0400,5.0900,1.7900,2.8500,1.8600,3.3700,3.3900,0.0000,0.0000,0.0000,0.0000,3.3200,1.2900,0.0000,4.1100,0.0000,2.6800,0.0000,0.0000,0.8200,2.6400
89,48IS2023/01/23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,229.9700,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.6700,405.0500,0.0000,0.0000,270.0000,0.0000,0.0000,28.2000,85.1800,133.1900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,484.9400,0.0000,0.0000,12.9800,89.0400,114.1800,119.5800,334.3900,117.8500,20.6300,39.9700,24.9200,36.5200,140.1400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.5100,0.0000,0.0000,42.8200,0.0000,0.0000,0.0000,52.2900,0.0000,0.0000,0.0000,0.0000,11.8500,9.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4500,2.7100,0.0000,0.5400,0.0000,0.0000,0.0000,0.0000,0.6400,0.8400,4.6200,0.0000,0.0000,1.3300,1.1400,0.0000,0.0000,0.0000,101.4800,33.8300,33.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8400,6.9400,2.8700,1.7200,6.0400,0.8700,0.8600,1.2800,0.8300,0.1600,3.6100,0.2500,1.9400,2.1200,1.5700,2.2400,19.1500,72.8200,72.8200,0.9200,0.0000,1.8700,1.8600,1.8800,2.5700,1.2700,2.0400,5.0900,1.7900,2.8500,1.8600,3.3700,3.3900,0.0000,0.0000,0.0000,0.0000,3.3200,1.2900,0.0000,4.1100,0.0000,2.6800,0.0000,0.0000,0.8200,2.6400
88,48IS2023/01/23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,229.9700,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.6700,496.7200,0.0000,0.0000,270.0000,0.0000,0.0000,28.2000,85.1800,133.1900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,494.5200,0.0000,0.0000,12.9800,89.0400,114.1800,119.5800,334.3900,117.8500,20.6300,39.9700,24.9200,42.5200,140.1400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.5100,0.0000,0.0000,42.8200,0.0000,0.0000,0.0000,52.2900,0.0000,0.0000,0.0000,0.0000,8.4700,9.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4500,2.0900,0.0000,0.5400,0.0000,0.0000,0.0000,0.0000,0.6400,0.8400,4.6000,0.0000,0.0000,1.3800,1.2200,0.0000,0.0000,0.0000,100.6300,33.5400,33.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8400,6.9400,2.8700,1.7200,6.0400,0.8700,0.8400,1.2600,0.8300,0.1600,3.6100,0.2500,1.9400,2.1200,1.5700,2.2400,18.5700,68.7700,68.7700,0.9200,0.0000,1.8700,1.8600,1.8800,2.5700,1.2700,2.0400,5.0900,1.7900,2.8500,1.8600,3.3700,3.3900,0.0000,0.0000,0.0000,0.0000,3.3200,1.2900,0.0000,4.1100,0.0000,2.6800,0.0000,0.0000,0.8200,2.6400
87,48IS2023/01/23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,229.9700,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.6700,574.5500,0.0000,0.0000,270.0000,0.0000,0.0000,28.2000,85.1800,133.1900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,537.8900,0.0000,0.0000,17.3700,89.0400,114.1800,119.5800,334.3900,117.8500,20.6300,39.9700,24.9200,42.4200,98.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.5100,0.0000,0.0000,42.8200,0.0000,0.0000,0.0000,52.2900,0.0000,0.0000,0.0000,0.0000,8.4700,9.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4500,2.0900,0.0000,0.5400,0.0000,0.0000,0.0000,0.0000,0.6400,0.8400,4.6600,0.0000,0.0000,1.3800,1.2200,0.0000,0.0000,0.0000,98.7900,32.9300,32.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8400,6.9400,2.8700,1.7200,6.0400,0.8700,0.8400,1.2600,0.8300,0.1600,3.6100,0.2500,1.9400,2.1200,1.5700,2.2400,18.2900,66.5600,66.5600,0.9200,0.0000,1.8700,1.8500,1.8800,2.5700,1.2700,2.0400,5.0900,1.7900,2.8500,1.8600,3.3700,3.3900,0.0000,0.0000,0.0000,0.0000,3.3200,1.2900,0.0000,4.1100,0.0000,2.6800,0.0000,0.0000,0.8200,2.6400
