timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,BRPL,59DSBRPL2022/10/12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55.0000,0.0000,13.9300,-0.1415,0.0000,0.0000,0.0000,0.0000,19.3700,41.7100,39.8100,0.0000,-0.9339,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,224.5200,0.0000,0.0000,0.0000,61.7700,50.2600,70.9900,40.1100,17.0800,0.0000,7.4500,4.5500,4.8400,14.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9600,2.2500,0.0000,27.2500,0.0000,0.0000,0.0000,21.5900,12.1400,0.0000,0.0000,0.0000,22.5400,11.4400,0.0000,5.5600,4.1100,15.5400,20.4700,0.0000,54.5900,2.4500,2.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3900,13.3100,0.0000,896.5746,167.04,0.00,10.6946,0.00,1052.9200
2,BRPL,59DSBRPL2022/10/12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55.0000,0.0000,13.9300,-0.1415,0.0000,0.0000,0.0000,0.0000,19.3700,41.7100,39.8100,0.0000,-0.9339,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,232.5100,0.0000,0.0000,0.0000,61.7700,50.2600,70.9900,40.1100,17.0800,0.0000,7.4500,4.5500,4.8400,14.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9600,2.2500,0.0000,27.2500,0.0000,0.0000,0.0000,21.5900,12.1400,0.0000,0.0000,0.0000,22.5400,11.4400,0.0000,5.5600,4.1100,15.5400,20.4700,0.0000,54.5900,2.4500,2.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2600,12.1600,0.0000,902.7246,157.04,0.00,10.8367,0.00,1048.9279
3,BRPL,59DSBRPL2022/10/12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55.0000,0.0000,13.9300,-0.1415,0.0000,0.0000,0.0000,0.0000,19.3700,41.7100,29.8600,0.0000,-0.9339,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,232.5100,0.0000,0.0000,0.0000,61.7700,50.2600,70.9900,40.1100,17.0800,0.0000,9.3800,5.8800,4.8400,14.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9600,0.0000,0.0000,27.2500,0.0000,0.0000,0.0000,21.5900,12.1400,0.0000,0.0000,0.0000,1.8800,12.6000,0.0000,5.5600,4.1100,15.5400,20.4700,0.0000,54.5900,5.5000,2.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6200,12.1900,0.0000,877.1346,107.04,0.00,11.0515,0.00,973.1231
4,BRPL,59DSBRPL2022/10/12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55.0000,0.0000,13.9300,-0.1415,0.0000,0.0000,0.0000,0.0000,19.3700,41.7100,29.8600,0.0000,-0.9339,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,232.5100,0.0000,0.0000,0.0000,61.7700,50.2600,70.9900,40.1100,17.0800,0.0000,9.3800,5.8800,4.8400,14.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9600,0.0000,0.0000,27.2500,0.0000,0.0000,0.0000,21.5900,12.1400,0.0000,0.0000,0.0000,1.8800,12.6000,0.0000,5.5600,4.1100,15.5400,20.4700,0.0000,54.5900,5.5000,2.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.6300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7200,11.7900,0.0000,876.2646,94.04,0.00,11.1583,0.00,959.1463
5,BRPL,59DSBRPL2022/10/12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55.0000,0.0000,13.9300,-0.1415,0.0000,0.0000,0.0000,0.0000,19.3700,41.7100,29.8600,0.0000,-0.9339,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,232.5100,0.0000,0.0000,0.0000,61.7700,50.2600,70.9900,40.1100,17.0800,0.0000,9.3800,5.8800,4.8400,14.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9600,0.0000,0.0000,27.2500,0.0000,0.0000,0.0000,21.5900,12.1400,0.0000,0.0000,0.0000,1.8800,12.6000,0.0000,5.5600,4.1100,15.5400,20.4700,0.0000,25.2000,5.5000,2.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6700,11.9900,0.0000,846.6046,165.25,0.00,10.4679,0.00,1001.3867
6,BRPL,59DSBRPL2022/10/12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55.0000,0.0000,13.9300,-0.1415,0.0000,0.0000,0.0000,0.0000,19.3700,41.7100,29.0500,0.0000,-0.9339,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,232.5100,0.0000,0.0000,0.0000,61.7700,50.2600,70.9900,40.1100,17.0800,0.0000,9.3800,5.8800,4.8400,14.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9600,0.0000,0.0000,27.2500,0.0000,0.0000,0.0000,21.5900,12.1400,0.0000,0.0000,0.0000,1.8800,12.6000,0.0000,5.5600,4.1100,15.5400,20.4700,1.3400,25.2000,5.5000,2.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.7100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8300,12.2300,0.0000,847.0346,152.25,0.00,10.5861,0.00,988.6985
7,BRPL,59DSBRPL2022/10/12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55.0000,0.0000,13.9300,-0.1415,0.0000,0.0000,0.0000,0.0000,19.3700,41.7100,19.9100,0.0000,-0.9339,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,232.5100,0.0000,0.0000,0.0000,61.7700,50.2600,70.9900,40.1100,17.0800,0.0000,9.3800,5.8800,4.8400,14.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9600,0.0000,0.0000,27.2500,0.0000,0.0000,0.0000,21.5900,12.1400,0.0000,0.0000,0.0000,1.8800,4.4600,0.0000,5.5600,4.1100,15.5400,13.1000,5.8900,16.8000,5.5000,2.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6500,12.4300,0.0000,818.0946,199.25,0.00,9.9178,0.00,1007.4268
8,BRPL,59DSBRPL2022/10/12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55.0000,0.0000,13.9300,-0.1415,0.0000,0.0000,0.0000,0.0000,19.3700,41.7100,9.9500,0.0000,-0.9339,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,232.5100,0.0000,0.0000,0.0000,61.7700,50.2600,70.9900,40.1100,17.0800,0.0000,9.3800,5.8800,4.8400,14.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9600,0.0000,0.0000,27.2500,0.0000,0.0000,0.0000,21.5900,12.1400,0.0000,0.0000,0.0000,1.8800,2.2900,0.0000,5.5600,4.1100,15.5400,13.1000,5.8900,16.8000,5.5000,2.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8400,8.9000,0.0000,802.3246,174.25,0.00,9.9990,0.00,966.5756
9,BRPL,59DSBRPL2022/10/12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55.0000,0.0000,14.5652,-0.1415,0.0000,0.0000,0.0000,0.0000,19.3700,41.7100,9.9500,0.0000,-0.9339,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,232.5100,0.0000,0.0000,0.0000,61.7700,50.2600,70.9900,40.1100,17.0900,0.0000,9.3800,5.8800,4.8400,14.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9600,0.0000,0.0000,27.2500,0.0000,0.0000,0.0000,21.5900,12.1400,0.0000,0.0000,0.0000,1.8800,2.2900,0.0000,5.5600,4.1100,15.5400,6.5400,5.8900,16.8000,5.5000,2.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2500,8.8500,0.0000,794.4498,129.25,0.00,10.3257,0.00,913.3741
10,BRPL,59DSBRPL2022/10/12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55.0000,0.0000,14.5652,-0.1415,0.0000,0.0000,0.0000,0.0000,19.3700,41.7100,9.9500,0.0000,-0.9339,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,232.5100,0.0000,0.0000,0.0000,61.7700,50.2600,70.9900,40.1100,17.0900,0.0000,9.3800,5.8800,4.8400,14.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9600,0.0000,0.0000,27.2500,0.0000,0.0000,0.0000,21.5900,12.1400,0.0000,0.0000,0.0000,1.8800,2.2900,0.0000,5.5600,4.1100,15.5400,6.5400,5.8900,16.8000,5.5000,2.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2000,8.7100,0.0000,793.9398,155.25,0.00,10.0925,0.00,939.0973
