genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI3,RAMPUR,RAPPB,RAPPC,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
11,0,0,0,0,0,0,0,0,1.100319792,4.7413780128,6.66872635,4.9042404224,0,0,0,0,5.15159528356,4.624354087375,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,2.7497621888,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0.8775682047,,,22.52453920244,,,1.0807797,0,,,3.682968010755,7.05715923,4.452501644195,0,6.14753568,5.382916581735,
12,0,0,0,0,0,0,0,0,1.100319792,2.3706890064,6.66872635,4.9042404224,0,0,0,0,5.15159528356,4.624354087375,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,2.7497621888,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0.8325647616,,,22.52453920244,,,1.0807797,0,,,3.682968010755,7.05715923,4.452501644195,0,6.14753568,5.382916581735,
13,0,0,0,0,0,0,0,0,2.200639584,2.3706890064,6.66872635,4.9042404224,0,0,0,0,5.15159528356,3.082902772125,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,3.222377664,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,0.86462376,0,,,3.682968010755,7.05715923,4.452501644195,0,6.14753568,5.382916581735,
14,0,0,0,0,0,0,0,0,2.200639584,2.3706890064,6.66872635,4.9042404224,0,0,0,0,5.15159528356,3.082902772125,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,3.222377664,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,0.86462376,0,,,3.682968010755,7.05715923,4.452501644195,0,6.14753568,5.382916581735,
15,0,0,0,0,0,0,0,0,2.200639584,2.3706890064,6.66872635,4.9042404224,0,0,0,0,5.15159528356,3.082902772125,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,3.222377664,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,0.86462376,0,,,3.682968010755,7.05715923,4.452501644195,0,6.14753568,5.382916581735,
16,0,0,0,0,0,0,0,0,2.200639584,2.3706890064,6.66872635,4.9042404224,0,0,0,0,5.15159528356,3.082902772125,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,3.222377664,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,0.86462376,0,,,3.682968010755,7.05715923,4.452501644195,0,6.14753568,5.382916581735,
17,0,0,0,0,0,0,0,0,2.200639584,2.3706890064,6.66872635,4.9042404224,0,0,0,0,5.15159528356,3.082902772125,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,2.7497621888,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,0.86462376,0,,,3.682968010755,7.05715923,4.452501644195,0,6.14753568,5.382916581735,
18,0,0,0,0,0,0,0,0,2.200639584,2.3706890064,6.66872635,4.9042404224,0,0,0,0,5.15159528356,3.082902772125,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,2.7497621888,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,0.86462376,0,,,3.682968010755,7.05715923,4.452501644195,0,6.14753568,5.382916581735,
19,0,0,0,0,0,0,0,0,2.200639584,2.3706890064,6.66872635,4.9042404224,0,0,0,0,5.15159528356,3.082902772125,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,3.222377664,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,0.86462376,0,,,3.682968010755,7.05715923,4.452501644195,0,6.14753568,5.382916581735,
20,0,0,0,0,0,0,0,0,2.200639584,2.3706890064,6.66872635,4.9042404224,0,0,0,0,5.15159528356,3.082902772125,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,3.222377664,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,0.86462376,0,,,3.682968010755,7.05715923,4.452501644195,0,6.14753568,5.382916581735,
21,0,0,0,0,0,0,0,0,2.200639584,2.3706890064,6.66872635,4.9042404224,0,0,0,0,5.15159528356,3.082902772125,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,3.0075524864,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,0.86462376,0,,,3.682968010755,7.15272723,4.452501644195,0,6.14753568,5.382916581735,
22,0,0,0,0,0,0,0,0,2.200639584,2.3706890064,6.66872635,4.9042404224,0,0,0,0,5.15159528356,3.082902772125,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,3.0075524864,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,0.86462376,0,,,3.682968010755,7.15272723,4.452501644195,0,6.14753568,5.382916581735,
23,0,0,0,0,0,0,0,0,2.200639584,2.3706890064,6.66872635,4.9042404224,0,0,0,0,5.15159528356,3.082902772125,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,1.7186014208,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,0.86462376,0,,,3.682968010755,7.15272723,4.452501644195,0,6.14753568,5.382916581735,
24,0,0,0,0,0,0,0,0,2.200639584,2.3706890064,6.66872635,4.9042404224,0,0,0,0,5.15159528356,3.082902772125,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,8.3781819264,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,0.86462376,0,,,3.682968010755,7.15272723,4.452501644195,0,6.14753568,5.382916581735,
25,0,0,0,0,0,0,0,0,2.200639584,2.3706890064,6.66872635,4.9042404224,0,0,0,0,5.15159528356,3.082902772125,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,8.3781819264,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,0.86462376,0,,,3.682968010755,7.15272723,4.452501644195,0,6.14753568,5.382916581735,
26,0,0,0,0,0,0,0,0,2.200639584,2.3706890064,6.66872635,4.9042404224,0,0,0,0,5.15159528356,3.082902772125,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,8.3781819264,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,0.86462376,0,,,3.682968010755,7.05715923,4.452501644195,0,6.14753568,5.382916581735,
27,0,0,0,0,0,0,0,0,2.200639584,2.3706890064,6.66872635,4.9042404224,0,0,0,0,5.15159528356,3.082902772125,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,8.3781819264,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,0.86462376,0,,,3.682968010755,7.15272723,4.452501644195,0,6.14753568,5.382916581735,
28,0,0,0,0,0,0,0,0,2.200639584,2.258846447,6.66872635,4.9042404224,0,0,0,0,5.15159528356,3.082902772125,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,8.3781819264,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,0.86462376,0,,,3.682968010755,7.15272723,4.452501644195,0,6.14753568,5.382916581735,
29,0,0,0,0,0,0,0,0,2.200639584,0,6.66872635,4.9042404224,0,0,0,0,5.15159528356,3.082902772125,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,8.3781819264,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,1.29693564,0,,,3.682968010755,7.15272723,4.452501644195,0,6.14753568,5.382916581735,
30,0,0,0,0,0,0,0,0,2.200639584,0,6.66872635,4.9042404224,0,0,0,0,5.15159528356,3.082902772125,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,1.074125888,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,1.29693564,0,,,3.682968010755,7.15272723,4.452501644195,0,6.14753568,5.382916581735,
31,0,0,0,0,0,0,0,0,2.200639584,0,6.66872635,4.9042404224,0,0,0,0,5.15159528356,3.082902772125,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,0.6015104128,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,1.29693564,0,,,3.682968010755,7.15272723,4.452501644195,0,6.14753568,5.382916581735,
32,0,0,0,0,0,0,0,0,2.200639584,0,6.66872635,4.9042404224,0,0,0,0,5.15159528356,3.082902772125,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,2.5779021312,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,1.29693564,0,,,3.682968010755,7.15272723,4.452501644195,0,6.14753568,5.382916581735,
33,0,0,0,0,0,0,0,0,2.200639584,0,6.66872635,4.9042404224,0,0,0,0,5.15159528356,4.624354087375,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,2.5779021312,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,1.29693564,0,,,3.682968010755,7.15272723,4.452501644195,0,6.14753568,5.382916581735,
34,0,0,0,0,0,0,0,0,2.200639584,0,6.66872635,4.9042404224,0,0,0,0,5.15159528356,4.624354087375,8.341660683895,200.23413628801,,,25.0245427575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,2.5779021312,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,1.29693564,0,,,3.682968010755,7.15272723,4.452501644195,0,6.14753568,5.382916581735,
35,0,0,0,0,0,0,0,0,2.200639584,0,6.66872635,4.9042404224,0,0,0,0,5.15159528356,4.624354087375,8.341660683895,200.23413628801,,,25.0245427575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,2.5779021312,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,1.29693564,0,,,3.682968010755,7.15272723,4.452501644195,0,6.14753568,5.382916581735,
36,0,0,0,0,0,0,0,0,2.200639584,0,6.66872635,4.9042404224,0,0,0,0,5.15159528356,4.624354087375,8.341660683895,200.23413628801,,,25.0245427575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,2.3630769536,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,1.29693564,0,,,3.682968010755,7.15272723,4.452501644195,0,6.14753568,5.382916581735,
37,0,0,0,0,0,0,0,0,2.200639584,0,6.66872635,4.9042404224,0,0,0,0,5.15159528356,4.624354087375,8.341660683895,200.23413628801,,,25.0245427575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,2.3630769536,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,1.29693564,0,,,3.682968010755,7.15272723,4.452501644195,0,7.4515584,5.382916581735,
38,0,0,0,0,0,0,0,0,2.200639584,0,6.66872635,4.9042404224,0,0,0,0,5.15159528356,4.624354087375,8.341660683895,200.23413628801,,,25.0245427575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,2.3630769536,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,1.29693564,0,,,3.682968010755,7.15272723,4.452501644195,0,7.4515584,5.382916581735,
39,0,0,0,0,0,0,0,0,2.200639584,0,6.66872635,4.9042404224,0,0,0,0,5.15159528356,4.624354087375,8.341660683895,200.23413628801,,,25.0245427575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,2.3630769536,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,1.29693564,0,,,3.682968010755,7.15272723,4.452501644195,0,7.4515584,5.382916581735,
40,0,0,0,0,0,0,0,0,2.200639584,0,6.66872635,4.9042404224,0,0,0,0,5.15159528356,4.624354087375,8.341660683895,200.23413628801,,,25.0245427575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,0.6015104128,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,1.29693564,0,,,3.682968010755,7.15272723,4.452501644195,0,6.14753568,5.382916581735,
41,0,0,0,0,0,0,0,0,2.200639584,0,6.66872635,4.9042404224,0,0,0,0,5.15159528356,4.624354087375,8.341660683895,200.23413628801,,,25.0245427575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,0,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,1.29693564,0,,,3.682968010755,7.15272723,4.452501644195,0,7.4515584,5.382916581735,
42,0,0,0,0,0,0,0,0,2.200639584,0,6.66872635,4.9042404224,0,0,0,0,5.15159528356,4.624354087375,8.341660683895,200.23413628801,,,25.0245427575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,0,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,1.29693564,0,,,3.682968010755,7.15272723,4.452501644195,0,7.4515584,5.382916581735,
43,0,0,0,0,0,0,0,0,2.200639584,0,6.66872635,4.9042404224,0,0,0,0,5.15159528356,4.624354087375,8.341660683895,200.23413628801,,,25.0245427575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,0,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,1.29693564,0,,,3.682968010755,7.15272723,4.452501644195,0,7.4515584,5.382916581735,
44,0,0,0,0,0,0,0,0,2.200639584,0,6.66872635,4.9042404224,0,0,0,0,5.15159528356,4.624354087375,8.341660683895,200.23413628801,,,25.0245427575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,0,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,1.29693564,0,,,3.682968010755,7.15272723,4.452501644195,0,7.4515584,5.382916581735,
45,0,0,0,0,0,0,0,0,2.200639584,0,6.66872635,4.9042404224,0,0,0,0,5.15159528356,4.624354087375,8.341660683895,200.23413628801,,,25.0245427575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,0,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,1.29693564,0,,,3.682968010755,7.15272723,4.452501644195,0,7.4515584,5.382916581735,
46,0,0,0,0,0,0,0,0,2.200639584,0,6.66872635,4.9042404224,0,0,0,0,5.15159528356,4.624354087375,8.341660683895,200.23413628801,,,25.0245427575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,0,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,1.29693564,0,,,3.682968010755,7.15272723,4.452501644195,0,7.4515584,5.382916581735,
47,0,0,0,0,0,0,0,0,1.100319792,0,6.66872635,4.9042404224,0,0,0,0,5.15159528356,4.624354087375,8.341660683895,200.23413628801,,,25.0245427575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,0,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,1.29693564,0,,,3.682968010755,7.15272723,4.452501644195,0,7.4515584,5.382916581735,
48,0,0,0,0,0,0,0,0,1.100319792,0,6.66872635,4.9042404224,0,0,0,0,5.15159528356,4.624354087375,8.341660683895,200.23413628801,,,25.0245427575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,0,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,1.29693564,0,,,3.682968010755,7.15272723,4.452501644195,0,6.14753568,5.382916581735,
49,0,0,0,0,0,0,0,0,1.100319792,0,6.66872635,4.9042404224,0,0,0,0,5.15159528356,3.082902772125,8.341660683895,200.23413628801,,,25.0245427575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,0,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,1.29693564,0,,,3.682968010755,7.15272723,4.452501644195,0,6.14753568,5.382916581735,
50,0,0,0,0,0,0,0,0,1.100319792,0,6.66872635,4.9042404224,0,0,0,0,5.15159528356,3.082902772125,8.341660683895,200.23413628801,,,25.0245427575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,0,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,1.29693564,0,,,3.682968010755,7.15272723,4.452501644195,0,6.14753568,5.382916581735,
51,0,0,0,0,0,0,0,0,1.100319792,0,6.66872635,4.9042404224,0,0,0,0,5.15159528356,3.082902772125,8.341660683895,200.23413628801,,,25.0245427575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,0,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,1.29693564,0,,,3.682968010755,7.15272723,4.452501644195,0,6.14753568,5.382916581735,
52,0,0,0,0,0,0,0,0,1.100319792,0,6.66872635,4.9042404224,0,0,0,0,5.15159528356,3.082902772125,8.341660683895,200.23413628801,,,25.0245427575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,0,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,1.29693564,0,,,3.682968010755,7.15272723,4.452501644195,0,6.14753568,5.382916581735,
53,0,0,0,0,0,0,0,0,1.100319792,0,6.66872635,4.9042404224,0,0,0,0,5.15159528356,3.082902772125,8.341660683895,200.23413628801,,,25.0245427575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,0,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,1.40501361,0,,,3.682968010755,7.15272723,4.452501644195,0,7.4515584,5.382916581735,
54,0,0,0,0,0,0,0,0,1.100319792,0,6.66872635,4.9042404224,0,0,0,0,5.15159528356,3.082902772125,8.341660683895,200.23413628801,,,25.0245427575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,0,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,1.40501361,0,,,3.682968010755,7.15272723,4.452501644195,0,7.4515584,5.382916581735,
55,0,0,0,0,0,0,0,0,1.100319792,0,6.66872635,4.9042404224,0,0,0,0,5.15159528356,3.082902772125,8.341660683895,200.23413628801,,,25.0245427575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,0,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,1.40501361,0,,,3.682968010755,7.15272723,4.452501644195,0,6.14753568,5.382916581735,
56,0,0,0,0,0,0,0,0,1.100319792,0,6.66872635,4.9042404224,0,0,0,0,5.15159528356,3.082902772125,8.341660683895,200.23413628801,,,25.0245427575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,0,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,1.40501361,0,,,3.682968010755,7.15272723,4.452501644195,0,6.14753568,5.382916581735,
57,0,0,0,0,0,0,0,0,1.100319792,0,6.66872635,4.9042404224,0,0,0,0,5.15159528356,3.082902772125,8.341660683895,200.23413628801,,,25.0245427575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,0,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,1.40501361,0,,,3.682968010755,7.15272723,4.452501644195,0,6.14753568,5.382916581735,
58,0,0,0,0,0,0,0,0,1.100319792,0,6.66872635,4.9042404224,0,0,0,0,5.15159528356,3.082902772125,8.341660683895,200.23413628801,,,25.0245427575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,0,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,1.40501361,0,,,3.682968010755,7.15272723,4.452501644195,0,6.14753568,5.382916581735,
59,0,0,0,0,0,0,0,0,1.100319792,0,6.66872635,4.9042404224,0,0,0,0,5.15159528356,3.082902772125,8.341660683895,200.23413628801,,,25.0245427575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,0,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,1.0807797,0,,,3.682968010755,7.15272723,4.452501644195,0,6.14753568,5.382916581735,
60,0,0,0,0,0,0,0,0,1.100319792,0,6.66872635,4.9042404224,0,0,0,0,5.15159528356,3.082902772125,8.341660683895,200.23413628801,,,25.0245427575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,0,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,1.0807797,0,,,3.682968010755,7.15272723,4.452501644195,0,6.14753568,5.382916581735,
61,0,0,0,0,0,0,0,0,1.100319792,0,6.66872635,4.9042404224,0,0,0,0,5.15159528356,3.082902772125,8.341660683895,200.23413628801,,,25.0245427575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,0,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,0.86462376,0,,,3.682968010755,7.15272723,4.452501644195,0,6.14753568,5.382916581735,
