timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,TEHRIPSP,TEHRIPSP_P,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,NDPL,71DSNDPL2025/07/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6300,0.0000,14.7200,28.9200,0.0000,0.0000,0.0000,0.0000,6.7400,101.0600,43.7600,0.0000,57.6388,0.0000,0.0000,70.1900,0.0000,231.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9600,0.0000,0.0000,3.3800,27.1700,35.0700,0.0000,50.2400,36.5400,3.3900,7.0000,4.4000,9.1800,43.7900,0.0000,0.0000,0.0000,0.0000,0.0000,11.6100,5.2400,0.0000,0.0000,6.0500,0.0000,0.0000,0.0000,15.1800,4.8200,0.0000,0.0000,0.0000,15.6500,9.8200,12.9300,12.1200,8.9200,10.4600,14.2700,0.0000,0.0000,3.7800,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9800,10.4900,0.0000,0.0000,0.0000,6.1600,10.6600,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1100,0.0000,0.0000,995.5212,777.34,0.00,13.8283,0.00,1759.0329
2,NDPL,71DSNDPL2025/07/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6300,0.0000,14.7200,28.9200,0.0000,0.0000,0.0000,0.0000,6.7400,101.0600,43.7600,0.0000,57.6388,0.0000,0.0000,70.1900,0.0000,192.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9600,0.0000,0.0000,3.3800,27.1700,35.0700,0.0000,50.2400,36.5400,3.3900,6.8900,4.2800,7.3900,43.7900,0.0000,0.0000,0.0000,0.0000,0.0000,11.6100,5.2400,0.0000,0.0000,6.0500,0.0000,0.0000,0.0000,15.1800,4.8200,0.0000,0.0000,0.0000,15.6500,9.8200,12.9300,12.1200,8.9200,10.4600,14.2700,0.0000,0.0000,3.7800,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9800,10.4900,0.0000,0.0000,0.0000,6.1600,10.6600,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1100,0.0000,0.0000,955.0012,796.59,0.00,13.6624,0.00,1737.9288
3,NDPL,71DSNDPL2025/07/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6300,0.0000,14.7200,28.9200,0.0000,0.0000,0.0000,0.0000,6.7400,101.0600,43.7600,0.0000,57.6388,0.0000,0.0000,70.1900,0.0000,148.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9600,0.0000,0.0000,3.3800,27.1700,35.0700,0.0000,50.2400,38.7500,3.3900,6.8900,4.2800,7.3900,43.7900,0.0000,0.0000,0.0000,0.0000,0.0000,11.6100,5.2400,0.0000,0.0000,6.0500,0.0000,0.0000,0.0000,15.1800,4.8200,0.0000,0.0000,0.0000,15.6500,9.8200,12.9300,12.1200,8.9200,10.4600,14.2700,0.0000,0.0000,3.7800,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9800,10.4900,0.0000,0.0000,0.0000,6.1600,10.6600,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1100,0.0000,0.0000,911.5912,830.27,0.00,13.5865,0.00,1728.2747
4,NDPL,71DSNDPL2025/07/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6300,0.0000,14.7200,28.9200,0.0000,0.0000,0.0000,0.0000,6.7400,101.0600,43.7600,0.0000,57.6388,0.0000,0.0000,70.1900,0.0000,148.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9600,0.0000,0.0000,3.3800,27.1700,35.0700,0.0000,50.2400,38.7500,3.3900,6.8900,4.2800,7.3900,43.7900,0.0000,0.0000,0.0000,0.0000,0.0000,11.6100,5.2400,0.0000,0.0000,6.0500,0.0000,0.0000,0.0000,15.1800,4.8200,0.0000,0.0000,0.0000,15.6500,9.8200,12.9300,12.1200,8.9200,10.4600,14.2700,0.0000,0.0000,3.7800,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9800,10.4900,0.0000,0.0000,0.0000,6.1600,10.6600,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1100,0.0000,0.0000,911.5912,811.02,0.00,13.4364,0.00,1709.1748
5,NDPL,71DSNDPL2025/07/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6300,0.0000,14.7200,28.9200,0.0000,0.0000,0.0000,0.0000,6.7400,101.0600,43.7600,0.0000,57.6388,0.0000,0.0000,70.1900,0.0000,148.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9600,0.0000,0.0000,3.3800,27.1700,35.0700,0.0000,50.2400,39.1900,3.3900,6.8900,4.2800,7.3900,24.9500,0.0000,0.0000,0.0000,0.0000,0.0000,11.6100,5.2400,0.0000,0.0000,6.0500,0.0000,0.0000,0.0000,15.1800,4.8200,0.0000,0.0000,0.0000,11.5100,7.6300,12.9300,12.1200,8.9200,10.4600,14.2700,0.0000,0.0000,3.7800,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9800,10.4900,0.0000,0.0000,0.0000,6.0600,10.6600,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1100,0.0000,0.0000,886.7612,791.77,0.00,13.0925,0.00,1665.4387
6,NDPL,71DSNDPL2025/07/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6300,0.0000,14.7200,28.9200,0.0000,0.0000,0.0000,0.0000,6.7400,101.0600,43.7600,0.0000,57.6388,0.0000,0.0000,70.1900,0.0000,148.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9600,0.0000,0.0000,3.3800,27.1700,35.0700,0.0000,50.2400,39.1900,3.3900,6.8900,4.2800,7.3900,24.9500,0.0000,0.0000,0.0000,0.0000,0.0000,11.6100,5.2400,0.0000,0.0000,6.0500,0.0000,0.0000,0.0000,15.1800,4.8200,0.0000,0.0000,0.0000,11.5100,7.6300,12.9300,12.1200,8.9200,10.4600,14.2700,0.0000,0.0000,3.7800,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9800,10.4900,0.0000,0.0000,0.0000,6.0600,10.6600,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1100,0.0000,0.0000,886.7612,774.77,0.00,13.2251,0.00,1648.3061
7,NDPL,71DSNDPL2025/07/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6300,0.0000,14.7200,28.9200,0.0000,0.0000,0.0000,0.0000,6.7400,101.0600,43.7600,0.0000,57.6388,0.0000,0.0000,70.1900,0.0000,148.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9600,0.0000,0.0000,3.3800,27.1700,35.0700,0.0000,50.2400,39.6400,3.3900,6.8900,4.2800,7.3900,24.9500,0.0000,0.0000,0.0000,0.0000,0.0000,11.6100,5.2400,0.0000,0.0000,6.0500,0.0000,0.0000,0.0000,15.1800,4.8200,0.0000,0.0000,0.0000,11.5100,9.8200,12.9300,12.1200,8.9200,10.4600,14.2700,0.0000,0.0000,3.7800,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9800,10.4900,0.0000,0.0000,0.0000,6.0600,10.6600,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1100,0.0000,0.0000,889.4012,747.15,0.00,13.3111,0.00,1623.2401
8,NDPL,71DSNDPL2025/07/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6300,0.0000,14.7200,28.9200,0.0000,0.0000,0.0000,0.0000,6.7400,101.0600,43.7600,0.0000,57.6388,0.0000,0.0000,70.1900,0.0000,148.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9600,0.0000,0.0000,3.3800,27.1700,35.0700,0.0000,50.2400,40.0800,3.3900,6.8900,4.2800,7.3900,24.9500,0.0000,0.0000,0.0000,0.0000,0.0000,11.6100,5.2400,0.0000,0.0000,6.0500,0.0000,0.0000,0.0000,15.1800,4.8200,0.0000,0.0000,0.0000,11.5100,9.8200,12.9300,12.1200,8.9200,10.4600,14.2700,0.0000,0.0000,3.7800,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9800,10.4900,0.0000,0.0000,0.0000,6.0600,10.6600,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1100,0.0000,0.0000,889.8412,727.15,0.00,13.4705,0.00,1603.5207
9,NDPL,71DSNDPL2025/07/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6300,0.0000,14.7200,28.9200,0.0000,0.0000,0.0000,0.0000,6.7400,106.6800,43.7600,0.0000,57.6388,0.0000,0.0000,70.1900,0.0000,148.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1500,0.0000,0.0000,3.4900,27.1700,35.0700,0.0000,50.2400,40.0800,3.5200,7.1600,4.4500,7.3900,24.0800,0.0000,0.0000,0.0000,0.0000,0.0000,11.6100,5.2400,0.0000,0.0000,6.0500,0.0000,0.0000,0.0000,15.1800,5.2500,0.0000,0.0000,0.0000,9.4800,7.6300,12.9300,12.1200,8.9200,10.7900,14.2700,0.0000,0.0000,3.7800,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9800,10.4900,0.0000,0.0000,0.0000,5.9700,10.6600,0.0000,0.0000,0.0000,0.0000,0.0000,29.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1100,0.0000,0.0000,891.7412,698.43,0.00,13.5577,0.00,1576.6135
10,NDPL,71DSNDPL2025/07/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6300,0.0000,14.7200,28.9200,0.0000,0.0000,0.0000,0.0000,6.7400,106.6800,43.7600,0.0000,57.6388,0.0000,0.0000,70.1900,0.0000,148.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1500,0.0000,0.0000,3.4900,27.1700,35.0700,0.0000,50.2400,40.0800,3.5200,7.1600,4.4500,7.3900,24.0800,0.0000,0.0000,0.0000,0.0000,0.0000,11.6100,5.2400,0.0000,0.0000,6.0500,0.0000,0.0000,0.0000,15.1800,5.2500,0.0000,0.0000,0.0000,9.4800,7.6300,12.9300,12.1200,8.9200,10.7900,14.2700,0.0000,0.0000,3.7800,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9800,10.4900,0.0000,0.0000,0.0000,5.9700,10.6600,0.0000,0.0000,0.0000,0.0000,0.0000,29.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1100,0.0000,0.0000,891.0812,680.43,0.00,13.6930,0.00,1557.8182
