genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI3,RAMPUR,RAPPB,RAPPC,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,0,0,0,0,0,,1.100319792,4.7989656,6.6687264875,4.9042404224,0,0,0,0,5.15159529104,6.165805402625,8.341660683895,2.41310636138,200.23412965215,,,5.42853454,21.2409912,,,,0,,0,,6.7574634391,25.80391646679,,,,,,,0,0,0,8.67189704469,15.52312752342,20.03780093062,0,,,0,29.4411013875,0,,,22.271454585875,,1.63711548,,2.183174994,0,,,3.276319032195,7.05715923,4.4525014831,0,6.70640256,5.3829167238,
2,0,0,0,0,0,0,0,0,,1.100319792,4.7989656,6.6687264875,4.9042404224,0,0,0,0,5.15159529104,6.165805402625,8.341660683895,2.41310636138,200.23412965215,,,5.42853454,21.2409912,,,,0,,0,,6.7574634391,25.80391646679,,,,,,,0,0,0,8.67189704469,15.52312752342,20.03780093062,0,,,0,29.4411013875,0,,,22.271454585875,,1.63711548,,2.183174994,0,,,3.276319032195,7.05715923,4.4525014831,0,6.70640256,5.3829167238,
3,0,0,0,0,0,0,0,0,,1.100319792,4.7989656,6.6687264875,4.9042404224,0,0,0,0,5.15159529104,6.165805402625,8.341660683895,2.41310636138,200.23412965215,,,5.42853454,21.2409912,,,,0,,0,,6.7574634391,25.80391646679,,,,,,,0,0,0,8.67189704469,15.52312752342,20.03780093062,0,,,0,29.4411013875,0,,,22.271454585875,,1.63711548,,2.183174994,0,,,3.276319032195,7.05715923,4.4525014831,0,6.70640256,5.3829167238,
4,0,0,0,0,0,0,0,0,,1.100319792,4.7989656,6.6687264875,4.9042404224,0,0,0,0,5.15159529104,6.165805402625,8.341660683895,2.41310636138,200.23412965215,,,5.42853454,21.2409912,,,,0,,0,,6.7574634391,25.80391646679,,,,,,,0,0,0,8.67189704469,15.52312752342,20.03780093062,0,,,0,29.4411013875,0,,,22.271454585875,,1.63711548,,2.183174994,0,,,3.276319032195,7.05715923,4.4525014831,0,6.70640256,5.3829167238,
5,0,0,0,0,0,0,0,0,,1.100319792,4.7989656,6.6687264875,4.9042404224,0,0,0,0,5.15159529104,6.165805402625,8.341660683895,2.41310636138,200.23412965215,,,5.42853454,21.2409912,,,,0,,0,,6.7574634391,25.80391646679,,,,,,,0,0,0,8.67189704469,15.52312752342,20.03780093062,0,,,0,29.4411013875,0,,,22.271454585875,,1.602388788,,2.183174994,0,,,3.276319032195,7.05715923,4.4525014831,0,6.70640256,5.3829167238,
6,0,0,0,0,0,0,0,0,,1.100319792,4.7989656,6.6687264875,4.9042404224,0,0,0,0,5.15159529104,6.165805402625,8.341660683895,2.41310636138,200.23412965215,,,5.42853454,21.2409912,,,,0,,0,,6.7574634391,25.80391646679,,,,,,,0,0,0,8.67189704469,15.52312752342,20.03780093062,0,,,0,29.4411013875,0,,,22.271454585875,,1.602388788,,2.183174994,0,,,3.276319032195,7.05715923,4.4525014831,0,6.70640256,5.3829167238,
7,0,0,0,0,0,0,0,0,,1.100319792,4.7989656,6.6687264875,4.9042404224,0,0,0,0,5.15159529104,6.165805402625,8.341660683895,2.41310636138,200.23412965215,,,5.42853454,21.2409912,,,,0,,0,,6.7574634391,25.80391646679,,,,,,,0,0,0,8.67189704469,15.52312752342,20.03780093062,0,,,0,29.4411013875,0,,,22.271454585875,,1.602388788,,2.183174994,0,,,3.276319032195,7.05715923,4.4525014831,0,6.70640256,5.3829167238,
8,0,0,0,0,0,0,0,0,,1.100319792,4.7989656,6.6687264875,4.9042404224,0,0,0,0,5.15159529104,6.165805402625,8.341660683895,2.41310636138,200.23412965215,,,5.42853454,21.2409912,,,,0,,0,,6.7574634391,25.80391646679,,,,,,,0,0,0,8.67189704469,15.52312752342,20.03780093062,0,,,0,29.4411013875,0,,,22.271454585875,,1.602388788,,2.183174994,0,,,3.276319032195,7.05715923,4.4525014831,0,6.70640256,5.3829167238,
9,0,0,0,0,0,0,0,0,,1.100319792,4.7989656,6.6687264875,4.9042404224,0,0,0,0,5.15159529104,6.165805402625,8.341660683895,2.41310636138,200.23412965215,,,5.42853454,21.2409912,,,,0,,0,,6.7574634391,25.80391646679,,,,,,,0,0,0,8.67189704469,15.52312752342,20.03780093062,0,,,0,29.4411013875,0,,,22.271454585875,,1.602388788,,2.183174994,0,,,3.276319032195,7.05715923,4.4525014831,0,6.70640256,5.3829167238,
10,0,0,0,0,0,0,0,0,,1.100319792,4.7989656,6.6687264875,4.9042404224,0,0,0,0,5.15159529104,6.165805402625,8.341660683895,2.41310636138,200.23412965215,,,5.42853454,21.2409912,,,,0,,0,,6.7574634391,25.80391646679,,,,,,,0,0,0,8.67189704469,15.52312752342,20.03780093062,0,,,0,29.4411013875,0,,,22.271454585875,,1.602388788,,2.183174994,0,,,3.276319032195,7.05715923,4.4525014831,0,6.70640256,5.3829167238,
