Timeslot,Revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,VSTPS_I,VSTPS_II,VSTPS_III,VSTPS_IV,VSTPS_V,LARA_I,SIPAT_I,SIPAT_II,KSTPS_I_II,MOUDA,MOUDA_II,SOLAPUR,GAN_NAPM,KAWASCMGAS,GAN_COMGAS,GAN_RLNG,KHARGONE_I,KSTPS7,KAWAS_RLNG,GADARWAR_I,KAWAS_ZLIQ,TAPS_II,KAWAS_APM,GAN_APM,KAPS,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL
23:45-24:00,47DC2023/09/15,0.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,270.60,0.00,0.00,265.00,0.00,0.00,50.00,0.00,0.00,653.15,152.94,0.00,320.00,0.00,0.00,55.17,104.75,272.87,0.00,0.00,0.00,0.00,0.00,0.00,686.78,0.00,0.00,20.36,92.00,118.13,123.67,417.38,139.31,19.99,42.39,15.19,41.88,98.34,0.00,26.25,48.87,72.34,0.00,60.48,8.87,10.56,0.00,39.09,0.00,0.00,0.00,25.51,14.70,0.00,0.00,0.00,6.62,10.09,42.15,39.51,29.06,27.34,49.44,0.00,83.66,10.12,6.52,0.00,0.00,0.00,980.00,0.00,1.07,7.41,7.40,0.00,200.00,5.97,7.71,0.00,0.00,0.00,57.61,19.20,19.21,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,140.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.25,30.51,30.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,24.70,29.88,300.00,300.00
23:30-23:45,47DC2023/09/15,0.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,270.60,0.00,0.00,265.00,0.00,0.00,50.00,0.00,0.00,653.15,152.94,0.00,320.00,0.00,0.00,55.17,104.75,272.87,0.00,0.00,0.00,0.00,0.00,0.00,686.78,0.00,0.00,20.36,92.00,118.13,123.67,417.38,139.31,19.99,42.39,15.19,41.88,98.34,0.00,26.25,48.87,72.34,0.00,60.48,8.87,10.56,0.00,39.09,0.00,0.00,0.00,25.51,14.70,0.00,0.00,0.00,6.62,10.09,42.15,39.51,29.06,27.34,49.44,0.00,83.66,10.12,6.52,0.00,0.00,0.00,980.00,0.00,1.07,7.41,7.40,0.00,200.00,5.97,7.71,0.00,0.00,0.00,56.97,18.99,18.98,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,140.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.25,30.84,30.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,24.70,29.88,300.00,300.00
23:15-23:30,47DC2023/09/15,0.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,270.60,0.00,0.00,265.00,0.00,0.00,50.00,0.00,0.00,653.15,152.94,0.00,320.00,0.00,0.00,55.17,104.75,272.87,0.00,0.00,0.00,0.00,0.00,0.00,686.78,0.00,0.00,20.36,92.00,118.13,123.67,417.38,139.31,19.99,42.39,15.19,41.88,98.34,0.00,25.20,48.87,72.34,0.00,60.48,8.87,14.26,0.00,39.09,0.00,0.00,0.00,25.51,14.70,0.00,0.00,0.00,13.25,10.09,42.15,39.51,29.06,27.34,49.44,0.00,83.66,10.12,6.52,0.00,0.00,0.00,980.00,0.00,1.07,7.80,7.40,0.00,200.00,5.97,7.71,0.00,0.00,0.00,56.49,18.83,18.84,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,140.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.38,31.17,31.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,24.70,29.88,300.00,300.00
23:00-23:15,47DC2023/09/15,0.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,270.60,0.00,0.00,265.00,0.00,0.00,50.00,0.00,0.00,653.15,152.94,0.00,320.00,0.00,0.00,55.17,104.75,272.87,0.00,0.00,0.00,0.00,0.00,0.00,686.78,0.00,0.00,20.36,92.00,118.13,123.67,417.38,139.31,19.99,42.39,15.19,41.88,98.34,0.00,25.20,48.87,72.34,0.00,60.48,18.73,15.80,0.00,39.09,0.00,0.00,0.00,25.51,14.70,0.00,0.00,0.00,13.25,10.09,42.15,39.51,29.06,27.34,49.44,0.00,83.66,10.12,6.52,0.00,0.00,0.00,980.00,0.00,1.07,7.80,7.40,0.00,200.00,5.97,7.71,0.00,0.00,0.00,55.63,18.54,18.56,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,140.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.43,31.84,31.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,24.70,29.88,300.00,300.00
22:45-23:00,47DC2023/09/15,0.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,270.60,0.00,0.00,265.00,0.00,0.00,50.00,0.00,0.00,653.15,154.69,0.00,320.00,0.00,0.00,55.17,104.75,272.87,0.00,0.00,0.00,0.00,0.00,0.00,686.78,0.00,0.00,20.36,92.00,118.13,123.67,417.38,139.31,19.99,42.39,15.19,41.58,98.34,0.00,25.20,48.87,72.34,0.00,62.24,29.58,15.80,0.00,39.09,0.00,0.00,0.00,25.51,14.70,0.00,0.00,0.00,13.25,10.09,42.15,39.51,29.06,36.54,49.44,0.00,83.66,10.12,13.04,0.00,0.00,0.00,980.00,0.00,1.07,7.80,7.40,0.00,200.00,6.06,7.87,0.00,0.00,0.00,56.46,18.82,18.81,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,140.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.43,32.51,32.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,24.70,29.84,300.00,300.00
22:30-22:45,47DC2023/09/15,0.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,270.60,0.00,0.00,265.00,0.00,0.00,50.00,0.00,0.00,653.15,154.69,0.00,320.00,0.00,0.00,55.17,104.75,272.87,0.00,0.00,0.00,0.00,0.00,0.00,686.78,0.00,0.00,20.36,92.00,118.13,123.67,417.38,139.31,19.99,42.39,15.19,41.58,98.34,0.00,25.20,48.87,72.34,0.00,62.24,29.58,15.80,0.00,39.09,0.00,0.00,0.00,25.51,14.70,0.00,0.00,0.00,13.25,10.09,42.15,39.51,29.06,36.54,49.44,0.00,83.66,10.12,13.04,0.00,0.00,0.00,980.00,0.00,1.07,7.80,7.40,0.00,200.00,6.06,7.87,0.00,0.00,0.00,54.57,18.19,18.19,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,140.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.35,33.17,33.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,24.70,29.84,300.00,300.00
22:15-22:30,47DC2023/09/15,0.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,270.60,0.00,0.00,265.00,0.00,0.00,50.00,0.00,0.00,653.15,154.69,0.00,320.00,0.00,0.00,58.21,104.75,272.87,0.00,0.00,0.00,0.00,0.00,0.00,686.78,0.00,0.00,20.36,92.00,118.13,123.67,417.38,139.31,19.99,42.39,15.19,40.67,98.34,0.00,24.68,48.87,72.34,0.00,62.24,29.58,15.80,0.00,39.09,0.00,0.00,0.00,25.51,14.70,0.00,0.00,0.00,13.25,10.09,42.15,39.51,29.06,36.54,49.44,0.00,83.66,10.12,13.04,0.00,0.00,0.00,980.00,0.00,1.07,7.80,7.40,0.00,200.00,6.06,7.87,0.00,0.00,0.00,53.07,17.69,17.69,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,140.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.20,34.17,34.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,24.70,29.84,300.00,300.00
22:00-22:15,47DC2023/09/15,0.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,270.60,0.00,0.00,265.00,0.00,0.00,50.00,0.00,0.00,653.15,154.69,0.00,320.00,0.00,0.00,58.21,104.75,272.87,0.00,0.00,0.00,0.00,0.00,0.00,686.78,0.00,0.00,20.36,92.00,118.13,123.67,417.38,139.31,19.99,42.39,15.19,40.67,98.34,0.00,24.68,48.87,72.34,0.00,62.24,29.58,15.80,0.00,39.09,0.00,0.00,0.00,25.51,14.70,0.00,0.00,0.00,13.25,10.09,42.15,39.51,29.06,36.54,49.44,0.00,83.66,10.12,13.04,0.00,0.00,0.00,980.00,0.00,1.07,7.80,7.40,0.00,200.00,6.06,7.87,0.00,0.00,0.00,52.03,17.34,17.34,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,140.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.33,45.84,45.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,24.70,29.84,300.00,300.00
21:45-22:00,47DC2023/09/15,0.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,270.60,0.00,0.00,265.00,0.00,0.00,50.00,0.00,0.00,653.15,154.69,0.00,320.00,0.00,0.00,58.21,104.75,272.87,0.00,0.00,0.00,0.00,0.00,0.00,686.78,0.00,0.00,20.36,92.00,118.13,123.67,417.38,139.31,19.99,42.39,15.19,40.67,98.34,0.00,24.68,48.87,72.34,0.00,62.24,29.58,15.80,0.00,39.09,0.00,0.00,0.00,25.51,16.17,0.00,0.00,0.00,13.25,10.09,42.15,39.51,29.06,36.54,49.44,0.00,83.66,10.12,13.04,0.00,0.00,0.00,980.00,0.00,1.07,8.20,7.40,0.00,200.00,6.16,8.10,0.00,0.00,0.00,51.24,17.08,17.09,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,140.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.18,45.17,45.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,24.70,27.75,300.00,300.00
21:30-21:45,47DC2023/09/15,0.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,270.60,0.00,0.00,265.00,0.00,0.00,50.00,0.00,0.00,653.15,152.94,0.00,320.00,0.00,0.00,58.21,104.75,272.87,0.00,0.00,0.00,0.00,0.00,0.00,686.78,0.00,0.00,20.36,92.00,118.13,123.67,417.38,139.31,19.99,42.39,15.19,40.67,98.34,0.00,24.68,48.87,72.34,0.00,45.36,26.62,15.80,0.00,39.09,0.00,0.00,0.00,25.51,16.17,0.00,0.00,0.00,13.25,10.09,42.15,39.51,29.06,27.34,49.44,0.00,83.66,10.12,1.10,0.00,0.00,0.00,980.00,0.00,1.07,8.20,7.40,0.00,200.00,6.16,8.10,0.00,0.00,0.00,51.49,17.16,17.18,300.00,300.00,100.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,140.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.03,44.51,44.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,24.70,27.75,300.00,300.00
